target_id	length	eff_length	Aipa_4	Aipa_4_tpm
arahy.Tifrunner.gnm2.ann1.HIDG7R.1	681	496.751	0	0
arahy.Tifrunner.gnm2.ann1.5M7JWE.1	1101	916.449	12.2586	0.153524
arahy.Tifrunner.gnm2.ann1.ALH963.1	2853	2668.45	30.6991	0.132042
arahy.Tifrunner.gnm2.ann1.IGF4QT.1	459	275.851	0	0
arahy.Tifrunner.gnm2.ann1.N1IBZF.1	1422	1237.45	1.08314	0.0100462
arahy.Tifrunner.gnm2.ann1.282NXT.2	771	586.676	0	0
arahy.Tifrunner.gnm2.ann1.PF9IHL.1	4419	4234.45	1414.51	3.83403
arahy.Tifrunner.gnm2.ann1.UIS3VC.1	549	365.08	0	0
arahy.Tifrunner.gnm2.ann1.5C0RMJ.1	1437	1252.45	297.717	2.72828
arahy.Tifrunner.gnm2.ann1.97EUYU.2	432	249.389	66	3.03747
arahy.Tifrunner.gnm2.ann1.Y4YZQQ.1	675	490.761	7	0.163709
arahy.Tifrunner.gnm2.ann1.S5Z9V6.1	1197	1012.45	0	0
arahy.Tifrunner.gnm2.ann1.49QQGD.1	990	805.449	2	0.0284995
arahy.Tifrunner.gnm2.ann1.UFMA6A.1	249	84.002	22.6527	3.0951
arahy.Tifrunner.gnm2.ann1.GD16NN.1	798	613.652	0	0
arahy.Tifrunner.gnm2.ann1.3I834E.1	861	676.626	0	0
arahy.Tifrunner.gnm2.ann1.3M5GW1.1	324	147.307	1.00321	0.0781648
arahy.Tifrunner.gnm2.ann1.7L9N0K.1	1176	991.449	175	2.02587
arahy.Tifrunner.gnm2.ann1.PI58T4.1	438	255.196	0	0
arahy.Tifrunner.gnm2.ann1.0GE1ZU.1	669	484.761	0	0
arahy.Tifrunner.gnm2.ann1.1H7P3M.1	867	682.626	695	11.6855
arahy.Tifrunner.gnm2.ann1.AFM6H1.1	885	700.626	2	0.0327634
arahy.Tifrunner.gnm2.ann1.XEFQ2J.1	207	53.6346	0	0
arahy.Tifrunner.gnm2.ann1.9W3K41.1	1398	1213.45	0	0
arahy.Tifrunner.gnm2.ann1.86A1BZ.1	477	293.56	11.7871	0.460844
arahy.Tifrunner.gnm2.ann1.1Z1K26.1	918	733.525	2516	39.3677
arahy.Tifrunner.gnm2.ann1.CSM94Q.2	1332	1147.45	146	1.46037
arahy.Tifrunner.gnm2.ann1.Q2BBVU.1	348	169.164	0	0
arahy.Tifrunner.gnm2.ann1.49CV5E.1	342	163.695	0	0
arahy.Tifrunner.gnm2.ann1.JS1PTX.1	1887	1702.45	293	1.97532
arahy.Tifrunner.gnm2.ann1.F8HH5F.1	255	88.6714	0	0
arahy.Tifrunner.gnm2.ann1.GHTC3Q.1	615	430.842	321.971	8.57715
arahy.Tifrunner.gnm2.ann1.SHSL16.1	1935	1750.45	71	0.465536
arahy.Tifrunner.gnm2.ann1.YH938E.2	324	147.307	0	0
arahy.Tifrunner.gnm2.ann1.YXX8CM.1	609	424.868	120.659	3.2595
arahy.Tifrunner.gnm2.ann1.VDQ67E.1	1350	1165.45	96.3277	0.948643
arahy.Tifrunner.gnm2.ann1.33LHWC.1	609	424.868	0	0
arahy.Tifrunner.gnm2.ann1.KQ3EB3.1	1107	922.449	0	0
arahy.Tifrunner.gnm2.ann1.K3YHKD.1	915	730.569	1	0.0157103
arahy.Tifrunner.gnm2.ann1.A6X2CD.1	1212	1027.45	519	5.79765
arahy.Tifrunner.gnm2.ann1.0Y513H.1	1524	1339.45	35.7951	0.30672
arahy.Tifrunner.gnm2.ann1.YQ8C5N.1	2808	2623.45	45.5862	0.199437
arahy.Tifrunner.gnm2.ann1.H3V410.1	1269	1084.45	0	0
arahy.Tifrunner.gnm2.ann1.B7BSQF.1	1281	1096.45	0	0
arahy.Tifrunner.gnm2.ann1.5IU4RA.1	270	100.556	17	1.94038
arahy.Tifrunner.gnm2.ann1.NC1EXA.1	576	391.981	0	0
arahy.Tifrunner.gnm2.ann1.K3U1RD.1	2811	2626.45	109.882	0.480178
arahy.Tifrunner.gnm2.ann1.U3PQ4N.1	1476	1291.45	110	0.977597
arahy.Tifrunner.gnm2.ann1.BDSN0J.1	300	126.016	0	0
arahy.Tifrunner.gnm2.ann1.PFN41B.1	2121	1936.45	15.1654	0.089886
arahy.Tifrunner.gnm2.ann1.G8PY79.3	2151	1966.45	1046.93	6.11052
arahy.Tifrunner.gnm2.ann1.F8ILKH.1	879	694.626	0	0
arahy.Tifrunner.gnm2.ann1.7LSJ26.1	2727	2542.45	32.9263	0.14864
arahy.Tifrunner.gnm2.ann1.DEG7JK.1	426	243.527	0	0
arahy.Tifrunner.gnm2.ann1.EHW2CP.1	204	51.5624	0	0
arahy.Tifrunner.gnm2.ann1.3ZE8DZ.1	357	177.581	1.27852	0.0826333
arahy.Tifrunner.gnm2.ann1.LMDE4E.1	1782	1597.45	0	0
arahy.Tifrunner.gnm2.ann1.DS477V.1	1410	1225.45	241	2.25718
arahy.Tifrunner.gnm2.ann1.C0950A.1	561	377.043	0	0
arahy.Tifrunner.gnm2.ann1.HG2532.2	1119	934.449	0	0
arahy.Tifrunner.gnm2.ann1.WUL5PS.2	1482	1297.45	418	3.69769
arahy.Tifrunner.gnm2.ann1.UVE7PI.1	687	502.741	0	0
arahy.Tifrunner.gnm2.ann1.8XA69V.1	273	103.093	0	0
arahy.Tifrunner.gnm2.ann1.CFM630.1	981	796.449	510	7.34948
arahy.Tifrunner.gnm2.ann1.9Z6I10.1	585	400.926	979.095	28.0289
arahy.Tifrunner.gnm2.ann1.IFCS5G.1	267	98.1115	0	0
arahy.Tifrunner.gnm2.ann1.2R0TK7.1	1206	1021.45	96.4642	1.08391
arahy.Tifrunner.gnm2.ann1.5497SD.1	1221	1036.45	0	0
arahy.Tifrunner.gnm2.ann1.RWWV81.1	1830	1645.45	344	2.39949
arahy.Tifrunner.gnm2.ann1.NRRA5I.1	243	79.4392	0	0
arahy.Tifrunner.gnm2.ann1.1QRJ4L.1	729	544.71	0	0
arahy.Tifrunner.gnm2.ann1.T35FHV.1	3006	2821.45	2.37995	0.00968144
arahy.Tifrunner.gnm2.ann1.Y4UZBH.1	264	95.689	1	0.119945
arahy.Tifrunner.gnm2.ann1.2PS7IJ.1	1317	1132.45	0	0
arahy.Tifrunner.gnm2.ann1.CGBE6F.1	4539	4354.45	0	0
arahy.Tifrunner.gnm2.ann1.LT4TK7.1	699	514.731	0	0
arahy.Tifrunner.gnm2.ann1.W1607K.1	1392	1207.45	54	0.513298
arahy.Tifrunner.gnm2.ann1.71FTPI.1	1113	928.449	0	0
arahy.Tifrunner.gnm2.ann1.PRFH10.1	237	74.872	3	0.459882
arahy.Tifrunner.gnm2.ann1.I2ZJD2.1	663	478.761	109.645	2.62853
arahy.Tifrunner.gnm2.ann1.U81MKX.1	1965	1780.45	422.634	2.72445
arahy.Tifrunner.gnm2.ann1.HVKI9W.1	1704	1519.45	0	0
arahy.Tifrunner.gnm2.ann1.820J93.1	1269	1084.45	186	1.96856
arahy.Tifrunner.gnm2.ann1.DP3R7M.1	1707	1522.45	78	0.588026
arahy.Tifrunner.gnm2.ann1.SR535B.1	735	550.688	127.575	2.65891
arahy.Tifrunner.gnm2.ann1.81UYU3.2	1056	871.449	77.5729	1.02167
arahy.Tifrunner.gnm2.ann1.X7WWLG.1	2733	2548.45	0	0
arahy.Tifrunner.gnm2.ann1.DI7635.1	831	646.639	0	0
arahy.Tifrunner.gnm2.ann1.CCNW4C.1	1464	1279.45	1	0.0089706
arahy.Tifrunner.gnm2.ann1.EWV5Y4.1	672	487.761	125.151	2.94492
arahy.Tifrunner.gnm2.ann1.CACA61.1	2019	1834.45	1	0.00625661
arahy.Tifrunner.gnm2.ann1.7CLK78.1	1821	1636.45	0	0
arahy.Tifrunner.gnm2.ann1.IMB0BX.1	546	362.088	0	0
arahy.Tifrunner.gnm2.ann1.UKC1QQ.1	1956	1771.45	0	0
arahy.Tifrunner.gnm2.ann1.YF6UR5.1	504	320.359	0	0
arahy.Tifrunner.gnm2.ann1.JML2SU.1	1878	1693.45	36	0.243992
arahy.Tifrunner.gnm2.ann1.ZLV99U.2	1692	1507.45	0	0
arahy.Tifrunner.gnm2.ann1.2LQ1ZN.1	1791	1606.45	868	6.20151
arahy.Tifrunner.gnm2.ann1.80YKV9.1	276	105.513	0	0
arahy.Tifrunner.gnm2.ann1.SQH7P6.1	1056	871.449	8	0.105364
arahy.Tifrunner.gnm2.ann1.J522ZU.2	1335	1150.45	0	0
arahy.Tifrunner.gnm2.ann1.ZAH2CS.1	408	226.008	1.25373	0.0636687
arahy.Tifrunner.gnm2.ann1.2ACH3L.1	315	139.125	0	0
arahy.Tifrunner.gnm2.ann1.G7HP2Z.1	1029	844.449	14.2863	0.194174
arahy.Tifrunner.gnm2.ann1.EID17C.1	558	374.058	0	0
arahy.Tifrunner.gnm2.ann1.4T50W5.1	408	226.008	0	0
arahy.Tifrunner.gnm2.ann1.0JI0VP.1	2361	2176.45	0	0
arahy.Tifrunner.gnm2.ann1.Y9YBLC.1	1602	1417.45	5.81242	0.0470646
arahy.Tifrunner.gnm2.ann1.FHI9NT.1	3663	3478.45	0	0
arahy.Tifrunner.gnm2.ann1.SDFW30.1	198	47.6905	0	0
arahy.Tifrunner.gnm2.ann1.5K2DU6.1	723	538.71	0	0
arahy.Tifrunner.gnm2.ann1.HA0JIQ.1	690	505.741	3.14378	0.071346
arahy.Tifrunner.gnm2.ann1.B2J3A8.1	342	163.695	0	0
arahy.Tifrunner.gnm2.ann1.E9UMEP.1	1089	904.449	1	0.01269
arahy.Tifrunner.gnm2.ann1.6959VQ.1	360	180.388	3.77134	0.239957
arahy.Tifrunner.gnm2.ann1.FWV18L.1	1788	1603.45	146.539	1.04892
arahy.Tifrunner.gnm2.ann1.N4DGME.1	267	98.1115	0	0
arahy.Tifrunner.gnm2.ann1.DD48CX.1	588	403.926	188	5.34196
arahy.Tifrunner.gnm2.ann1.VCFG2H.1	474	290.63	0	0
arahy.Tifrunner.gnm2.ann1.F8XE83.1	516	332.287	8.4117	0.290546
arahy.Tifrunner.gnm2.ann1.8WED6E.1	1125	940.449	5	0.061021
arahy.Tifrunner.gnm2.ann1.BL8T0D.1	1527	1342.45	0	0
arahy.Tifrunner.gnm2.ann1.4AYI8M.1	1641	1456.45	621.76	4.89973
arahy.Tifrunner.gnm2.ann1.54P96V.1	1422	1237.45	2	0.0185501
arahy.Tifrunner.gnm2.ann1.CC4WIG.1	462	278.801	0	0
arahy.Tifrunner.gnm2.ann1.PRSK66.1	1638	1453.45	1	0.00789669
arahy.Tifrunner.gnm2.ann1.6C9V7B.1	477	293.56	90	3.51876
arahy.Tifrunner.gnm2.ann1.KC9LFP.1	234	72.6355	0	0
arahy.Tifrunner.gnm2.ann1.NK8034.1	1155	970.449	0	0
arahy.Tifrunner.gnm2.ann1.T02M6I.1	1557	1372.45	66.3016	0.554463
arahy.Tifrunner.gnm2.ann1.N3C08T.1	1350	1165.45	0	0
arahy.Tifrunner.gnm2.ann1.A8YQ06.1	1401	1216.45	78	0.735945
arahy.Tifrunner.gnm2.ann1.0AB4R7.1	1542	1357.45	206.895	1.74933
arahy.Tifrunner.gnm2.ann1.FVFA65.1	1113	928.449	0	0
arahy.Tifrunner.gnm2.ann1.KKZ0LN.1	633	448.807	0	0
arahy.Tifrunner.gnm2.ann1.7K8IWY.1	879	694.626	0	0
arahy.Tifrunner.gnm2.ann1.G6BTHS.1	3468	3283.45	0	0
arahy.Tifrunner.gnm2.ann1.51INSQ.1	1431	1246.45	202	1.86004
arahy.Tifrunner.gnm2.ann1.47DXFL.1	969	784.449	1.37902	0.0201767
arahy.Tifrunner.gnm2.ann1.N76PQP.1	1119	934.449	14.1987	0.174397
arahy.Tifrunner.gnm2.ann1.RL0B30.1	756	571.688	3826.86	76.8296
arahy.Tifrunner.gnm2.ann1.D2UEQ8.1	249	84.002	5	0.683164
arahy.Tifrunner.gnm2.ann1.5KI8FH.1	1278	1093.45	238	2.49818
arahy.Tifrunner.gnm2.ann1.ITS9LF.1	1392	1207.45	341.718	3.24821
arahy.Tifrunner.gnm2.ann1.WF7TJ5.1	1506	1321.45	1.11417	0.00967714
arahy.Tifrunner.gnm2.ann1.P4LK2T.1	1314	1129.45	143.925	1.46256
arahy.Tifrunner.gnm2.ann1.SQM22L.1	843	658.639	3	0.0522779
arahy.Tifrunner.gnm2.ann1.51ZP46.1	2544	2359.45	38.9822	0.189627
arahy.Tifrunner.gnm2.ann1.XHZZ6B.1	957	772.465	0	0
arahy.Tifrunner.gnm2.ann1.L7KCN6.1	1497	1312.45	10.7288	0.0938235
arahy.Tifrunner.gnm2.ann1.IZ6ERU.1	552	368.073	0	0
arahy.Tifrunner.gnm2.ann1.DFQ1AC.1	1686	1501.45	0	0
arahy.Tifrunner.gnm2.ann1.DB5N6F.1	468	284.694	0	0
arahy.Tifrunner.gnm2.ann1.JQTE0Q.1	702	517.72	2	0.0443384
arahy.Tifrunner.gnm2.ann1.QUQ0BV.1	273	103.093	0	0
arahy.Tifrunner.gnm2.ann1.LG0JC8.1	255	88.6714	0	0
arahy.Tifrunner.gnm2.ann1.K4K5W1.1	426	243.527	12.8836	0.607202
arahy.Tifrunner.gnm2.ann1.MZH3JZ.1	207	53.6346	4	0.855973
arahy.Tifrunner.gnm2.ann1.8HB0N1.1	249	84.002	3.33439	0.455587
arahy.Tifrunner.gnm2.ann1.J2QE2W.1	237	74.872	0	0
arahy.Tifrunner.gnm2.ann1.A3328F.1	1245	1060.45	0	0
arahy.Tifrunner.gnm2.ann1.NX7S1R.1	984	799.449	246	3.53174
arahy.Tifrunner.gnm2.ann1.7DDS65.1	894	709.598	173	2.7982
arahy.Tifrunner.gnm2.ann1.K7Q4QF.2	1749	1564.45	0	0
arahy.Tifrunner.gnm2.ann1.G8VJVT.1	318	141.844	15	1.21374
arahy.Tifrunner.gnm2.ann1.7H1L6U.1	1425	1240.45	0	0
arahy.Tifrunner.gnm2.ann1.HU2SAR.1	2196	2011.45	641	3.65758
arahy.Tifrunner.gnm2.ann1.77VAAJ.1	318	141.844	0	0
arahy.Tifrunner.gnm2.ann1.T5R681.1	1035	850.449	14.1871	0.191465
arahy.Tifrunner.gnm2.ann1.R7DR20.1	654	469.789	0	0
arahy.Tifrunner.gnm2.ann1.8RJT4U.1	2784	2599.45	0	0
arahy.Tifrunner.gnm2.ann1.795G7S.1	3513	3328.45	363.729	1.25424
arahy.Tifrunner.gnm2.ann1.YRJ5WN.1	2040	1855.45	53.0293	0.328028
arahy.Tifrunner.gnm2.ann1.DJ3X7X.1	939	754.51	0	0
arahy.Tifrunner.gnm2.ann1.17J2CG.1	357	177.581	34	2.19749
arahy.Tifrunner.gnm2.ann1.XN38V0.1	2016	1831.45	26	0.162938
arahy.Tifrunner.gnm2.ann1.3D0BCV.1	507	323.346	33.3564	1.18401
arahy.Tifrunner.gnm2.ann1.LX9R2K.1	234	72.6355	99.8001	15.7698
arahy.Tifrunner.gnm2.ann1.5KC586.1_arahy.Tifrunner.gnm2.ann1.SZ7D6R.1	2781	2596.45	54	0.238703
arahy.Tifrunner.gnm2.ann1.C7GQ4M.1	255	88.6714	0	0
arahy.Tifrunner.gnm2.ann1.49BA8H.1	750	565.688	0	0
arahy.Tifrunner.gnm2.ann1.4N5B4T.1	1116	931.449	0	0
arahy.Tifrunner.gnm2.ann1.5T40TZ.1_arahy.Tifrunner.gnm2.ann1.TXPA6B.1	216	59.8658	126	24.1566
arahy.Tifrunner.gnm2.ann1.CL7A41.1	873	688.626	342	5.70016
arahy.Tifrunner.gnm2.ann1.K3FM2H.1	456	272.878	0	0
arahy.Tifrunner.gnm2.ann1.2PAI1Q.1	435	252.313	1	0.0454888
arahy.Tifrunner.gnm2.ann1.CRH8J7.1	867	682.626	1	0.0168136
arahy.Tifrunner.gnm2.ann1.U71V3Q.1	294	120.699	0	0
arahy.Tifrunner.gnm2.ann1.15TI10.1	933	748.51	8	0.12267
arahy.Tifrunner.gnm2.ann1.3H4E4J.1	726	541.71	0	0
arahy.Tifrunner.gnm2.ann1.M35B2F.1	1464	1279.45	74.75	0.670553
arahy.Tifrunner.gnm2.ann1.TBPN76.1	696	511.731	0	0
arahy.Tifrunner.gnm2.ann1.X51C4T.1	894	709.598	281.884	4.55934
arahy.Tifrunner.gnm2.ann1.PR2XBZ.1	6309	6124.45	213.607	0.400308
arahy.Tifrunner.gnm2.ann1.Z89DQ4.1	240	77.123	25.6106	3.81137
arahy.Tifrunner.gnm2.ann1.DBN754.1	1359	1174.45	0	0
arahy.Tifrunner.gnm2.ann1.F9PCC2.1	3771	3586.45	31.008	0.0992326
arahy.Tifrunner.gnm2.ann1.1VS4ZL.1	1785	1600.45	277.4	1.98934
arahy.Tifrunner.gnm2.ann1.FV1M10.1	1008	823.449	0	0
arahy.Tifrunner.gnm2.ann1.IUT8LB.1	723	538.71	0	0
arahy.Tifrunner.gnm2.ann1.AGM2GS.1	1683	1498.45	137.963	1.05673
arahy.Tifrunner.gnm2.ann1.JI0RX7.1	771	586.676	0	0
arahy.Tifrunner.gnm2.ann1.Q4RD5Q.1	1482	1297.45	85	0.751923
arahy.Tifrunner.gnm2.ann1.V2ETSI.1	2346	2161.45	14297.2	75.9191
arahy.Tifrunner.gnm2.ann1.SRBD8N.1	585	400.926	0	0
arahy.Tifrunner.gnm2.ann1.N9GBWE.1	375	194.523	0	0
arahy.Tifrunner.gnm2.ann1.W0LIHS.1	1293	1108.45	23.137	0.239572
arahy.Tifrunner.gnm2.ann1.4I1DT6.1	267	98.1115	0	0
arahy.Tifrunner.gnm2.ann1.NV9TN2.1	1836	1651.45	0	0
arahy.Tifrunner.gnm2.ann1.578M4A.1	2766	2581.45	244.796	1.08839
arahy.Tifrunner.gnm2.ann1.E8CC8A.1	2907	2722.45	13.7854	0.0581172
arahy.Tifrunner.gnm2.ann1.PN9ZPA.1	2730	2545.45	13.1407	0.0592514
arahy.Tifrunner.gnm2.ann1.AM8RJL.1	714	529.71	0	0
arahy.Tifrunner.gnm2.ann1.MB4X9A.1	540	356.138	0	0
arahy.Tifrunner.gnm2.ann1.Z32ZXD.1	1995	1810.45	266.758	1.69113
arahy.Tifrunner.gnm2.ann1.CYZ3KW.1	639	454.798	206.012	5.19898
arahy.Tifrunner.gnm2.ann1.BY5KCT.1	1338	1153.45	8.43384	0.0839212
arahy.Tifrunner.gnm2.ann1.FN76PE.1	864	679.626	0	0
arahy.Tifrunner.gnm2.ann1.15R771.1_arahy.Tifrunner.gnm2.ann1.VY88A6.1	594	409.901	1	0.0280005
arahy.Tifrunner.gnm2.ann1.IEL8E2.1	456	272.878	0	0
arahy.Tifrunner.gnm2.ann1.EW9XPE.1	696	511.731	0	0
arahy.Tifrunner.gnm2.ann1.1UR5KM.1	825	640.639	0	0
arahy.Tifrunner.gnm2.ann1.QNIR3T.1	426	243.527	0	0
arahy.Tifrunner.gnm2.ann1.G4TSN0.1	606	421.876	0	0
arahy.Tifrunner.gnm2.ann1.88Y1ZI.1	1659	1474.45	3.55394	0.0276646
arahy.Tifrunner.gnm2.ann1.ECK8LG.1	2130	1945.45	9.51664	0.0561447
arahy.Tifrunner.gnm2.ann1.42ZGCT.1	654	469.789	4	0.0977242
arahy.Tifrunner.gnm2.ann1.S3CVLX.1	897	712.598	14.0665	0.226562
arahy.Tifrunner.gnm2.ann1.HDM8J3.1	876	691.626	13	0.215733
arahy.Tifrunner.gnm2.ann1.QS6CEN.1	1479	1294.45	0	0
arahy.Tifrunner.gnm2.ann1.MAV50X.1	429	246.454	9	0.419133
arahy.Tifrunner.gnm2.ann1.I9WEFC.1	2001	1816.45	21.369	0.135022
arahy.Tifrunner.gnm2.ann1.HE7HHG.1	1854	1669.45	0	0
arahy.Tifrunner.gnm2.ann1.B0S4UE.1	534	350.145	19	0.622802
arahy.Tifrunner.gnm2.ann1.0KX8XR.1	573	388.997	0	0
arahy.Tifrunner.gnm2.ann1.DI08LN.1	477	293.56	10.0052	0.391178
arahy.Tifrunner.gnm2.ann1.IE22H8.1_arahy.Tifrunner.gnm2.ann1.KWS21K.1	1167	982.449	977	11.4138
arahy.Tifrunner.gnm2.ann1.JY7X0W.1	690	505.741	0	0
arahy.Tifrunner.gnm2.ann1.4RGJ17.1	429	246.454	1.08825	0.0506804
arahy.Tifrunner.gnm2.ann1.HV4IE8.1	861	676.626	269	4.56298
arahy.Tifrunner.gnm2.ann1.DQ97IN.1	414	231.828	1	0.0495083
arahy.Tifrunner.gnm2.ann1.X80BEN.1	366	185.997	0	0
arahy.Tifrunner.gnm2.ann1.0FI6RG.1	1143	958.449	217.703	2.60699
arahy.Tifrunner.gnm2.ann1.U2FY0G.1	1053	868.449	225.123	2.97522
arahy.Tifrunner.gnm2.ann1.2Y8ZXL.1	603	418.885	2	0.0547999
arahy.Tifrunner.gnm2.ann1.PD4MQY.1	570	386.013	65.2715	1.94074
arahy.Tifrunner.gnm2.ann1.C7Z6YQ.1	1446	1261.45	1774.44	16.145
arahy.Tifrunner.gnm2.ann1.R869CP.1	2184	1999.45	88	0.505146
arahy.Tifrunner.gnm2.ann1.3L2L0Y.1	918	733.525	0	0
arahy.Tifrunner.gnm2.ann1.EZ74NH.1	1662	1477.45	0	0
arahy.Tifrunner.gnm2.ann1.09HRLI.1	1491	1306.45	0	0
arahy.Tifrunner.gnm2.ann1.NJ2GVX.1	591	406.91	1	0.0282063
arahy.Tifrunner.gnm2.ann1.5HRA6T.1	450	266.992	0	0
arahy.Tifrunner.gnm2.ann1.V64ZKA.1	2775	2590.45	334.852	1.48362
arahy.Tifrunner.gnm2.ann1.ZG7FH2.1	681	496.751	0	0
arahy.Tifrunner.gnm2.ann1.G4V3K2.1	1710	1525.45	0	0
arahy.Tifrunner.gnm2.ann1.AR5SA1.1	1086	901.449	5.14535	0.0655116
arahy.Tifrunner.gnm2.ann1.88WVD3.1	3822	3637.45	0	0
arahy.Tifrunner.gnm2.ann1.7ZS4RD.1	783	598.676	171.266	3.2834
arahy.Tifrunner.gnm2.ann1.NLQ59B.1	945	760.48	1.22352	0.0184658
arahy.Tifrunner.gnm2.ann1.CZ3U7F.1	1248	1063.45	0	0
arahy.Tifrunner.gnm2.ann1.4JBV7I.1	1557	1372.45	0	0
arahy.Tifrunner.gnm2.ann1.U3ELQH.1	1335	1150.45	0	0
arahy.Tifrunner.gnm2.ann1.K8VWCH.1	675	490.761	0	0
arahy.Tifrunner.gnm2.ann1.6Y2RBK.1	1281	1096.45	0	0
arahy.Tifrunner.gnm2.ann1.0IT1NR.1	1890	1705.45	0	0
arahy.Tifrunner.gnm2.ann1.ET9IK9.1	357	177.581	0	0
arahy.Tifrunner.gnm2.ann1.EU7MKH.1	2478	2293.45	0	0
arahy.Tifrunner.gnm2.ann1.Y12SSB.1	2343	2158.45	590	3.13729
arahy.Tifrunner.gnm2.ann1.GSAX37.1	192	44.1277	0	0
arahy.Tifrunner.gnm2.ann1.9QDW33.1	477	293.56	0	0
arahy.Tifrunner.gnm2.ann1.0ZR0UF.1	720	535.71	10	0.214247
arahy.Tifrunner.gnm2.ann1.P9L48X.1	2091	1906.45	11.5985	0.0698268
arahy.Tifrunner.gnm2.ann1.B9ZYY9.1	336	158.205	0	0
arahy.Tifrunner.gnm2.ann1.SD5K22.1	639	454.798	0	0
arahy.Tifrunner.gnm2.ann1.DXS72A.1	831	646.639	2610.04	46.3266
arahy.Tifrunner.gnm2.ann1.716FEW.1	378	197.332	0.548075	0.0318776
arahy.Tifrunner.gnm2.ann1.Z1QYPE.1	2556	2371.45	474.849	2.29819
arahy.Tifrunner.gnm2.ann1.9A3CPP.1	1923	1738.45	116.897	0.771768
arahy.Tifrunner.gnm2.ann1.4I2UMQ.1	2403	2218.45	55	0.28455
arahy.Tifrunner.gnm2.ann1.B5SVB5.1	606	421.876	0	0
arahy.Tifrunner.gnm2.ann1.B7IPL1.1	990	805.449	0	0
arahy.Tifrunner.gnm2.ann1.L6LFU0.2	1776	1591.45	2	0.0144239
arahy.Tifrunner.gnm2.ann1.G7J9WL.1	786	601.676	112.947	2.15456
arahy.Tifrunner.gnm2.ann1.YY6LCE.1	882	697.626	0	0
arahy.Tifrunner.gnm2.ann1.XVFR0N.1	243	79.4392	0	0
arahy.Tifrunner.gnm2.ann1.IXK305.1_arahy.Tifrunner.gnm2.ann1.VB8FSW.1	1470	1285.45	45	0.401793
arahy.Tifrunner.gnm2.ann1.TFIN41.1	1080	895.449	0	0
arahy.Tifrunner.gnm2.ann1.K6L3AX.2	1491	1306.45	0	0
arahy.Tifrunner.gnm2.ann1.CHY9ZA.1	1401	1216.45	0	0
arahy.Tifrunner.gnm2.ann1.T8JHIW.1	237	74.872	0	0
arahy.Tifrunner.gnm2.ann1.ZJHB6X.1	810	625.652	0	0
arahy.Tifrunner.gnm2.ann1.Q7VMJV.2	699	514.731	0	0
arahy.Tifrunner.gnm2.ann1.70186N.1	324	147.307	6	0.46749
arahy.Tifrunner.gnm2.ann1.A80DKX.2	1824	1639.45	4	0.0280031
arahy.Tifrunner.gnm2.ann1.AS3ULH.1	762	577.688	0	0
arahy.Tifrunner.gnm2.ann1.1NP050.2	5874	5689.45	3881.58	7.83038
arahy.Tifrunner.gnm2.ann1.7RM2L3.1	2016	1831.45	0	0
