target_id	length	eff_length	Aipa_1	Aipa_1_tpm
arahy.Tifrunner.gnm2.ann1.3M5GW1.1	324	147.347	4.00381	0.366541
arahy.Tifrunner.gnm2.ann1.7L9N0K.1	1176	991.338	172	2.34045
arahy.Tifrunner.gnm2.ann1.PI58T4.1	438	255.204	0	0
arahy.Tifrunner.gnm2.ann1.0GE1ZU.1	669	484.627	0	0
arahy.Tifrunner.gnm2.ann1.1H7P3M.1	867	682.43	676	13.3623
arahy.Tifrunner.gnm2.ann1.AFM6H1.1	885	700.413	2	0.0385183
arahy.Tifrunner.gnm2.ann1.XEFQ2J.1	207	53.3985	0	0
arahy.Tifrunner.gnm2.ann1.9W3K41.1	1398	1213.34	0	0
arahy.Tifrunner.gnm2.ann1.86A1BZ.1	477	293.61	21.1476	0.97159
arahy.Tifrunner.gnm2.ann1.1Z1K26.1	918	733.413	4004.45	73.6523
arahy.Tifrunner.gnm2.ann1.CSM94Q.2	1332	1147.34	141	1.65775
arahy.Tifrunner.gnm2.ann1.Q2BBVU.1	348	169.337	0	0
arahy.Tifrunner.gnm2.ann1.49CV5E.1	342	163.789	0	0
arahy.Tifrunner.gnm2.ann1.JS1PTX.1	1887	1702.34	204	1.6165
arahy.Tifrunner.gnm2.ann1.F8HH5F.1	255	88.3285	0	0
arahy.Tifrunner.gnm2.ann1.GHTC3Q.1	615	430.718	917	28.719
arahy.Tifrunner.gnm2.ann1.SHSL16.1	1935	1750.34	78	0.601125
arahy.Tifrunner.gnm2.ann1.YH938E.2	324	147.347	0	0
arahy.Tifrunner.gnm2.ann1.YXX8CM.1	609	424.718	106	3.36665
arahy.Tifrunner.gnm2.ann1.VDQ67E.1	1350	1165.34	120.633	1.39639
arahy.Tifrunner.gnm2.ann1.33LHWC.1	609	424.718	0	0
arahy.Tifrunner.gnm2.ann1.KQ3EB3.1	1107	922.338	0	0
arahy.Tifrunner.gnm2.ann1.K3YHKD.1	915	730.413	0	0
arahy.Tifrunner.gnm2.ann1.A6X2CD.1	1212	1027.34	492	6.46017
arahy.Tifrunner.gnm2.ann1.0Y513H.1	1524	1339.34	35.7202	0.359762
arahy.Tifrunner.gnm2.ann1.YQ8C5N.1	2808	2623.34	33.2525	0.170987
arahy.Tifrunner.gnm2.ann1.H3V410.1	1269	1084.34	0	0
arahy.Tifrunner.gnm2.ann1.B7BSQF.1	1281	1096.34	0	0
arahy.Tifrunner.gnm2.ann1.5IU4RA.1	270	100.443	1	0.134299
arahy.Tifrunner.gnm2.ann1.NC1EXA.1	576	391.828	0	0
arahy.Tifrunner.gnm2.ann1.K3U1RD.1	2811	2626.34	128.922	0.66217
arahy.Tifrunner.gnm2.ann1.U3PQ4N.1	1476	1291.34	125	1.30576
arahy.Tifrunner.gnm2.ann1.BDSN0J.1	300	126.073	0	0
arahy.Tifrunner.gnm2.ann1.PFN41B.1	2121	1936.34	1.51445	0.0105503
arahy.Tifrunner.gnm2.ann1.G8PY79.3	2151	1966.34	1214.95	8.33471
arahy.Tifrunner.gnm2.ann1.F8ILKH.1	879	694.413	0	0
arahy.Tifrunner.gnm2.ann1.7LSJ26.1	2727	2542.34	16.4342	0.0871981
arahy.Tifrunner.gnm2.ann1.DEG7JK.1	426	243.448	0	0
arahy.Tifrunner.gnm2.ann1.EHW2CP.1	204	51.3246	0	0
arahy.Tifrunner.gnm2.ann1.3ZE8DZ.1	357	177.717	1	0.0759035
arahy.Tifrunner.gnm2.ann1.LMDE4E.1	1782	1597.34	0	0
arahy.Tifrunner.gnm2.ann1.DS477V.1	1410	1225.34	24	0.264209
arahy.Tifrunner.gnm2.ann1.C0950A.1	561	376.895	0	0
arahy.Tifrunner.gnm2.ann1.HG2532.2	1119	934.338	0	0
arahy.Tifrunner.gnm2.ann1.WUL5PS.2	1482	1297.34	756	7.86069
arahy.Tifrunner.gnm2.ann1.UVE7PI.1	687	502.602	0	0
arahy.Tifrunner.gnm2.ann1.8XA69V.1	273	102.886	0	0
arahy.Tifrunner.gnm2.ann1.CFM630.1	981	796.338	245	4.15012
arahy.Tifrunner.gnm2.ann1.9Z6I10.1	585	400.788	523	17.6027
arahy.Tifrunner.gnm2.ann1.IFCS5G.1	267	98.0219	1.72803	0.237805
arahy.Tifrunner.gnm2.ann1.2R0TK7.1	1206	1021.34	132.884	1.75507
arahy.Tifrunner.gnm2.ann1.5497SD.1	1221	1036.34	0	0
arahy.Tifrunner.gnm2.ann1.RWWV81.1	1830	1645.34	295	2.41857
arahy.Tifrunner.gnm2.ann1.NRRA5I.1	243	78.8947	0	0
arahy.Tifrunner.gnm2.ann1.1QRJ4L.1	729	544.564	0	0
arahy.Tifrunner.gnm2.ann1.T35FHV.1	3006	2821.34	1.18305	0.00565638
arahy.Tifrunner.gnm2.ann1.Y4UZBH.1	264	95.5612	0	0
arahy.Tifrunner.gnm2.ann1.2PS7IJ.1	1317	1132.34	0	0
arahy.Tifrunner.gnm2.ann1.CGBE6F.1	4539	4354.34	0	0
arahy.Tifrunner.gnm2.ann1.LT4TK7.1	699	514.577	0	0
arahy.Tifrunner.gnm2.ann1.W1607K.1	1392	1207.34	64	0.715061
arahy.Tifrunner.gnm2.ann1.71FTPI.1	1113	928.338	0	0
arahy.Tifrunner.gnm2.ann1.PRFH10.1	237	74.3874	1	0.181339
arahy.Tifrunner.gnm2.ann1.I2ZJD2.1	663	478.651	45.5366	1.28331
arahy.Tifrunner.gnm2.ann1.U81MKX.1	1965	1780.34	361.183	2.73663
arahy.Tifrunner.gnm2.ann1.HVKI9W.1	1704	1519.34	0	0
arahy.Tifrunner.gnm2.ann1.820J93.1	1269	1084.34	166	2.06507
arahy.Tifrunner.gnm2.ann1.DP3R7M.1	1707	1522.34	36	0.318995
arahy.Tifrunner.gnm2.ann1.SR535B.1	735	550.564	143.477	3.51534
arahy.Tifrunner.gnm2.ann1.81UYU3.2	1056	871.338	70.8011	1.09609
arahy.Tifrunner.gnm2.ann1.X7WWLG.1	2733	2548.34	0	0
arahy.Tifrunner.gnm2.ann1.DI7635.1	831	646.43	0	0
arahy.Tifrunner.gnm2.ann1.CCNW4C.1	1464	1279.34	12	0.126528
arahy.Tifrunner.gnm2.ann1.EWV5Y4.1	672	487.627	96.8666	2.67965
arahy.Tifrunner.gnm2.ann1.CACA61.1	2019	1834.34	0	0
arahy.Tifrunner.gnm2.ann1.7CLK78.1	1821	1636.34	0	0
arahy.Tifrunner.gnm2.ann1.IMB0BX.1	546	361.996	0	0
arahy.Tifrunner.gnm2.ann1.UKC1QQ.1	1956	1771.34	0	0
arahy.Tifrunner.gnm2.ann1.YF6UR5.1	504	320.308	0	0
arahy.Tifrunner.gnm2.ann1.JML2SU.1	1878	1693.34	34	0.270849
arahy.Tifrunner.gnm2.ann1.ZLV99U.2	1692	1507.34	0	0
arahy.Tifrunner.gnm2.ann1.2LQ1ZN.1	1791	1606.34	724	6.07986
arahy.Tifrunner.gnm2.ann1.80YKV9.1	276	105.41	0	0
arahy.Tifrunner.gnm2.ann1.SQH7P6.1	1056	871.338	26	0.402512
arahy.Tifrunner.gnm2.ann1.J522ZU.2	1335	1150.34	0	0
arahy.Tifrunner.gnm2.ann1.ZAH2CS.1	408	225.996	1.33885	0.0799141
arahy.Tifrunner.gnm2.ann1.2ACH3L.1	315	139.264	0	0
arahy.Tifrunner.gnm2.ann1.G7HP2Z.1	1029	844.338	28.5045	0.455396
arahy.Tifrunner.gnm2.ann1.EID17C.1	558	373.914	0	0
arahy.Tifrunner.gnm2.ann1.4T50W5.1	408	225.996	0	0
arahy.Tifrunner.gnm2.ann1.0JI0VP.1	2361	2176.34	0	0
arahy.Tifrunner.gnm2.ann1.Y9YBLC.1	1602	1417.34	2.3057	0.0219443
arahy.Tifrunner.gnm2.ann1.FHI9NT.1	3663	3478.34	0	0
arahy.Tifrunner.gnm2.ann1.SDFW30.1	198	47.5525	0	0
arahy.Tifrunner.gnm2.ann1.5K2DU6.1	723	538.564	3.01353	0.0754798
arahy.Tifrunner.gnm2.ann1.HA0JIQ.1	690	505.59	4.1381	0.110406
arahy.Tifrunner.gnm2.ann1.B2J3A8.1	342	163.789	0	0
arahy.Tifrunner.gnm2.ann1.E9UMEP.1	1089	904.338	0	0
arahy.Tifrunner.gnm2.ann1.6959VQ.1	360	180.466	2.69128	0.201166
arahy.Tifrunner.gnm2.ann1.FWV18L.1	1788	1603.34	150.541	1.26655
arahy.Tifrunner.gnm2.ann1.N4DGME.1	267	98.0219	0	0
arahy.Tifrunner.gnm2.ann1.DD48CX.1	588	403.748	178.861	5.97581
arahy.Tifrunner.gnm2.ann1.VCFG2H.1	474	290.631	0	0
arahy.Tifrunner.gnm2.ann1.F8XE83.1	516	332.186	3	0.121824
arahy.Tifrunner.gnm2.ann1.8WED6E.1	1125	940.338	7	0.100417
arahy.Tifrunner.gnm2.ann1.BL8T0D.1	1527	1342.34	0	0
arahy.Tifrunner.gnm2.ann1.4AYI8M.1	1641	1456.34	724.79	6.71339
arahy.Tifrunner.gnm2.ann1.54P96V.1	1422	1237.34	1	0.0109019
arahy.Tifrunner.gnm2.ann1.CC4WIG.1	462	278.739	0	0
arahy.Tifrunner.gnm2.ann1.PRSK66.1	1638	1453.34	0	0
arahy.Tifrunner.gnm2.ann1.6C9V7B.1	477	293.61	106	4.86998
arahy.Tifrunner.gnm2.ann1.KC9LFP.1	234	72.2195	0	0
arahy.Tifrunner.gnm2.ann1.NK8034.1	1155	970.338	0	0
arahy.Tifrunner.gnm2.ann1.T02M6I.1	1557	1372.34	25.0313	0.246045
arahy.Tifrunner.gnm2.ann1.N3C08T.1	1350	1165.34	0	0
arahy.Tifrunner.gnm2.ann1.A8YQ06.1	1401	1216.34	92	1.02029
arahy.Tifrunner.gnm2.ann1.0AB4R7.1	1542	1357.34	193.674	1.92476
arahy.Tifrunner.gnm2.ann1.FVFA65.1	1113	928.338	0	0
arahy.Tifrunner.gnm2.ann1.KKZ0LN.1	633	448.663	0	0
arahy.Tifrunner.gnm2.ann1.7K8IWY.1	879	694.413	0	0
arahy.Tifrunner.gnm2.ann1.G6BTHS.1	3468	3283.34	0	0
arahy.Tifrunner.gnm2.ann1.51INSQ.1	1431	1246.34	153	1.65595
arahy.Tifrunner.gnm2.ann1.47DXFL.1	969	784.338	1.54244	0.0265276
arahy.Tifrunner.gnm2.ann1.N76PQP.1	1119	934.338	1.23952	0.0178953
arahy.Tifrunner.gnm2.ann1.RL0B30.1	756	571.522	2007.3	47.3773
arahy.Tifrunner.gnm2.ann1.D2UEQ8.1	249	83.4703	0	0
arahy.Tifrunner.gnm2.ann1.5KI8FH.1	1278	1093.34	225	2.776
arahy.Tifrunner.gnm2.ann1.ITS9LF.1	1392	1207.34	992	11.0834
arahy.Tifrunner.gnm2.ann1.WF7TJ5.1	1506	1321.34	8.74771	0.0893042
arahy.Tifrunner.gnm2.ann1.P4LK2T.1	1314	1129.34	73	0.871948
arahy.Tifrunner.gnm2.ann1.SQM22L.1	843	658.43	2	0.0409743
arahy.Tifrunner.gnm2.ann1.51ZP46.1	2544	2359.34	36.6829	0.209732
arahy.Tifrunner.gnm2.ann1.XHZZ6B.1	957	772.338	0	0
arahy.Tifrunner.gnm2.ann1.L7KCN6.1	1497	1312.34	20.5406	0.211134
arahy.Tifrunner.gnm2.ann1.IZ6ERU.1	552	367.941	0	0
arahy.Tifrunner.gnm2.ann1.DFQ1AC.1	1686	1501.34	0	0
arahy.Tifrunner.gnm2.ann1.DB5N6F.1	468	284.689	0	0
arahy.Tifrunner.gnm2.ann1.JQTE0Q.1	702	517.577	3	0.0781876
arahy.Tifrunner.gnm2.ann1.QUQ0BV.1	273	102.886	0	0
arahy.Tifrunner.gnm2.ann1.LG0JC8.1	255	88.3285	0	0
arahy.Tifrunner.gnm2.ann1.K4K5W1.1	426	243.448	2.12741	0.117879
arahy.Tifrunner.gnm2.ann1.MZH3JZ.1	207	53.3985	0	0
arahy.Tifrunner.gnm2.ann1.8HB0N1.1	249	83.4703	2.71856	0.439339
arahy.Tifrunner.gnm2.ann1.J2QE2W.1	237	74.3874	0	0
arahy.Tifrunner.gnm2.ann1.A3328F.1	1245	1060.34	0	0
arahy.Tifrunner.gnm2.ann1.NX7S1R.1	984	799.338	217	3.66202
arahy.Tifrunner.gnm2.ann1.7DDS65.1	894	709.413	111	2.11065
arahy.Tifrunner.gnm2.ann1.K7Q4QF.2	1749	1564.34	0	0
arahy.Tifrunner.gnm2.ann1.G8VJVT.1	318	141.96	30	2.85067
arahy.Tifrunner.gnm2.ann1.7H1L6U.1	1425	1240.34	0	0
arahy.Tifrunner.gnm2.ann1.HU2SAR.1	2196	2011.34	665	4.45993
arahy.Tifrunner.gnm2.ann1.77VAAJ.1	318	141.96	0	0
arahy.Tifrunner.gnm2.ann1.T5R681.1	1035	850.338	359.815	5.70794
arahy.Tifrunner.gnm2.ann1.R7DR20.1	654	469.651	0	0
arahy.Tifrunner.gnm2.ann1.8RJT4U.1	2784	2599.34	0	0
arahy.Tifrunner.gnm2.ann1.795G7S.1	3513	3328.34	365.352	1.48073
arahy.Tifrunner.gnm2.ann1.YRJ5WN.1	2040	1855.34	56.6526	0.411897
arahy.Tifrunner.gnm2.ann1.DJ3X7X.1	939	754.395	0	0
arahy.Tifrunner.gnm2.ann1.17J2CG.1	357	177.717	40	3.03614
arahy.Tifrunner.gnm2.ann1.XN38V0.1	2016	1831.34	8	0.0589269
arahy.Tifrunner.gnm2.ann1.3D0BCV.1	507	323.268	38.4827	1.60581
arahy.Tifrunner.gnm2.ann1.LX9R2K.1	234	72.2195	87.9691	16.4311
arahy.Tifrunner.gnm2.ann1.5KC586.1_arahy.Tifrunner.gnm2.ann1.SZ7D6R.1	2781	2596.34	49	0.254581
arahy.Tifrunner.gnm2.ann1.C7GQ4M.1	255	88.3285	0	0
arahy.Tifrunner.gnm2.ann1.49BA8H.1	750	565.522	0	0
arahy.Tifrunner.gnm2.ann1.4N5B4T.1	1116	931.338	0	0
arahy.Tifrunner.gnm2.ann1.5T40TZ.1_arahy.Tifrunner.gnm2.ann1.TXPA6B.1	216	59.5495	161.614	36.6094
arahy.Tifrunner.gnm2.ann1.CL7A41.1	873	688.413	458	8.97445
arahy.Tifrunner.gnm2.ann1.K3FM2H.1	456	272.946	0	0
arahy.Tifrunner.gnm2.ann1.2PAI1Q.1	435	252.268	1	0.0534725
arahy.Tifrunner.gnm2.ann1.CRH8J7.1	867	682.43	4	0.0790667
arahy.Tifrunner.gnm2.ann1.U71V3Q.1	294	120.776	0	0
arahy.Tifrunner.gnm2.ann1.15TI10.1	933	748.413	6	0.108144
arahy.Tifrunner.gnm2.ann1.3H4E4J.1	726	541.564	0	0
arahy.Tifrunner.gnm2.ann1.M35B2F.1	1464	1279.34	160.421	1.69148
arahy.Tifrunner.gnm2.ann1.TBPN76.1	696	511.577	0	0
arahy.Tifrunner.gnm2.ann1.X51C4T.1	894	709.413	236.841	4.5035
arahy.Tifrunner.gnm2.ann1.PR2XBZ.1	6309	6124.34	969.684	2.13581
arahy.Tifrunner.gnm2.ann1.Z89DQ4.1	240	76.646	20.347	3.58098
arahy.Tifrunner.gnm2.ann1.DBN754.1	1359	1174.34	0	0
arahy.Tifrunner.gnm2.ann1.F9PCC2.1	3771	3586.34	1.43952	0.00541449
arahy.Tifrunner.gnm2.ann1.1VS4ZL.1	1785	1600.34	220.07	1.85498
arahy.Tifrunner.gnm2.ann1.FV1M10.1	1008	823.338	0	0
arahy.Tifrunner.gnm2.ann1.IUT8LB.1	723	538.564	2.27675	0.0570256
arahy.Tifrunner.gnm2.ann1.AGM2GS.1	1683	1498.34	108.28	0.974833
arahy.Tifrunner.gnm2.ann1.JI0RX7.1	771	586.522	0	0
arahy.Tifrunner.gnm2.ann1.Q4RD5Q.1	1482	1297.34	1145.89	11.9147
arahy.Tifrunner.gnm2.ann1.V2ETSI.1	2346	2161.34	12987.6	81.0586
arahy.Tifrunner.gnm2.ann1.SRBD8N.1	585	400.788	0	0
arahy.Tifrunner.gnm2.ann1.N9GBWE.1	375	194.513	0	0
arahy.Tifrunner.gnm2.ann1.W0LIHS.1	1293	1108.34	43.7118	0.532008
arahy.Tifrunner.gnm2.ann1.4I1DT6.1	267	98.0219	0	0
arahy.Tifrunner.gnm2.ann1.NV9TN2.1	1836	1651.34	0	0
arahy.Tifrunner.gnm2.ann1.578M4A.1	2766	2581.34	194.554	1.01668
arahy.Tifrunner.gnm2.ann1.E8CC8A.1	2907	2722.34	22.1754	0.109881
arahy.Tifrunner.gnm2.ann1.PN9ZPA.1	2730	2545.34	10.4155	0.0551984
arahy.Tifrunner.gnm2.ann1.AM8RJL.1	714	529.577	0	0
arahy.Tifrunner.gnm2.ann1.MB4X9A.1	540	356.05	0	0
arahy.Tifrunner.gnm2.ann1.Z32ZXD.1	1995	1810.34	92.6822	0.690603
arahy.Tifrunner.gnm2.ann1.CYZ3KW.1	639	454.663	234.654	6.96193
arahy.Tifrunner.gnm2.ann1.BY5KCT.1	1338	1153.34	10.3052	0.120529
arahy.Tifrunner.gnm2.ann1.FN76PE.1	864	679.43	2.70519	0.0537087
arahy.Tifrunner.gnm2.ann1.15R771.1_arahy.Tifrunner.gnm2.ann1.VY88A6.1	594	409.718	7	0.230465
arahy.Tifrunner.gnm2.ann1.IEL8E2.1	456	272.946	0	0
arahy.Tifrunner.gnm2.ann1.EW9XPE.1	696	511.577	0	0
arahy.Tifrunner.gnm2.ann1.1UR5KM.1	825	640.43	0	0
arahy.Tifrunner.gnm2.ann1.QNIR3T.1	426	243.448	0	0
arahy.Tifrunner.gnm2.ann1.G4TSN0.1	606	421.718	0	0
arahy.Tifrunner.gnm2.ann1.88Y1ZI.1	1659	1474.34	0	0
arahy.Tifrunner.gnm2.ann1.ECK8LG.1	2130	1945.34	8.3582	0.0579575
arahy.Tifrunner.gnm2.ann1.42ZGCT.1	654	469.651	0	0
arahy.Tifrunner.gnm2.ann1.S3CVLX.1	897	712.413	6.65901	0.126087
arahy.Tifrunner.gnm2.ann1.HDM8J3.1	876	691.413	1	0.0195099
arahy.Tifrunner.gnm2.ann1.QS6CEN.1	1479	1294.34	0	0
arahy.Tifrunner.gnm2.ann1.MAV50X.1	429	246.405	12	0.656936
arahy.Tifrunner.gnm2.ann1.I9WEFC.1	2001	1816.34	21.3506	0.158564
arahy.Tifrunner.gnm2.ann1.HE7HHG.1	1854	1669.34	0	0
arahy.Tifrunner.gnm2.ann1.B0S4UE.1	534	350.067	13.0402	0.502488
arahy.Tifrunner.gnm2.ann1.0KX8XR.1	573	388.847	0	0
arahy.Tifrunner.gnm2.ann1.DI08LN.1	477	293.61	11.1265	0.511188
arahy.Tifrunner.gnm2.ann1.IE22H8.1_arahy.Tifrunner.gnm2.ann1.KWS21K.1	1167	982.338	1679	23.0559
arahy.Tifrunner.gnm2.ann1.JY7X0W.1	690	505.59	0	0
arahy.Tifrunner.gnm2.ann1.4RGJ17.1	429	246.405	5.40155	0.295706
arahy.Tifrunner.gnm2.ann1.HV4IE8.1	861	676.43	261	5.20486
arahy.Tifrunner.gnm2.ann1.DQ97IN.1	414	231.8	1	0.058194
arahy.Tifrunner.gnm2.ann1.X80BEN.1	366	186.011	0	0
arahy.Tifrunner.gnm2.ann1.0FI6RG.1	1143	958.338	556.138	7.82809
arahy.Tifrunner.gnm2.ann1.U2FY0G.1	1053	868.338	228.152	3.54428
arahy.Tifrunner.gnm2.ann1.2Y8ZXL.1	603	418.718	0	0
arahy.Tifrunner.gnm2.ann1.PD4MQY.1	570	385.847	94.8659	3.31655
arahy.Tifrunner.gnm2.ann1.C7Z6YQ.1	1446	1261.34	1841.5	19.6939
arahy.Tifrunner.gnm2.ann1.R869CP.1	2184	1999.34	10	0.0674692
arahy.Tifrunner.gnm2.ann1.3L2L0Y.1	918	733.413	0	0
arahy.Tifrunner.gnm2.ann1.EZ74NH.1	1662	1477.34	0	0
arahy.Tifrunner.gnm2.ann1.09HRLI.1	1491	1306.34	3.52856	0.0364363
arahy.Tifrunner.gnm2.ann1.NJ2GVX.1	591	406.738	0	0
arahy.Tifrunner.gnm2.ann1.5HRA6T.1	450	267.054	0	0
arahy.Tifrunner.gnm2.ann1.V64ZKA.1	2775	2590.34	452.213	2.35493
arahy.Tifrunner.gnm2.ann1.ZG7FH2.1	681	496.615	0	0
arahy.Tifrunner.gnm2.ann1.G4V3K2.1	1710	1525.34	0	0
arahy.Tifrunner.gnm2.ann1.AR5SA1.1	1086	901.338	6.09977	0.0912889
arahy.Tifrunner.gnm2.ann1.88WVD3.1	3822	3637.34	0	0
arahy.Tifrunner.gnm2.ann1.7ZS4RD.1	783	598.492	180.505	4.06838
arahy.Tifrunner.gnm2.ann1.NLQ59B.1	945	760.338	0	0
arahy.Tifrunner.gnm2.ann1.CZ3U7F.1	1248	1063.34	0	0
arahy.Tifrunner.gnm2.ann1.4JBV7I.1	1557	1372.34	0	0
arahy.Tifrunner.gnm2.ann1.U3ELQH.1	1335	1150.34	0	0
arahy.Tifrunner.gnm2.ann1.K8VWCH.1	675	490.627	0	0
arahy.Tifrunner.gnm2.ann1.6Y2RBK.1	1281	1096.34	0	0
arahy.Tifrunner.gnm2.ann1.0IT1NR.1	1890	1705.34	1.28307	0.0101492
arahy.Tifrunner.gnm2.ann1.ET9IK9.1	357	177.717	0	0
arahy.Tifrunner.gnm2.ann1.EU7MKH.1	2478	2293.34	0	0
arahy.Tifrunner.gnm2.ann1.Y12SSB.1	2343	2158.34	468	2.92495
arahy.Tifrunner.gnm2.ann1.GSAX37.1	192	43.8706	0	0
arahy.Tifrunner.gnm2.ann1.9QDW33.1	477	293.61	0	0
arahy.Tifrunner.gnm2.ann1.0ZR0UF.1	720	535.577	1	0.0251866
arahy.Tifrunner.gnm2.ann1.P9L48X.1	2091	1906.34	6.48461	0.0458855
arahy.Tifrunner.gnm2.ann1.B9ZYY9.1	336	158.298	0	0
arahy.Tifrunner.gnm2.ann1.SD5K22.1	639	454.663	0	0
arahy.Tifrunner.gnm2.ann1.DXS72A.1	831	646.43	4165.26	86.9186
arahy.Tifrunner.gnm2.ann1.716FEW.1	378	197.359	0.0716322	0.00489602
arahy.Tifrunner.gnm2.ann1.Z1QYPE.1	2556	2371.34	548.912	3.12249
arahy.Tifrunner.gnm2.ann1.9A3CPP.1	1923	1738.34	211.823	1.64373
arahy.Tifrunner.gnm2.ann1.4I2UMQ.1	2403	2218.34	14	0.0851319
arahy.Tifrunner.gnm2.ann1.B5SVB5.1	606	421.718	0	0
arahy.Tifrunner.gnm2.ann1.B7IPL1.1	990	805.338	0	0
arahy.Tifrunner.gnm2.ann1.L6LFU0.2	1776	1591.34	2	0.0169535
arahy.Tifrunner.gnm2.ann1.G7J9WL.1	786	601.477	224	5.02367
arahy.Tifrunner.gnm2.ann1.YY6LCE.1	882	697.413	0	0
arahy.Tifrunner.gnm2.ann1.XVFR0N.1	243	78.8947	0	0
arahy.Tifrunner.gnm2.ann1.IXK305.1_arahy.Tifrunner.gnm2.ann1.VB8FSW.1	1470	1285.34	26	0.272865
arahy.Tifrunner.gnm2.ann1.TFIN41.1	1080	895.338	0	0
arahy.Tifrunner.gnm2.ann1.K6L3AX.2	1491	1306.34	0	0
arahy.Tifrunner.gnm2.ann1.CHY9ZA.1	1401	1216.34	0.5	0.00554508
arahy.Tifrunner.gnm2.ann1.T8JHIW.1	237	74.3874	0	0
arahy.Tifrunner.gnm2.ann1.ZJHB6X.1	810	625.446	0	0
arahy.Tifrunner.gnm2.ann1.Q7VMJV.2	699	514.577	0	0
arahy.Tifrunner.gnm2.ann1.70186N.1	324	147.347	0	0
arahy.Tifrunner.gnm2.ann1.A80DKX.2	1824	1639.34	0	0
arahy.Tifrunner.gnm2.ann1.AS3ULH.1	762	577.522	0	0
arahy.Tifrunner.gnm2.ann1.1NP050.2	5874	5689.34	4369	10.3589
arahy.Tifrunner.gnm2.ann1.7RM2L3.1	2016	1831.34	0	0
