target_id	length	eff_length	Adur_1	Adur_1_tpm
arahy.Tifrunner.gnm2.ann1.U81MKX.1	1965	1780.15	17.0844	0.128806
arahy.Tifrunner.gnm2.ann1.HVKI9W.1	1704	1519.15	135.704	1.19891
arahy.Tifrunner.gnm2.ann1.820J93.1	1269	1084.15	0	0
arahy.Tifrunner.gnm2.ann1.DP3R7M.1	1707	1522.15	1.46982	0.0129599
arahy.Tifrunner.gnm2.ann1.SR535B.1	735	550.48	0	0
arahy.Tifrunner.gnm2.ann1.81UYU3.2	1056	871.148	9.85989	0.151906
arahy.Tifrunner.gnm2.ann1.X7WWLG.1	2733	2548.15	0	0
arahy.Tifrunner.gnm2.ann1.DI7635.1	831	646.325	95.1569	1.97599
arahy.Tifrunner.gnm2.ann1.CCNW4C.1	1464	1279.15	0	0
arahy.Tifrunner.gnm2.ann1.EWV5Y4.1	672	487.532	31.4109	0.864712
arahy.Tifrunner.gnm2.ann1.CACA61.1	2019	1834.15	0	0
arahy.Tifrunner.gnm2.ann1.7CLK78.1	1821	1636.15	1	0.00820298
arahy.Tifrunner.gnm2.ann1.IMB0BX.1	546	361.931	0	0
arahy.Tifrunner.gnm2.ann1.UKC1QQ.1	1956	1771.15	567	4.29658
arahy.Tifrunner.gnm2.ann1.YF6UR5.1	504	320.177	0	0
arahy.Tifrunner.gnm2.ann1.JML2SU.1	1878	1693.15	4	0.0317073
arahy.Tifrunner.gnm2.ann1.ZLV99U.2	1692	1507.15	35.4801	0.315954
arahy.Tifrunner.gnm2.ann1.2LQ1ZN.1	1791	1606.15	82.1333	0.686322
arahy.Tifrunner.gnm2.ann1.80YKV9.1	276	105.157	96.9111	12.3688
arahy.Tifrunner.gnm2.ann1.SQH7P6.1	1056	871.148	0	0
arahy.Tifrunner.gnm2.ann1.J522ZU.2	1335	1150.15	0	0
arahy.Tifrunner.gnm2.ann1.ZAH2CS.1	408	225.86	1.15958	0.0689058
arahy.Tifrunner.gnm2.ann1.2ACH3L.1	315	138.737	0	0
arahy.Tifrunner.gnm2.ann1.G7HP2Z.1	1029	844.148	233.811	3.71741
arahy.Tifrunner.gnm2.ann1.EID17C.1	558	373.894	0	0
arahy.Tifrunner.gnm2.ann1.4T50W5.1	408	225.86	1	0.0594231
arahy.Tifrunner.gnm2.ann1.0JI0VP.1	2361	2176.15	41.8182	0.257912
arahy.Tifrunner.gnm2.ann1.Y9YBLC.1	1602	1417.15	109.135	1.03357
arahy.Tifrunner.gnm2.ann1.FHI9NT.1	3663	3478.15	0	0
arahy.Tifrunner.gnm2.ann1.SDFW30.1	198	47.2443	0	0
arahy.Tifrunner.gnm2.ann1.5K2DU6.1	723	538.498	1	0.0249236
arahy.Tifrunner.gnm2.ann1.HA0JIQ.1	690	505.532	693.38	18.4084
arahy.Tifrunner.gnm2.ann1.B2J3A8.1	342	163.401	0	0
arahy.Tifrunner.gnm2.ann1.E9UMEP.1	1089	904.148	0	0
arahy.Tifrunner.gnm2.ann1.6959VQ.1	360	180.079	3.07137	0.228909
arahy.Tifrunner.gnm2.ann1.FWV18L.1	1788	1603.15	32.204	0.269606
arahy.Tifrunner.gnm2.ann1.N4DGME.1	267	97.7975	0	0
arahy.Tifrunner.gnm2.ann1.DD48CX.1	588	403.739	2.18605	0.0726696
arahy.Tifrunner.gnm2.ann1.VCFG2H.1	474	290.512	0	0
arahy.Tifrunner.gnm2.ann1.F8XE83.1	516	332.08	0	0
arahy.Tifrunner.gnm2.ann1.8WED6E.1	1125	940.148	2.33909	0.0333922
arahy.Tifrunner.gnm2.ann1.BL8T0D.1	1527	1342.15	372.727	3.72722
arahy.Tifrunner.gnm2.ann1.4AYI8M.1	1641	1456.15	126.968	1.17026
arahy.Tifrunner.gnm2.ann1.54P96V.1	1422	1237.15	10.4786	0.113678
arahy.Tifrunner.gnm2.ann1.CC4WIG.1	462	278.654	1	0.0481647
arahy.Tifrunner.gnm2.ann1.PRSK66.1	1638	1453.15	2	0.018472
arahy.Tifrunner.gnm2.ann1.6C9V7B.1	477	293.493	0	0
arahy.Tifrunner.gnm2.ann1.KC9LFP.1	234	72.1616	0	0
arahy.Tifrunner.gnm2.ann1.NK8034.1	1155	970.148	3	0.0415028
arahy.Tifrunner.gnm2.ann1.T02M6I.1	1557	1372.15	0	0
arahy.Tifrunner.gnm2.ann1.N3C08T.1	1350	1165.15	0	0
arahy.Tifrunner.gnm2.ann1.A8YQ06.1	1401	1216.15	0	0
arahy.Tifrunner.gnm2.ann1.0AB4R7.1	1542	1357.15	0	0
arahy.Tifrunner.gnm2.ann1.FVFA65.1	1113	928.148	0	0
arahy.Tifrunner.gnm2.ann1.KKZ0LN.1	633	448.596	75	2.24388
arahy.Tifrunner.gnm2.ann1.7K8IWY.1	879	694.302	0	0
arahy.Tifrunner.gnm2.ann1.G6BTHS.1	3468	3283.15	0	0
arahy.Tifrunner.gnm2.ann1.51INSQ.1	1431	1246.15	117	1.26012
arahy.Tifrunner.gnm2.ann1.47DXFL.1	969	784.254	81.4441	1.39379
arahy.Tifrunner.gnm2.ann1.N76PQP.1	1119	934.148	474.812	6.82181
arahy.Tifrunner.gnm2.ann1.RL0B30.1	756	571.404	8.55284	0.200891
arahy.Tifrunner.gnm2.ann1.D2UEQ8.1	249	83.527	3	0.482046
arahy.Tifrunner.gnm2.ann1.5KI8FH.1	1278	1093.15	6.74286	0.0827865
arahy.Tifrunner.gnm2.ann1.ITS9LF.1	1392	1207.15	0	0
arahy.Tifrunner.gnm2.ann1.WF7TJ5.1	1506	1321.15	50.8124	0.516194
arahy.Tifrunner.gnm2.ann1.P4LK2T.1	1314	1129.15	29.2918	0.348169
arahy.Tifrunner.gnm2.ann1.SQM22L.1	843	658.325	6.59794	0.134512
arahy.Tifrunner.gnm2.ann1.51ZP46.1	2544	2359.15	871	4.95515
arahy.Tifrunner.gnm2.ann1.XHZZ6B.1	957	772.254	0	0
arahy.Tifrunner.gnm2.ann1.L7KCN6.1	1497	1312.15	192.467	1.96865
arahy.Tifrunner.gnm2.ann1.IZ6ERU.1	552	367.919	0	0
arahy.Tifrunner.gnm2.ann1.DFQ1AC.1	1686	1501.15	198.678	1.77632
arahy.Tifrunner.gnm2.ann1.DB5N6F.1	468	284.579	0	0
arahy.Tifrunner.gnm2.ann1.JQTE0Q.1	702	517.515	223	5.7833
arahy.Tifrunner.gnm2.ann1.QUQ0BV.1	273	102.667	0	0
arahy.Tifrunner.gnm2.ann1.LG0JC8.1	255	88.3598	0	0
arahy.Tifrunner.gnm2.ann1.K4K5W1.1	426	243.344	229.874	12.6784
arahy.Tifrunner.gnm2.ann1.MZH3JZ.1	207	53.233	17	4.2861
arahy.Tifrunner.gnm2.ann1.8HB0N1.1	249	83.527	22.658	3.64073
arahy.Tifrunner.gnm2.ann1.J2QE2W.1	237	74.352	0	0
arahy.Tifrunner.gnm2.ann1.A3328F.1	1245	1060.15	0	0
arahy.Tifrunner.gnm2.ann1.NX7S1R.1	984	799.148	0	0
arahy.Tifrunner.gnm2.ann1.7DDS65.1	894	709.302	0	0
arahy.Tifrunner.gnm2.ann1.K7Q4QF.2	1749	1564.15	56.6418	0.486019
arahy.Tifrunner.gnm2.ann1.G8VJVT.1	318	141.378	6.8892	0.654005
arahy.Tifrunner.gnm2.ann1.7H1L6U.1	1425	1240.15	0	0
arahy.Tifrunner.gnm2.ann1.HU2SAR.1	2196	2011.15	30.6536	0.204565
arahy.Tifrunner.gnm2.ann1.77VAAJ.1	318	141.378	0	0
arahy.Tifrunner.gnm2.ann1.T5R681.1	1035	850.148	0	0
arahy.Tifrunner.gnm2.ann1.R7DR20.1	654	469.58	0	0
arahy.Tifrunner.gnm2.ann1.8RJT4U.1	2784	2599.15	11.4844	0.0593022
arahy.Tifrunner.gnm2.ann1.795G7S.1	3513	3328.15	2.28006	0.00919472
arahy.Tifrunner.gnm2.ann1.YRJ5WN.1	2040	1855.15	0	0
arahy.Tifrunner.gnm2.ann1.DJ3X7X.1	939	754.254	0	0
arahy.Tifrunner.gnm2.ann1.17J2CG.1	357	177.346	23	1.74061
arahy.Tifrunner.gnm2.ann1.XN38V0.1	2016	1831.15	10	0.0732944
arahy.Tifrunner.gnm2.ann1.3D0BCV.1	507	323.123	117.758	4.89123
arahy.Tifrunner.gnm2.ann1.LX9R2K.1	234	72.1616	72.1008	13.41
arahy.Tifrunner.gnm2.ann1.5KC586.1_arahy.Tifrunner.gnm2.ann1.SZ7D6R.1	2781	2596.15	39	0.201618
arahy.Tifrunner.gnm2.ann1.C7GQ4M.1	255	88.3598	0	0
arahy.Tifrunner.gnm2.ann1.49BA8H.1	750	565.423	0	0
arahy.Tifrunner.gnm2.ann1.4N5B4T.1	1116	931.148	1	0.0144137
arahy.Tifrunner.gnm2.ann1.5T40TZ.1_arahy.Tifrunner.gnm2.ann1.TXPA6B.1	216	59.4801	83.3974	18.8181
arahy.Tifrunner.gnm2.ann1.CL7A41.1	873	688.325	0	0
arahy.Tifrunner.gnm2.ann1.K3FM2H.1	456	272.737	1	0.0492096
arahy.Tifrunner.gnm2.ann1.2PAI1Q.1	435	252.154	0	0
arahy.Tifrunner.gnm2.ann1.CRH8J7.1	867	682.325	0	0
arahy.Tifrunner.gnm2.ann1.U71V3Q.1	294	120.316	0	0
arahy.Tifrunner.gnm2.ann1.15TI10.1	933	748.254	0	0
arahy.Tifrunner.gnm2.ann1.3H4E4J.1	726	541.498	0	0
arahy.Tifrunner.gnm2.ann1.M35B2F.1	1464	1279.15	0	0
arahy.Tifrunner.gnm2.ann1.TBPN76.1	696	511.515	0	0
arahy.Tifrunner.gnm2.ann1.X51C4T.1	894	709.302	255.853	4.84121
arahy.Tifrunner.gnm2.ann1.PR2XBZ.1	6309	6124.15	22.6758	0.0496948
arahy.Tifrunner.gnm2.ann1.Z89DQ4.1	240	76.6239	108.865	19.0686
arahy.Tifrunner.gnm2.ann1.DBN754.1	1359	1174.15	155.187	1.77389
arahy.Tifrunner.gnm2.ann1.F9PCC2.1	3771	3586.15	529.471	1.98157
arahy.Tifrunner.gnm2.ann1.1VS4ZL.1	1785	1600.15	5.7382	0.0481293
arahy.Tifrunner.gnm2.ann1.FV1M10.1	1008	823.148	0	0
arahy.Tifrunner.gnm2.ann1.IUT8LB.1	723	538.498	196.942	4.9085
arahy.Tifrunner.gnm2.ann1.AGM2GS.1	1683	1498.15	2733.32	24.4867
arahy.Tifrunner.gnm2.ann1.JI0RX7.1	771	586.385	224.68	5.14251
arahy.Tifrunner.gnm2.ann1.Q4RD5Q.1	1482	1297.15	0	0
arahy.Tifrunner.gnm2.ann1.V2ETSI.1	2346	2161.15	64.7584	0.402166
arahy.Tifrunner.gnm2.ann1.SRBD8N.1	585	400.739	0	0
arahy.Tifrunner.gnm2.ann1.N9GBWE.1	375	194.294	0	0
arahy.Tifrunner.gnm2.ann1.W0LIHS.1	1293	1108.15	353.346	4.27953
arahy.Tifrunner.gnm2.ann1.4I1DT6.1	267	97.7975	0	0
arahy.Tifrunner.gnm2.ann1.NV9TN2.1	1836	1651.15	0	0
arahy.Tifrunner.gnm2.ann1.578M4A.1	2766	2581.15	5.27892	0.027449
arahy.Tifrunner.gnm2.ann1.E8CC8A.1	2907	2722.15	7572.7	37.3365
arahy.Tifrunner.gnm2.ann1.PN9ZPA.1	2730	2545.15	0	0
arahy.Tifrunner.gnm2.ann1.AM8RJL.1	714	529.498	1	0.0253472
arahy.Tifrunner.gnm2.ann1.MB4X9A.1	540	355.943	0	0
arahy.Tifrunner.gnm2.ann1.Z32ZXD.1	1995	1810.15	156.139	1.15769
arahy.Tifrunner.gnm2.ann1.CYZ3KW.1	639	454.596	43.1313	1.27339
arahy.Tifrunner.gnm2.ann1.BY5KCT.1	1338	1153.15	2.04563	0.0238088
arahy.Tifrunner.gnm2.ann1.FN76PE.1	864	679.325	193.548	3.8239
arahy.Tifrunner.gnm2.ann1.15R771.1_arahy.Tifrunner.gnm2.ann1.VY88A6.1	594	409.726	1	0.0327568
arahy.Tifrunner.gnm2.ann1.IEL8E2.1	456	272.737	0	0
arahy.Tifrunner.gnm2.ann1.EW9XPE.1	696	511.515	0	0
arahy.Tifrunner.gnm2.ann1.1UR5KM.1	825	640.325	0	0
arahy.Tifrunner.gnm2.ann1.QNIR3T.1	426	243.344	0	0
arahy.Tifrunner.gnm2.ann1.G4TSN0.1	606	421.712	0	0
arahy.Tifrunner.gnm2.ann1.88Y1ZI.1	1659	1474.15	623	5.67206
arahy.Tifrunner.gnm2.ann1.ECK8LG.1	2130	1945.15	15508.1	107.004
arahy.Tifrunner.gnm2.ann1.42ZGCT.1	654	469.58	3	0.0857444
arahy.Tifrunner.gnm2.ann1.S3CVLX.1	897	712.302	5.65775	0.106604
arahy.Tifrunner.gnm2.ann1.HDM8J3.1	876	691.302	0	0
arahy.Tifrunner.gnm2.ann1.QS6CEN.1	1479	1294.15	1.0827	0.0112284
arahy.Tifrunner.gnm2.ann1.MAV50X.1	429	246.246	14	0.763051
arahy.Tifrunner.gnm2.ann1.I9WEFC.1	2001	1816.15	0	0
arahy.Tifrunner.gnm2.ann1.HE7HHG.1	1854	1669.15	33.9167	0.272717
arahy.Tifrunner.gnm2.ann1.B0S4UE.1	534	349.955	1	0.0383515
arahy.Tifrunner.gnm2.ann1.0KX8XR.1	573	388.818	0	0
arahy.Tifrunner.gnm2.ann1.DI08LN.1	477	293.493	10.6839	0.488571
arahy.Tifrunner.gnm2.ann1.IE22H8.1_arahy.Tifrunner.gnm2.ann1.KWS21K.1	1167	982.148	575	7.85751
arahy.Tifrunner.gnm2.ann1.JY7X0W.1	690	505.532	6	0.159293
arahy.Tifrunner.gnm2.ann1.4RGJ17.1	429	246.246	1.07901	0.05881
arahy.Tifrunner.gnm2.ann1.HV4IE8.1	861	676.325	14.3976	0.285712
arahy.Tifrunner.gnm2.ann1.DQ97IN.1	414	231.614	0	0
arahy.Tifrunner.gnm2.ann1.X80BEN.1	366	185.738	0	0
arahy.Tifrunner.gnm2.ann1.0FI6RG.1	1143	958.148	0	0
arahy.Tifrunner.gnm2.ann1.U2FY0G.1	1053	868.148	42.4992	0.657024
arahy.Tifrunner.gnm2.ann1.2Y8ZXL.1	603	418.712	1	0.0320538
arahy.Tifrunner.gnm2.ann1.PD4MQY.1	570	385.831	15.6861	0.545648
arahy.Tifrunner.gnm2.ann1.C7Z6YQ.1	1446	1261.15	117.598	1.25149
arahy.Tifrunner.gnm2.ann1.R869CP.1	2184	1999.15	257.448	1.72838
arahy.Tifrunner.gnm2.ann1.3L2L0Y.1	918	733.254	0	0
arahy.Tifrunner.gnm2.ann1.EZ74NH.1	1662	1477.15	0	0
arahy.Tifrunner.gnm2.ann1.09HRLI.1	1491	1306.15	226.864	2.33113
arahy.Tifrunner.gnm2.ann1.NJ2GVX.1	591	406.739	2	0.0659946
arahy.Tifrunner.gnm2.ann1.5HRA6T.1	450	266.809	0	0
arahy.Tifrunner.gnm2.ann1.V64ZKA.1	2775	2590.15	51.5095	0.266905
arahy.Tifrunner.gnm2.ann1.ZG7FH2.1	681	496.532	1	0.02703
arahy.Tifrunner.gnm2.ann1.G4V3K2.1	1710	1525.15	9	0.0791999
arahy.Tifrunner.gnm2.ann1.AR5SA1.1	1086	901.148	0	0
arahy.Tifrunner.gnm2.ann1.88WVD3.1	3822	3637.15	0	0
arahy.Tifrunner.gnm2.ann1.7ZS4RD.1	783	598.385	11.3889	0.255444
arahy.Tifrunner.gnm2.ann1.NLQ59B.1	945	760.254	0	0
arahy.Tifrunner.gnm2.ann1.CZ3U7F.1	1248	1063.15	98.8953	1.24846
arahy.Tifrunner.gnm2.ann1.4JBV7I.1	1557	1372.15	0	0
arahy.Tifrunner.gnm2.ann1.U3ELQH.1	1335	1150.15	0	0
arahy.Tifrunner.gnm2.ann1.K8VWCH.1	675	490.532	165	4.51451
arahy.Tifrunner.gnm2.ann1.6Y2RBK.1	1281	1096.15	0	0
arahy.Tifrunner.gnm2.ann1.0IT1NR.1	1890	1705.15	1003.2	7.89624
arahy.Tifrunner.gnm2.ann1.ET9IK9.1	357	177.346	0	0
arahy.Tifrunner.gnm2.ann1.EU7MKH.1	2478	2293.15	13	0.0760861
arahy.Tifrunner.gnm2.ann1.Y12SSB.1	2343	2158.15	11.1244	0.0691814
arahy.Tifrunner.gnm2.ann1.GSAX37.1	192	43.623	0	0
arahy.Tifrunner.gnm2.ann1.9QDW33.1	477	293.493	0	0
arahy.Tifrunner.gnm2.ann1.0ZR0UF.1	720	535.498	7.27592	0.182358
arahy.Tifrunner.gnm2.ann1.P9L48X.1	2091	1906.15	58.7151	0.413416
arahy.Tifrunner.gnm2.ann1.B9ZYY9.1	336	157.835	0	0
arahy.Tifrunner.gnm2.ann1.SD5K22.1	639	454.596	0	0
arahy.Tifrunner.gnm2.ann1.DXS72A.1	831	646.325	1306.05	27.1208
arahy.Tifrunner.gnm2.ann1.716FEW.1	378	197.155	0	0
arahy.Tifrunner.gnm2.ann1.Z1QYPE.1	2556	2371.15	0	0
arahy.Tifrunner.gnm2.ann1.9A3CPP.1	1923	1738.15	0	0
arahy.Tifrunner.gnm2.ann1.4I2UMQ.1	2403	2218.15	0	0
arahy.Tifrunner.gnm2.ann1.B5SVB5.1	606	421.712	0	0
arahy.Tifrunner.gnm2.ann1.B7IPL1.1	990	805.148	17	0.283379
arahy.Tifrunner.gnm2.ann1.L6LFU0.2	1776	1591.15	12.7374	0.10744
arahy.Tifrunner.gnm2.ann1.G7J9WL.1	786	601.365	9.17647	0.204801
arahy.Tifrunner.gnm2.ann1.YY6LCE.1	882	697.302	86.6605	1.668
arahy.Tifrunner.gnm2.ann1.XVFR0N.1	243	78.8773	54	9.18832
arahy.Tifrunner.gnm2.ann1.IXK305.1_arahy.Tifrunner.gnm2.ann1.VB8FSW.1	1470	1285.15	44	0.459509
arahy.Tifrunner.gnm2.ann1.TFIN41.1	1080	895.148	548.518	8.22413
arahy.Tifrunner.gnm2.ann1.K6L3AX.2	1491	1306.15	212	2.1784
arahy.Tifrunner.gnm2.ann1.CHY9ZA.1	1401	1216.15	0	0
arahy.Tifrunner.gnm2.ann1.T8JHIW.1	237	74.352	0	0
arahy.Tifrunner.gnm2.ann1.ZJHB6X.1	810	625.325	0	0
arahy.Tifrunner.gnm2.ann1.Q7VMJV.2	699	514.515	0	0
arahy.Tifrunner.gnm2.ann1.70186N.1	324	146.856	0	0
arahy.Tifrunner.gnm2.ann1.A80DKX.2	1824	1639.15	0	0
