target_id	length	eff_length	Aipadur_5	Aipadur_5_tpm
arahy.Tifrunner.gnm2.ann1.CSM94Q.2	1332	1171.61	3.24785	0.124621
arahy.Tifrunner.gnm2.ann1.Q2BBVU.1	348	190.414	0	0
arahy.Tifrunner.gnm2.ann1.49CV5E.1	342	184.778	0	0
arahy.Tifrunner.gnm2.ann1.JS1PTX.1	1887	1726.61	3	0.0781102
arahy.Tifrunner.gnm2.ann1.F8HH5F.1	255	105.304	0	0
arahy.Tifrunner.gnm2.ann1.GHTC3Q.1	615	454.681	4.03753	0.3992
arahy.Tifrunner.gnm2.ann1.SHSL16.1	1935	1774.61	5	0.126662
arahy.Tifrunner.gnm2.ann1.YH938E.2	324	167.776	0	0
arahy.Tifrunner.gnm2.ann1.YXX8CM.1	609	448.681	2.44444	0.24492
arahy.Tifrunner.gnm2.ann1.VDQ67E.1	1350	1189.61	5.84192	0.220766
arahy.Tifrunner.gnm2.ann1.33LHWC.1	609	448.681	0	0
arahy.Tifrunner.gnm2.ann1.KQ3EB3.1	1107	946.614	0	0
arahy.Tifrunner.gnm2.ann1.K3YHKD.1	915	754.614	0	0
arahy.Tifrunner.gnm2.ann1.A6X2CD.1	1212	1051.61	22	0.940476
arahy.Tifrunner.gnm2.ann1.0Y513H.1	1524	1363.61	0	0
arahy.Tifrunner.gnm2.ann1.YQ8C5N.1	2808	2647.61	213.092	3.61822
arahy.Tifrunner.gnm2.ann1.H3V410.1	1269	1108.61	0	0
arahy.Tifrunner.gnm2.ann1.B7BSQF.1	1281	1120.61	1	0.0401167
arahy.Tifrunner.gnm2.ann1.5IU4RA.1	270	118.183	0	0
arahy.Tifrunner.gnm2.ann1.NC1EXA.1	576	415.681	0	0
arahy.Tifrunner.gnm2.ann1.K3U1RD.1	2811	2650.61	1	0.0169604
arahy.Tifrunner.gnm2.ann1.U3PQ4N.1	1476	1315.61	4	0.136683
arahy.Tifrunner.gnm2.ann1.BDSN0J.1	300	145.427	0	0
arahy.Tifrunner.gnm2.ann1.PFN41B.1	2121	1960.61	19.0897	0.437712
arahy.Tifrunner.gnm2.ann1.G8PY79.3	2151	1990.61	1	0.0225837
arahy.Tifrunner.gnm2.ann1.F8ILKH.1	879	718.614	9.54017	0.596818
arahy.Tifrunner.gnm2.ann1.7LSJ26.1	2727	2566.61	9.36612	0.164052
arahy.Tifrunner.gnm2.ann1.DEG7JK.1	426	266.45	0	0
arahy.Tifrunner.gnm2.ann1.EHW2CP.1	204	63.6512	0	0
arahy.Tifrunner.gnm2.ann1.3ZE8DZ.1	357	199.102	1	0.22579
arahy.Tifrunner.gnm2.ann1.LMDE4E.1	1782	1621.61	0	0
arahy.Tifrunner.gnm2.ann1.DS477V.1	1410	1249.61	0	0
arahy.Tifrunner.gnm2.ann1.C0950A.1	561	400.681	0	0
arahy.Tifrunner.gnm2.ann1.HG2532.2	1119	958.614	0	0
arahy.Tifrunner.gnm2.ann1.WUL5PS.2	1482	1321.61	20.7611	0.7062
arahy.Tifrunner.gnm2.ann1.UVE7PI.1	687	526.681	0	0
arahy.Tifrunner.gnm2.ann1.8XA69V.1	273	120.868	0	0
arahy.Tifrunner.gnm2.ann1.CFM630.1	981	820.614	49.5238	2.71304
arahy.Tifrunner.gnm2.ann1.9Z6I10.1	585	424.681	6.4	0.677483
arahy.Tifrunner.gnm2.ann1.IFCS5G.1	267	115.626	0	0
arahy.Tifrunner.gnm2.ann1.2R0TK7.1	1206	1045.61	9.28259	0.399098
arahy.Tifrunner.gnm2.ann1.5497SD.1	1221	1060.61	17.2667	0.731868
arahy.Tifrunner.gnm2.ann1.RWWV81.1	1830	1669.61	7	0.188479
arahy.Tifrunner.gnm2.ann1.NRRA5I.1	243	95.2355	0	0
arahy.Tifrunner.gnm2.ann1.1QRJ4L.1	729	568.651	0	0
arahy.Tifrunner.gnm2.ann1.T35FHV.1	3006	2845.61	14.4736	0.228656
arahy.Tifrunner.gnm2.ann1.Y4UZBH.1	264	113.081	0	0
arahy.Tifrunner.gnm2.ann1.2PS7IJ.1	1317	1156.61	0	0
arahy.Tifrunner.gnm2.ann1.CGBE6F.1	4539	4378.61	0	0
arahy.Tifrunner.gnm2.ann1.LT4TK7.1	699	538.681	0	0
arahy.Tifrunner.gnm2.ann1.W1607K.1	1392	1231.61	0	0
arahy.Tifrunner.gnm2.ann1.71FTPI.1	1113	952.614	0	0
arahy.Tifrunner.gnm2.ann1.PRFH10.1	237	90.0793	0	0
arahy.Tifrunner.gnm2.ann1.I2ZJD2.1	663	502.681	8.32275	0.744313
arahy.Tifrunner.gnm2.ann1.U81MKX.1	1965	1804.61	8	0.199291
arahy.Tifrunner.gnm2.ann1.HVKI9W.1	1704	1543.61	3.65558	0.106463
arahy.Tifrunner.gnm2.ann1.820J93.1	1269	1108.61	0	0
arahy.Tifrunner.gnm2.ann1.DP3R7M.1	1707	1546.61	0	0
arahy.Tifrunner.gnm2.ann1.SR535B.1	735	574.651	1	0.0782308
arahy.Tifrunner.gnm2.ann1.81UYU3.2	1056	895.614	1.12217	0.0563272
arahy.Tifrunner.gnm2.ann1.X7WWLG.1	2733	2572.61	0	0
arahy.Tifrunner.gnm2.ann1.DI7635.1	831	670.614	3	0.201108
arahy.Tifrunner.gnm2.ann1.CCNW4C.1	1464	1303.61	0	0
arahy.Tifrunner.gnm2.ann1.EWV5Y4.1	672	511.681	8.16704	0.717541
arahy.Tifrunner.gnm2.ann1.CACA61.1	2019	1858.61	0	0
arahy.Tifrunner.gnm2.ann1.7CLK78.1	1821	1660.61	0	0
arahy.Tifrunner.gnm2.ann1.IMB0BX.1	546	385.724	0	0
arahy.Tifrunner.gnm2.ann1.UKC1QQ.1	1956	1795.61	18.417	0.461092
arahy.Tifrunner.gnm2.ann1.YF6UR5.1	504	343.822	0	0
arahy.Tifrunner.gnm2.ann1.JML2SU.1	1878	1717.61	0	0
arahy.Tifrunner.gnm2.ann1.ZLV99U.2	1692	1531.61	1	0.0293516
arahy.Tifrunner.gnm2.ann1.2LQ1ZN.1	1791	1630.61	7.875	0.217111
arahy.Tifrunner.gnm2.ann1.80YKV9.1	276	123.525	3	1.09181
arahy.Tifrunner.gnm2.ann1.SQH7P6.1	1056	895.614	1	0.050195
arahy.Tifrunner.gnm2.ann1.J522ZU.2	1335	1174.61	0.5	0.0191362
arahy.Tifrunner.gnm2.ann1.ZAH2CS.1	408	248.732	1	0.180738
arahy.Tifrunner.gnm2.ann1.2ACH3L.1	315	159.322	0	0
arahy.Tifrunner.gnm2.ann1.G7HP2Z.1	1029	868.614	1.75471	0.0908157
arahy.Tifrunner.gnm2.ann1.EID17C.1	558	397.681	0	0
arahy.Tifrunner.gnm2.ann1.4T50W5.1	408	248.732	0	0
arahy.Tifrunner.gnm2.ann1.0JI0VP.1	2361	2200.61	0	0
arahy.Tifrunner.gnm2.ann1.Y9YBLC.1	1602	1441.61	5.78494	0.180398
arahy.Tifrunner.gnm2.ann1.FHI9NT.1	3663	3502.61	0	0
arahy.Tifrunner.gnm2.ann1.SDFW30.1	198	59.0537	0	0
arahy.Tifrunner.gnm2.ann1.5K2DU6.1	723	562.651	2	0.159798
arahy.Tifrunner.gnm2.ann1.HA0JIQ.1	690	529.681	19.1832	1.62813
arahy.Tifrunner.gnm2.ann1.B2J3A8.1	342	184.778	0	0
arahy.Tifrunner.gnm2.ann1.E9UMEP.1	1089	928.614	0	0
arahy.Tifrunner.gnm2.ann1.6959VQ.1	360	201.958	0.0316789	0.00705164
arahy.Tifrunner.gnm2.ann1.FWV18L.1	1788	1627.61	2.13008	0.0588336
arahy.Tifrunner.gnm2.ann1.N4DGME.1	267	115.626	0	0
arahy.Tifrunner.gnm2.ann1.DD48CX.1	588	427.681	8.8	0.925005
arahy.Tifrunner.gnm2.ann1.VCFG2H.1	474	314.057	0	0
arahy.Tifrunner.gnm2.ann1.F8XE83.1	516	355.784	0	0
arahy.Tifrunner.gnm2.ann1.8WED6E.1	1125	964.614	0	0
arahy.Tifrunner.gnm2.ann1.BL8T0D.1	1527	1366.61	12.3846	0.407397
arahy.Tifrunner.gnm2.ann1.4AYI8M.1	1641	1480.61	6.55865	0.199138
arahy.Tifrunner.gnm2.ann1.54P96V.1	1422	1261.61	0	0
arahy.Tifrunner.gnm2.ann1.CC4WIG.1	462	302.124	0	0
arahy.Tifrunner.gnm2.ann1.PRSK66.1	1638	1477.61	0	0
arahy.Tifrunner.gnm2.ann1.6C9V7B.1	477	317.057	2	0.283579
arahy.Tifrunner.gnm2.ann1.KC9LFP.1	234	87.5443	0	0
arahy.Tifrunner.gnm2.ann1.NK8034.1	1155	994.614	0	0
arahy.Tifrunner.gnm2.ann1.T02M6I.1	1557	1396.61	2	0.0643777
arahy.Tifrunner.gnm2.ann1.N3C08T.1	1350	1189.61	0	0
arahy.Tifrunner.gnm2.ann1.A8YQ06.1	1401	1240.61	2.4	0.0869673
arahy.Tifrunner.gnm2.ann1.0AB4R7.1	1542	1381.61	2	0.0650766
arahy.Tifrunner.gnm2.ann1.FVFA65.1	1113	952.614	0	0
arahy.Tifrunner.gnm2.ann1.KKZ0LN.1	633	472.681	3.5	0.332875
arahy.Tifrunner.gnm2.ann1.7K8IWY.1	879	718.614	0	0
arahy.Tifrunner.gnm2.ann1.G6BTHS.1	3468	3307.61	0	0
arahy.Tifrunner.gnm2.ann1.51INSQ.1	1431	1270.61	1	0.0353808
arahy.Tifrunner.gnm2.ann1.47DXFL.1	969	808.614	3.80928	0.211779
arahy.Tifrunner.gnm2.ann1.N76PQP.1	1119	958.614	8.64131	0.405245
arahy.Tifrunner.gnm2.ann1.RL0B30.1	756	595.651	35.7751	2.70004
arahy.Tifrunner.gnm2.ann1.D2UEQ8.1	249	100.184	0	0
arahy.Tifrunner.gnm2.ann1.5KI8FH.1	1278	1117.61	0	0
arahy.Tifrunner.gnm2.ann1.ITS9LF.1	1392	1231.61	0	0
arahy.Tifrunner.gnm2.ann1.WF7TJ5.1	1506	1345.61	1.45117	0.0484819
arahy.Tifrunner.gnm2.ann1.P4LK2T.1	1314	1153.61	6	0.233815
arahy.Tifrunner.gnm2.ann1.SQM22L.1	843	682.614	0	0
arahy.Tifrunner.gnm2.ann1.51ZP46.1	2544	2383.61	22.6667	0.427497
arahy.Tifrunner.gnm2.ann1.XHZZ6B.1	957	796.614	0	0
arahy.Tifrunner.gnm2.ann1.L7KCN6.1	1497	1336.61	10.5887	0.356139
arahy.Tifrunner.gnm2.ann1.IZ6ERU.1	552	391.703	0	0
arahy.Tifrunner.gnm2.ann1.DFQ1AC.1	1686	1525.61	12.6929	0.374022
arahy.Tifrunner.gnm2.ann1.DB5N6F.1	468	308.074	0	0
arahy.Tifrunner.gnm2.ann1.JQTE0Q.1	702	541.681	1	0.0829923
arahy.Tifrunner.gnm2.ann1.QUQ0BV.1	273	120.868	0	0
arahy.Tifrunner.gnm2.ann1.LG0JC8.1	255	105.304	0	0
arahy.Tifrunner.gnm2.ann1.K4K5W1.1	426	266.45	7	1.18104
arahy.Tifrunner.gnm2.ann1.MZH3JZ.1	207	65.9875	0	0
arahy.Tifrunner.gnm2.ann1.8HB0N1.1	249	100.184	1	0.448727
arahy.Tifrunner.gnm2.ann1.J2QE2W.1	237	90.0793	0	0
arahy.Tifrunner.gnm2.ann1.A3328F.1	1245	1084.61	0	0
arahy.Tifrunner.gnm2.ann1.NX7S1R.1	984	823.614	16.2555	0.887275
arahy.Tifrunner.gnm2.ann1.7DDS65.1	894	733.614	0	0
arahy.Tifrunner.gnm2.ann1.K7Q4QF.2	1749	1588.61	3.98866	0.112873
arahy.Tifrunner.gnm2.ann1.G8VJVT.1	318	162.116	0	0
arahy.Tifrunner.gnm2.ann1.7H1L6U.1	1425	1264.61	0	0
arahy.Tifrunner.gnm2.ann1.HU2SAR.1	2196	2035.61	5.53315	0.122196
arahy.Tifrunner.gnm2.ann1.77VAAJ.1	318	162.116	0	0
arahy.Tifrunner.gnm2.ann1.T5R681.1	1035	874.614	1	0.0514002
arahy.Tifrunner.gnm2.ann1.R7DR20.1	654	493.681	0	0
arahy.Tifrunner.gnm2.ann1.8RJT4U.1	2784	2623.61	0	0
arahy.Tifrunner.gnm2.ann1.795G7S.1	3513	3352.61	6.10563	0.0818708
arahy.Tifrunner.gnm2.ann1.YRJ5WN.1	2040	1879.61	1	0.0239173
arahy.Tifrunner.gnm2.ann1.DJ3X7X.1	939	778.614	0	0
arahy.Tifrunner.gnm2.ann1.17J2CG.1	357	199.102	0	0
arahy.Tifrunner.gnm2.ann1.XN38V0.1	2016	1855.61	3	0.0726801
arahy.Tifrunner.gnm2.ann1.3D0BCV.1	507	346.803	2.91133	0.37739
arahy.Tifrunner.gnm2.ann1.LX9R2K.1	234	87.5443	2	1.02703
arahy.Tifrunner.gnm2.ann1.5KC586.1_arahy.Tifrunner.gnm2.ann1.SZ7D6R.1	2781	2620.61	0	0
arahy.Tifrunner.gnm2.ann1.C7GQ4M.1	255	105.304	0	0
arahy.Tifrunner.gnm2.ann1.49BA8H.1	750	589.651	0	0
arahy.Tifrunner.gnm2.ann1.4N5B4T.1	1116	955.614	0	0
arahy.Tifrunner.gnm2.ann1.5T40TZ.1_arahy.Tifrunner.gnm2.ann1.TXPA6B.1	216	73.0173	2	1.23136
arahy.Tifrunner.gnm2.ann1.CL7A41.1	873	712.614	8	0.504681
arahy.Tifrunner.gnm2.ann1.K3FM2H.1	456	296.19	0	0
arahy.Tifrunner.gnm2.ann1.2PAI1Q.1	435	275.331	1	0.163278
arahy.Tifrunner.gnm2.ann1.CRH8J7.1	867	706.614	0	0
arahy.Tifrunner.gnm2.ann1.U71V3Q.1	294	139.805	0	0
arahy.Tifrunner.gnm2.ann1.15TI10.1	933	772.614	0	0
arahy.Tifrunner.gnm2.ann1.3H4E4J.1	726	565.651	0	0
arahy.Tifrunner.gnm2.ann1.M35B2F.1	1464	1303.61	5.25	0.181047
arahy.Tifrunner.gnm2.ann1.TBPN76.1	696	535.681	0	0
arahy.Tifrunner.gnm2.ann1.X51C4T.1	894	733.614	17	1.04175
arahy.Tifrunner.gnm2.ann1.PR2XBZ.1	6309	6148.61	3	0.0219344
arahy.Tifrunner.gnm2.ann1.Z89DQ4.1	240	92.679	4.79463	2.32571
arahy.Tifrunner.gnm2.ann1.DBN754.1	1359	1198.61	5.95759	0.223446
arahy.Tifrunner.gnm2.ann1.F9PCC2.1	3771	3610.61	5.02201	0.0625285
arahy.Tifrunner.gnm2.ann1.1VS4ZL.1	1785	1624.61	1.5	0.0415071
arahy.Tifrunner.gnm2.ann1.FV1M10.1	1008	847.614	0	0
arahy.Tifrunner.gnm2.ann1.IUT8LB.1	723	562.651	19	1.51809
arahy.Tifrunner.gnm2.ann1.AGM2GS.1	1683	1522.61	112.711	3.32779
arahy.Tifrunner.gnm2.ann1.JI0RX7.1	771	610.651	2.63812	0.194215
arahy.Tifrunner.gnm2.ann1.Q4RD5Q.1	1482	1321.61	14	0.476217
arahy.Tifrunner.gnm2.ann1.V2ETSI.1	2346	2185.61	732.665	15.07
arahy.Tifrunner.gnm2.ann1.SRBD8N.1	585	424.681	0	0
arahy.Tifrunner.gnm2.ann1.N9GBWE.1	375	216.406	0	0
arahy.Tifrunner.gnm2.ann1.W0LIHS.1	1293	1132.61	5.90128	0.234232
arahy.Tifrunner.gnm2.ann1.4I1DT6.1	267	115.626	0	0
arahy.Tifrunner.gnm2.ann1.NV9TN2.1	1836	1675.61	0	0
arahy.Tifrunner.gnm2.ann1.578M4A.1	2766	2605.61	5.57358	0.0961626
arahy.Tifrunner.gnm2.ann1.E8CC8A.1	2907	2746.61	260.093	4.25709
arahy.Tifrunner.gnm2.ann1.PN9ZPA.1	2730	2569.61	0	0
arahy.Tifrunner.gnm2.ann1.AM8RJL.1	714	553.681	0	0
arahy.Tifrunner.gnm2.ann1.MB4X9A.1	540	379.724	0	0
arahy.Tifrunner.gnm2.ann1.Z32ZXD.1	1995	1834.61	4	0.098016
arahy.Tifrunner.gnm2.ann1.CYZ3KW.1	639	478.681	911.619	85.6147
arahy.Tifrunner.gnm2.ann1.BY5KCT.1	1338	1177.61	0	0
arahy.Tifrunner.gnm2.ann1.FN76PE.1	864	703.614	6.25446	0.39961
arahy.Tifrunner.gnm2.ann1.15R771.1_arahy.Tifrunner.gnm2.ann1.VY88A6.1	594	433.681	1	0.10366
arahy.Tifrunner.gnm2.ann1.IEL8E2.1	456	296.19	0	0
arahy.Tifrunner.gnm2.ann1.EW9XPE.1	696	535.681	0	0
arahy.Tifrunner.gnm2.ann1.1UR5KM.1	825	664.651	0	0
arahy.Tifrunner.gnm2.ann1.QNIR3T.1	426	266.45	0.99961	0.168654
arahy.Tifrunner.gnm2.ann1.G4TSN0.1	606	445.681	0	0
arahy.Tifrunner.gnm2.ann1.88Y1ZI.1	1659	1498.61	13.913	0.417363
arahy.Tifrunner.gnm2.ann1.ECK8LG.1	2130	1969.61	788.451	17.996
arahy.Tifrunner.gnm2.ann1.42ZGCT.1	654	493.681	0	0
arahy.Tifrunner.gnm2.ann1.S3CVLX.1	897	736.614	1	0.0610297
arahy.Tifrunner.gnm2.ann1.HDM8J3.1	876	715.614	0	0
arahy.Tifrunner.gnm2.ann1.QS6CEN.1	1479	1318.61	0	0
arahy.Tifrunner.gnm2.ann1.MAV50X.1	429	269.421	2	0.333719
arahy.Tifrunner.gnm2.ann1.I9WEFC.1	2001	1840.61	0	0
arahy.Tifrunner.gnm2.ann1.HE7HHG.1	1854	1693.61	0	0
arahy.Tifrunner.gnm2.ann1.B0S4UE.1	534	373.724	0	0
arahy.Tifrunner.gnm2.ann1.0KX8XR.1	573	412.681	0	0
arahy.Tifrunner.gnm2.ann1.DI08LN.1	477	317.057	0	0
arahy.Tifrunner.gnm2.ann1.IE22H8.1_arahy.Tifrunner.gnm2.ann1.KWS21K.1	1167	1006.61	123	5.49318
arahy.Tifrunner.gnm2.ann1.JY7X0W.1	690	529.681	0	0
arahy.Tifrunner.gnm2.ann1.4RGJ17.1	429	269.421	120.225	20.0606
arahy.Tifrunner.gnm2.ann1.HV4IE8.1	861	700.614	1	0.0641657
arahy.Tifrunner.gnm2.ann1.DQ97IN.1	414	254.663	0	0
arahy.Tifrunner.gnm2.ann1.X80BEN.1	366	207.733	0	0
arahy.Tifrunner.gnm2.ann1.0FI6RG.1	1143	982.614	0	0
arahy.Tifrunner.gnm2.ann1.U2FY0G.1	1053	892.614	2.5503	0.128443
arahy.Tifrunner.gnm2.ann1.2Y8ZXL.1	603	442.681	0	0
arahy.Tifrunner.gnm2.ann1.PD4MQY.1	570	409.681	4	0.43893
arahy.Tifrunner.gnm2.ann1.C7Z6YQ.1	1446	1285.61	55.4924	1.94046
arahy.Tifrunner.gnm2.ann1.R869CP.1	2184	2023.61	8	0.177723
arahy.Tifrunner.gnm2.ann1.3L2L0Y.1	918	757.614	0	0
arahy.Tifrunner.gnm2.ann1.EZ74NH.1	1662	1501.61	0	0
arahy.Tifrunner.gnm2.ann1.09HRLI.1	1491	1330.61	8	0.270283
arahy.Tifrunner.gnm2.ann1.NJ2GVX.1	591	430.681	0	0
arahy.Tifrunner.gnm2.ann1.5HRA6T.1	450	290.222	0	0
arahy.Tifrunner.gnm2.ann1.V64ZKA.1	2775	2614.61	9.94852	0.171054
arahy.Tifrunner.gnm2.ann1.ZG7FH2.1	681	520.681	0	0
arahy.Tifrunner.gnm2.ann1.G4V3K2.1	1710	1549.61	0	0
arahy.Tifrunner.gnm2.ann1.AR5SA1.1	1086	925.614	1.15139	0.0559211
arahy.Tifrunner.gnm2.ann1.88WVD3.1	3822	3661.61	0	0
arahy.Tifrunner.gnm2.ann1.7ZS4RD.1	783	622.651	0	0
arahy.Tifrunner.gnm2.ann1.NLQ59B.1	945	784.614	0	0
arahy.Tifrunner.gnm2.ann1.CZ3U7F.1	1248	1087.61	3	0.124002
arahy.Tifrunner.gnm2.ann1.4JBV7I.1	1557	1396.61	0	0
arahy.Tifrunner.gnm2.ann1.U3ELQH.1	1335	1174.61	0	0
arahy.Tifrunner.gnm2.ann1.K8VWCH.1	675	514.681	1.625	0.141937
arahy.Tifrunner.gnm2.ann1.6Y2RBK.1	1281	1120.61	0	0
arahy.Tifrunner.gnm2.ann1.0IT1NR.1	1890	1729.61	14.6277	0.380196
arahy.Tifrunner.gnm2.ann1.ET9IK9.1	357	199.102	0	0
arahy.Tifrunner.gnm2.ann1.EU7MKH.1	2478	2317.61	0	0
arahy.Tifrunner.gnm2.ann1.Y12SSB.1	2343	2182.61	18.5672	0.38243
arahy.Tifrunner.gnm2.ann1.GSAX37.1	192	54.7541	0	0
arahy.Tifrunner.gnm2.ann1.9QDW33.1	477	317.057	0	0
arahy.Tifrunner.gnm2.ann1.0ZR0UF.1	720	559.651	0	0
arahy.Tifrunner.gnm2.ann1.P9L48X.1	2091	1930.61	1.57932	0.0367753
arahy.Tifrunner.gnm2.ann1.B9ZYY9.1	336	179.131	0	0
arahy.Tifrunner.gnm2.ann1.SD5K22.1	639	478.681	0	0
arahy.Tifrunner.gnm2.ann1.DXS72A.1	831	670.614	24374.2	1633.95
arahy.Tifrunner.gnm2.ann1.716FEW.1	378	219.394	0	0
arahy.Tifrunner.gnm2.ann1.Z1QYPE.1	2556	2395.61	10.0135	0.187911
arahy.Tifrunner.gnm2.ann1.9A3CPP.1	1923	1762.61	0	0
arahy.Tifrunner.gnm2.ann1.4I2UMQ.1	2403	2242.61	0	0
arahy.Tifrunner.gnm2.ann1.B5SVB5.1	606	445.681	0	0
arahy.Tifrunner.gnm2.ann1.B7IPL1.1	990	829.614	0	0
arahy.Tifrunner.gnm2.ann1.L6LFU0.2	1776	1615.61	1	0.0278256
arahy.Tifrunner.gnm2.ann1.G7J9WL.1	786	625.651	2	0.143708
arahy.Tifrunner.gnm2.ann1.YY6LCE.1	882	721.614	0	0
arahy.Tifrunner.gnm2.ann1.XVFR0N.1	243	95.2355	2.5	1.18011
arahy.Tifrunner.gnm2.ann1.IXK305.1_arahy.Tifrunner.gnm2.ann1.VB8FSW.1	1470	1309.61	2	0.0686544
arahy.Tifrunner.gnm2.ann1.TFIN41.1	1080	919.614	17.5676	0.858791
arahy.Tifrunner.gnm2.ann1.K6L3AX.2	1491	1330.61	8.125	0.274507
arahy.Tifrunner.gnm2.ann1.CHY9ZA.1	1401	1240.61	0	0
arahy.Tifrunner.gnm2.ann1.T8JHIW.1	237	90.0793	0	0
arahy.Tifrunner.gnm2.ann1.ZJHB6X.1	810	649.651	0	0
arahy.Tifrunner.gnm2.ann1.Q7VMJV.2	699	538.681	0	0
arahy.Tifrunner.gnm2.ann1.70186N.1	324	167.776	0	0
arahy.Tifrunner.gnm2.ann1.A80DKX.2	1824	1663.61	0	0
arahy.Tifrunner.gnm2.ann1.AS3ULH.1	762	601.651	0	0
arahy.Tifrunner.gnm2.ann1.1NP050.2	5874	5713.61	86.5385	0.680895
arahy.Tifrunner.gnm2.ann1.7RM2L3.1	2016	1855.61	0	0
arahy.Tifrunner.gnm2.ann1.JYY4I0.2	1836	1675.61	1	0.0268292
