target_id	length	eff_length	Cp_5	Cp_5_tpm
AUR62011017	768	582.857	32.0438	0.869397
AUR62011357	1326	1140.69	344.935	4.78196
AUR62022291	1995	1809.69	0	0
AUR62008916	522	337.464	0	0
AUR62006787	939	753.706	0	0
AUR62028451	2343	2157.69	0	0
AUR62015503	1758	1572.69	35.0708	0.352646
AUR62011460	912	726.721	0	0
AUR62000712	1635	1449.69	2	0.0218168
AUR62004045	1458	1272.69	37	0.459743
AUR62030297	1770	1584.69	18.8445	0.188051
AUR62032554	1230	1044.69	0	0
AUR62038709	1905	1719.69	2.10792	0.0193838
AUR62025804	726	540.946	0	0
AUR62008405	687	501.998	0	0
AUR62019207	585	400.169	1.04167	0.0411647
AUR62044482	435	251.505	607.902	38.2228
AUR62027833	1416	1230.69	9.1305	0.117323
AUR62011420	207	51.1552	1755	542.53
AUR62044439	1227	1041.69	0	0
AUR62040388	3144	2958.69	24.0969	0.128795
AUR62043759	1725	1539.69	0.543093	0.00557798
AUR62013994	1161	975.69	0	0
AUR62027445	1050	864.69	143.557	2.62543
AUR62041086	834	648.818	0	0
AUR62026685	330	151.32	1284.64	134.253
AUR62007084	267	95.9749	373	61.4593
AUR62008178	1266	1080.69	58.8949	0.861812
AUR62039084	840	654.805	6.14252	0.148344
AUR62032983	558	373.323	0	0
AUR62009381	204	49.185	3	0.96455
AUR62023698	2367	2181.69	15	0.108726
AUR62012074	876	690.778	0	0
AUR62016998	693	507.998	0	0
AUR62012625	3477	3291.69	180.032	0.864902
AUR62039951	351	170.821	0	0
AUR62025732	1611	1425.69	5.0961	0.0565261
AUR62030708	798	612.857	0	0
AUR62018084	492	307.692	130	6.68134
AUR62026706	1482	1296.69	1	0.0121955
AUR62038318	555	370.338	1	0.042701
AUR62005211	507	322.604	5.01316	0.245741
AUR62019339	729	543.946	0	0
AUR62039464	594	409.153	62	2.3963
AUR62032162	837	651.805	41.7506	1.01294
AUR62039907	594	409.153	18.0915	0.699237
AUR62004092	1539	1353.69	0	0
AUR62022903	5349	5163.69	1699.92	5.20601
AUR62032472	1398	1212.69	6267.45	81.7292
AUR62006611	3651	3465.69	130.062	0.593467
AUR62032834	498	313.655	0	0
AUR62026053	339	159.641	345.813	34.2557
AUR62014117	1122	936.69	188.73	3.18627
AUR62016280	885	699.778	0	0
AUR62036555	1086	900.69	0	0
AUR62035050	1908	1722.69	0	0
AUR62013101	2196	2010.69	0	0
AUR62028897	624	439.111	0	0
AUR62040376	1479	1293.69	0	0
AUR62000978	1626	1440.69	5	0.0548827
AUR62015665	645	460.075	0	0
AUR62002594	1236	1050.69	1829.97	27.5426
AUR62042714	288	113.732	0	0
AUR62004671	2427	2241.69	12.1987	0.0860548
AUR62007514	1866	1680.69	150.636	1.41735
AUR62028495	816	630.857	0	0
AUR62007779	855	669.805	0	0
AUR62031544	3164	2978.69	660.511	3.50664
AUR62028325	1308	1122.69	0	0
AUR62043255	723	537.946	0	0
AUR62001557	801	615.857	48.7404	1.25154
AUR62033735	2229	2043.69	27	0.208922
AUR62028934	1062	876.69	320	5.77219
AUR62017492	885	699.778	0	0
AUR62029848	789	603.857	0	0
AUR62043680	1098	912.69	0	0
AUR62030815	564	379.27	32.3702	1.34969
AUR62037110	855	669.805	8.12113	0.191736
AUR62042842	1542	1356.69	291.657	3.3996
AUR62005426	969	783.706	0	0
AUR62019168	897	711.764	4.02623	0.0894538
AUR62015304	816	630.857	0	0
AUR62028778	999	813.69	39	0.757952
AUR62024937	1251	1065.69	1.01545	0.0150683
AUR62024904	3147	2961.69	251.859	1.34479
AUR62011783	1275	1089.69	33	0.478903
AUR62023268	288	113.732	0	0
AUR62027343	216	57.1376	0	0
AUR62030423	1131	945.69	0	0
AUR62011668	2919	2733.69	534.54	3.0922
AUR62013982	1104	918.69	0	0
AUR62033053	411	227.98	0	0
AUR62008439	2208	2022.69	28.9024	0.225965
AUR62029906	3285	3099.69	283.092	1.44426
AUR62040127	957	771.706	0	0
AUR62007966	1875	1689.69	0	0
AUR62042250	291	116.315	0	0
AUR62027083	1359	1173.69	52	0.700626
AUR62036103	1338	1152.69	11.3028	0.155063
AUR62015987	702	516.978	271.585	8.30748
AUR62016198	1587	1401.69	153.626	1.7332
AUR62006586	1788	1602.69	6.26611	0.0618279
AUR62024801	648	463.066	8.6129	0.294133
AUR62028243	1386	1200.69	0	0
AUR62034589	1491	1305.69	0	0
AUR62017262	2340	2154.69	0	0
AUR62042556	1092	906.69	3	0.0523237
AUR62023688	1869	1683.69	46.3035	0.434898
AUR62014874	384	201.959	0	0
AUR62033710	1176	990.69	21.618	0.345076
AUR62015781	336	156.852	2.19832	0.221635
AUR62003570	429	245.64	0	0
AUR62031872	633	448.093	300.795	10.6154
AUR62009473	1653	1467.69	18.3149	0.197336
AUR62019199	960	774.706	0	0
AUR62026572	243	76.6668	0	0
AUR62014042	1860	1674.69	4.23539	0.039994
AUR62010097	843	657.805	248.324	5.96977
AUR62037072	1026	840.69	107.349	2.01929
AUR62010819	981	795.706	138.59	2.75433
AUR62014009	531	346.396	0	0
AUR62040478	390	207.682	0	0
AUR62008541	1089	903.69	0	0
AUR62020130	1161	975.69	2.19696	0.0356078
AUR62017404	306	129.589	0	0
AUR62013970	864	678.805	0	0
AUR62006857	2778	2592.69	6.42498	0.0391884
AUR62033509	1293	1107.69	8	0.114211
AUR62001802	621	436.12	7.45039	0.270153
AUR62023904	2172	1986.69	77.9742	0.620665
AUR62022037	1575	1389.69	0	0
AUR62029802	1104	918.69	3.06657	0.0527862
AUR62038572	828	642.818	9.39921	0.231227
AUR62031077	390	207.682	0	0
AUR62026406	729	543.946	0	0
AUR62019545	894	708.764	86.8949	1.93878
AUR62029173	1350	1164.69	0	0
AUR62019048	1290	1104.69	2	0.0286303
AUR62031569	390	207.682	167.937	12.7874
AUR62029556	378	196.257	208	16.76
AUR62018284	780	594.857	0	0
AUR62035346	1149	963.69	0	0
AUR62030277	642	457.075	1.01639	0.0351649
AUR62010804	1167	981.69	36	0.579915
AUR62024888	828	642.818	0	0
AUR62021454	3123	2937.69	52.7887	0.284165
AUR62007485	861	675.805	0	0
AUR62016441	2139	1953.69	27.924	0.226026
AUR62025977	339	159.641	188	18.623
AUR62001085	1458	1272.69	11.7479	0.145973
AUR62025682	1341	1155.69	0	0
AUR62044044	2118	1932.69	0	0
AUR62028509	1314	1128.69	0	0
AUR62017958	729	543.946	7	0.203506
AUR62027972	1458	1272.69	3	0.0372765
AUR62013559	2268	2082.69	0	0
AUR62014092	999	813.69	1	0.0194347
AUR62036388	855	669.805	0	0
AUR62023788	1221	1035.69	13.3951	0.204527
AUR62033981	792	606.857	0	0
AUR62004883	408	225.067	9	0.632365
AUR62029786	1782	1596.69	0	0
AUR62030313	2184	1998.69	0	0
AUR62015869	2076	1890.69	0	0
AUR62033347	1401	1215.69	74.8661	0.973864
AUR62006572	528	343.423	0	0
AUR62031015	255	86.2132	0	0
AUR62037518	1575	1389.69	255	2.90174
AUR62004230	1035	849.69	1.02209	0.0190223
AUR62032934	1191	1005.69	89.9657	1.41465
AUR62037614	942	756.706	0	0
AUR62003322	213	55.0955	0	0
AUR62015249	912	726.721	0	0
AUR62041365	2499	2313.69	0	0
AUR62017985	1710	1524.69	218.872	2.2701
AUR62007381	1317	1131.69	977.344	13.657
AUR62024172	1053	867.69	7.03727	0.128255
AUR62022916	786	600.857	120.692	3.17646
AUR62026389	1677	1491.69	0	0
AUR62034477	1338	1152.69	56.6464	0.777134
AUR62031139	945	759.706	3	0.0624471
AUR62012340	1779	1593.69	49.2764	0.488958
AUR62041953	207	51.1552	0	0
AUR62005760	795	609.857	105.849	2.7447
AUR62043167	423	239.728	0	0
AUR62040591	372	190.519	2.2069	0.183181
AUR62024763	2178	1992.69	0	0
AUR62000428	1251	1065.69	93.7995	1.39189
AUR62005808	420	236.752	408	27.2523
AUR62024914	2160	1974.69	4.23664	0.033928
AUR62033805	903	717.735	0	0
AUR62032732	4101	3915.69	575.242	2.32316
AUR62032549	417	233.818	0	0
AUR62022904	237	72.1983	8	1.75226
AUR62012984	969	783.706	0	0
AUR62008175	2397	2211.69	0	0
AUR62007627	1707	1521.69	2.28911	0.023789
AUR62030502	2913	2727.69	9	0.0521776
AUR62016035	1179	993.69	98	1.55959
AUR62034753	1461	1275.69	0	0
AUR62007030	399	216.391	42.5639	3.11055
AUR62014718	1938	1752.69	0	0
AUR62011359	1158	972.69	58	0.942953
AUR62026796	1119	933.69	71	1.20252
AUR62016163	1827	1641.69	311.139	2.99709
AUR62031994	396	213.491	0	0
AUR62009627	606	421.128	28.2682	1.0615
AUR62008062	1863	1677.69	30.2001	0.284665
AUR62033802	1983	1797.69	0	0
AUR62036002	1872	1686.69	4872.9	45.6866
AUR62027042	276	103.572	0	0
AUR62024684	441	257.393	0	0
AUR62029815	747	561.902	0	0
AUR62032015	801	615.857	0	0
AUR62042775	1731	1545.69	7.03259	0.0719497
AUR62004484	1362	1176.69	10.0487	0.135047
AUR62024729	1425	1239.69	0	0
AUR62019051	909	723.721	398	8.69658
AUR62001856	717	531.946	22	0.65402
AUR62035922	534	349.396	0	0
AUR62029837	684	498.998	2	0.0633822
AUR62022751	2289	2103.69	396.55	2.98093
AUR62044218	1704	1518.69	121.54	1.26557
AUR62003068	1014	828.69	0	0
AUR62042025	2775	2589.69	1.02214	0.00624167
AUR62003200	1311	1125.69	0	0
AUR62040942	549	364.374	0	0
AUR62026324	1185	999.69	281.202	4.44825
AUR62026273	1383	1197.69	0	0
AUR62033474	984	798.706	0	0
AUR62027989	1185	999.69	0	0
AUR62034232	3750	3564.69	76.484	0.339301
AUR62040921	1065	879.69	690	12.4038
AUR62039242	1164	978.69	145	2.34293
AUR62011403	573	388.201	0	0
AUR62018499	696	510.978	274	8.47978
AUR62029465	549	364.374	0	0
AUR62020658	3603	3417.69	877.972	4.06242
AUR62030631	963	777.706	445.555	9.05988
AUR62017987	3336	3150.69	166	0.83318
AUR62038336	1569	1383.69	109.805	1.25493
AUR62001461	2013	1827.69	0	0
AUR62022544	10770	10584.7	0	0
AUR62023272	1449	1263.69	48.4283	0.606032
AUR62010605	693	507.998	2.49382	0.0776317
AUR62005029	1833	1647.69	46.7543	0.448727
AUR62038111	1470	1284.69	684.31	8.42347
AUR62039479	255	86.2132	1	0.183427
AUR62003662	1989	1803.69	76.121	0.667389
AUR62005632	2742	2556.69	282.793	1.74915
AUR62028738	1224	1038.69	98	1.49203
AUR62021407	504	319.629	6.24043	0.308748
AUR62033598	1716	1530.69	249.885	2.58161
AUR62005108	1011	825.69	6	0.114913
AUR62016442	1239	1053.69	26.5528	0.398504
AUR62003956	1140	954.69	0	0
AUR62013539	1215	1029.69	0	0
AUR62036076	306	129.589	4.5	0.549138
AUR62021682	270	98.4796	0	0
AUR62022122	807	621.857	0	0
AUR62024707	3840	3654.69	471.079	2.03835
AUR62004902	915	729.721	1.15416	0.0250118
AUR62014599	1737	1551.69	10.4027	0.106018
AUR62040470	603	418.145	3979.17	150.488
AUR62001519	294	118.944	38	5.05217
AUR62032625	1098	912.69	2	0.0346532
AUR62036655	1908	1722.69	143.663	1.31878
AUR62036510	630	445.102	0	0
AUR62023014	1995	1809.69	1016.26	8.88047
AUR62040315	1662	1476.69	0	0
AUR62003339	1908	1722.69	3.09154	0.0283795
AUR62029605	630	445.102	83.4428	2.9646
AUR62023297	1119	933.69	1.02788	0.017409
AUR62022881	279	106.097	0	0
AUR62018363	1200	1014.69	35.7773	0.557584
AUR62010707	3156	2970.69	11	0.058556
AUR62041505	2574	2388.69	324.391	2.14756
AUR62035721	1782	1596.69	44.3689	0.439435
AUR62010679	1506	1320.69	213.913	2.56137
AUR62032691	1224	1038.69	684	10.4137
AUR62042915	978	792.706	9.54286	0.190372
AUR62042167	792	606.857	73	1.90227
AUR62039368	3366	3180.69	299.919	1.49114
AUR62033551	564	379.27	267.523	11.1544
AUR62006784	1089	903.69	1	0.0174991
AUR62028834	1416	1230.69	0	0
AUR62025229	240	74.4406	0	0
AUR62003591	2097	1911.69	120.765	0.998985
AUR62020263	1962	1776.69	164.691	1.46586
AUR62015042	294	118.944	0	0
AUR62021140	1230	1044.69	0	0
AUR62003735	2157	1971.69	33.4068	0.267937
AUR62023654	1773	1587.69	5.68884	0.0566623
AUR62010358	561	376.293	0	0
AUR62036585	1260	1074.69	0	0
AUR62009444	1521	1335.69	0	0
AUR62005904	267	95.9749	88	14.4998
AUR62027338	1062	876.69	0	0
AUR62031318	408	225.067	0	0
AUR62031756	990	804.706	1.26444	0.0248482
AUR62023271	1182	996.69	0	0
AUR62023142	2142	1956.69	0	0
AUR62002945	1425	1239.69	9.4988	0.121169
AUR62037145	1257	1071.69	0	0
AUR62000386	630	445.102	0	0
AUR62043962	294	118.944	6	0.797711
AUR62000855	378	196.257	20	1.61154
AUR62006893	2137	1951.69	0	0
AUR62002017	552	367.338	40.8649	1.75922
AUR62005271	1119	933.69	50	0.846844
AUR62037594	402	219.312	0	0
AUR62024005	1566	1380.69	1345.78	15.414
AUR62011817	2274	2088.69	184	1.39309
AUR62037424	1956	1770.69	0	0
AUR62017415	585	400.169	0	0
AUR62011089	2394	2208.69	492.972	3.52959
AUR62035197	1584	1398.69	65	0.7349
AUR62035234	1551	1365.69	115	1.33163
AUR62023739	813	627.857	0	0
AUR62004748	1428	1242.69	3	0.0381764
AUR62000530	1458	1272.69	11	0.13668
AUR62014831	3003	2817.69	0	0
AUR62011309	261	91.0548	0	0
AUR62028400	363	182.025	1	0.0868769
AUR62022301	444	260.331	0	0
AUR62020884	837	651.805	21.5895	0.523794
AUR62004039	1266	1080.69	1	0.0146331
AUR62033115	4536	4350.69	1	0.00363478
AUR62015992	852	666.805	0	0
AUR62041309	2388	2202.69	0	0
AUR62010152	1854	1668.69	33.7502	0.319843
AUR62043388	321	143.054	0	0
AUR62025839	591	406.153	2.00555	0.0780873
AUR62018776	2514	2328.69	0	0
AUR62022144	1125	939.69	0	0
AUR62005528	264	93.5185	158	26.7175
AUR62041023	489	304.741	0	0
AUR62018025	1749	1563.69	13	0.131471
AUR62033800	390	207.682	0	0
AUR62012422_AUR62026701_AUR62028492	2094	1908.69	0	0
AUR62029482	1710	1524.69	6	0.0622309
AUR62013166	3690	3504.69	3.10519	0.0140112
AUR62002046	1125	939.69	646.491	10.8796
AUR62040750	261	91.0548	0	0
AUR62015862	306	129.589	0	0
AUR62042213	1302	1116.69	109.902	1.55635
AUR62021491	578	393.185	65.0758	2.61733
AUR62026402	570	385.255	5.01787	0.205972
AUR62003635	984	798.706	3.13453	0.0620614
AUR62016775	2403	2217.69	1.20078	0.00856246
AUR62000140	966	780.706	88.1802	1.78616
AUR62006168	1224	1038.69	0	0
AUR62003064	1569	1383.69	55.5429	0.634784
AUR62002776	1056	870.69	0	0
AUR62023835	1020	834.69	74.075	1.40341
AUR62019638	261	91.0548	0	0
AUR62002354	405	222.184	1136	80.8542
AUR62041549	312	134.949	49.8156	5.83759
AUR62037591	711	525.968	0	0
AUR62038604	435	251.505	517	32.5072
AUR62004746	1947	1761.69	176.81	1.58714
AUR62004580	360	179.224	0	0
AUR62005374	1206	1020.69	62.5779	0.969534
AUR62040666	1533	1347.69	47.7473	0.560267
AUR62007748	1563	1377.69	226.963	2.60519
AUR62022983	1002	816.69	37.625	0.728544
AUR62018054	765	579.857	108	2.94537
AUR62013872	2001	1815.69	108	0.940629
AUR62024301	1923	1737.69	0	0
AUR62013617	483	298.801	114	6.03335
AUR62007648	663	478.037	338	11.1813
AUR62043525	1368	1182.69	0	0
AUR62003281	1006	820.69	0	0
AUR62041927	312	134.949	0	0
AUR62017734	489	304.741	2	0.103785
AUR62011945	765	579.857	574.364	15.664
AUR62003095	3261	3075.69	4.36976	0.0224673
AUR62040387	7902	7716.69	78.6206	0.161117
AUR62039836	1206	1020.69	106.964	1.65723
AUR62032512	1737	1551.69	842.285	8.58401
AUR62017440	1140	954.69	4	0.0662573
AUR62035670	1395	1209.69	74	0.967373
AUR62021777	945	759.706	89.9345	1.87205
AUR62030056	1797	1611.69	7	0.0686836
AUR62000517	315	137.618	80	9.19289
AUR62000789	1923	1737.69	481.936	4.38584
AUR62005540	840	654.805	111.185	2.68516
AUR62011786	1563	1377.69	0	0
AUR62008437	1359	1173.69	72	0.970098
AUR62016025	1590	1404.69	1	0.0112579
AUR62032769	1092	906.69	1.05128	0.0183357
AUR62005789	1098	912.69	2.37933	0.0412257
AUR62041304	1794	1608.69	0	0
AUR62005746	636	451.084	28	0.981605
AUR62010551	1470	1284.69	257.942	3.17512
AUR62039132	507	322.604	347.297	17.0243
AUR62028376	5478	5292.69	3029.64	9.05212
AUR62019608	486	301.777	0	0
AUR62020728	2547	2361.69	11	0.0736557
AUR62039837	4872	4686.69	41.4854	0.13998
AUR62018765	1839	1653.69	9.57	0.0915154
AUR62028475	231	67.7866	0	0
AUR62014977	591	406.153	1007	39.2081
AUR62029601	558	373.323	1	0.0423596
AUR62003358	1002	816.69	5	0.0968164
AUR62004545	1374	1188.69	0	0
AUR62015333	1707	1521.69	0	0
AUR62015364	795	609.857	0	0
AUR62000714	3093	2907.69	5	0.0271931
AUR62023562	1035	849.69	0	0
AUR62027478	678	493.008	0	0
AUR62037378	1674	1488.69	3	0.0318679
AUR62023651	1803	1617.69	23.8733	0.233375
AUR62033971	816	630.857	0	0
AUR62008182	1554	1368.69	5	0.0577698
AUR62014922	726	540.946	0	0
AUR62038429	2268	2082.69	303.914	2.30761
AUR62043111	675	490.008	36.4773	1.17721
AUR62032828	438	254.455	0	0
AUR62014318	1137	951.69	102.486	1.70297
AUR62012165	1806	1620.69	0	0
AUR62015979	1788	1602.69	102	1.00644
AUR62036707	1398	1212.69	25.1048	0.327373
AUR62015379	714	528.957	25.1619	0.752245
AUR62011237	1662	1476.69	26	0.278433
AUR62022008	1563	1377.69	0	0
AUR62022103	1575	1389.69	5.11364	0.05819
AUR62011870	861	675.805	6	0.1404
AUR62019121	471	286.889	131.228	7.23348
AUR62022432	690	504.998	6	0.187887
AUR62037932	1191	1005.69	0	0
AUR62003795	1752	1566.69	1.05407	0.0106396
AUR62034087	1026	840.69	914.761	17.2071
AUR62020548	1374	1188.69	30295.1	403.033
AUR62005979	396	213.491	0	0
AUR62031253	792	606.857	10	0.260585
AUR62003568	984	798.706	18.6271	0.368802
AUR62041397	954	768.706	0	0
AUR62033643	912	726.721	0	0
AUR62024501	624	439.111	2.04762	0.0737414
AUR62013744	1836	1650.69	33.2883	0.318906
AUR62033545	1350	1164.69	0	0
AUR62027365	657	472.047	8	0.268004
AUR62024010	363	182.025	0	0
AUR62002088	573	388.201	165	6.72146
AUR62041609	1125	939.69	0	0
AUR62007985	3981	3795.69	94.4505	0.393505
AUR62020827	3099	2913.69	6.02436	0.0326967
AUR62026598	1650	1464.69	0	0
AUR62022339	5598	5412.69	1206.05	3.52362
AUR62035651	522	337.464	0	0
AUR62002108	459	275.058	54.9231	3.15767
AUR62028678	1317	1131.69	0	0
AUR62019534	1338	1152.69	436.697	5.99107
AUR62037659	1806	1620.69	26.8517	0.262004
AUR62005877	966	780.706	0	0
AUR62012901	996	810.69	4.16523	0.0812495
AUR62026164	720	534.946	84	2.48316
AUR62023321	1158	972.69	2.14922	0.0349416
AUR62024192	624	439.111	9	0.324119
AUR62031310	2328	2142.69	78.0298	0.575887
AUR62010490	1380	1194.69	42	0.555943
AUR62013254	777	591.857	2.01171	0.0537508
AUR62029181	735	549.946	0	0
AUR62036308	963	777.706	34.4619	0.700745
AUR62038809	1971	1785.69	0	0
AUR62017047	2061	1875.69	96.8179	0.816264
AUR62039822	1926	1740.69	0	0
AUR62014253	354	173.604	22.5485	2.05398
AUR62003480	267	95.9749	0	0
AUR62010821	1086	900.69	38	0.667182
AUR62044356	2133	1947.69	0	0
AUR62038879	1383	1197.69	1.09984	0.0145219
AUR62033387	3423	3237.69	424.557	2.07366
AUR62022634	1152	966.69	1	0.0163587
AUR62023070	624	439.111	137.478	4.95102
AUR62021703	1824	1638.69	0	0
AUR62031966	1071	885.69	3	0.0535644
AUR62037114	522	337.464	0	0
AUR62029172	1017	831.69	0	0
AUR62032450	903	717.735	276.115	6.08362
AUR62011679	525	340.458	21	0.975422
AUR62040313	816	630.857	1.0625	0.0266339
AUR62017716	1821	1635.69	165.658	1.60158
AUR62021320	1185	999.69	0	0
AUR62031003	485	300.783	34	1.78756
AUR62035562	705	519.978	70.22	2.13556
AUR62013879	603	418.145	505.398	19.1136
AUR62006239	456	272.086	1380.75	80.2498
AUR62000567	1029	843.69	191.795	3.59493
AUR62041274	1722	1536.69	86.8225	0.893475
AUR62016397	1251	1065.69	110.332	1.63722
AUR62025481	1296	1110.69	41	0.583751
AUR62037349	483	298.801	0	0
AUR62040745	378	196.257	0	0
AUR62003162	669	484.028	30.1462	0.984916
AUR62015843	738	552.924	0.75	0.0214502
AUR62016037	1934	1748.69	6	0.0542594
AUR62019055	1332	1146.69	15	0.206862
AUR62013073	1497	1311.69	0	0
AUR62001579	1161	975.69	869	14.0846
AUR62034264	324	145.8	1	0.108462
AUR62011375	1563	1377.69	15	0.172177
AUR62008522	1698	1512.69	3.17715	0.0332143
AUR62037646	2460	2274.69	133.844	0.930491
AUR62019294	1338	1152.69	21.3475	0.292868
AUR62003422	1068	882.69	0	0
AUR62018082	606	421.128	0	0
AUR62010526	1482	1296.69	39	0.475625
AUR62034511	3576	3390.69	0	0
AUR62024738	711	525.968	0	0
AUR62013931	1134	948.69	118	1.96695
AUR62033177	645	460.075	6	0.206233
AUR62041940	579	394.185	0	0
AUR62019013	339	159.641	114	11.2927
AUR62038408	837	651.805	1	0.0242615
AUR62026339	591	406.153	0	0
AUR62029379	894	708.764	365.775	8.1611
AUR62036932	546	361.382	0	0
AUR62009925	876	690.778	0	0
AUR62006739	360	179.224	29	2.55882
AUR62016802	2946	2760.69	45.9685	0.263317
AUR62004610	1399	1213.69	363.037	4.7302
AUR62021155	201	47.3423	0	0
AUR62014558	882	696.778	0	0
AUR62042881	2103	1917.69	388.761	3.20583
AUR62019189	942	756.706	9.30973	0.194557
AUR62032327	273	101.017	4	0.626181
AUR62000719	2703	2517.69	1593.14	10.0066
AUR62028149	1320	1134.69	0	0
AUR62015013	1791	1605.69	1295.31	12.757
AUR62027234	456	272.086	1	0.0581206
AUR62009845	513	328.578	9.69257	0.466485
AUR62035176	825	639.831	3	0.0741468
AUR62022487	1587	1401.69	123	1.38768
AUR62006169	999	813.69	0	0
