target_id	length	eff_length	Cq_3	Cq_3_tpm
AUR62026425	1088	901.903	551	7.23951
AUR62012423	1962	1775.9	76	0.507121
AUR62035144	588	402.216	9.86761	0.290717
AUR62000097	1566	1379.9	25.1429	0.215915
AUR62009178	579	393.248	22.5907	0.68074
AUR62003314	1758	1571.9	108.321	0.816587
AUR62040559	3753	3566.9	292.45	0.97158
AUR62035375	3351	3164.9	0	0
AUR62019552	654	468.061	333.203	8.43576
AUR62024206	1506	1319.9	163.567	1.46849
AUR62027493	936	749.935	21.8686	0.345553
AUR62031805	864	677.978	2068.82	36.1597
AUR62031177	2034	1847.9	75.4064	0.483556
AUR62006343	1650	1463.9	31	0.250938
AUR62039498	549	363.345	5	0.163068
AUR62017783	1857	1670.9	142.08	1.00763
AUR62001907	327	147.085	0	0
AUR62026287	594	408.176	5.00681	0.145356
AUR62012020	843	656.978	37	0.667373
AUR62001009	1338	1151.9	4	0.0411492
AUR62003673	651	465.07	23	0.586039
AUR62032751	1878	1691.9	451.305	3.16091
AUR62012508	1329	1142.9	0	0
AUR62025098	360	177.685	1	0.066691
AUR62031213	630	444.107	6.25891	0.167005
AUR62040512	1413	1226.9	3.21755	0.0310765
AUR62026943	630	444.107	0	0
AUR62036635	642	456.08	1.26977	0.0329916
AUR62021212	1275	1088.9	96.1615	1.04648
AUR62025691	1275	1088.9	79.7087	0.867429
AUR62044300_AUR62036674	1074	887.903	44.7978	0.597873
AUR62017670	1116	929.903	42.6814	0.543899
AUR62011514	1395	1208.9	0	0
AUR62037899	1920	1733.9	39.5972	0.270618
AUR62039224	603	417.167	42	1.19304
AUR62036065	1110	923.903	6	0.076956
AUR62000005	2289	2102.9	106	0.597316
AUR62022200	4428	4241.9	1041.32	2.90899
AUR62033290	1422	1235.9	1	0.00958811
AUR62013253	1698	1511.9	14	0.109729
AUR62038293	2121	1934.9	5	0.0306216
AUR62025411	2073	1886.9	164.528	1.03325
AUR62030875	2538	2351.9	6	0.0302308
AUR62037720	1626	1439.9	113.693	0.935657
AUR62031228	1554	1367.9	77.9704	0.675448
AUR62020574	1692	1505.9	14	0.110166
AUR62020710	963	776.92	51.9405	0.792224
AUR62030580	708	522.021	20	0.454004
AUR62037464	441	256.148	2	0.0925247
AUR62003048	2412	2225.9	19	0.10115
AUR62023455	3849	3662.9	45.167	0.146121
AUR62016429	2685	2498.9	625.99	2.96849
AUR62009276	1899	1712.9	115.706	0.800462
AUR62027030	7311	7124.9	608.491	1.01203
AUR62009392	1371	1184.9	339.041	3.39068
AUR62009070	1374	1187.9	2	0.0199511
AUR62019274	1866	1679.9	130.106	0.917766
AUR62036947	4476	4289.9	368.232	1.01717
AUR62016493	1338	1151.9	84.8619	0.873
AUR62024924	597	411.176	0	0
AUR62036698	696	510.021	112	2.60224
AUR62004533	944	757.935	100	1.56346
AUR62005346	1128	941.903	4	0.0503236
AUR62035326	741	554.978	19	0.405691
AUR62032536	1386	1199.9	283.085	2.79569
AUR62028983	930	743.935	37	0.589365
AUR62011017	768	581.978	2	0.0407231
AUR62011357	1326	1139.9	145.458	1.51212
AUR62022291	1995	1808.9	24.544	0.160786
AUR62008916	522	336.499	95	3.34547
AUR62006787	939	752.935	0	0
AUR62028451	2343	2156.9	96.1273	0.528121
AUR62015503	1758	1571.9	198.441	1.49597
AUR62011460	912	725.935	1	0.0163238
AUR62000712	1635	1448.9	8.13519	0.0665344
AUR62004045	1458	1271.9	32	0.298135
AUR62030297	1770	1583.9	21	0.157112
AUR62032554	1230	1043.9	360.813	4.0958
AUR62038709	1905	1718.9	364.371	2.51194
AUR62025804	726	540.011	0	0
AUR62008405	687	501.042	0	0
AUR62019207	585	399.224	179.345	5.32342
AUR62044482	435	250.254	0	0
AUR62027833	1416	1229.9	89.6228	0.863506
AUR62011420	207	50.598	13	3.04458
AUR62044439	1227	1040.9	0	0
AUR62040388	3144	2957.9	230.174	0.922125
AUR62043759	1725	1538.9	32.1035	0.247206
AUR62013994	1161	974.903	1	0.012155
AUR62027445	1050	863.903	131.189	1.79949
AUR62041086	834	647.978	0	0
AUR62026685	330	149.859	2267.07	179.266
AUR62007084	267	94.7987	57.1833	7.14801
AUR62008178	1266	1079.9	154.43	1.69459
AUR62039084	840	653.978	116	2.1019
AUR62032983	558	372.308	2	0.0636568
AUR62009381	204	48.686	21	5.11131
AUR62023698	2367	2180.9	262	1.42358
AUR62012074	876	689.978	0	0
AUR62016998	693	507.032	0	0
AUR62012625	3477	3290.9	209.773	0.755358
AUR62039951	351	169.318	0	0
AUR62025732	1611	1424.9	17	0.141378
AUR62030708	798	611.978	0	0
AUR62018084	492	306.583	26	1.00495
AUR62026706	1482	1295.9	16	0.146307
AUR62038318	555	369.323	3	0.096257
AUR62005211	507	321.538	9167.4	337.855
AUR62019339	729	543	3	0.0654695
AUR62039464	594	408.176	69	2.00318
AUR62032162	837	650.978	37	0.673524
AUR62039907	594	408.176	66.9146	1.94264
AUR62004092	1539	1352.9	34	0.297804
AUR62022903	5349	5162.9	181.664	0.416959
AUR62032472	1398	1211.9	3683.34	36.0157
AUR62006611	3651	3464.9	618.411	2.11497
AUR62032834	498	312.564	0	0
AUR62026053	339	158.151	397.101	29.754
AUR62014117	1122	935.903	258.273	3.27014
AUR62016280	885	698.978	0.0565298	0.000958367
AUR62036555	1086	899.903	1	0.0131681
AUR62035050	1908	1721.9	1.31502	0.00904988
AUR62013101	2196	2009.9	11	0.0648538
AUR62028897	624	438.107	337	9.11523
AUR62040376	1479	1292.9	0	0
AUR62000978	1626	1439.9	3	0.0246891
AUR62015665	645	459.08	6	0.154875
AUR62002594	1236	1049.9	616.496	6.95823
AUR62042714	288	112.532	0	0
AUR62004671	2427	2240.9	253.89	1.34258
AUR62007514	1866	1679.9	47.1844	0.332837
AUR62028495	816	629.978	137	2.57699
AUR62007779	855	668.978	0	0
AUR62031544	3164	2977.9	463.737	1.84535
AUR62028325	1308	1121.9	0	0
AUR62043255	723	537.011	2	0.0441331
AUR62001557	801	614.978	18	0.346841
AUR62033735	2229	2042.9	45	0.261025
AUR62028934	1062	875.903	39.5132	0.534568
AUR62017492	885	698.978	4.80552	0.0814693
AUR62029848	789	602.978	1	0.0196524
AUR62043680	1098	911.903	69.324	0.90085
AUR62030815	564	378.271	4.01348	0.125729
AUR62037110	855	668.978	74.4725	1.31917
AUR62042842	1542	1355.9	223.113	1.94991
AUR62005426	969	782.92	0	0
AUR62019168	897	710.978	979.5	16.3255
AUR62015304	816	629.978	0	0
AUR62028778	999	812.903	1	0.0145774
AUR62024937	1251	1064.9	117.927	1.31226
AUR62024904	3147	2960.9	1700.76	6.8067
AUR62011783	1275	1088.9	26	0.282945
AUR62023268	288	112.532	66	6.95003
AUR62027343	216	56.4734	0	0
AUR62030423	1131	944.903	4.2176	0.0528927
AUR62011668	2919	2732.9	218.803	0.948737
AUR62013982	1104	917.903	0	0
AUR62033053	411	226.697	0	0
AUR62008439	2208	2021.9	78	0.457143
AUR62029906	3285	3098.9	81.4505	0.311461
AUR62040127	957	770.935	4	0.0614837
AUR62007966	1875	1688.9	0	0
AUR62042250	291	115.138	0	0
AUR62027083	1359	1172.9	37	0.373815
AUR62036103	1338	1151.9	110.612	1.1379
AUR62015987	702	516.021	632.364	14.5217
AUR62016198	1587	1400.9	41.702	0.352749
AUR62006586	1788	1601.9	174.605	1.29163
AUR62024801	648	462.08	81.5167	2.09049
AUR62028243	1386	1199.9	0	0
AUR62034589	1491	1304.9	0	0
AUR62017262	2340	2153.9	0	0
AUR62042556	1092	905.903	2	0.0261617
AUR62023688	1869	1682.9	175.445	1.23538
AUR62014874	384	200.588	0	0
AUR62033710	1176	989.903	1492.25	17.8635
AUR62015781	336	155.363	5243.45	399.932
AUR62003570	429	244.343	87.9609	4.26586
AUR62031872	633	447.107	136	3.6045
AUR62009473	1653	1466.9	1651.15	13.3384
AUR62019199	960	773.92	1.35665	0.0207725
AUR62026572	243	75.6486	0	0
AUR62014042	1860	1673.9	198.137	1.40266
AUR62010097	843	656.978	66.6957	1.203
AUR62037072	1026	839.903	140.247	1.97871
AUR62010819	981	794.92	40.5227	0.604078
AUR62014009	531	345.444	0	0
AUR62040478	390	206.355	1	0.0574252
AUR62008541	1089	902.903	0	0
AUR62020130	1161	974.903	58	0.704992
AUR62017404	306	128.342	0	0
AUR62013970	864	677.978	43.2253	0.75551
AUR62006857	2778	2591.9	12	0.0548631
AUR62033509	1293	1106.9	14	0.149877
AUR62001802	621	435.124	0	0
AUR62023904	2172	1985.9	104.99	0.626482
AUR62022037	1575	1388.9	0	0
AUR62029802	1104	917.903	24	0.309836
AUR62038572	828	641.978	111.729	2.06235
AUR62031077	390	206.355	0	0
AUR62026406	729	543	0	0
AUR62019545	894	707.978	23.0911	0.386494
AUR62029173	1350	1163.9	6	0.0610875
AUR62019048	1290	1103.9	12.1538	0.130467
AUR62031569	390	206.355	593.031	34.0549
AUR62029556	378	194.812	150.038	9.12648
AUR62018284	780	593.978	0	0
AUR62035346	1149	962.903	2	0.024613
AUR62030277	642	456.08	35	0.909379
AUR62010804	1167	980.903	89	1.07518
AUR62024888	828	641.978	0	0
AUR62021454	3123	2936.9	963.545	3.88777
AUR62007485	861	674.978	3	0.0526683
AUR62016441	2139	1952.9	179.476	1.08904
AUR62025977	339	158.151	74	5.54468
AUR62001085	1458	1271.9	0	0
AUR62025682	1341	1154.9	0	0
AUR62044044	2118	1931.9	48.2623	0.296033
AUR62028509	1314	1127.9	0	0
AUR62017958	729	543	13	0.283701
AUR62027972	1458	1271.9	699.524	6.51727
AUR62013559	2268	2081.9	0	0
AUR62014092	999	812.903	0	0
AUR62036388	855	668.978	0	0
AUR62023788	1221	1034.9	69.3522	0.794105
AUR62033981	792	605.978	6	0.117331
AUR62004883	408	223.773	79	4.18347
AUR62029786	1782	1595.9	20	0.148505
AUR62030313	2184	1997.9	2	0.0118624
AUR62015869	2076	1889.9	40.7418	0.255457
AUR62033347	1401	1214.9	14.0427	0.13697
AUR62006572	528	342.465	5.66284	0.195946
AUR62031015	255	85.1915	0	0
AUR62037518	1575	1388.9	86	0.733743
AUR62004230	1035	848.903	47	0.656081
AUR62032934	1191	1004.9	19	0.224051
AUR62037614	942	755.935	0	0
AUR62003322	213	54.4586	0	0
AUR62015249	912	725.935	0	0
AUR62041365	2499	2312.9	591.252	3.02923
AUR62017985	1710	1523.9	53.5181	0.41616
AUR62007381	1317	1130.9	245.669	2.57421
AUR62024172	1053	866.903	110.448	1.50975
AUR62022916	786	599.978	106	2.09357
AUR62026389	1677	1490.9	2	0.0158964
AUR62034477	1338	1151.9	119.954	1.23401
AUR62031139	945	758.935	0	0
AUR62012340	1779	1592.9	127	0.944783
AUR62041953	207	50.598	31	7.26016
AUR62005760	795	608.978	24	0.467011
AUR62043167	423	238.445	86	4.27393
AUR62040591	372	189.079	35.5303	2.22676
AUR62024763	2178	1991.9	0	0
AUR62000428	1251	1064.9	23.0903	0.256944
AUR62005808	420	235.493	287.308	14.4573
AUR62024914	2160	1973.9	144.674	0.868528
AUR62033805	903	716.978	0	0
AUR62032732	4101	3914.9	372.859	1.1286
AUR62032549	417	232.572	0	0
AUR62022904	237	71.2476	74	12.3078
AUR62012984	969	782.92	8	0.121085
AUR62008175	2397	2210.9	15	0.0803969
AUR62007627	1707	1520.9	0	0
AUR62030502	2913	2726.9	0	0
AUR62016035	1179	992.903	175.206	2.09103
AUR62034753	1461	1274.9	1.75433	0.0163062
AUR62007030	399	215.042	81.5261	4.49254
AUR62014718	1938	1751.9	60	0.405844
AUR62011359	1158	971.903	11	0.134118
AUR62026796	1119	932.903	47.3942	0.602013
AUR62016163	1827	1640.9	183.562	1.32562
AUR62031994	396	212.14	1.22839	0.0686168
AUR62009627	606	420.167	49	1.38195
AUR62008062	1863	1676.9	380	2.6853
AUR62033802	1983	1796.9	10	0.0659467
AUR62036002	1872	1685.9	824.658	5.79641
AUR62027042	276	102.255	0	0
AUR62024684	441	256.148	823.525	38.0982
AUR62029815	747	560.978	81	1.71103
AUR62032015	801	614.978	0	0
AUR62042775	1731	1544.9	119	0.912774
AUR62004484	1362	1175.9	137	1.3806
AUR62024729	1425	1238.9	0	0
AUR62019051	909	722.949	122.884	2.01421
AUR62001856	717	531.011	13	0.290107
AUR62035922	534	348.437	0	0
AUR62029837	684	498.042	5	0.118966
AUR62022751	2289	2102.9	134.24	0.756447
AUR62044218	1704	1517.9	9.62888	0.0751708
AUR62003068	1014	827.903	1	0.0143132
AUR62042025	2775	2588.9	15	0.0686583
AUR62003200	1311	1124.9	124.537	1.3119
AUR62040942	549	363.345	0	0
AUR62026324	1185	998.903	170.304	2.02031
AUR62026273	1383	1196.9	0	0
AUR62033474	984	797.92	4	0.0594044
AUR62027989	1185	998.903	0	0
AUR62034232	3750	3563.9	132.606	0.440914
AUR62040921	1065	878.903	564.263	7.60778
AUR62039242	1164	977.903	61	0.739182
AUR62011403	573	387.256	4	0.1224
AUR62018499	696	510.021	97.4889	2.26508
AUR62029465	549	363.345	0	0
AUR62020658	3603	3416.9	381.51	1.3231
AUR62030631	963	776.92	35.8127	0.546234
AUR62017987	3336	3149.9	76.8779	0.289216
AUR62038336	1569	1382.9	189.119	1.62054
AUR62001461	2013	1826.9	0	0
AUR62022544	10770	10583.9	0.000187436	2.09857e-07
AUR62023272	1449	1262.9	153.86	1.44369
AUR62010605	693	507.032	4	0.0934851
AUR62005029	1833	1646.9	198.698	1.42969
AUR62038111	1470	1283.9	292.727	2.70177
AUR62039479	255	85.1915	24	3.33836
AUR62003662	1989	1802.9	305.572	2.00844
AUR62005632	2742	2555.9	222.035	1.02943
AUR62028738	1224	1037.9	20.8558	0.238116
AUR62021407	504	318.558	24	0.892772
AUR62033598	1716	1529.9	120.489	0.93326
AUR62005108	1011	824.903	14	0.201114
AUR62016442	1239	1052.9	37	0.416419
AUR62003956	1140	953.903	344.142	4.27514
AUR62013539	1215	1028.9	400	4.60684
AUR62036076	306	128.342	8.18182	0.75544
AUR62021682	270	97.2552	0	0
AUR62022122	807	620.978	1170	22.3268
AUR62024707	3840	3653.9	1629.2	5.28367
AUR62004902	915	728.935	31.8121	0.517155
AUR62014599	1737	1550.9	0	0
AUR62040470	603	417.167	1068.33	30.3467
AUR62001519	294	117.734	142	14.2924
AUR62032625	1098	911.903	46	0.59776
AUR62036655	1908	1721.9	232.747	1.60174
AUR62036510	630	444.107	5	0.133414
AUR62023014	1995	1808.9	477.392	3.12736
AUR62040315	1662	1475.9	0	0
AUR62003339	1908	1721.9	8	0.0550553
AUR62029605	630	444.107	57.7883	1.54195
AUR62023297	1119	932.903	68.6605	0.872143
AUR62022881	279	104.725	0	0
AUR62018363	1200	1013.9	23.7631	0.277731
AUR62010707	3156	2969.9	54	0.215461
AUR62041505	2574	2387.9	147.006	0.729518
AUR62035721	1782	1595.9	219.28	1.62821
AUR62010679	1506	1319.9	140.416	1.26065
AUR62032691	1224	1037.9	107	1.22164
AUR62042915	978	791.92	108.304	1.62062
AUR62042167	792	605.978	96	1.87729
AUR62039368	3366	3179.9	43.6792	0.162772
AUR62033551	564	378.271	350.668	10.9853
AUR62006784	1089	902.903	16	0.209989
AUR62028834	1416	1229.9	39	0.375761
AUR62025229	240	73.4278	0	0
AUR62003591	2097	1910.9	3	0.0186037
AUR62020263	1962	1775.9	176.92	1.18053
AUR62015042	294	117.734	0	0
AUR62021140	1230	1043.9	2	0.0227032
AUR62003735	2157	1970.9	50.1991	0.30182
AUR62023654	1773	1586.9	12.7052	0.0948746
AUR62010358	561	375.271	2	0.0631543
AUR62036585	1260	1073.9	269.112	2.96951
AUR62009444	1521	1334.9	129.868	1.15284
AUR62005904	267	94.7987	0	0
AUR62027338	1062	875.903	2	0.0270577
AUR62031318	408	223.773	0	0
AUR62031756	990	803.92	10	0.147403
AUR62023271	1182	995.903	6	0.0713924
AUR62023142	2142	1955.9	1.88012	0.0113908
AUR62002945	1425	1238.9	82.5649	0.789725
AUR62037145	1257	1070.9	126.544	1.40026
AUR62000386	630	444.107	19.7647	0.527377
AUR62043962	294	117.734	3	0.301952
AUR62000855	378	194.812	2	0.121656
AUR62006893	2137	1950.9	1	0.0060741
AUR62002017	552	366.338	30.3288	0.981049
AUR62005271	1119	932.903	26	0.330259
AUR62037594	402	217.924	538.434	29.2782
AUR62024005	1566	1379.9	316.671	2.71942
AUR62011817	2274	2087.9	15	0.0851331
AUR62037424	1956	1769.9	53.1719	0.356
AUR62017415	585	399.224	0	0
AUR62011089	2394	2207.9	563.086	3.02212
AUR62035197	1584	1397.9	24	0.203447
AUR62035234	1551	1364.9	12.65	0.109826
AUR62023739	813	626.978	1	0.0189002
AUR62004748	1428	1241.9	81	0.772885
AUR62000530	1458	1271.9	552.315	5.14577
AUR62014831	3003	2816.9	7	0.0294472
AUR62011309	261	89.9387	0	0
AUR62028400	363	180.547	4	0.262535
AUR62022301	444	259.075	0	0
AUR62020884	837	650.978	616.663	11.2253
AUR62004039	1266	1079.9	7.30679	0.0801788
AUR62033115	4536	4349.9	1	0.00272419
AUR62015992	852	665.978	0	0
AUR62041309	2388	2201.9	0	0
AUR62010152	1854	1667.9	9.37103	0.0665785
AUR62043388	321	141.677	0	0
AUR62025839	591	405.184	8	0.233968
AUR62018776	2514	2327.9	1.45562	0.00740972
AUR62022144	1125	938.903	0	0
AUR62005528	264	92.3176	42	5.39117
AUR62041023	489	303.601	0	0
AUR62018025	1749	1562.9	3.42425	0.0259627
AUR62033800	390	206.355	13	0.746528
AUR62012422_AUR62026701_AUR62028492	2094	1907.9	0	0
AUR62029482	1710	1523.9	0	0
AUR62013166	3690	3503.9	561.31	1.89832
AUR62002046	1125	938.903	73.9836	0.933753
AUR62040750	261	89.9387	10	1.31756
AUR62015862	306	128.342	68.68	6.34133
AUR62042213	1302	1115.9	173.1	1.83818
AUR62021491	578	392.248	279.785	8.45244
AUR62026402	570	384.271	2701.67	83.313
AUR62003635	984	797.92	118.857	1.76516
AUR62016775	2403	2216.9	1	0.00534529
AUR62000140	966	779.92	306.545	4.6576
AUR62006168	1224	1037.9	27	0.308265
AUR62003064	1569	1382.9	31.3902	0.26898
AUR62002776	1056	869.903	0	0
AUR62023835	1020	833.903	433.176	6.15554
AUR62019638	261	89.9387	0	0
AUR62002354	405	220.849	652	34.984
AUR62041549	312	133.624	21	1.86231
AUR62037591	711	525.011	0	0
AUR62038604	435	250.254	70	3.31463
AUR62004746	1947	1760.9	127.039	0.854909
AUR62004580	360	177.685	28.4923	1.90018
AUR62005374	1206	1019.9	68.4171	0.79492
AUR62040666	1533	1346.9	1	0.00879795
AUR62007748	1563	1376.9	52	0.447525
AUR62022983	1002	815.903	41	0.595474
AUR62018054	765	578.978	55	1.12569
AUR62013872	2001	1814.9	35	0.228524
AUR62024301	1923	1736.9	2	0.013645
AUR62013617	483	297.643	26.5361	1.05647
AUR62007648	663	477.052	185	4.59541
AUR62043525	1368	1181.9	77.6365	0.778398
AUR62003281	1006	819.903	0	0
AUR62041927	312	133.624	0	0
AUR62017734	489	303.601	10	0.390314
AUR62011945	765	578.978	448.391	9.17724
AUR62003095	3261	3074.9	113.583	0.437723
AUR62040387	7902	7715.9	646.064	0.992216
AUR62039836	1206	1019.9	4202.56	48.8284
AUR62032512	1737	1550.9	811.813	6.20282
AUR62017440	1140	953.903	159.866	1.98596
AUR62035670	1395	1208.9	33.7021	0.330357
AUR62021777	945	758.935	59.5515	0.929835
AUR62030056	1797	1610.9	40	0.294244
AUR62000517	315	136.269	9.69231	0.842848
AUR62000789	1923	1736.9	133.465	0.910563
AUR62005540	840	653.978	29.2308	0.529657
AUR62011786	1563	1376.9	22	0.189338
AUR62008437	1359	1172.9	280	2.82887
AUR62016025	1590	1403.9	12.7601	0.107705
AUR62032769	1092	905.903	0	0
AUR62005789	1098	911.903	3.15946	0.0410565
AUR62041304	1794	1607.9	3.33958	0.0246121
AUR62005746	636	450.107	100.723	2.65175
AUR62010551	1470	1283.9	158.582	1.46366
AUR62039132	507	321.538	1180.78	43.5165
AUR62028376	5478	5291.9	586.13	1.3125
AUR62019608	486	300.613	0	0
AUR62020728	2547	2360.9	0	0
AUR62039837	4872	4685.9	156.97	0.396955
AUR62018765	1839	1652.9	140.233	1.00535
AUR62028475	231	66.9241	0	0
AUR62014977	591	405.184	262	7.66244
AUR62029601	558	372.308	32	1.01851
AUR62003358	1002	815.903	4	0.058095
AUR62004545	1374	1187.9	54	0.538679
AUR62015333	1707	1520.9	106	0.825889
AUR62015364	795	608.978	34.3656	0.668713
AUR62000714	3093	2906.9	2	0.00815299
AUR62023562	1035	848.903	0	0
AUR62027478	678	492.042	1	0.0240833
AUR62037378	1674	1487.9	4	0.0318569
AUR62023651	1803	1616.9	687.123	5.0358
AUR62033971	816	629.978	0	0
AUR62008182	1554	1367.9	18.6599	0.161648
AUR62014922	726	540.011	0	0
AUR62038429	2268	2081.9	310	1.76449
AUR62043111	675	489.052	826.332	20.0225
AUR62032828	438	253.204	26	1.21681
AUR62014318	1137	950.903	693.719	8.64499
AUR62012165	1806	1619.9	5	0.0365762
AUR62015979	1788	1601.9	157.955	1.16846
AUR62036707	1398	1211.9	43.6282	0.426596
AUR62015379	714	528.011	91	2.04228
AUR62011237	1662	1475.9	0	0
AUR62022008	1563	1376.9	15	0.129094
AUR62022103	1575	1388.9	129.641	1.10608
AUR62011870	861	674.978	43.9154	0.770983
AUR62019121	471	285.748	134.876	5.5933
AUR62022432	690	504.042	5	0.11755
AUR62037932	1191	1004.9	1	0.0117922
AUR62003795	1752	1565.9	25.0522	0.189583
AUR62034087	1026	839.903	71.9492	1.01511
AUR62020548	1374	1187.9	19047.7	190.011
AUR62005979	396	212.14	0	0
AUR62031253	792	605.978	17	0.332437
AUR62003568	984	797.92	8	0.118809
AUR62041397	954	767.935	45.6305	0.704123
AUR62033643	912	725.935	1	0.0163238
AUR62024501	624	438.107	35	0.946686
AUR62013744	1836	1649.9	0	0
AUR62033545	1350	1163.9	0	0
AUR62027365	657	471.061	10	0.251559
AUR62024010	363	180.547	0	0
AUR62002088	573	387.256	35.5517	1.08788
AUR62041609	1125	938.903	0	0
AUR62007985	3981	3794.9	68.3976	0.213579
AUR62020827	3099	2912.9	98.4185	0.400376
AUR62026598	1650	1463.9	67.5745	0.547001
AUR62022339	5598	5411.9	252.256	0.552344
AUR62035651	522	336.499	0	0
AUR62002108	459	273.905	21.884	0.94677
AUR62028678	1317	1130.9	0	0
AUR62019534	1338	1151.9	232.388	2.39064
AUR62037659	1806	1619.9	31.2447	0.228563
AUR62005877	966	779.92	0	0
AUR62012901	996	809.903	17.9802	0.263075
AUR62026164	720	534.011	0	0
AUR62023321	1158	971.903	1025.83	12.5075
AUR62024192	624	438.107	7	0.189337
AUR62031310	2328	2141.9	35	0.193636
AUR62010490	1380	1193.9	6	0.0595525
AUR62013254	777	590.978	33.2747	0.667207
AUR62029181	735	548.989	3	0.0647553
AUR62036308	963	776.92	40.6263	0.619653
AUR62038809	1971	1784.9	0	0
AUR62017047	2061	1874.9	45.3419	0.286575
AUR62039822	1926	1739.9	0	0
AUR62014253	354	172.082	8.51199	0.586156
AUR62003480	267	94.7987	207.42	25.9278
AUR62010821	1086	899.903	117.333	1.54505
AUR62044356	2133	1946.9	0	0
AUR62038879	1383	1196.9	8.06271	0.0798251
AUR62033387	3423	3236.9	108.475	0.397117
AUR62022634	1152	965.903	1	0.0122683
AUR62023070	624	438.107	452.508	12.2395
AUR62021703	1824	1637.9	0	0
AUR62031966	1071	884.903	9	0.120521
AUR62037114	522	336.499	11	0.387371
AUR62029172	1017	830.903	0	0
AUR62032450	903	716.978	142.574	2.35641
AUR62011679	525	339.499	7	0.24433
AUR62040313	816	629.978	74.223	1.39615
AUR62017716	1821	1634.9	360.136	2.61031
AUR62021320	1185	998.903	129.769	1.53945
AUR62031003	485	299.637	0	0
AUR62035562	705	519.021	306.462	6.99695
AUR62013879	603	417.167	1126.43	31.9972
AUR62006239	456	270.926	1247.05	54.5443
AUR62000567	1029	842.903	81	1.13874
AUR62041274	1722	1535.9	56.5268	0.436122
AUR62016397	1251	1064.9	114.768	1.27711
AUR62025481	1296	1109.9	44	0.46977
AUR62037349	483	297.643	23	0.915693
AUR62040745	378	194.812	0	0
AUR62003162	669	483.052	70	1.71721
AUR62015843	738	551.989	0.333333	0.00715593
AUR62016037	1934	1747.9	7	0.0474568
AUR62019055	1332	1145.9	14	0.144776
AUR62013073	1497	1310.9	1	0.00903955
AUR62001579	1161	974.903	606.32	7.36984
AUR62034264	324	144.364	2	0.164168
AUR62011375	1563	1376.9	38.16	0.328414
AUR62008522	1698	1511.9	23.181	0.181688
AUR62037646	2460	2273.9	29.7773	0.155178
AUR62019294	1338	1151.9	33.2646	0.342203
AUR62003422	1068	881.903	8.64731	0.116192
AUR62018082	606	420.167	0	0
AUR62010526	1482	1295.9	15	0.137163
AUR62034511	3576	3389.9	0	0
AUR62024738	711	525.011	10	0.225709
AUR62013931	1134	947.903	64	0.80008
AUR62033177	645	459.08	1	0.0258125
AUR62041940	579	393.248	163	4.91178
AUR62019013	339	158.151	104	7.79252
AUR62038408	837	650.978	1	0.0182033
AUR62026339	591	405.184	0	0
AUR62029379	894	707.978	55.4019	0.927305
AUR62036932	546	360.36	0	0
AUR62009925	876	689.978	0	0
AUR62006739	360	177.685	63	4.20153
