target_id	length	eff_length	Aare_5	Aare_5_tpm
AsAt_g14087	1068	871.708	0	0
AsAt_g21406	612	415.838	0	0
AsAt_g9227	252	78.6641	7.67742	1.28395
AsAt_g8272	501	305.362	19	0.818553
AsAa_g13553	2571	2374.71	33	0.182815
AsAa_g1510	1917	1720.71	0	0
AsAt_g15508	867	670.737	0	0
AsAt_g15125	1821	1624.71	311.262	2.52034
AsAt_g12089	663	466.812	1.00404	0.0282956
AsAa_g10821	1386	1189.71	516.283	5.70894
AsAt_g2828	1038	841.708	5.08137	0.0794196
AsAt_g73	1899	1702.71	1.05292	0.00813513
AsAa_g22968	1344	1147.71	796	9.12409
AsAa_g6198	774	577.737	0	0
AsAa_g13139	954	757.708	0	0
AsAa_g11705	1968	1771.71	915.909	6.80093
AsAt_g10482	3258	3061.71	9.19802	0.039522
AsAa_g12163	501	305.362	0	0
AsAa_g5414	624	427.822	0	0
AsAt_g15171	387	194.306	2	0.135411
AsAa_g330	378	185.892	1	0.0707696
AsAa_g17250	1671	1474.71	1818.95	16.2265
AsAa_g13809	4614	4417.71	1539	4.58299
AsAa_g5795	1587	1390.71	186.508	1.76429
AsAt_g14350	822	625.737	4.2239	0.0888035
AsAt_g3994	765	568.76	1.05151	0.0243217
AsAt_g9329	999	802.708	0	0
AsAa_g6879	465	269.761	67	3.26741
AsAa_g13782	630	433.822	109.916	3.33317
AsAa_g7077	897	700.737	0	0
AsAa_g17839	1554	1357.71	12723.5	123.284
AsAt_g11571	1572	1375.71	0	0
AsAa_g1547	231	64.4332	5.86277	1.19702
AsAa_g14747	759	562.771	580.981	13.5812
AsAa_g1586	6126	5929.71	1440.08	3.19493
AsAt_g5956	390	197.147	35	2.33553
AsAt_g3999	324	136.87	0	0
AsAt_g7148	2190	1993.71	3.00716	0.0198428
AsAa_g6156	1167	970.708	1	0.0135525
AsAt_g17097	2517	2320.71	13.0643	0.0740581
AsAa_g19471	1374	1177.71	280.317	3.13126
AsAt_g12514	2130	1933.71	79.742	0.542505
AsAt_g2731	978	781.708	0	0
AsAa_g14820	2124	1927.71	39	0.266153
AsAt_g4071	2808	2611.71	9.09367	0.045806
AsAt_g16215	387	194.306	85	5.75495
AsAt_g14860	1617	1420.71	27.4826	0.254485
AsAa_g7001	864	667.737	0	0
AsAt_g3120	339	150.159	10	0.876107
AsAa_g10828	1167	970.708	405.963	5.50181
AsAa_g7986	687	490.803	29	0.777318
AsAa_g7608	2640	2443.71	404.443	2.17729
AsAa_g12291	408	214.305	35	2.14854
AsAt_g16502	1395	1198.71	0	0
AsAt_g18325	1368	1171.71	0	0
AsAt_g4082	1026	829.708	0	0
AsAt_g7344	1170	973.708	11	0.148618
AsAt_g5649	423	228.872	0	0
AsAa_g4211	1158	961.708	218.209	2.98496
AsAt_g16440	228	62.465	0	0
AsAa_g12374	582	385.887	0	0
AsAt_g20151	1524	1327.71	0	0
AsAa_g3597	1170	973.708	22	0.297236
AsAa_g5379	438	243.411	0	0
AsAa_g21858	1908	1711.71	451.342	3.46884
AsAa_g17156	513	317.25	346	14.3477
AsAa_g10	1314	1117.71	161	1.89498
AsAt_g7110	783	586.737	0	0
AsAa_g23219	1299	1102.71	1	0.0119302
AsAa_g7582	411	217.235	23267	1409.02
AsAa_g16673	942	745.708	142.21	2.50882
AsAt_g15951	1569	1372.71	7	0.0670854
AsAa_g4065	1110	913.708	3502	50.4216
AsAa_g21535	396	202.901	6	0.389023
AsAa_g17603	2127	1930.71	7	0.0476968
AsAa_g21346	1593	1396.71	0	0
AsAa_g20802	531	335.14	136	5.33851
AsAt_g6550	2727	2530.71	1	0.00519836
AsAt_g8112	264	87.4516	0	0
AsAa_g10374	1191	994.708	1	0.0132255
AsAa_g22636	726	529.771	7	0.173827
AsAa_g13231	657	460.812	0	0
AsAt_g15066	273	94.2719	5.1706	0.721551
AsAa_g116	717	520.803	148.719	3.75665
AsAa_g17248	1449	1252.71	564.929	5.93269
AsAt_g3551	501	305.362	2.11029	0.0909148
AsAa_g4610	3654	3457.71	19	0.0722892
AsAa_g18429	1086	889.708	1	0.0147863
AsAa_g7836	924	727.708	0	0
AsAt_g9028	174	34.1347	0	0
AsAa_g3027	1722	1525.71	173	1.4917
AsAa_g137	1482	1285.71	451.064	4.61534
AsAa_g1664	711	514.803	99	2.52989
AsAt_g11945	564	367.924	651.629	23.2997
AsAa_g17771	1374	1177.71	1	0.0111704
AsAa_g17932	1473	1276.71	574.984	5.92478
AsAa_g12283	207	49.9887	0	0
AsAt_g12088	669	472.812	0	0
AsAt_g1485	891	694.737	0	0
AsAa_g929	954	757.708	6959.25	120.828
AsAa_g19789	801	604.737	4	0.0870165
AsAa_g16057	1491	1294.71	0	0
AsAt_g19351	2169	1972.71	23.6387	0.157641
AsAa_g9124	2130	1933.71	556.128	3.78348
AsAa_g9211	894	697.737	23	0.433655
AsAt_g16940	1596	1399.71	57.5258	0.540671
AsAa_g22207	402	208.586	6	0.37842
AsAa_g909	1227	1030.71	394	5.02885
AsAt_g22056	1545	1348.71	3.16126	0.0308355
AsAt_g16560	1515	1318.71	9	0.0897846
AsAa_g4090	1002	805.708	608	9.92736
AsAt_g8388	1050	853.708	0	0
AsAt_g2387	2532	2335.71	80.7572	0.454853
AsAt_g10933	966	769.708	0	0
AsAa_g17418	4506	4309.71	1185.97	3.62022
AsAt_g2901	1086	889.708	0	0
AsAt_g16717	3990	3793.71	0	0
AsAt_g2424	1137	940.708	0	0
AsAt_g10096	909	712.737	1.01786	0.0187874
AsAa_g12998	1092	895.708	585.019	8.59235
AsAt_g3190	510	314.275	0	0
AsAt_g8823	966	769.708	12.1246	0.207228
AsAt_g6432	1215	1018.71	0	0
AsAa_g10427	777	580.737	3	0.0679594
AsAa_g14516	1221	1024.71	14	0.179736
AsAa_g3561	873	676.737	98.6078	1.9169
AsAt_g15816	1290	1093.71	3.04552	0.0366326
AsAa_g10684	1584	1387.71	93.7272	0.888537
AsAt_g12875	630	433.822	285	8.64255
AsAt_g13285	2130	1933.71	48.9394	0.332948
AsAt_g4028	363	171.888	0	0
AsAt_g7478	2994	2797.71	3	0.0141067
AsAt_g6588	1581	1384.71	5.0554	0.0480292
AsAa_g226	579	382.894	242	8.31466
AsAa_g1059	654	457.812	28.4013	0.81613
AsAt_g16829	465	269.761	0	0
AsAt_g11270	816	619.737	30.6103	0.649782
AsAt_g4715	1893	1696.71	5.01108	0.0388537
AsAa_g11490	1650	1453.71	11	0.0995459
AsAa_g18280	1254	1057.71	59	0.733828
AsAt_g14534	858	661.737	2.03206	0.040398
AsAt_g222	1410	1213.71	0	0
AsAa_g16426	1461	1264.71	19	0.197638
AsAa_g20094	2397	2200.71	237.68	1.42082
AsAa_g7474	1467	1270.71	336.882	3.48771
AsAt_g17829	576	379.902	0	0
AsAa_g19884	891	694.737	3	0.0568079
AsAt_g11218	408	214.305	1.02877	0.0631528
AsAt_g10099	2139	1942.71	0	0
AsAt_g16052	723	526.782	18.0853	0.451651
AsAt_g19052	645	448.822	1	0.0293112
AsAa_g10024	393	199.999	128.455	8.44948
AsAt_g20529	2472	2275.71	38.4651	0.222361
AsAt_g4938	1476	1279.71	1.03268	0.010616
AsAt_g18682	747	550.771	386	9.21985
AsAa_g922	1110	913.708	4	0.0575918
AsAt_g3152	1368	1171.71	1.0367	0.0116397
AsAa_g11503	2268	2071.71	91	0.577858
AsAa_g15816	780	583.737	430.542	9.703
AsAt_g18304	342	152.846	146.298	12.5919
AsAa_g20985	1317	1120.71	1548.4	18.176
AsAt_g20297	1995	1798.71	0	0
AsAa_g10857	246	74.4058	0	0
AsAa_g4986	588	391.879	0	0
AsAa_g10669	918	721.737	0	0
AsAt_g5334	1626	1429.71	1	0.00920154
AsAa_g9106	1026	829.708	283	4.48714
AsAa_g10805	1137	940.708	0	0
AsAt_g20716	1092	895.708	1.02995	0.0151271
AsAt_g17196	687	490.803	0	0
AsAt_g15234	444	249.232	30.3318	1.60104
AsAa_g13240	510	314.275	555.387	23.2484
AsAa_g23352	5112	4915.71	1993	5.33371
AsAt_g7685	255	80.8776	0	0
AsAa_g6088	636	439.822	504.418	15.0877
AsAt_g15478	897	700.737	9	0.168965
AsAa_g22055	1452	1255.71	0	0
AsAa_g16555	1161	964.708	0	0
AsAt_g17673	2889	2692.71	2	0.00977122
AsAa_g9134	903	706.737	94.7692	1.76408
AsAa_g14791	1134	937.708	0	0
AsAa_g2738	750	553.771	116	2.75572
AsAt_g12947	1164	967.708	22	0.299079
AsAt_g9642	798	601.737	2.00877	0.0439169
AsAt_g11042	1158	961.708	0	0
AsAt_g4389	849	652.737	0	0
AsAt_g13385	609	412.855	0	0
AsAa_g7906	2148	1951.71	1	0.00674052
AsAa_g4108	879	682.737	0	0
AsAa_g17264	681	484.803	13	0.352766
AsAt_g2644	423	228.872	43.5676	2.50426
AsAt_g11333	2745	2548.71	9.92984	0.0512543
AsAa_g16	711	514.803	0	0
AsAt_g10514	1317	1120.71	1	0.0117386
AsAa_g21199	1608	1411.71	130	1.21145
AsAt_g6546	1722	1525.71	0	0
AsAt_g16615	621	424.822	0	0
AsAa_g8014	429	234.723	0	0
AsAt_g20288	927	730.708	29.2978	0.527471
AsAt_g18197	948	751.708	161.83	2.83216
AsAt_g16642	1929	1732.71	0	0
AsAt_g14689	771	574.76	0	0
AsAa_g19458	1755	1558.71	0	0
AsAa_g3146	2307	2110.71	1828.6	11.3972
AsAt_g22076	852	655.737	0	0
AsAt_g12594	1704	1507.71	0	0
AsAt_g21676	642	445.822	0	0
AsAt_g1476	999	802.708	0	0
AsAa_g16765	1575	1378.71	20.3812	0.194476
AsAa_g16425	1995	1798.71	2	0.0146277
AsAa_g910	132	17.6245	1295	966.629
AsAt_g8688	1239	1042.71	0	0
AsAt_g4814	1020	823.708	1.10839	0.0177023
AsAt_g21435	1209	1012.71	4.0194	0.0522138
AsAa_g4309	501	305.362	9	0.387735
AsAa_g8614	1086	889.708	559	8.26556
AsAt_g1221	996	799.708	2	0.0329008
AsAt_g4644	483	287.54	12.1057	0.553861
AsAa_g944	459	263.847	0	0
AsAt_g17602	1032	835.708	0	0
AsAt_g3823	1008	811.708	167.048	2.70737
AsAa_g12218	1248	1051.71	25	0.312718
AsAa_g17824	720	523.803	87.9763	2.20956
AsAt_g17478	1632	1435.71	12.3796	0.113435
AsAt_g6595	1170	973.708	0	0
AsAa_g12215	1380	1183.71	81	0.90022
AsAa_g3674	984	787.708	217.712	3.63602
AsAa_g5612	1755	1558.71	190	1.6036
AsAa_g17173	897	700.737	367.822	6.90542
AsAt_g7250	1656	1459.71	0	0
AsAa_g13537	2217	2020.71	114.998	0.748678
AsAt_g14343	1824	1627.71	0	0
AsAt_g13302	1140	943.708	7.07527	0.098631
AsAt_g18954	738	541.771	26	0.631343
AsAt_g863	333	144.834	0	0
AsAa_g8657	690	493.803	150	3.99619
AsAt_g15221	300	116.053	0	0
AsAa_g6623	1344	1147.71	0	0
AsAt_g20278	990	793.708	0	0
AsAt_g15045	915	718.737	5	0.0915183
AsAa_g1166	798	601.737	3	0.0655877
AsAa_g7069	1686	1489.71	345.749	3.05329
AsAa_g17265	882	685.737	66	1.26618
AsAt_g14568	348	158.308	0	0
AsAt_g19444	1023	826.708	20	0.318263
AsAt_g924	555	358.975	0	0
AsAa_g3129	1383	1186.71	325	3.60286
AsAa_g16660	1017	820.708	169.561	2.71797
AsAt_g15323	1344	1147.71	28.6294	0.328162
AsAt_g9018	870	673.737	2.2386	0.0437114
AsAt_g15950	795	598.737	0	0
AsAt_g17269	1011	814.708	0	0
AsAa_g2543	444	249.232	0	0
AsAa_g20383	501	305.362	31.7553	1.36807
AsAt_g1123	1164	967.708	0	0
AsAt_g7449	687	490.803	1	0.0268041
AsAt_g15230	864	667.737	127.094	2.50396
AsAa_g2445	1185	988.708	6	0.0798346
AsAa_g4072	1032	835.708	759	11.948
AsAt_g12519	2547	2350.71	25.8958	0.144923
AsAa_g16443	945	748.708	9	0.158139
AsAa_g9627	969	772.708	2082.43	35.4539
AsAt_g16637	1095	898.708	206	3.01548
AsAt_g10545	837	640.737	0	0
AsAt_g17576	336	147.449	0	0
AsAa_g7137	648	451.822	2	0.0582332
AsAt_g659	687	490.803	1	0.0268041
AsAa_g12737	342	152.846	109	9.38168
AsAt_g2928	786	589.737	0	0
AsAa_g17941	555	358.975	1167.95	42.8022
AsAt_g18216	2268	2071.71	30.7218	0.195086
AsAa_g14089_AsAa_g14092	1191	994.708	0	0
AsAa_g19822	1425	1228.71	206	2.2056
AsAa_g20397	237	68.39	0	0
AsAa_g19416	804	607.737	0	0
AsAa_g15570	213	53.5508	8	1.96531
AsAt_g379	2373	2176.71	10	0.0604377
AsAa_g2782	1491	1294.71	6	0.060966
AsAa_g16777	477	281.562	0	0
AsAa_g19013	2079	1882.71	353.989	2.47351
AsAa_g22745	1638	1441.71	158	1.44174
AsAa_g2914	498	302.374	0	0
AsAt_g11226	3759	3562.71	99.8981	0.36888
AsAa_g16805	549	352.982	0	0
AsAt_g7477	1170	973.708	2.00349	0.0270686
AsAa_g5541	2268	2071.71	0	0
AsAt_g21913	2127	1930.71	0	0
AsAt_g17781	1371	1174.71	0	0
AsAa_g1961	687	490.803	0	0
AsAa_g10070	474	278.624	0	0
AsAa_g11679	579	382.894	568.041	19.5168
AsAa_g15151	1695	1498.71	122.975	1.07946
AsAt_g6470	1188	991.708	183	2.42759
AsAa_g4344	714	517.803	0	0
AsAt_g19163	1989	1792.71	0	0
AsAt_g6399	369	177.466	0	0
AsAt_g12438	1428	1231.71	0	0
AsAa_g3845	897	700.737	78	1.46436
AsAa_g14703	1908	1711.71	285.986	2.19798
AsAt_g18422	6627	6430.71	26.1478	0.0534915
AsAt_g8130	1707	1510.71	5.04131	0.0439006
AsAt_g7648	3009	2812.71	21.0144	0.0982879
AsAt_g13627	1086	889.708	2.1421	0.0316738
AsAt_g12137	1260	1063.71	3.05762	0.0378155
AsAt_g11917	228	62.465	0	0
AsAa_g20603	2025	1828.71	26	0.187041
AsAt_g6701	918	721.737	0	0
AsAa_g10923	222	58.7315	3.77719	0.846069
AsAa_g21751	1161	964.708	606.898	8.27614
AsAt_g12152	1422	1225.71	0	0
AsAt_g18389	204	48.3522	0	0
AsAa_g8178	987	790.708	111.964	1.86282
AsAa_g19334	3834	3637.71	4	0.0144657
AsAa_g2719	1395	1198.71	389	4.26918
AsAa_g22952	750	553.771	769.961	18.2914
AsAt_g15499	675	478.812	9.01085	0.247576
AsAa_g21757	480	284.545	20	0.924669
AsAt_g4713	1356	1159.71	37.1059	0.420923
AsAt_g21754	624	427.822	0	0
AsAa_g17281	1749	1552.71	350.646	2.97089
AsAa_g1624	684	487.803	417.008	11.2463
AsAt_g357	2121	1924.71	0	0
AsAt_g21276	306	121.222	53.7454	5.8327
AsAt_g22092	996	799.708	5.39474	0.0887456
AsAt_g5416	1083	886.708	0	0
AsAa_g15847	1269	1072.71	1875.26	22.9979
AsAa_g12869	792	595.737	2	0.0441655
AsAa_g10194	1551	1354.71	724.936	7.03983
AsAa_g2047	3039	2842.71	902.295	4.17565
AsAt_g14937	2421	2224.71	2	0.0118267
AsAt_g21097	1134	937.708	155.143	2.17657
AsAa_g6357	480	284.545	348.917	16.1316
AsAt_g10449	705	508.803	3.03006	0.0783447
AsAt_g8793	477	281.562	0	0
AsAa_g18023	711	514.803	68.7257	1.75625
AsAa_g10977	1296	1099.71	491	5.8737
AsAt_g17195	1122	925.708	5.02659	0.0714345
AsAa_g20016	537	341.073	172	6.63421
AsAa_g1149	2172	1975.71	392.804	2.61554
AsAt_g18899	600	403.855	7.03082	0.229028
AsAt_g6513	306	121.222	0	0
AsAt_g12362	1203	1006.71	39.9017	0.521429
AsAt_g20014	1929	1732.71	4	0.0303698
AsAa_g15448	663	466.812	13	0.366361
AsAa_g1486	1014	817.708	192.391	3.09525
AsAa_g18794	345	155.563	23	1.94504
AsAt_g14683	909	712.737	39.237	0.724227
AsAa_g1192	2388	2191.71	614	3.68548
AsAa_g15644	1068	871.708	419	6.3234
AsAa_g13654	582	385.887	157.737	5.37751
AsAa_g4776	1410	1213.71	314.92	3.41345
AsAt_g4509	933	736.708	2	0.0357143
AsAa_g9318	882	685.737	61.7997	1.1856
AsAt_g20929	1107	910.708	0	0
AsAt_g1319	2313	2116.71	8.03914	0.0499639
AsAt_g8812	1053	856.708	0	0
AsAt_g11324	1608	1411.71	0	0
AsAt_g534	468	272.729	0	0
AsAt_g2764	2934	2737.71	10.0873	0.0484725
AsAa_g2416	771	574.76	81	1.85399
AsAa_g1728	279	98.9081	0	0
AsAa_g14649	1056	859.708	245.385	3.75495
AsAa_g1656	2109	1912.71	777.752	5.34934
AsAa_g8202	1734	1537.71	523	4.47441
AsAt_g18727	2871	2674.71	36.5688	0.179863
AsAa_g21587	303	118.6	248	27.509
AsAa_g11860	2646	2449.71	331.731	1.78148
AsAt_g17660	612	415.838	0	0
AsAt_g3147	1653	1456.71	36.7199	0.331617
AsAa_g9171	1278	1081.71	161.789	1.96764
AsAt_g4672	501	305.362	132.901	5.7256
AsAa_g16097	666	469.812	2372.68	66.439
AsAt_g3024	1617	1420.71	1	0.00925983
AsAa_g17556	1458	1261.71	5	0.0521338
AsAt_g13212	1410	1213.71	18.1727	0.196976
AsAa_g11272	1239	1042.71	0	0
AsAt_g6599	819	622.737	7	0.147877
AsAt_g15311	1599	1402.71	0	0
AsAt_g266	534	338.107	0	0
AsAa_g4371	414	220.169	0	0
AsAt_g18662	900	703.737	0	0
AsAa_g17213	1710	1513.71	2449.93	21.2921
AsAa_g12974	762	565.76	2	0.0465057
AsAa_g11262	1743	1546.71	0	0
AsAa_g5815	1719	1522.71	11	0.0950351
AsAa_g8335	2025	1828.71	143.973	1.03572
AsAt_g18995	702	505.803	0	0
AsAa_g7663	243	72.3757	0	0
AsAt_g5625	1233	1036.71	0	0
AsAt_g18297	2724	2527.71	22.672	0.117997
AsAt_g13156	273	94.2719	14	1.95368
AsAt_g20486	1359	1162.71	4.13299	0.0467629
AsAt_g9930	882	685.737	2	0.038369
AsAa_g21575	2586	2389.71	17	0.0935863
AsAa_g9459	1518	1321.71	244	2.42864
AsAa_g1271	1095	898.708	627	9.17819
AsAt_g13514	3243	3046.71	3	0.0129538
AsAt_g15359	369	177.466	20	1.4826
AsAt_g1536	984	787.708	7.48509	0.125009
AsAa_g4190	3435	3238.71	552.609	2.24468
AsAt_g22124	873	676.737	0	0
AsAa_g11160	3018	2821.71	485	2.26119
AsAt_g8237	5112	4915.71	8.31102	0.0222421
AsAa_g20908	849	652.737	58	1.16895
AsAa_g412	1092	895.708	108.718	1.59677
AsAa_g3578	4878	4681.71	1726.4	4.85116
AsAt_g12791	1164	967.708	0	0
AsAa_g23107	1680	1483.71	352	3.12106
AsAt_g12599	321	134.223	0	0
AsAt_g8510	828	631.737	26.2847	0.547363
AsAa_g838	219	56.9406	0	0
AsAt_g17604	1485	1288.71	1	0.0102083
AsAa_g6186	1518	1321.71	0	0
AsAa_g4282	1635	1438.71	53	0.484631
AsAa_g4881	1689	1492.71	628.449	5.53864
AsAa_g8068	795	598.737	0	0
AsAt_g9552	876	679.737	5.02308	0.097216
AsAa_g10210	1212	1015.71	4	0.0518083
AsAa_g18689	747	550.771	225.967	5.39737
