target_id	length	eff_length	Aare_1	Aare_1_tpm
AsAt_g11571	1572	1380.16	0	0
AsAa_g1547	231	67.4679	25.5501	4.16677
AsAa_g14747	759	567.174	534	10.3593
AsAa_g1586	6126	5934.16	981.613	1.82006
AsAt_g5956	390	201.396	144	7.86716
AsAt_g3999	324	140.863	1	0.0781103
AsAt_g7148	2190	1998.16	0	0
AsAa_g6156	1167	975.164	6	0.0676985
AsAt_g17097	2517	2325.16	25.2592	0.119528
AsAa_g19471	1374	1182.16	295.113	2.74673
AsAt_g12514	2130	1938.16	79.6663	0.452261
AsAt_g2731	978	786.164	1	0.0139956
AsAa_g14820	2124	1932.16	63.8629	0.363672
AsAt_g4071	2808	2616.16	35.2863	0.148404
AsAt_g16215	387	198.618	71	3.93319
AsAt_g14860	1617	1425.16	25.1082	0.193845
AsAa_g7001	864	672.164	2	0.0327386
AsAt_g3120	339	154.322	8	0.570385
AsAa_g10828	1167	975.164	302	3.40749
AsAa_g7986	687	495.2	9	0.199971
AsAa_g7608	2640	2448.16	486.864	2.18813
AsAa_g12291	408	218.608	21	1.05696
AsAt_g16502	1395	1203.16	0	0
AsAt_g18325	1368	1176.16	3.36207	0.0314517
AsAt_g4082	1026	834.164	0	0
AsAt_g7344	1170	978.164	8	0.0899878
AsAt_g5649	423	233.132	0	0
AsAa_g4211	1158	966.164	91.8303	1.04578
AsAt_g16440	228	65.4213	0	0
AsAa_g12374	582	390.387	0	0
AsAt_g20151	1524	1332.16	0	0
AsAa_g3597	1170	978.164	14	0.157479
AsAa_g5379	438	247.774	0	0
AsAa_g21858	1908	1716.16	429.829	2.75576
AsAa_g17156	513	321.719	229	7.83184
AsAa_g10	1314	1122.16	130	1.27465
AsAt_g7110	783	591.174	8.26059	0.153745
AsAa_g23219	1299	1107.16	13	0.129192
AsAa_g7582	411	221.505	16261	807.733
AsAa_g16673	942	750.164	135.819	1.99209
AsAt_g15951	1569	1377.16	16.0399	0.128151
AsAa_g4065	1110	918.164	2946	35.3035
AsAa_g21535	396	207.079	2	0.106267
AsAa_g17603	2127	1935.16	7	0.0398002
AsAa_g21346	1593	1401.16	1	0.00785265
AsAa_g20802	531	339.565	289	9.3644
AsAt_g6550	2727	2535.16	0	0
AsAt_g8112	264	90.6674	0	0
AsAa_g10374	1191	999.164	1	0.0110121
AsAa_g22636	726	534.183	12	0.24717
AsAa_g13231	657	465.208	2	0.047303
AsAt_g15066	273	97.6866	3.15758	0.355652
AsAa_g116	717	525.183	155.839	3.2649
AsAa_g17248	1449	1257.16	215.963	1.89013
AsAt_g3551	501	309.808	4.13258	0.146769
AsAa_g4610	3654	3462.16	74.7468	0.237547
AsAa_g18429	1086	894.164	5	0.0615259
AsAa_g7836	924	732.164	0	0
AsAt_g9028	174	35.501	3	0.929792
AsAa_g3027	1722	1530.16	74	0.532107
AsAa_g137	1482	1290.16	465.829	3.97271
AsAa_g1664	711	519.183	193	4.09018
AsAt_g11945	564	372.406	854.178	25.237
AsAa_g17771	1374	1182.16	0	0
AsAa_g17932	1473	1281.16	435.968	3.74417
AsAa_g12283	207	52.1962	3.81732	0.804683
AsAt_g12088	669	477.208	0	0
AsAt_g1485	891	699.164	0	0
AsAa_g929	954	762.164	15955	230.332
AsAa_g19789	801	609.164	1.17932	0.0213012
AsAa_g16057	1491	1299.16	1	0.00846918
AsAt_g19351	2169	1977.16	17.0911	0.0951116
AsAa_g9124	2130	1938.16	283.677	1.61042
AsAa_g9211	894	702.164	32	0.501437
AsAt_g16940	1596	1404.16	68	0.532839
AsAa_g22207	402	212.814	32	1.65445
AsAa_g909	1227	1035.16	287	3.05055
AsAt_g22056	1545	1353.16	0	0
AsAt_g16560	1515	1323.16	3.01446	0.0250669
AsAa_g4090	1002	810.164	586	7.95848
AsAt_g8388	1050	858.164	0	0
AsAt_g2387	2532	2340.16	0	0
AsAt_g10933	966	774.164	0	0
AsAa_g17418	4506	4314.16	1203.94	3.07052
AsAt_g2901	1086	894.164	0	0
AsAt_g16717	3990	3798.16	3	0.00869066
AsAt_g2424	1137	945.164	0	0
AsAt_g10096	909	717.164	1.01117	0.0155135
AsAa_g12998	1092	900.164	575.902	7.03934
AsAt_g3190	510	318.735	0	0
AsAt_g8823	966	774.164	10.4083	0.147929
AsAt_g6432	1215	1023.16	0	0
AsAa_g10427	777	585.174	0	0
AsAa_g14516	1221	1029.16	12	0.128293
AsAa_g3561	873	681.164	61.2987	0.990159
AsAt_g15816	1290	1098.16	4.07698	0.0408485
AsAa_g10684	1584	1392.16	667.37	5.27451
AsAt_g12875	630	438.276	153	3.84104
AsAt_g13285	2130	1938.16	45.5484	0.258576
AsAt_g4028	363	176.085	0	0
AsAt_g7478	2994	2802.16	0	0
AsAt_g6588	1581	1389.16	9	0.0712844
AsAa_g226	579	387.387	197	5.59534
AsAa_g1059	654	462.223	139.904	3.33031
AsAt_g16829	465	274.31	0	0
AsAt_g11270	816	624.164	19	0.334935
AsAt_g4715	1893	1701.16	12.0749	0.0780986
AsAa_g11490	1650	1458.16	18	0.135822
AsAa_g18280	1254	1062.16	22	0.227896
AsAt_g14534	858	666.164	0	0
AsAt_g222	1410	1218.16	0.5	0.00451616
AsAa_g16426	1461	1269.16	75	0.650203
AsAa_g20094	2397	2205.16	207.846	1.03707
AsAa_g7474	1467	1275.16	369.812	3.19095
AsAt_g17829	576	384.387	0	0
AsAa_g19884	891	699.164	26	0.409166
AsAt_g11218	408	218.608	0	0
AsAt_g10099	2139	1947.16	0	0
AsAt_g16052	723	531.183	12.5316	0.259579
AsAt_g19052	645	453.261	0	0
AsAa_g10024	393	204.252	128.895	6.94344
AsAt_g20529	2472	2280.16	47.8007	0.23066
AsAt_g4938	1476	1284.16	2.08277	0.0178454
AsAt_g18682	747	555.183	241	4.77624
AsAa_g922	1110	918.164	23	0.275621
AsAt_g3152	1368	1176.16	0	0
AsAa_g11503	2268	2076.16	57	0.302078
AsAa_g15816	780	588.174	603	11.2802
AsAt_g18304	342	156.995	222.134	15.5681
AsAa_g20985	1317	1125.16	1113	10.8839
AsAt_g20297	1995	1803.16	0	0
AsAa_g10857	246	77.67	0	0
AsAa_g4986	588	396.38	0	0
AsAa_g10669	918	726.164	0	0
AsAt_g5334	1626	1434.16	3	0.0230159
AsAa_g9106	1026	834.164	236	3.11291
AsAa_g10805	1137	945.164	0	0
AsAt_g20716	1092	900.164	0	0
AsAt_g17196	687	495.2	8.07619	0.179445
AsAt_g15234	444	253.64	27.7314	1.20298
AsAa_g13240	510	318.735	581.526	20.0745
AsAa_g23352	5112	4920.16	1689	3.77707
AsAt_g7685	255	84.0499	0	0
AsAa_g6088	636	444.261	608.523	15.0711
AsAt_g15478	897	705.164	10	0.156033
AsAa_g22055	1452	1260.16	0	0
AsAa_g16555	1161	969.164	44	0.499529
AsAt_g17673	2889	2697.16	16.4195	0.066982
AsAa_g9134	903	711.164	117.617	1.81972
AsAa_g14791	1134	942.164	1	0.0116783
AsAa_g2738	750	558.183	0	0
AsAt_g12947	1164	972.164	9.08154	0.102784
AsAt_g9642	798	606.164	11.1264	0.201963
AsAt_g11042	1158	966.164	0	0
AsAt_g4389	849	657.164	0	0
AsAt_g13385	609	417.34	0	0
AsAa_g7906	2148	1956.16	0	0
AsAa_g4108	879	687.164	1	0.016012
AsAa_g17264	681	489.2	5	0.112458
AsAt_g2644	423	233.132	15.3908	0.726382
AsAt_g11333	2745	2553.16	12.2555	0.0528152
AsAa_g16	711	519.183	0	0
AsAt_g10514	1317	1125.16	0	0
AsAa_g21199	1608	1416.16	128	0.994493
AsAt_g6546	1722	1530.16	0	0
AsAt_g16615	621	429.283	0	0
AsAa_g8014	429	238.986	59.9862	2.76175
AsAt_g20288	927	735.164	100.499	1.50411
AsAt_g18197	948	756.164	123.659	1.79935
AsAt_g16642	1929	1737.16	0	0
AsAt_g14689	771	579.174	0	0
AsAa_g19458	1755	1563.16	0	0
AsAa_g3146	2307	2115.16	1760.25	9.15662
AsAt_g22076	852	660.164	0	0
AsAt_g12594	1704	1512.16	3.07795	0.0223959
AsAt_g21676	642	450.261	0	0
AsAt_g1476	999	807.164	9.06798	0.12361
AsAa_g16765	1575	1383.16	16.1384	0.128378
AsAa_g16425	1995	1803.16	5	0.0305098
AsAa_g910	132	18.2269	1289	778.118
AsAt_g8688	1239	1047.16	0	0
AsAt_g4814	1020	828.164	0	0
AsAt_g21435	1209	1017.16	6.34761	0.0686633
AsAa_g4309	501	309.808	17	0.603756
AsAa_g8614	1086	894.164	488	6.00493
AsAt_g1221	996	804.164	19.4419	0.26601
AsAt_g4644	483	291.969	29.109	1.09697
AsAa_g944	459	268.4	0	0
AsAt_g17602	1032	840.164	0	0
AsAt_g3823	1008	816.164	26	0.350511
AsAa_g12218	1248	1056.16	19.9155	0.207474
AsAa_g17824	720	528.183	140.956	2.93632
AsAt_g17478	1632	1440.16	18.5148	0.141453
AsAt_g6595	1170	978.164	2	0.0224969
AsAa_g12215	1380	1188.16	143	1.32423
AsAa_g3674	984	792.164	164.97	2.29138
AsAa_g5612	1755	1563.16	128	0.900971
AsAa_g17173	897	705.164	274.824	4.28814
AsAt_g7250	1656	1464.16	3.04533	0.0228849
AsAa_g13537	2217	2025.16	145	0.787795
AsAt_g14343	1824	1632.16	0	0
AsAt_g13302	1140	948.164	7.13208	0.0827633
AsAt_g18954	738	546.183	1	0.020145
AsAt_g863	333	148.949	0	0
AsAa_g8657	690	498.183	114	2.5178
AsAt_g15221	300	119.872	2	0.183577
AsAa_g6623	1344	1152.16	0	0
AsAt_g20278	990	798.164	0	0
AsAt_g15045	915	723.164	8	0.121719
AsAa_g1166	798	606.164	1.66667	0.0302527
AsAa_g7069	1686	1494.16	287.813	2.11942
AsAa_g17265	882	690.164	37	0.589868
AsAt_g14568	348	162.411	0	0
AsAt_g19444	1023	831.164	8.26144	0.109364
AsAt_g924	555	363.436	0	0
AsAa_g3129	1383	1191.16	194	1.79199
AsAa_g16660	1017	825.164	204.876	2.73184
AsAt_g15323	1344	1152.16	13.9748	0.133456
AsAt_g9018	870	678.164	1.43634	0.0233039
AsAt_g15950	795	603.164	0	0
AsAt_g17269	1011	819.164	0	0
AsAa_g2543	444	253.64	0	0
AsAa_g20383	501	309.808	10.732	0.381149
AsAt_g1123	1164	972.164	0	0
AsAt_g7449	687	495.2	0	0
AsAt_g15230	864	672.164	183.579	3.00507
AsAa_g2445	1185	993.164	38	0.420986
AsAa_g4072	1032	840.164	367	4.80626
AsAt_g12519	2547	2355.16	16.0078	0.074785
AsAa_g16443	945	753.164	42	0.613571
AsAa_g9627	969	777.164	2100.12	29.7329
AsAt_g16637	1095	903.164	238	2.89945
AsAt_g10545	837	645.164	1	0.0170544
AsAt_g17576	336	151.641	0	0
AsAa_g7137	648	456.253	26	0.627007
AsAt_g659	687	495.2	0	0
AsAa_g12737	342	156.995	194	13.5963
AsAt_g2928	786	594.174	1.06579	0.0197362
AsAa_g17941	555	363.436	888.967	26.913
AsAt_g18216	2268	2076.16	10.1973	0.0540418
AsAa_g14089_AsAa_g14092	1191	999.164	0	0
AsAa_g19822	1425	1233.16	110.948	0.989931
AsAa_g20397	237	71.5455	0	0
AsAa_g19416	804	612.164	0	0
AsAa_g15570	213	55.9863	7	1.37569
AsAt_g379	2373	2181.16	4.11747	0.0207705
AsAa_g2782	1491	1299.16	39	0.330298
AsAa_g16777	477	286.075	0	0
AsAa_g19013	2079	1887.16	136	0.792929
AsAa_g22745	1638	1446.16	157	1.1945
AsAa_g2914	498	306.844	0	0
AsAt_g11226	3759	3567.16	371.308	1.14529
AsAa_g16805	549	357.472	0	0
AsAt_g7477	1170	978.164	15.0421	0.169201
AsAa_g5541	2268	2076.16	0	0
AsAt_g21913	2127	1935.16	0	0
AsAt_g17781	1371	1179.16	0	0
AsAa_g1961	687	495.2	0	0
AsAa_g10070	474	283.16	0	0
AsAa_g11679	579	387.387	47.1391	1.33888
AsAa_g15151	1695	1503.16	148.986	1.09055
AsAt_g6470	1188	996.164	198	2.18695
AsAa_g4344	714	522.183	0	0
AsAt_g19163	1989	1797.16	0	0
AsAt_g6399	369	181.706	0	0
AsAt_g12438	1428	1236.16	4.07206	0.0362446
AsAa_g3845	897	705.164	48	0.748956
AsAa_g14703	1908	1716.16	240.996	1.5451
AsAt_g18422	6627	6435.16	22.56	0.038573
AsAt_g8130	1707	1515.16	2.0046	0.0145571
AsAt_g7648	3009	2817.16	10.015	0.0391152
AsAt_g13627	1086	894.164	0	0
AsAt_g12137	1260	1068.16	4.03306	0.0415434
AsAt_g11917	228	65.4213	9.23684	1.55349
AsAa_g20603	2025	1833.16	26	0.156055
AsAt_g6701	918	726.164	0	0
AsAa_g10923	222	61.5213	6	1.07308
AsAa_g21751	1161	969.164	540.934	6.14118
AsAt_g12152	1422	1230.16	0	0
AsAt_g18389	204	50.5512	2	0.435315
AsAa_g8178	987	795.164	145	2.0064
AsAa_g19334	3834	3642.16	41.8581	0.126452
AsAa_g2719	1395	1203.16	380	3.47507
AsAa_g22952	750	558.183	649.192	12.7968
AsAt_g15499	675	483.2	63.1096	1.43706
AsAa_g21757	480	289.012	34	1.2944
AsAt_g4713	1356	1164.16	72.1043	0.681478
AsAt_g21754	624	432.283	0	0
AsAa_g17281	1749	1557.16	200.703	1.41816
AsAa_g1624	684	492.2	264.694	5.91708
AsAt_g357	2121	1929.16	13.2609	0.0756328
AsAt_g21276	306	125.116	64.9343	5.71039
AsAt_g22092	996	804.164	0	0
AsAt_g5416	1083	891.164	1.01735	0.0125608
AsAa_g15847	1269	1077.16	1649.3	16.847
AsAa_g12869	792	600.164	57.1871	1.04842
AsAa_g10194	1551	1359.16	411.625	3.33223
AsAa_g2047	3039	2847.16	766.004	2.96022
AsAt_g14937	2421	2229.16	4.03351	0.0199088
AsAt_g21097	1134	942.164	38.3274	0.447597
AsAa_g6357	480	289.012	57.6111	2.19328
AsAt_g10449	705	513.183	3.04982	0.0653893
AsAt_g8793	477	286.075	0	0
AsAa_g18023	711	519.183	224	4.74715
AsAa_g10977	1296	1104.16	182	1.81361
AsAt_g17195	1122	930.164	0	0
AsAa_g20016	537	345.542	191	6.08187
AsAa_g1149	2172	1980.16	312.973	1.73905
AsAt_g18899	600	408.36	5.07125	0.13664
AsAt_g6513	306	125.116	0	0
AsAt_g12362	1203	1011.16	15	0.163221
AsAt_g20014	1929	1737.16	4	0.0253352
AsAa_g15448	663	471.208	1	0.0233503
AsAa_g1486	1014	822.164	667.485	8.93281
AsAa_g18794	345	159.715	16	1.10225
AsAt_g14683	909	717.164	14.2114	0.218034
AsAa_g1192	2388	2196.16	602	3.01604
AsAa_g15644	1068	876.164	346	4.34506
AsAa_g13654	582	390.387	331.751	9.35023
AsAa_g4776	1410	1218.16	425	3.83874
AsAt_g4509	933	741.164	4	0.0593815
AsAa_g9318	882	690.164	82.9422	1.3223
AsAt_g20929	1107	915.164	0	0
AsAt_g1319	2313	2121.16	1.00396	0.00520774
AsAt_g8812	1053	861.164	0	0
AsAt_g11324	1608	1416.16	6	0.0466169
AsAt_g534	468	277.273	0	0
AsAt_g2764	2934	2742.16	19.3974	0.0778316
AsAa_g2416	771	579.174	69	1.31083
AsAa_g1728	279	102.471	0	0
AsAa_g14649	1056	864.164	152.932	1.94718
AsAa_g1656	2109	1917.16	594.787	3.41356
AsAa_g8202	1734	1542.16	399.987	2.85378
AsAt_g18727	2871	2679.16	31.5771	0.129682
AsAa_g21587	303	122.493	634	56.9485
AsAa_g11860	2646	2454.16	190.675	0.85486
AsAt_g17660	612	420.34	0	0
AsAt_g3147	1653	1461.16	44.8069	0.337405
AsAa_g9171	1278	1086.16	152	1.53976
AsAt_g4672	501	309.808	195.611	6.94714
AsAa_g16097	666	474.208	2463.99	57.171
AsAt_g3024	1617	1425.16	1.01059	0.00780219
AsAa_g17556	1458	1266.16	3	0.0260697
AsAt_g13212	1410	1218.16	17.3283	0.156515
AsAa_g11272	1239	1047.16	3	0.0315219
AsAt_g6599	819	627.164	13	0.22807
AsAt_g15311	1599	1407.16	0	0
AsAt_g266	534	342.554	0	0
AsAa_g4371	414	224.415	0	0
AsAt_g18662	900	708.164	0	0
AsAa_g17213	1710	1518.16	2090.86	15.1534
AsAa_g12974	762	570.174	1.11111	0.0214415
AsAa_g11262	1743	1551.16	0	0
AsAa_g5815	1719	1527.16	18	0.129686
AsAa_g8335	2025	1833.16	195.99	1.17635
AsAt_g18995	702	510.183	0	0
AsAa_g7663	243	75.6074	0	0
AsAt_g5625	1233	1041.16	0	0
AsAt_g18297	2724	2532.16	20.2766	0.0881067
AsAt_g13156	273	97.6866	8	0.901073
AsAt_g20486	1359	1167.16	3.02284	0.0284963
AsAt_g9930	882	690.164	10	0.159424
AsAa_g21575	2586	2394.16	8	0.0367656
AsAa_g9459	1518	1326.16	176	1.46023
AsAa_g1271	1095	903.164	562	6.8466
AsAt_g13514	3243	3051.16	25.1587	0.0907253
AsAt_g15359	369	181.706	30	1.81659
AsAt_g1536	984	792.164	2.09701	0.0291267
AsAa_g4190	3435	3243.16	646.69	2.19398
AsAt_g22124	873	681.164	0	0
AsAa_g11160	3018	2826.16	333	1.29644
AsAt_g8237	5112	4920.16	7.20799	0.0161191
AsAa_g20908	849	657.164	43	0.719946
AsAa_g412	1092	900.164	174.87	2.13747
AsAa_g3578	4878	4686.16	917.797	2.15494
AsAt_g12791	1164	972.164	0	0
AsAa_g23107	1680	1488.16	203	1.5009
AsAt_g12599	321	138.259	10.8578	0.864078
AsAt_g8510	828	636.164	38.5549	0.666831
AsAa_g838	219	59.6549	0	0
AsAt_g17604	1485	1293.16	3.02302	0.0257213
AsAa_g6186	1518	1326.16	0	0
AsAa_g4282	1635	1443.16	157	1.19699
AsAa_g4881	1689	1497.16	602.194	4.4256
AsAa_g8068	795	603.164	0	0
