target_id	length	eff_length	Aare_6	Aare_6_tpm
AsAt_g18345	798	616.368	391.831	6.98606
AsAt_g6609	2364	2182.33	998.893	5.03006
AsAt_g14039	1572	1390.33	0	0
AsAa_g23141	1077	895.326	0	0
AsAa_g5126	1350	1168.33	28.8899	0.271741
AsAt_g3187	660	478.378	3.08333	0.0708309
AsAa_g20743	915	733.326	0	0
AsAt_g11001	465	284.173	0	0
AsAt_g4992	3612	3430.33	1	0.0032036
AsAa_g11028	2586	2404.33	1177.98	5.38415
AsAt_g11504	486	304.986	0	0
AsAa_g8049	1014	832.326	195	2.57463
AsAa_g16394	1893	1711.33	0	0
AsAa_g23326	300	128.625	1	0.0854374
AsAt_g15254	942	760.326	0	0
AsAa_g18351	864	682.341	0	0
AsAa_g11062	2184	2002.33	4330.84	23.769
AsAa_g127	1275	1093.33	246.16	2.47423
AsAa_g6731	1275	1093.33	26.5176	0.266537
AsAt_g1069	660	478.378	0	0
AsAa_g12182	2025	1843.33	117.71	0.701752
AsAt_g10655	705	523.378	3.03236	0.0636705
AsAa_g16363	693	511.378	175	3.7607
AsAt_g20679	726	544.368	0	0
AsAa_g10454	573	391.505	208	5.83848
AsAa_g8264	618	436.396	0	0
AsAa_g22179	3636	3454.33	49.8676	0.158646
AsAa_g16662	1950	1768.33	1152	7.15919
AsAa_g13226	2199	2017.33	13	0.0708175
AsAa_g8806	318	144.273	0	0
AsAa_g1451	516	334.761	0	0
AsAt_g13717	882	700.341	3.04301	0.0477494
AsAa_g13605	1275	1093.33	54.9819	0.552641
AsAt_g12005	414	234.06	0	0
AsAa_g21890	879	697.341	576	9.07718
AsAt_g972	873	691.341	174.357	2.77154
AsAa_g14435	753	571.368	568.996	10.9438
AsAt_g8577	675	493.378	0	0
AsAt_g20981	1284	1102.33	3.08829	0.030788
AsAa_g8019	3267	3085.33	1052.18	3.74769
AsAa_g3580	441	260.51	22	0.928049
AsAt_g5553	276	108.391	0	0
AsAa_g23290	1191	1009.33	0	0
AsAa_g18000	1491	1309.33	199	1.67024
AsAa_g19344	3567	3385.33	2830.49	9.18829
AsAa_g13255	1020	838.326	2542.87	33.3338
AsAt_g3092	1755	1573.33	102.338	0.714808
AsAt_g4830	999	817.326	0	0
AsAt_g7561	1023	841.326	181	2.36422
AsAt_g8953	1839	1657.33	1	0.00663079
AsAa_g7558	2187	2005.33	78.8118	0.431896
AsAa_g20927	843	661.368	0	0
AsAa_g22678	1380	1198.33	0	0
AsAt_g12804	960	778.326	2	0.0282385
AsAt_g1780	3663	3481.33	11.1124	0.0350782
AsAa_g2069	3099	2917.33	198.71	0.748527
AsAt_g9353	1086	904.326	7.09261	0.0861895
AsAt_g18258	1302	1120.33	4.02222	0.0394544
AsAa_g806	1611	1429.33	2888.32	22.2069
AsAa_g10877	1515	1333.33	618.45	5.09732
AsAt_g7385	1125	943.326	53.987	0.628928
AsAa_g14738	1557	1375.33	2	0.0159808
AsAt_g11489	1059	877.326	0	0
AsAa_g12175	1203	1021.33	0	0
AsAa_g20820	1464	1282.33	210.908	1.80746
AsAa_g21003	3135	2953.33	215	0.800019
AsAt_g18806	1119	937.326	1.03692	0.0121571
AsAa_g5078	789	607.368	140.382	2.54001
AsAa_g10400	486	304.986	1352.99	48.7516
AsAa_g10831	213	61.8716	0	0
AsAa_g9043	1356	1174.33	0	0
AsAa_g14684	1554	1372.33	19	0.152149
AsAa_g6391	660	478.378	193	4.43363
AsAa_g1711	570	388.505	303	8.57077
AsAt_g3069	1455	1273.33	9.0352	0.0779779
AsAt_g14398	369	191.072	8.7664	0.504195
AsAt_g1277	2541	2359.33	40.9628	0.190799
AsAt_g9238	2418	2236.33	0	0
AsAt_g13186	378	199.556	0	0
AsAt_g14087	1068	886.326	0	0
AsAt_g21406	612	430.405	0	0
AsAt_g9227	252	89.7367	0	0
AsAt_g8272	501	319.867	11.0595	0.37996
AsAa_g13553	2571	2389.33	36	0.165577
AsAa_g1510	1917	1735.33	0	0
AsAt_g15508	867	685.341	0	0
AsAt_g15125	1821	1639.33	212	1.42116
AsAt_g12089	663	481.378	1	0.022829
AsAa_g10821	1386	1204.33	463.646	4.23073
AsAt_g2828	1038	856.326	4	0.0513327
AsAt_g73	1899	1717.33	14.654	0.0937726
AsAa_g22968	1344	1162.33	842.916	7.96948
AsAa_g6198	774	592.368	1	0.0185516
AsAa_g13139	954	772.326	0	0
AsAa_g11705	1968	1786.33	847.895	5.21621
AsAt_g10482	3258	3076.33	0	0
AsAa_g12163	501	319.867	0	0
AsAa_g5414	624	442.387	0	0
AsAt_g15171	387	208.141	2	0.105595
AsAa_g330	378	199.556	0	0
AsAa_g17250	1671	1489.33	1918.86	14.1588
AsAa_g13809	4614	4432.33	1596	3.95708
AsAa_g5795	1587	1405.33	16	0.125117
AsAt_g14350	822	640.368	1.02488	0.017588
AsAt_g3994	765	583.368	0	0
AsAt_g9329	999	817.326	1	0.0134455
AsAa_g6879	465	284.173	39.9532	1.54505
AsAa_g13782	630	448.387	150.784	3.69553
AsAa_g7077	897	715.341	0	0
AsAa_g17839	1554	1372.33	13927.4	111.529
AsAt_g11571	1572	1390.33	0	0
AsAa_g1547	231	74.2373	19.4997	2.88656
AsAa_g14747	759	577.368	698	13.2855
AsAa_g1586	6126	5944.33	1368.91	2.53074
AsAt_g5956	390	210.989	6	0.312511
AsAt_g3999	324	149.696	0	0
AsAt_g7148	2190	2008.33	0	0
AsAa_g6156	1167	985.326	1	0.011153
AsAt_g17097	2517	2335.33	58.9603	0.277451
AsAa_g19471	1374	1192.33	301.352	2.77749
AsAt_g12514	2130	1948.33	107.212	0.60472
AsAt_g2731	978	796.326	0	0
AsAa_g14820	2124	1942.33	28	0.15842
AsAt_g4071	2808	2626.33	57.5932	0.240988
AsAt_g16215	387	208.141	53	2.79828
AsAt_g14860	1617	1435.33	22.0778	0.169036
AsAa_g7001	864	682.341	1	0.0161054
AsAt_g3120	339	163.281	12	0.80764
AsAa_g10828	1167	985.326	361.836	4.03557
AsAa_g7986	687	505.378	18	0.391408
AsAa_g7608	2640	2458.33	597.195	2.66963
AsAa_g12291	408	228.231	36	1.73341
AsAt_g16502	1395	1213.33	0	0
AsAt_g18325	1368	1186.33	2.04211	0.0189168
AsAt_g4082	1026	844.326	1	0.0130156
AsAt_g7344	1170	988.326	1	0.0111192
AsAt_g5649	423	242.802	0	0
AsAa_g4211	1158	976.326	64.2676	0.723387
AsAt_g16440	228	72.0181	0	0
AsAa_g12374	582	400.497	0	0
AsAt_g20151	1524	1342.33	0	0
AsAa_g3597	1170	988.326	22	0.244622
AsAa_g5379	438	257.573	0	0
AsAa_g21858	1908	1726.33	521.648	3.32069
AsAa_g17156	513	331.808	200	6.62394
AsAa_g10	1314	1132.33	220	2.13513
AsAt_g7110	783	601.368	3	0.054822
AsAa_g23219	1299	1117.33	2	0.0196709
AsAa_g7582	411	231.111	17651	839.309
AsAa_g16673	942	760.326	204.83	2.96051
AsAt_g15951	1569	1387.33	19.037	0.150797
AsAa_g4065	1110	928.326	4529	53.6136
AsAa_g21535	396	216.739	4	0.202813
AsAa_g17603	2127	1945.33	55	0.310702
AsAa_g21346	1593	1411.33	0	0
AsAa_g20802	531	349.659	232	7.29149
AsAt_g6550	2727	2545.33	1	0.00431748
AsAt_g8112	264	98.9684	0	0
AsAa_g10374	1191	1009.33	9	0.0979906
AsAa_g22636	726	544.368	7	0.141312
AsAa_g13231	657	475.378	1	0.0231171
AsAt_g15066	273	106.034	2.05464	0.212944
AsAa_g116	717	535.368	159.847	3.28115
AsAa_g17248	1449	1267.33	384.958	3.3381
AsAt_g3551	501	319.867	3.03552	0.104289
AsAa_g4610	3654	3472.33	21	0.0664618
AsAa_g18429	1086	904.326	3	0.036456
AsAa_g7836	924	742.326	0	0
AsAt_g9028	174	38.9077	1	0.282447
AsAa_g3027	1722	1540.33	119	0.849
AsAa_g137	1482	1300.33	552.61	4.67025
AsAa_g1664	711	529.368	117	2.42886
AsAt_g11945	564	382.528	364.129	10.4608
AsAa_g17771	1374	1192.33	1	0.00921676
AsAa_g17932	1473	1291.33	551	4.6891
AsAa_g12283	207	57.7882	3.63536	0.691325
AsAt_g12088	669	487.378	0	0
AsAt_g1485	891	709.341	1.01142	0.0156693
AsAa_g929	954	772.326	7749.4	110.266
AsAa_g19789	801	619.368	0	0
AsAa_g16057	1491	1309.33	0	0
AsAt_g19351	2169	1987.33	41.3708	0.228769
AsAa_g9124	2130	1948.33	325.919	1.83832
AsAa_g9211	894	712.341	37	0.570804
AsAt_g16940	1596	1414.33	55.452	0.430865
AsAa_g22207	402	222.457	1	0.0494001
AsAa_g909	1227	1045.33	384.997	4.04743
AsAt_g22056	1545	1363.33	4.05097	0.0326537
AsAt_g16560	1515	1333.33	7	0.0576946
AsAa_g4090	1002	820.326	1108.98	14.8562
AsAt_g8388	1050	868.326	0	0
AsAt_g2387	2532	2350.33	0	0
AsAt_g10933	966	784.326	0	0
AsAa_g17418	4506	4324.33	2298.87	5.8421
AsAt_g2901	1086	904.326	0	0
AsAt_g16717	3990	3808.33	2	0.00577124
AsAt_g2424	1137	955.326	1.08185	0.0124448
AsAt_g10096	909	727.341	0	0
AsAa_g12998	1092	910.326	542.463	6.54857
AsAt_g3190	510	328.815	0	0
AsAt_g8823	966	784.326	16.2728	0.228002
AsAt_g6432	1215	1033.33	0	0
AsAa_g10427	777	595.368	0	0
AsAa_g14516	1221	1039.33	27	0.285486
AsAa_g3561	873	691.341	73.9773	1.17592
AsAt_g15816	1290	1108.33	1.03018	0.0102145
AsAa_g10684	1584	1402.33	95.7872	0.75064
AsAt_g12875	630	448.387	57	1.397
AsAt_g13285	2130	1948.33	58.4185	0.329505
AsAt_g4028	363	185.476	0	0
AsAt_g7478	2994	2812.33	0	0
AsAt_g6588	1581	1399.33	7	0.0549734
AsAa_g226	579	397.505	148	4.0916
AsAa_g1059	654	472.378	187	4.35036
AsAt_g16829	465	284.173	0	0
AsAt_g11270	816	634.368	14.4146	0.24971
AsAt_g4715	1893	1711.33	12	0.0770587
AsAa_g11490	1650	1468.33	3	0.0224529
AsAa_g18280	1254	1072.33	13	0.133226
AsAt_g14534	858	676.341	0	0
AsAt_g222	1410	1228.33	6	0.0536798
AsAa_g16426	1461	1279.33	27	0.231929
AsAa_g20094	2397	2215.33	236.929	1.17531
AsAa_g7474	1467	1285.33	354.849	3.03392
AsAt_g17829	576	394.505	0	0
AsAa_g19884	891	709.341	5	0.077462
AsAt_g11218	408	228.231	0	0
AsAt_g10099	2139	1957.33	0	0
AsAt_g16052	723	541.368	13.2727	0.269427
AsAt_g19052	645	463.378	0	0
AsAa_g10024	393	213.861	101.77	5.22952
AsAt_g20529	2472	2290.33	39.8096	0.191014
AsAt_g4938	1476	1294.33	5.11983	0.0434696
AsAt_g18682	747	565.368	243	4.72333
AsAa_g922	1110	928.326	1	0.0118379
AsAt_g3152	1368	1186.33	2.03802	0.0188789
AsAa_g11503	2268	2086.33	90	0.474061
AsAa_g15816	780	598.368	634.927	11.6608
AsAt_g18304	342	166.015	338.605	22.414
AsAa_g20985	1317	1135.33	1296.84	12.5528
AsAt_g20297	1995	1813.33	2.4	0.0145448
AsAa_g10857	246	85.1216	0	0
AsAa_g4986	588	406.489	0	0
AsAa_g10669	918	736.326	0	0
AsAt_g5334	1626	1444.33	0	0
AsAa_g9106	1026	844.326	205	2.66819
AsAa_g10805	1137	955.326	0	0
AsAt_g20716	1092	910.326	1.03578	0.0125039
AsAt_g17196	687	505.378	7.07107	0.153759
AsAt_g15234	444	263.469	36.855	1.53724
AsAa_g13240	510	328.815	699.477	23.3774
AsAa_g23352	5112	4930.33	2048	4.56486
AsAt_g7685	255	92.0123	0	0
AsAa_g6088	636	454.387	331.291	8.01229
AsAt_g15478	897	715.341	20	0.307249
AsAa_g22055	1452	1270.33	0	0
AsAa_g16555	1161	979.326	0	0
AsAt_g17673	2889	2707.33	4	0.0162365
AsAa_g9134	903	721.341	110.737	1.68704
AsAa_g14791	1134	952.326	3	0.0346186
AsAa_g2738	750	568.368	1	0.019335
AsAt_g12947	1164	982.326	16.2282	0.181547
AsAt_g9642	798	616.368	20.1318	0.358935
AsAt_g11042	1158	976.326	0	0
AsAt_g4389	849	667.368	0	0
AsAt_g13385	609	427.405	0	0
AsAa_g7906	2148	1966.33	4	0.0223552
AsAa_g4108	879	697.341	4	0.063036
AsAa_g17264	681	499.378	9	0.198055
AsAt_g2644	423	242.802	13.1522	0.595277
AsAt_g11333	2745	2563.33	15.7734	0.0676231
AsAa_g16	711	529.368	0	0
AsAt_g10514	1317	1135.33	0	0
AsAa_g21199	1608	1426.33	58	0.446871
AsAt_g6546	1722	1540.33	0	0
AsAt_g16615	621	439.387	0	0
AsAa_g8014	429	248.669	73	3.22608
AsAt_g20288	927	745.326	37.2276	0.548899
AsAt_g18197	948	766.326	166.502	2.3877
AsAt_g16642	1929	1747.33	0	0
AsAt_g14689	771	589.368	0	0
AsAa_g19458	1755	1573.33	0	0
AsAa_g3146	2307	2125.33	1558.17	8.05679
AsAt_g22076	852	670.368	0	0
AsAt_g12594	1704	1522.33	0	0
AsAt_g21676	642	460.378	0	0
AsAt_g1476	999	817.326	5.09705	0.0685325
AsAa_g16765	1575	1393.33	16.3072	0.128617
AsAa_g16425	1995	1813.33	9.6	0.0581793
AsAa_g910	132	19.6353	1085	607.246
AsAt_g8688	1239	1057.33	0	0
AsAt_g4814	1020	838.326	0	0
AsAt_g21435	1209	1027.33	6.24563	0.06681
AsAa_g4309	501	319.867	31	1.06504
AsAa_g8614	1086	904.326	748	9.08971
AsAt_g1221	996	814.326	22.3259	0.30129
AsAt_g4644	483	301.992	33.1002	1.2045
AsAa_g944	459	278.263	0	0
AsAt_g17602	1032	850.326	0	0
AsAt_g3823	1008	826.326	148.084	1.96939
AsAa_g12218	1248	1066.33	0	0
AsAa_g17824	720	538.368	185.912	3.7949
AsAt_g17478	1632	1450.33	9.21882	0.0698527
AsAt_g6595	1170	988.326	0	0
AsAa_g12215	1380	1198.33	184.251	1.6897
AsAa_g3674	984	802.326	235.835	3.23021
AsAa_g5612	1755	1573.33	141	0.984859
AsAa_g17173	897	715.341	374.879	5.75906
AsAt_g7250	1656	1474.33	0	0
AsAa_g13537	2217	2035.33	136.978	0.739587
AsAt_g14343	1824	1642.33	0	0
AsAt_g13302	1140	958.326	10.03	0.115017
AsAt_g18954	738	556.368	0	0
AsAt_g863	333	157.8	0	0
AsAa_g8657	690	508.378	148	3.19925
AsAt_g15221	300	128.625	0	0
AsAa_g6623	1344	1162.33	0	0
AsAt_g20278	990	808.326	0	0
AsAt_g15045	915	733.326	16	0.239771
AsAa_g1166	798	616.368	3.66667	0.065374
AsAa_g7069	1686	1504.33	376.352	2.74932
AsAa_g17265	882	700.341	43	0.674734
AsAt_g14568	348	171.594	0	0
AsAt_g19444	1023	841.326	7.42105	0.0969336
AsAt_g924	555	373.558	0	0
AsAa_g3129	1383	1201.33	216	1.97591
AsAa_g16660	1017	835.326	255.446	3.3606
AsAt_g15323	1344	1162.33	50.3068	0.475633
AsAt_g9018	870	688.341	2.71449	0.0433369
AsAt_g15950	795	613.368	0	0
AsAt_g17269	1011	829.326	0	0
AsAa_g2543	444	263.469	0	0
AsAa_g20383	501	319.867	25	0.858903
AsAt_g1123	1164	982.326	0	0
AsAt_g7449	687	505.378	1	0.0217449
AsAt_g15230	864	682.341	169.211	2.72521
AsAa_g2445	1185	1003.33	2	0.0219059
AsAa_g4072	1032	850.326	322	4.16144
AsAt_g12519	2547	2365.33	37.7678	0.175471
AsAa_g16443	945	763.326	1	0.0143967
AsAa_g9627	969	787.326	2280.99	31.8377
AsAt_g16637	1095	913.326	227	2.73133
AsAt_g10545	837	655.368	0	0
AsAt_g17576	336	160.57	0	0
AsAa_g7137	648	466.378	32	0.754024
AsAt_g659	687	505.378	0	0
AsAa_g12737	342	166.015	104	6.88429
AsAt_g2928	786	604.368	0	0
AsAa_g17941	555	373.558	1018.96	29.9759
AsAt_g18216	2268	2086.33	8.23306	0.0433663
AsAa_g14089_AsAa_g14092	1191	1009.33	0	0
AsAa_g19822	1425	1243.33	118	1.04297
AsAa_g20397	237	78.5608	2	0.279768
AsAa_g19416	804	622.368	0	0
AsAa_g15570	213	61.8716	2	0.355232
AsAt_g379	2373	2191.33	0	0
AsAa_g2782	1491	1309.33	43	0.360906
AsAa_g16777	477	296.034	9	0.334099
AsAa_g19013	2079	1897.33	188.936	1.09433
AsAa_g22745	1638	1456.33	117	0.882878
AsAa_g2914	498	316.873	0	0
AsAt_g11226	3759	3577.33	382.541	1.17515
AsAa_g16805	549	367.58	0	0
AsAt_g7477	1170	988.326	2.00476	0.0222913
AsAa_g5541	2268	2086.33	0	0
AsAt_g21913	2127	1945.33	0	0
AsAt_g17781	1371	1189.33	0	0
AsAa_g1961	687	505.378	0	0
AsAa_g10070	474	293.075	0	0
AsAa_g11679	579	397.505	26.2968	0.726999
AsAa_g15151	1695	1513.33	130.911	0.950642
AsAt_g6470	1188	1006.33	221	2.41339
AsAa_g4344	714	532.368	3	0.0619274
AsAt_g19163	1989	1807.33	0	0
AsAt_g6399	369	191.072	0	0
AsAt_g12438	1428	1246.33	4	0.0352697
AsAa_g3845	897	715.341	69	1.06001
AsAa_g14703	1908	1726.33	326	2.07524
AsAt_g18422	6627	6445.33	14.3723	0.0245051
AsAt_g8130	1707	1525.33	1.00433	0.00723578
AsAt_g7648	3009	2827.33	12.0099	0.0466806
AsAt_g13627	1086	904.326	0	0
AsAt_g12137	1260	1078.33	3	0.0305735
AsAt_g11917	228	72.0181	0	0
AsAa_g20603	2025	1843.33	20	0.119234
AsAt_g6701	918	736.326	0	0
AsAa_g10923	222	67.9901	1	0.161632
AsAa_g21751	1161	979.326	287.487	3.22599
AsAt_g12152	1422	1240.33	0	0
AsAt_g18389	204	55.9926	0	0
AsAa_g8178	987	805.326	121	1.65115
AsAa_g19334	3834	3652.33	9	0.0270799
AsAa_g2719	1395	1213.33	432	3.91273
AsAa_g22952	750	568.368	403.373	7.79922
AsAt_g15499	675	493.378	100.058	2.22867
AsAa_g21757	480	299.022	6	0.220507
AsAt_g4713	1356	1174.33	23.1799	0.216918
AsAt_g21754	624	442.387	0	0
AsAa_g17281	1749	1567.33	420.565	2.94881
AsAa_g1624	684	502.378	233.37	5.1049
AsAt_g357	2121	1939.33	3.97935	0.0225494
AsAt_g21276	306	133.817	22.6361	1.85894
AsAt_g22092	996	814.326	1.05882	0.0142889
AsAt_g5416	1083	901.326	1.01808	0.0124129
AsAa_g15847	1269	1087.33	1998.84	20.2019
AsAa_g12869	792	610.368	3	0.0540136
AsAa_g10194	1551	1369.33	425.423	3.41419
AsAa_g2047	3039	2857.33	1001.64	3.85234
AsAt_g14937	2421	2239.33	3	0.0147224
AsAt_g21097	1134	952.326	45.4553	0.524532
AsAa_g6357	480	299.022	115.765	4.25448
AsAt_g10449	705	523.378	10.0971	0.212008
AsAt_g8793	477	296.034	0	0
AsAa_g18023	711	529.368	186	3.86126
AsAa_g10977	1296	1114.33	202	1.99211
AsAt_g17195	1122	940.326	0	0
AsAa_g20016	537	355.638	141	4.35697
AsAa_g1149	2172	1990.33	370.956	2.0482
AsAt_g18899	600	418.439	4.09667	0.10759
AsAt_g6513	306	133.817	0	0
AsAt_g12362	1203	1021.33	15.0172	0.161583
AsAt_g20014	1929	1747.33	1	0.00628926
AsAa_g15448	663	481.378	0	0
AsAa_g1486	1014	832.326	197.782	2.61136
AsAa_g18794	345	168.803	2	0.130204
AsAt_g14683	909	727.341	16.1661	0.244253
AsAa_g1192	2388	2206.33	608	3.02836
AsAa_g15644	1068	886.326	596.997	7.40205
AsAa_g13654	582	400.497	360.432	9.89003
AsAa_g4776	1410	1228.33	510	4.56278
AsAt_g4509	933	751.326	0	0
AsAa_g9318	882	700.341	72.86	1.14328
AsAt_g20929	1107	925.326	0	0
AsAt_g1319	2313	2131.33	2.01715	0.0104007
AsAt_g8812	1053	871.326	0	0
AsAt_g11324	1608	1426.33	0	0
AsAt_g534	468	287.139	0	0
AsAt_g2764	2934	2752.33	15	0.0598915
AsAa_g2416	771	589.368	67	1.24929
AsAa_g1728	279	110.867	0	0
AsAa_g14649	1056	874.326	185.077	2.32623
AsAa_g1656	2109	1927.33	746.988	4.25924
AsAa_g8202	1734	1552.33	553.996	3.92191
AsAt_g18727	2871	2689.33	80.0085	0.326939
AsAa_g21587	303	131.181	18	1.5079
AsAa_g11860	2646	2464.33	260.685	1.1625
AsAt_g17660	612	430.405	0	0
AsAt_g3147	1653	1471.33	40.7598	0.304436
AsAa_g9171	1278	1096.33	221	2.21527
AsAt_g4672	501	319.867	159.535	5.48099
AsAa_g16097	666	484.378	2456.61	55.7347
AsAt_g3024	1617	1435.33	0	0
AsAa_g17556	1458	1276.33	2	0.0172203
AsAt_g13212	1410	1228.33	14.3212	0.128126
AsAa_g11272	1239	1057.33	1	0.0103936
AsAt_g6599	819	637.368	24	0.413804
AsAt_g15311	1599	1417.33	0	0
AsAt_g266	534	352.638	0	0
AsAa_g4371	414	234.06	0	0
AsAt_g18662	900	718.341	0	0
AsAa_g17213	1710	1528.33	1943.98	13.9782
AsAa_g12974	762	580.368	0	0
AsAa_g11262	1743	1561.33	0	0
AsAa_g5815	1719	1537.33	25	0.178709
AsAa_g8335	2025	1843.33	111.982	0.667605
AsAt_g18995	702	520.378	0	0
AsAa_g7663	243	82.8847	0	0
AsAt_g5625	1233	1051.33	0	0
AsAt_g18297	2724	2542.33	27.5814	0.119222
AsAt_g13156	273	106.034	12	1.24369
AsAt_g20486	1359	1177.33	2.05659	0.0191966
AsAt_g9930	882	700.341	10	0.156915
AsAa_g21575	2586	2404.33	13.8459	0.0632853
AsAa_g9459	1518	1336.33	238	1.95721
AsAa_g1271	1095	913.326	786.996	9.46935
AsAt_g13514	3243	3061.33	27.0494	0.0971004
AsAt_g15359	369	191.072	35	2.01301
AsAt_g1536	984	802.326	3.14732	0.0431085
AsAa_g4190	3435	3253.33	705.932	2.38456
AsAt_g22124	873	691.341	0	0
AsAa_g11160	3018	2836.33	614	2.37895
AsAt_g8237	5112	4930.33	7.22212	0.0160977
AsAa_g20908	849	667.368	64	1.05387
AsAa_g412	1092	910.326	187.927	2.26865
AsAa_g3578	4878	4696.33	1542.9	3.61038
AsAt_g12791	1164	982.326	2	0.0223742
AsAa_g23107	1680	1498.33	331	2.4277
AsAt_g12599	321	146.941	1.07333	0.0802716
AsAt_g8510	828	646.368	32.1529	0.546655
AsAa_g838	219	65.9402	0	0
AsAt_g17604	1485	1303.33	3	0.0252954
AsAa_g6186	1518	1336.33	0	0
AsAa_g4282	1635	1453.33	43	0.325146
AsAa_g4881	1689	1507.33	970.011	7.07201
AsAa_g8068	795	613.368	0	0
AsAt_g9552	876	694.341	38	0.601429
AsAa_g10210	1212	1030.33	2	0.0213319
AsAa_g18689	747	565.368	207.869	4.04047
