target_id	length	eff_length	Aare_7	Aare_7_tpm
AsAt_g8577	675	491.574	0	0
AsAt_g20981	1284	1100.53	1.04775	0.00990761
AsAa_g8019	3267	3083.53	821.301	2.77184
AsAa_g3580	441	258.87	19	0.763813
AsAt_g5553	276	107.586	0	0
AsAa_g23290	1191	1007.53	2	0.0206578
AsAa_g18000	1491	1307.53	255	2.02956
AsAa_g19344	3567	3383.53	2128.44	6.54644
AsAa_g13255	1020	836.533	2833.83	35.2537
AsAt_g3092	1755	1571.53	49.9395	0.330701
AsAt_g4830	999	815.533	0	0
AsAt_g7561	1023	839.533	151	1.87177
AsAt_g8953	1839	1655.53	2	0.0125721
AsAa_g7558	2187	2003.53	30	0.155826
AsAa_g20927	843	659.533	0	0
AsAa_g22678	1380	1196.53	0	0
AsAt_g12804	960	776.533	2	0.0268031
AsAt_g1780	3663	3479.53	1.04744	0.00313273
AsAa_g2069	3099	2915.53	189.756	0.677317
AsAt_g9353	1086	902.533	9.17396	0.105781
AsAt_g18258	1302	1118.53	0	0
AsAa_g806	1611	1427.53	955.927	6.96872
AsAa_g10877	1515	1331.53	576.759	4.50772
AsAt_g7385	1125	941.533	30.3352	0.335294
AsAa_g14738	1557	1373.53	22	0.166686
AsAt_g11489	1059	875.533	0	0
AsAa_g12175	1203	1019.53	22	0.224562
AsAa_g20820	1464	1280.53	211.905	1.72213
AsAa_g21003	3135	2951.53	175	0.617028
AsAt_g18806	1119	935.533	5.07977	0.0565066
AsAa_g5078	789	605.533	214.619	3.68845
AsAa_g10400	486	303.104	1080.99	37.1145
AsAa_g10831	213	63.0674	0	0
AsAa_g9043	1356	1172.53	0	0
AsAa_g14684	1554	1370.53	1	0.0075932
AsAa_g6391	660	476.574	131.954	2.88142
AsAa_g1711	570	386.648	422.993	11.385
AsAt_g3069	1455	1271.53	10.0541	0.0822864
AsAt_g14398	369	189.628	12.0926	0.663641
AsAt_g1277	2541	2357.53	20.9064	0.0922859
AsAt_g9238	2418	2234.53	0	0
AsAt_g13186	378	198.128	1	0.0525253
AsAt_g14087	1068	884.533	0	0
AsAt_g21406	612	428.608	0	0
AsAt_g9227	252	89.569	5.74468	0.667456
AsAt_g8272	501	317.98	6	0.196366
AsAa_g13553	2571	2387.53	15.864	0.0691475
AsAa_g1510	1917	1733.53	0	0
AsAt_g15508	867	683.533	0	0
AsAt_g15125	1821	1637.53	237	1.50617
AsAt_g12089	663	479.574	1.01869	0.0221054
AsAa_g10821	1386	1202.53	494.4	4.27854
AsAt_g2828	1038	854.533	6.13754	0.0747446
AsAt_g73	1899	1715.53	0	0
AsAa_g22968	1344	1160.53	721.94	6.47378
AsAa_g6198	774	590.548	0	0
AsAa_g13139	954	770.533	0	0
AsAa_g11705	1968	1784.53	565.896	3.30009
AsAt_g10482	3258	3074.53	3.09438	0.0104739
AsAa_g12163	501	317.98	2	0.0654553
AsAa_g5414	624	440.586	0	0
AsAt_g15171	387	206.713	3	0.151032
AsAa_g330	378	198.128	0	0
AsAa_g17250	1671	1487.53	1491.91	10.4374
AsAa_g13809	4614	4430.53	967.551	2.27265
AsAa_g5795	1587	1403.53	363.1	2.69227
AsAt_g14350	822	638.533	3.13495	0.051093
AsAt_g3994	765	581.548	14.6901	0.262877
AsAt_g9329	999	815.533	0	0
AsAa_g6879	465	282.409	52	1.91619
AsAa_g13782	630	446.586	92	2.14387
AsAa_g7077	897	713.533	0	0
AsAa_g17839	1554	1370.53	17152.8	130.245
AsAt_g11571	1572	1388.53	0	0
AsAa_g1547	231	74.6493	23.133	3.22494
AsAa_g14747	759	575.548	357	6.45507
AsAa_g1586	6126	5942.53	971.744	1.70175
AsAt_g5956	390	209.566	13	0.64556
AsAt_g3999	324	148.497	4	0.280321
AsAt_g7148	2190	2006.53	0	0
AsAa_g6156	1167	983.533	5	0.0529048
AsAt_g17097	2517	2333.53	5.01284	0.0223555
AsAa_g19471	1374	1190.53	155.311	1.35761
AsAt_g12514	2130	1946.53	43.7157	0.233717
AsAt_g2731	978	794.533	0	0
AsAa_g14820	2124	1940.53	69	0.370035
AsAt_g4071	2808	2624.53	69.2377	0.27454
AsAt_g16215	387	206.713	23	1.15791
AsAt_g14860	1617	1433.53	18.9411	0.137503
AsAa_g7001	864	680.533	0	0
AsAt_g3120	339	161.958	40	2.57023
AsAa_g10828	1167	983.533	332.994	3.5234
AsAa_g7986	687	503.574	26	0.537309
AsAa_g7608	2640	2456.53	811.908	3.43953
AsAa_g12291	408	226.779	42	1.92735
AsAt_g16502	1395	1211.53	0	0
AsAt_g18325	1368	1184.53	1	0.00878552
AsAt_g4082	1026	842.533	0	0
AsAt_g7344	1170	986.533	26	0.274269
AsAt_g5649	423	241.326	0	0
AsAa_g4211	1158	974.533	411.616	4.39552
AsAt_g16440	228	72.6821	0	0
AsAa_g12374	582	398.628	0	0
AsAt_g20151	1524	1340.53	0	0
AsAa_g3597	1170	986.533	3	0.0316464
AsAa_g5379	438	255.934	0	0
AsAa_g21858	1908	1724.53	360.901	2.17786
AsAa_g17156	513	329.891	280	8.83286
AsAa_g10	1314	1130.53	113	1.04018
AsAt_g7110	783	599.533	0	0
AsAa_g23219	1299	1115.53	2	0.0186579
AsAa_g7582	411	229.688	11857	537.219
AsAa_g16673	942	758.533	106.099	1.45563
AsAt_g15951	1569	1385.53	5.02137	0.0377155
AsAa_g4065	1110	926.533	3604	40.4798
AsAa_g21535	396	215.223	11	0.531885
AsAa_g17603	2127	1943.53	35	0.187409
AsAa_g21346	1593	1409.53	2	0.0147662
AsAa_g20802	531	347.74	219	6.55396
AsAt_g6550	2727	2543.53	0	0
AsAt_g8112	264	98.5063	0	0
AsAa_g10374	1191	1007.53	1	0.0103289
AsAa_g22636	726	542.562	9	0.172627
AsAa_g13231	657	473.574	0	0
AsAt_g15066	273	105.224	0	0
AsAa_g116	717	533.562	233.801	4.56011
AsAa_g17248	1449	1265.53	206	1.69398
AsAt_g3551	501	317.98	3	0.0981829
AsAa_g4610	3654	3470.53	42	0.125941
AsAa_g18429	1086	902.533	2	0.0230612
AsAa_g7836	924	740.533	4	0.0562121
AsAt_g9028	174	40.9175	0	0
AsAa_g3027	1722	1538.53	99	0.669642
AsAa_g137	1482	1298.53	447.333	3.58503
AsAa_g1664	711	527.562	94	1.85425
AsAt_g11945	564	380.667	598.837	16.3711
AsAa_g17771	1374	1190.53	10	0.0874124
AsAa_g17932	1473	1289.53	396.895	3.203
AsAa_g12283	207	59.2095	3	0.527284
AsAt_g12088	669	485.574	0	0
AsAt_g1485	891	707.533	0	0
AsAa_g929	954	770.533	10790.8	145.739
AsAa_g19789	801	617.533	14.3903	0.242507
AsAa_g16057	1491	1307.53	0	0
AsAt_g19351	2169	1985.53	20.1671	0.105702
AsAa_g9124	2130	1946.53	281.683	1.50596
AsAa_g9211	894	710.533	17	0.248988
AsAt_g16940	1596	1412.53	47.229	0.347956
AsAa_g22207	402	220.982	10	0.470932
AsAa_g909	1227	1043.53	265	2.64274
AsAt_g22056	1545	1361.53	14.9967	0.114625
AsAt_g16560	1515	1331.53	11.053	0.0863861
AsAa_g4090	1002	818.533	1112.98	14.1503
AsAt_g8388	1050	866.533	0	0
AsAt_g2387	2532	2348.53	25.7033	0.113895
AsAt_g10933	966	782.533	0	0
AsAa_g17418	4506	4322.53	1313.93	3.16336
AsAt_g2901	1086	902.533	0	0
AsAt_g16717	3990	3806.53	9	0.0246052
AsAt_g2424	1137	953.533	1.06895	0.0116664
AsAt_g10096	909	725.533	0	0
AsAa_g12998	1092	908.533	469.346	5.3761
AsAt_g3190	510	326.9	0	0
AsAt_g8823	966	782.533	19.7101	0.26212
AsAt_g6432	1215	1031.53	0	0
AsAa_g10427	777	593.533	0	0
AsAa_g14516	1221	1037.53	33	0.330999
AsAa_g3561	873	689.533	113.883	1.71877
AsAt_g15816	1290	1106.53	0	0
AsAa_g10684	1584	1400.53	85	0.631597
AsAt_g12875	630	446.586	223	5.19654
AsAt_g13285	2130	1946.53	62.0121	0.331535
AsAt_g4028	363	184.022	0	0
AsAt_g7478	2994	2810.53	0	0
AsAt_g6588	1581	1397.53	9	0.0670185
AsAa_g226	579	395.638	303	7.97001
AsAa_g1059	654	470.574	27	0.597104
AsAt_g16829	465	282.409	0	0
AsAt_g11270	816	632.533	20.3048	0.334065
AsAt_g4715	1893	1709.53	14.1976	0.0864273
AsAa_g11490	1650	1466.53	9	0.0638653
AsAa_g18280	1254	1070.53	12	0.116653
AsAt_g14534	858	674.533	0	0
AsAt_g222	1410	1226.53	0.5	0.00424234
AsAa_g16426	1461	1277.53	38	0.309546
AsAa_g20094	2397	2213.53	186.657	0.877549
AsAa_g7474	1467	1283.53	348.921	2.82901
AsAt_g17829	576	392.638	0	0
AsAa_g19884	891	707.533	22.9091	0.336958
AsAt_g11218	408	226.779	0	0
AsAt_g10099	2139	1955.53	4.09609	0.0217981
AsAt_g16052	723	539.562	0	0
AsAt_g19052	645	461.574	0	0
AsAa_g10024	393	212.423	176.362	8.6401
AsAt_g20529	2472	2288.53	33.0434	0.15026
AsAt_g4938	1476	1292.53	3.06399	0.0246694
AsAt_g18682	747	563.548	341	6.29706
AsAa_g922	1110	926.533	2	0.0224638
AsAt_g3152	1368	1184.53	7.41021	0.0651025
AsAa_g11503	2268	2084.53	53	0.264595
AsAa_g15816	780	596.533	351.408	6.13043
AsAt_g18304	342	164.731	196.121	12.3897
AsAa_g20985	1317	1133.53	1156.95	10.6217
AsAt_g20297	1995	1811.53	0	0
AsAa_g10857	246	85.1001	0	0
AsAa_g4986	588	404.618	0	0
AsAa_g10669	918	734.533	0	0
AsAt_g5334	1626	1442.53	0	0
AsAa_g9106	1026	842.533	156	1.92687
AsAa_g10805	1137	953.533	0	0
AsAt_g20716	1092	908.533	1.01597	0.0116374
AsAt_g17196	687	503.574	0	0
AsAt_g15234	444	261.798	25.6224	1.01852
AsAa_g13240	510	326.9	585.966	18.654
AsAa_g23352	5112	4928.53	1633	3.44812
AsAt_g7685	255	91.7452	0	0
AsAa_g6088	636	452.586	606.955	13.9563
AsAt_g15478	897	713.533	8	0.116678
AsAa_g22055	1452	1268.53	0	0
AsAa_g16555	1161	977.533	2	0.0212918
AsAt_g17673	2889	2705.53	0	0
AsAa_g9134	903	719.533	49.7236	0.719161
AsAa_g14791	1134	950.533	0	0
AsAa_g2738	750	566.548	70	1.28581
AsAt_g12947	1164	980.533	10	0.106133
AsAt_g9642	798	614.533	0	0
AsAt_g11042	1158	974.533	0	0
AsAt_g4389	849	665.533	0	0
AsAt_g13385	609	425.608	0	0
AsAa_g7906	2148	1964.53	0	0
AsAa_g4108	879	695.533	0	0
AsAa_g17264	681	497.574	14	0.292809
AsAt_g2644	423	241.326	47.4717	2.04713
AsAt_g11333	2745	2561.53	15.4679	0.0628412
AsAa_g16	711	527.562	0	0
AsAt_g10514	1317	1133.53	0	0
AsAa_g21199	1608	1424.53	186	1.3588
AsAt_g6546	1722	1538.53	0	0
AsAt_g16615	621	437.608	0	0
AsAa_g8014	429	247.161	52	2.18947
AsAt_g20288	927	743.533	108.234	1.51488
AsAt_g18197	948	764.533	59.7435	0.813221
AsAt_g16642	1929	1745.53	0	0
AsAt_g14689	771	587.548	0	0
AsAa_g19458	1755	1571.53	0	0
AsAa_g3146	2307	2123.53	1774.88	8.69812
AsAt_g22076	852	668.533	2	0.031133
AsAt_g12594	1704	1520.53	4	0.0273765
AsAt_g21676	642	458.586	0	0
AsAt_g1476	999	815.533	2	0.0255213
AsAa_g16765	1575	1391.53	25.3391	0.189501
AsAa_g16425	1995	1811.53	4	0.0229788
AsAa_g910	132	20.9769	1012	502.057
AsAt_g8688	1239	1055.53	0	0
AsAt_g4814	1020	836.533	0	0
AsAt_g21435	1209	1025.53	2.02543	0.0205533
AsAa_g4309	501	317.98	5	0.163638
AsAa_g8614	1086	902.533	773	8.91314
AsAt_g1221	996	812.533	17	0.217732
AsAt_g4644	483	300.149	23.1645	0.803158
AsAa_g944	459	276.542	0	0
AsAt_g17602	1032	848.533	0	0
AsAt_g3823	1008	824.533	31	0.391262
AsAa_g12218	1248	1064.53	44	0.430138
AsAa_g17824	720	536.562	148.9	2.88795
AsAt_g17478	1632	1448.53	19.4807	0.139956
AsAt_g6595	1170	986.533	0	0
AsAa_g12215	1380	1196.53	297.451	2.58705
AsAa_g3674	984	800.533	168.852	2.19504
AsAa_g5612	1755	1571.53	138	0.91384
AsAa_g17173	897	713.533	161.936	2.3618
AsAt_g7250	1656	1472.53	0	0
AsAa_g13537	2217	2033.53	154	0.788105
AsAt_g14343	1824	1640.53	0	0
AsAt_g13302	1140	956.533	7.27723	0.0791736
AsAt_g18954	738	554.548	29.2636	0.549166
AsAt_g863	333	156.532	0	0
AsAa_g8657	690	506.562	82	1.6846
AsAt_g15221	300	127.391	0	0
AsAa_g6623	1344	1160.53	1	0.0089672
AsAt_g20278	990	806.533	0	0
AsAt_g15045	915	731.533	1	0.0142259
AsAa_g1166	798	614.533	0	0
AsAa_g7069	1686	1502.53	307.575	2.1303
AsAa_g17265	882	698.533	36	0.536327
AsAt_g14568	348	170.119	0	0
AsAt_g19444	1023	839.533	4.07619	0.0505279
AsAt_g924	555	371.695	0	0
AsAa_g3129	1383	1199.53	210	1.82189
AsAa_g16660	1017	833.533	140.821	1.75817
AsAt_g15323	1344	1160.53	51.4701	0.461542
AsAt_g9018	870	686.533	2.87211	0.0435365
AsAt_g15950	795	611.533	0	0
AsAt_g17269	1011	827.533	0	0
AsAa_g2543	444	261.798	0	0
AsAa_g20383	501	317.98	22	0.720008
AsAt_g1123	1164	980.533	0	0
AsAt_g7449	687	503.574	0	0
AsAt_g15230	864	680.533	638.1	9.75784
AsAa_g2445	1185	1001.53	12	0.12469
AsAa_g4072	1032	848.533	360	4.41518
AsAt_g12519	2547	2363.53	23.827	0.104911
AsAa_g16443	945	761.533	23	0.314307
AsAa_g9627	969	785.533	1779.17	23.5704
AsAt_g16637	1095	911.533	217	2.47743
AsAt_g10545	837	653.533	0	0
AsAt_g17576	336	159.251	0	0
AsAa_g7137	648	464.574	1	0.0224006
AsAt_g659	687	503.574	0	0
AsAa_g12737	342	164.731	43	2.71648
AsAt_g2928	786	602.533	3.10319	0.0535972
AsAa_g17941	555	371.695	1220.91	34.1831
AsAt_g18216	2268	2084.53	13.1691	0.065745
AsAa_g14089_AsAa_g14092	1191	1007.53	0	0
AsAa_g19822	1425	1241.53	178	1.49203
AsAa_g20397	237	78.7026	0	0
AsAa_g19416	804	620.533	0	0
AsAa_g15570	213	63.0674	7	1.15507
AsAt_g379	2373	2189.53	1.04594	0.00497131
AsAa_g2782	1491	1307.53	43	0.34224
AsAa_g16777	477	294.194	4	0.141495
AsAa_g19013	2079	1895.53	122.951	0.675017
AsAa_g22745	1638	1454.53	264.974	1.89581
AsAa_g2914	498	314.988	0	0
AsAt_g11226	3759	3575.53	267.168	0.777604
AsAa_g16805	549	365.695	0	0
AsAt_g7477	1170	986.533	14.0168	0.14786
AsAa_g5541	2268	2084.53	1	0.00499236
AsAt_g21913	2127	1943.53	0	0
AsAt_g17781	1371	1187.53	0	0
AsAa_g1961	687	503.574	1	0.0206657
AsAa_g10070	474	291.23	0	0
AsAa_g11679	579	395.638	68.1715	1.79316
AsAa_g15151	1695	1511.53	100.166	0.68963
AsAt_g6470	1188	1004.53	14	0.145037
AsAa_g4344	714	530.562	3	0.0588437
AsAt_g19163	1989	1805.53	0	0
AsAt_g6399	369	189.628	0	0
AsAt_g12438	1428	1244.53	0	0
AsAa_g3845	897	713.533	48	0.70007
AsAa_g14703	1908	1724.53	245.972	1.48432
AsAt_g18422	6627	6443.53	71.87	0.116075
AsAt_g8130	1707	1523.53	0	0
AsAt_g7648	3009	2825.53	30.0237	0.11058
AsAt_g13627	1086	902.533	0	0
AsAt_g12137	1260	1076.53	0	0
AsAt_g11917	228	72.6821	0	0
AsAa_g20603	2025	1841.53	11	0.0621624
AsAt_g6701	918	734.533	0	0
AsAa_g10923	222	68.8817	0	0
AsAa_g21751	1161	977.533	572.802	6.098
AsAt_g12152	1422	1238.53	2.27871	0.0191468
AsAt_g18389	204	57.4866	0	0
AsAa_g8178	987	803.533	118	1.52824
AsAa_g19334	3834	3650.53	10	0.0285074
AsAa_g2719	1395	1211.53	393	3.37576
AsAa_g22952	750	566.548	837.663	15.3868
AsAt_g15499	675	491.574	12.0134	0.254326
AsAa_g21757	480	297.157	16	0.560337
AsAt_g4713	1356	1172.53	60.9295	0.540776
AsAt_g21754	624	440.586	0	0
AsAa_g17281	1749	1565.53	252.897	1.68111
AsAa_g1624	684	500.574	161.992	3.36775
AsAt_g357	2121	1937.53	12.9891	0.069766
AsAt_g21276	306	132.53	0	0
AsAt_g22092	996	812.533	2	0.0256155
AsAt_g5416	1083	899.533	0	0
AsAa_g15847	1269	1085.53	1751.7	16.7931
AsAa_g12869	792	608.533	22.8924	0.39149
AsAa_g10194	1551	1367.53	564.943	4.29914
AsAa_g2047	3039	2855.53	794.485	2.89543
AsAt_g14937	2421	2237.53	0	0
AsAt_g21097	1134	950.533	39.7173	0.434837
AsAa_g6357	480	297.157	276.931	9.69841
AsAt_g10449	705	521.562	7	0.139671
AsAt_g8793	477	294.194	0	0
AsAa_g18023	711	527.562	89.5913	1.76729
AsAa_g10977	1296	1112.53	622	5.81824
AsAt_g17195	1122	938.533	5.04415	0.055931
AsAa_g20016	537	353.731	115	3.38329
AsAa_g1149	2172	1988.53	430.81	2.25459
AsAt_g18899	600	416.618	0	0
AsAt_g6513	306	132.53	0	0
AsAt_g12362	1203	1019.53	11.0514	0.112806
AsAt_g20014	1929	1745.53	1	0.00596192
AsAa_g15448	663	479.574	5.95273	0.129174
AsAa_g1486	1014	830.533	1126.12	14.1105
AsAa_g18794	345	167.425	12	0.745892
AsAt_g14683	909	725.533	17	0.243841
AsAa_g1192	2388	2204.53	573.994	2.7096
AsAa_g15644	1068	884.533	190	2.23539
AsAa_g13654	582	398.628	308.094	8.04322
AsAa_g4776	1410	1226.53	361.917	3.07075
AsAt_g4509	933	749.533	1	0.0138843
AsAa_g9318	882	698.533	47	0.700205
AsAt_g20929	1107	923.533	0	0
AsAt_g1319	2313	2129.53	0	0
AsAt_g8812	1053	869.533	0	0
AsAt_g11324	1608	1424.53	0	0
AsAt_g534	468	285.345	1	0.0364707
AsAt_g2764	2934	2750.53	6.08502	0.0230229
AsAa_g2416	771	587.548	367.979	6.5177
AsAa_g1728	279	109.988	0	0
AsAa_g14649	1056	872.533	193.314	2.30566
AsAa_g1656	2109	1925.53	690.099	3.72971
AsAa_g8202	1734	1550.53	481.882	3.23425
AsAt_g18727	2871	2687.53	33.8665	0.131139
AsAa_g21587	303	129.952	25	2.00204
AsAa_g11860	2646	2462.53	231.603	0.978762
AsAt_g17660	612	428.608	2	0.0485607
AsAt_g3147	1653	1469.53	10.2857	0.0728399
AsAa_g9171	1278	1094.53	146	1.38816
AsAt_g4672	501	317.98	454.643	14.8794
AsAa_g16097	666	482.574	2089.51	45.0603
AsAt_g3024	1617	1433.53	0	0
AsAa_g17556	1458	1274.53	5	0.0408257
AsAt_g13212	1410	1226.53	24.318	0.206331
AsAa_g11272	1239	1055.53	1	0.00985922
AsAt_g6599	819	635.533	14	0.229247
AsAt_g15311	1599	1415.53	0	0
AsAt_g266	534	350.731	0	0
AsAa_g4371	414	232.601	2	0.0894816
AsAt_g18662	900	716.533	0	0
AsAa_g17213	1710	1526.53	2451.99	16.7158
AsAa_g12974	762	578.548	0.5	0.00899384
AsAa_g11262	1743	1559.53	2	0.013346
AsAa_g5815	1719	1535.53	41	0.277868
AsAa_g8335	2025	1841.53	120	0.678135
AsAt_g18995	702	518.562	0	0
AsAa_g7663	243	82.9952	0	0
AsAt_g5625	1233	1049.53	0	0
AsAt_g18297	2724	2540.53	40.295	0.16506
AsAt_g13156	273	105.224	10	0.989004
AsAt_g20486	1359	1175.53	1.02557	0.00907918
AsAt_g9930	882	698.533	3	0.0446939
AsAa_g21575	2586	2402.53	68	0.294547
AsAa_g9459	1518	1334.53	207	1.61419
AsAa_g1271	1095	911.533	452	5.16036
AsAt_g13514	3243	3059.53	14.0196	0.0476864
AsAt_g15359	369	189.628	37	2.03055
AsAt_g1536	984	800.533	6.53082	0.084899
AsAa_g4190	3435	3251.53	590.55	1.89009
AsAt_g22124	873	689.533	0	0
AsAa_g11160	3018	2834.53	1032	3.7889
AsAt_g8237	5112	4928.53	1.03313	0.00218148
AsAa_g20908	849	665.533	19	0.297097
AsAa_g412	1092	908.533	118.264	1.35465
AsAa_g3578	4878	4694.53	1026.91	2.27643
AsAt_g12791	1164	980.533	0	0
AsAa_g23107	1680	1496.53	327	2.27392
AsAt_g12599	321	145.726	1.19112	0.085061
AsAt_g8510	828	644.533	12.378	0.199858
AsAa_g838	219	66.9731	0	0
AsAt_g17604	1485	1301.53	1.01484	0.00811442
AsAa_g6186	1518	1334.53	0	0
AsAa_g4282	1635	1451.53	77	0.55205
AsAa_g4881	1689	1505.53	456.641	3.15645
AsAa_g8068	795	611.533	0	0
AsAt_g9552	876	692.533	15	0.225406
AsAa_g10210	1212	1028.53	9	0.0910623
AsAa_g18689	747	563.548	181.089	3.34407
AsAt_g5200	879	695.533	0	0
