target_id	length	eff_length	AD2_5	AD2_5_tpm
Gohir.D06G070000	3166	2972.34	183.023	0.62936
Gohir.A06G175900	1442	1248.34	57.5294	0.471028
Gohir.D10G113200	1290	1096.34	128.788	1.20066
Gohir.A06G089000	2502	2308.34	221.105	0.979015
Gohir.D10G136700	1374	1180.34	4	0.0346372
Gohir.D02G211100	963	769.39	409.935	5.44578
Gohir.D06G009100	2758	2564.34	81.1267	0.323355
Gohir.A06G203700	1768	1574.34	103.105	0.669381
Gohir.A10G031650	915	721.405	0	0
Gohir.D06G185900	1275	1081.34	44.2554	0.418305
Gohir.D02G193500	354	167.144	11	0.672657
Gohir.D12G211400	642	448.549	0	0
Gohir.D07G106900	1085	891.344	11	0.126136
Gohir.A05G257150	774	580.469	0	0
Gohir.D09G074600	858	664.419	1416.02	21.783
Gohir.D02G139000	2564	2370.34	442.153	1.90657
Gohir.D05G214600	1724	1530.34	300.281	2.00554
Gohir.A05G110900	1774	1580.34	721.59	4.66692
Gohir.A01G195000	1796	1602.34	1	0.00637875
Gohir.D05G354825	333	148.25	0	0
Gohir.A12G219875	606	412.601	0	0
Gohir.D09G245650	568	374.766	3	0.0818187
Gohir.A13G139780	1125	931.344	3	0.0329232
Gohir.A10G158400	1065	871.344	19	0.222872
Gohir.D12G014000	1852	1658.34	293.44	1.80858
Gohir.A09G112900	1696	1502.34	84.9203	0.577742
Gohir.A11G032200	1485	1291.34	125.438	0.992836
Gohir.D02G076100	1379	1185.34	532.548	4.59204
Gohir.D02G168900	2310	2116.34	34.088	0.164629
Gohir.D09G149400	2344	2150.34	3	0.0142595
Gohir.D13G036900	2218	2024.34	206.219	1.0412
Gohir.A13G063900	1421	1227.34	371.691	3.09533
Gohir.A07G183850	623	429.584	0	0
Gohir.D01G109550	216	59.0097	0	0
Gohir.D05G339300	1391	1197.34	16.2683	0.138872
Gohir.A08G000117	641	447.549	65.4779	1.49536
Gohir.A11G253600	3103	2909.34	134.41	0.472204
Gohir.D02G162600	2292	2098.34	339.193	1.65219
Gohir.A06G132200	2674	2480.34	102.715	0.423264
Gohir.D08G252466	264	91.2309	0	0
Gohir.A08G184900	2168	1974.34	59.5346	0.308204
Gohir.A08G099868	2794	2600.34	41.0798	0.161469
Gohir.D04G097500	1283	1089.34	622	5.83602
Gohir.D05G057600	2551	2357.34	167.425	0.72592
Gohir.A06G111004	426	234.934	0	0
Gohir.D11G115100	456	264.114	0	0
Gohir.D02G144600	2553	2359.34	196	0.849095
Gohir.D05G306750	174	37.006	0.286891	0.0792385
Gohir.D01G110500	1668	1474.34	1	0.00693254
Gohir.A05G389500	1332	1138.34	531.309	4.77051
Gohir.D04G191000	1465	1271.34	111.894	0.899572
Gohir.D09G177200	1117	923.344	52	0.575614
Gohir.A05G171200	1945	1751.34	3975.63	23.202
Gohir.D07G144500	2265	2071.34	306.611	1.51296
Gohir.A02G131602	702	508.513	0	0
Gohir.D09G148200	468	275.827	0	0
Gohir.D13G169500	776	582.469	0	0
Gohir.D05G061700	1906	1712.34	262.328	1.56583
Gohir.A10G138000	651	457.549	28.351	0.633319
Gohir.D05G127800	2098	1904.34	402.391	2.1597
Gohir.A06G188000	545	351.896	0	0
Gohir.A04G136166	474	281.665	19	0.689464
Gohir.D05G162100	1462	1268.34	4.49423	0.0362167
Gohir.A02G152800	1595	1401.34	64.2962	0.468956
Gohir.D04G126700	2004	1810.34	0	0
Gohir.D08G175150	399	209.106	0	0
Gohir.A10G180800	858	664.419	15	0.230749
Gohir.D05G200300	2414	2220.34	126.829	0.583835
Gohir.A06G184200	1632	1438.34	8.11458	0.0576627
Gohir.A05G174300	1908	1714.34	410.301	2.44622
Gohir.D03G099501	1705	1511.34	101.001	0.683054
Gohir.D05G379600	763	569.469	6	0.107689
Gohir.A13G096100	2329	2135.34	432.145	2.06849
Gohir.A06G171600	3763	3569.34	90.546	0.259282
Gohir.D02G060700	911	717.405	8	0.113977
Gohir.A11G063866	998	804.344	42.209	0.536358
Gohir.D04G130600	1233	1039.34	102.897	1.0119
Gohir.A13G202000	1652	1458.34	75.1218	0.526499
Gohir.D12G051200	2062	1868.34	336.339	1.83998
Gohir.A07G093500	746	552.492	0	0
Gohir.D08G032600	1356	1162.34	2703.61	23.7739
Gohir.A05G202800	3483	3289.34	617.228	1.91791
Gohir.A05G058000	1462	1268.34	1	0.0080585
Gohir.D10G105201	573	379.743	0	0
Gohir.A09G089932	2542	2348.34	17.9414	0.0780883
Gohir.A05G343600	3502	3308.34	378.853	1.17045
Gohir.D05G352900	1899	1705.34	34.5103	0.206837
Gohir.A12G080900	1402	1208.34	0	0
Gohir.D11G305800	923	729.405	33	0.46242
Gohir.A02G027600	1729	1535.34	382.708	2.54773
Gohir.A11G314300	1726	1532.34	0	0
Gohir.D11G004801	690	496.513	654	13.4629
Gohir.D09G135200	932	738.39	7	0.0968954
Gohir.D09G152550	234	70.2398	3	0.436545
Gohir.A12G037300	1127	933.344	448.76	4.91432
Gohir.A11G282669	210	55.4493	0	0
Gohir.A09G096001	954	760.39	1	0.0134417
Gohir.D05G116800	1456	1262.34	0	0
Gohir.D04G102100	2214	2020.34	23.6722	0.119758
Gohir.A12G037100	2141	1947.34	3	0.015746
Gohir.D01G033132	965	771.39	0	0
Gohir.D05G087500	3297	3103.34	348.467	1.14769
Gohir.A13G148700	3982	3788.34	65.6526	0.177131
Gohir.D11G222014	204	51.9201	0	0
Gohir.D05G073700	1672	1478.34	1134.66	7.84483
Gohir.A01G181400	2148	1954.34	100	0.522986
Gohir.D08G202400	1665	1471.34	56.4788	0.39234
Gohir.D08G027900	2146	1952.34	325.808	1.70567
Gohir.D01G152650	321	137.65	1	0.0742533
Gohir.A04G102000	1294	1100.34	41.8729	0.388952
Gohir.A09G028700	2906	2712.34	22.2454	0.0838274
Gohir.D04G014900	4474	4280.34	610.669	1.45821
Gohir.D08G215800	3557	3363.34	117.657	0.357551
Gohir.A03G119500	1075	881.344	0	0
Gohir.D13G179600	1663	1469.34	932.628	6.48749
Gohir.D01G110200	667	473.513	0	0
Gohir.A08G049100	2398	2204.34	373.918	1.73376
Gohir.A08G026720	1404	1210.34	70.6296	0.596444
Gohir.A09G018600	607	413.601	6.07729	0.150183
Gohir.D13G138200	4807	4613.34	200	0.443104
Gohir.D10G222144	776	582.469	0	0
Gohir.D13G000200	2424	2230.34	314.448	1.44101
Gohir.D08G154100	1210	1016.34	54.9836	0.552947
Gohir.A05G040300	2654	2460.34	640.272	2.65987
Gohir.D11G225400	2940	2746.34	220.737	0.821507
Gohir.D13G110600	1750	1556.34	11	0.0722401
Gohir.D09G116300	1621	1427.34	74	0.529901
Gohir.A12G158300	552	358.861	0	0
Gohir.D08G183100	1151	957.344	1000.72	10.6841
Gohir.A07G112600	1168	974.344	39	0.409113
Gohir.D07G002950	2991	2797.34	0	0
Gohir.D08G117301	581	387.697	19.7251	0.520018
Gohir.A11G268900	1213	1019.34	18	0.180486
Gohir.A01G086600	4737	4543.34	200.162	0.450295
Gohir.A10G183300	1312	1118.34	368.053	3.36377
Gohir.D11G048300	1848	1654.34	0	0
Gohir.A04G087700	1649	1455.34	88.8446	0.62396
Gohir.D05G185900	2624	2430.34	61.922	0.260416
Gohir.A11G229100	3899	3705.34	1384.85	3.82001
Gohir.D12G269000	3894	3700.34	297.626	0.822092
Gohir.A11G320500	1386	1192.34	162	1.38869
Gohir.A05G100500	4117	3923.34	208.415	0.542956
Gohir.D01G016984	1495	1301.34	0	0
Gohir.D10G076300	966	772.375	413.651	5.47391
Gohir.A13G130701	838	644.432	0	0
Gohir.D13G046300	2125	1931.34	190.146	1.00628
Gohir.A11G175000	2374	2180.34	328.212	1.53858
Gohir.A11G072400	1771	1577.34	111.091	0.719854
Gohir.A01G195400	1123	929.344	425.059	4.67481
Gohir.A05G261900	2342	2148.34	158.972	0.756324
Gohir.A10G138500	1358	1164.34	85.7044	0.752339
Gohir.D08G201300	2935	2741.34	237.615	0.885935
Gohir.D10G039300	1040	846.344	544.613	6.57707
Gohir.D07G196232	1671	1477.34	55.51	0.384044
Gohir.D10G014500	1698	1504.34	0	0
Gohir.D12G255375	1398	1204.34	8	0.0678939
Gohir.D13G027080	576	382.713	3	0.0801198
Gohir.D07G057300	4750	4556.34	350.374	0.785971
Gohir.A13G112000	1725	1531.34	2.36719	0.0157998
Gohir.A12G017600	2481	2287.34	265.103	1.18461
Gohir.D11G313200	2766	2572.34	75.7183	0.300859
Gohir.A10G066900	1503	1309.34	75.5081	0.589428
Gohir.A04G044600	3609	3415.34	94.4528	0.282665
Gohir.D01G110400	1302	1108.34	0	0
Gohir.D07G218000	2147	1953.34	17	0.0889532
Gohir.D05G208000	2255	2061.34	58	0.287587
Gohir.D10G232100	6017	5823.34	293.084	0.514412
Gohir.A09G215400	967	773.375	54	0.713666
Gohir.A12G080200	228	66.4028	117	18.009
Gohir.D05G082400	1553	1359.34	1123.04	8.44417
Gohir.A10G191900	3019	2825.34	145.781	0.527378
Gohir.D12G072500	936	742.39	258.717	3.56191
Gohir.A06G176500	437	245.616	0	0
Gohir.D01G077400	1648	1454.34	352.024	2.47398
Gohir.D01G118400	622	428.584	7.49474	0.178736
Gohir.D08G063700	2024	1830.34	97.9255	0.546833
Gohir.D11G121600	6557	6363.34	457.96	0.735586
Gohir.A09G175450	1936	1742.34	107.379	0.629909
Gohir.A09G112200	1954	1760.34	0	0
Gohir.A05G107600	938	744.39	13	0.178498
Gohir.D12G021000	3385	3191.34	308.529	0.988129
Gohir.D10G117701	1838	1644.34	61	0.379165
Gohir.D06G063600	830	636.457	0	0
Gohir.A01G070200	601	407.617	43.6078	1.09346
Gohir.A05G250400	2336	2142.34	193.668	0.923976
Gohir.A10G044000	2230	2036.34	90.7097	0.455296
Gohir.D10G101400	1362	1168.34	119	1.04104
Gohir.A08G221650	1275	1081.34	69.2953	0.654985
Gohir.A05G240200	1429	1235.34	134.004	1.10872
Gohir.A13G178500	3187	2993.34	125.179	0.42743
Gohir.A02G069100	2558	2364.34	76.0665	0.328832
Gohir.A02G066800	2473	2279.34	107.885	0.483774
Gohir.A08G060250	287	108.957	42	3.9399
Gohir.A03G134700	1085	891.344	86.71	0.994295
Gohir.D09G084101	554	360.854	21	0.594812
Gohir.D07G185600	2968	2774.34	282.499	1.04076
Gohir.A11G011900	1073	879.344	167.846	1.95094
Gohir.D06G083833	237	72.1658	0	0
Gohir.A06G077950	1034	840.344	2.49226	0.0303129
Gohir.A11G234500	2144	1950.34	16.1657	0.084718
Gohir.A01G205700	1461	1267.34	0	0
Gohir.A13G190300	2081	1887.34	6.76036	0.0366109
Gohir.D07G111750	1639	1445.34	0	0
Gohir.D01G026700	869	675.419	250.701	3.7938
Gohir.A11G183800	1975	1781.34	221.432	1.27052
Gohir.A11G273100	1689	1495.34	0	0
Gohir.A03G123500	1437	1243.34	51.916	0.426777
Gohir.D05G336340	1512	1318.34	0	0
Gohir.D03G009100	462	269.959	142.398	5.39134
Gohir.A06G136600	897	703.405	80.1076	1.16402
Gohir.D09G157000	888	694.419	88.7755	1.30666
Gohir.D04G099600	2034	1840.34	195.023	1.08313
Gohir.D08G151866	519	326.051	54.9659	1.72305
Gohir.D11G084500	1902	1708.34	8.39133	0.050205
Gohir.D05G198900	2638	2444.34	495.288	2.07103
Gohir.A07G072900	1655	1461.34	227.182	1.58896
Gohir.A12G098200	546	352.882	103.672	3.00277
Gohir.D06G175308	402	211.983	0	0
Gohir.D10G118700	1089	895.344	0	0
Gohir.D09G094400	2011	1817.34	6	0.0337447
Gohir.A12G146000	1812	1618.34	59.3584	0.374889
Gohir.A03G198800	963	769.39	68.5937	0.911232
Gohir.A11G104500	2132	1938.34	252.427	1.33106
Gohir.D10G153065	864	670.419	0	0
Gohir.D02G105800	1905	1711.34	1094.02	6.53403
Gohir.D13G185600	1748	1554.34	20	0.131515
Gohir.A11G286282	1734	1540.34	1	0.0066355
Gohir.A01G216800	2223	2029.34	110.558	0.556836
Gohir.D10G043800	1456	1262.34	120.134	0.972698
Gohir.A12G036900	2050	1856.34	164.386	0.905102
Gohir.A05G287900	2402	2208.34	648.685	3.00233
Gohir.A10G040200	1583	1389.34	2148.55	15.8062
Gohir.A07G117900	1941	1747.34	0	0
Gohir.D08G211201	1244	1050.34	145.443	1.41531
Gohir.D11G083300	1667	1473.34	252.675	1.75287
Gohir.D01G065700	956	762.39	96.4187	1.29263
Gohir.D05G176100	1949	1755.34	0	0
Gohir.A11G241900	678	484.513	0	0
Gohir.D10G253900	1615	1421.34	0	0
Gohir.D06G035000	438	246.581	0	0
Gohir.A03G000040	231	68.3027	6	0.897851
Gohir.A06G046900	1453	1259.34	240.736	1.95384
Gohir.A01G079000	894	700.419	50.7286	0.740264
Gohir.D06G125800	1235	1041.34	2315.16	22.7237
Gohir.D02G059700	2848	2654.34	0	0
Gohir.A11G127600	2783	2589.34	1068.13	4.21623
Gohir.A02G043601	1842	1648.34	9.1484	0.0567269
Gohir.D12G261700	567	373.766	0	0
Gohir.D09G031600	417	226.279	0	0
Gohir.A07G186700	779	585.469	210.774	3.67964
Gohir.A07G150100	1702	1508.34	134.611	0.912158
Gohir.D13G108200	2566	2372.34	14.4133	0.0620981
Gohir.D10G231932	429	237.854	0	0
Gohir.A05G215900	1784	1590.34	1401.54	9.00752
Gohir.D01G023541	2641	2447.34	70.0962	0.292746
Gohir.A13G167500	745	551.492	26.6798	0.494465
Gohir.A11G201100	1600	1406.34	47.0522	0.341964
Gohir.D04G176414	330	145.556	0	0
Gohir.D01G026020	2484	2290.34	0	0
Gohir.A07G141550	375	186.518	0	0
Gohir.A13G024100	755	561.492	266.209	4.84586
Gohir.A07G082100	2461	2267.34	324.835	1.46432
Gohir.A12G015000	2107	1913.34	290.481	1.55173
Gohir.D04G153200	777	583.469	1	0.0175175
Gohir.A02G139200	1082	888.344	26.0044	0.299197
Gohir.A08G144100	1600	1406.34	183.907	1.33659
Gohir.A05G202550	234	70.2398	0	0
Gohir.D04G036800	1675	1481.34	1	0.00689978
Gohir.D01G029000	950	756.39	0	0
Gohir.A11G229600	1266	1072.34	236.74	2.25647
Gohir.A09G059300	941	747.39	26	0.355564
Gohir.D10G164601	1275	1081.34	8.92972	0.0844045
Gohir.D05G365700	921	727.405	206.382	2.89993
Gohir.A12G016966	1925	1731.34	86.3587	0.509817
Gohir.D12G146150	1426	1232.34	15.3295	0.127142
Gohir.A06G082880	1536	1342.34	188.801	1.43758
Gohir.A04G114900	1159	965.344	29	0.307049
Gohir.A07G100700	362	174.452	40	2.34355
Gohir.A07G058200	2551	2357.34	147	0.637361
Gohir.A11G004400	583	389.697	1	0.0262279
Gohir.A11G301700	2927	2733.34	6.0071	0.0224627
Gohir.A07G076550	1873	1679.34	576.273	3.50736
Gohir.D11G046280	578	384.705	13.9666	0.371068
Gohir.D12G133232	540	346.917	66	1.94451
Gohir.A01G011600	2091	1897.34	904.415	4.87206
Gohir.D01G062600	1042	848.344	444.723	5.35808
Gohir.D06G014450	420	229.219	5	0.222951
Gohir.A07G196900	562	368.78	0	0
Gohir.A01G225700	1716	1522.34	50.0205	0.335835
Gohir.A10G087250	657	463.513	0	0
Gohir.D02G011800	1003	809.344	100.433	1.26834
Gohir.D01G042774	93	10.6761	0	0
Gohir.D04G162300	3791	3597.34	5779.24	16.4203
Gohir.A10G099000	834	640.445	10	0.159591
Gohir.D08G175050	769	575.469	88.0924	1.56461
Gohir.A08G082862	1359	1165.34	3.05283	0.0267757
Gohir.D05G056900	927	733.39	42.7327	0.595547
Gohir.A05G297200	2773	2579.34	36.6966	0.145415
Gohir.A10G040100	1593	1399.34	112.603	0.822461
Gohir.D13G219000	1980	1786.34	357.194	2.04376
Gohir.D08G067000	1968	1774.34	157.534	0.907462
Gohir.D08G210100	1413	1219.34	32.4244	0.271793
Gohir.D07G056200	2973	2779.34	1483.75	5.45643
Gohir.A08G101048	1572	1378.34	0	0
Gohir.D13G142100	1424	1230.34	90	0.747666
Gohir.A06G163300	3023	2829.34	160.173	0.578622
Gohir.D08G069400	2551	2357.34	151.16	0.655397
Gohir.A05G072300	2194	2000.34	1895.89	9.68726
Gohir.D05G332188	351	164.451	0	0
Gohir.D04G185500	1056	862.344	0	0
Gohir.A07G210200	2215	2021.34	1	0.00505651
Gohir.D03G091200	1342	1148.34	68.3512	0.608367
Gohir.D11G218000	1477	1283.34	54.5297	0.434292
Gohir.A06G025900	1680	1486.34	158.86	1.09242
Gohir.D01G186200	602	408.617	0	0
Gohir.D02G020550	348	161.75	0	0
Gohir.D13G057801	4668	4474.34	7	0.0159904
Gohir.D04G087100	1437	1243.34	139.63	1.14783
Gohir.A03G075000	2229	2035.34	163.547	0.82129
Gohir.A02G145200	1914	1720.34	0	0
Gohir.A05G339200	3285	3091.34	52.6384	0.174039
Gohir.D08G083700	4014	3820.34	404.606	1.08248
Gohir.D05G328740	351	164.451	0	0
Gohir.D05G094000	2780	2586.34	122.917	0.485754
Gohir.D03G034000	1611	1417.34	217.725	1.57009
Gohir.D01G154266	2144	1950.34	1	0.00524059
Gohir.D03G053900	1969	1775.34	996.17	5.73512
Gohir.D12G023900	2867	2673.34	23.3323	0.0892062
Gohir.A11G086300	2042	1848.34	929.766	5.14141
Gohir.A02G165400	1070	876.344	16	0.186611
Gohir.A07G084000	1335	1141.34	0	0
Gohir.A12G112100	6276	6082.34	3486.89	5.85947
Gohir.A12G142700	1812	1618.34	164.414	1.03838
Gohir.A01G078100	4189	3995.34	1620.97	4.1468
Gohir.D05G327200	1530	1336.34	3.60231	0.0275521
Gohir.A01G088400	1104	910.344	49.2848	0.553349
Gohir.A06G065650	570	376.751	0	0
Gohir.A08G113000	1617	1423.34	215.902	1.55038
Gohir.D07G104350	354	167.144	7	0.428054
Gohir.D13G155000	1116	922.344	1555.25	17.2345
Gohir.D11G131300	1524	1330.34	4	0.0307318
Gohir.A04G078300	1667	1473.34	82.6396	0.573292
Gohir.A11G077900	1731	1537.34	8	0.0531876
Gohir.A13G032800	961	767.39	1	0.0133191
Gohir.D04G173180	675	481.513	0	0
Gohir.A05G026300	5376	5182.34	580.906	1.1457
Gohir.A03G132200	2029	1835.34	77.7347	0.432901
Gohir.D01G044300	2424	2230.34	81.8452	0.37507
Gohir.A06G068800	2674	2480.34	51.6567	0.212866
Gohir.D07G197600	480	287.563	9.97681	0.354609
Gohir.A04G004400	1711	1517.34	55	0.370484
Gohir.D07G056700	1602	1408.34	216.903	1.57415
Gohir.A04G068900	961	767.39	753.881	10.041
Gohir.D04G090900	839	645.432	180	2.85045
Gohir.A11G267400	1708	1514.34	63	0.425214
Gohir.D04G065500	1486	1292.34	30.1064	0.238107
Gohir.A08G187250	546	352.882	2	0.0579284
Gohir.D10G084200	1593	1399.34	162.008	1.18332
Gohir.A03G190700	519	326.051	199	6.23819
Gohir.A09G214300	1236	1042.34	3	0.0294172
Gohir.A13G167300	2437	2243.34	232.843	1.06086
Gohir.A11G044500	1038	844.344	123	1.48894
Gohir.D06G199500	1637	1443.34	48.2738	0.341848
Gohir.D12G039100	1374	1180.34	1	0.0086593
Gohir.D05G191300	2953	2759.34	1128.89	4.18154
Gohir.A03G151200	907	713.405	93.3107	1.33686
Gohir.A06G137802	457	265.109	107.984	4.1632
Gohir.D11G195400	3544	3350.34	99.906	0.304785
Gohir.A10G241520	3152	2958.34	90.2565	0.311832
Gohir.D07G187500	1419	1225.34	0	0
Gohir.D04G029300	2355	2161.34	0	0
Gohir.A05G265000	153	27.6074	0	0
Gohir.A07G104650	2951	2757.34	0.0911662	0.000337936
Gohir.A09G002000	1378	1184.34	2	0.0172601
Gohir.D02G106700	3373	3179.34	105.328	0.338607
Gohir.D08G095100	1137	943.344	0	0
Gohir.A13G199800	1497	1303.34	839.92	6.58673
Gohir.A02G148000	685	491.513	361.89	7.52546
Gohir.D13G126200	1925	1731.34	1	0.00590348
Gohir.A03G028001	717	523.492	0	0
Gohir.D02G231601	660	466.513	33	0.723006
Gohir.A03G166900	1022	828.344	5.53261	0.068267
Gohir.A01G139500	952	758.39	1894.96	25.5387
Gohir.D05G136700	3431	3237.34	206.15	0.650859
Gohir.A01G179666	568	374.766	0	0
Gohir.A13G122266	1352	1158.34	0	0
Gohir.A13G221400	1308	1114.34	2	0.0183443
Gohir.A06G120304	1671	1477.34	0	0
Gohir.D13G029900	3193	2999.34	517.338	1.76295
Gohir.D05G385000	3322	3128.34	338.645	1.10643
Gohir.A08G059750	486	293.476	0	0
Gohir.D07G028100	2078	1884.34	0	0
Gohir.A10G092900	2645	2451.34	51.0905	0.213023
Gohir.D10G005266	1034	840.344	0	0
Gohir.D03G161200	1182	988.344	0	0
Gohir.A13G082800	1873	1679.34	3	0.0182588
Gohir.D07G016800	780	586.469	256.343	4.46752
Gohir.A07G012000	2156	1962.34	66.2238	0.344929
Gohir.D03G090100	2685	2491.34	262.76	1.078
Gohir.A01G018700	3910	3716.34	6.1654	0.0169565
Gohir.A01G092600	2466	2272.34	2.2666	0.0101951
Gohir.A03G055900	1242	1048.34	0	0
Gohir.A03G192300	360	172.573	0	0
Gohir.A06G119700	1989	1795.34	293.428	1.6705
Gohir.D13G142500	2157	1963.34	116.14	0.604611
Gohir.D03G061703	327	142.987	4.11617	0.294231
Gohir.D05G328920	339	153.66	0	0
