target_id	length	eff_length	AD2_2	AD2_2_tpm
Gohir.D05G017800	712	530.316	71.9409	1.40159
Gohir.D06G167100	1645	1463.24	44	0.310682
Gohir.A08G219555	1498	1316.24	224.751	1.76419
Gohir.A05G006100	1128	946.245	217.181	2.37136
Gohir.D04G010300	2689	2507.24	249.668	1.02884
Gohir.D01G057100	1269	1087.24	0	0
Gohir.D04G170800	1594	1412.24	122.2	0.894007
Gohir.A01G153800	1751	1569.24	16.3847	0.107876
Gohir.D08G228400	1119	937.245	2	0.0220474
Gohir.A04G048165	1065	883.245	10.0954	0.118092
Gohir.A10G237000	918	736.245	0	0
Gohir.A13G016300	1270	1088.24	107.586	1.02143
Gohir.D08G191800	1624	1442.24	521.624	3.73678
Gohir.A09G110880	1269	1087.24	4	0.0380113
Gohir.A05G236950	636	454.352	0	0
Gohir.D09G120400	2577	2395.24	44.8945	0.193653
Gohir.D03G135900	1752	1570.24	6.46393	0.0425314
Gohir.A08G101400	804	622.261	113.773	1.88907
Gohir.D07G105100	1173	991.245	65.5992	0.683751
Gohir.D05G279500	1041	859.245	31.0205	0.373002
Gohir.A11G029900	871	689.245	1174.76	17.6098
Gohir.D05G344800	1847	1665.24	0	0
Gohir.A11G286841	945	763.245	0	0
Gohir.D03G031800	1092	910.245	120.103	1.36325
Gohir.A11G096800	2714	2532.24	113.943	0.464901
Gohir.A03G186400	1186	1004.24	7.39364	0.0760674
Gohir.D04G161600	1440	1258.24	43	0.353088
Gohir.D10G096000	1922	1740.24	119.437	0.709099
Gohir.D11G217600	2203	2021.24	5.53707	0.0283036
Gohir.A06G061900	913	731.245	5	0.0706459
Gohir.A06G078300	2296	2114.24	68.6436	0.335447
Gohir.D05G234600	3130	2948.24	75.3598	0.264092
Gohir.A13G194500	999	817.245	262	3.31229
Gohir.A06G043800	4312	4130.24	113.493	0.283906
Gohir.A09G087600	1070	888.245	6	0.0697908
Gohir.D13G042300	1337	1155.24	178.278	1.59442
Gohir.D03G095800	2782	2600.24	119.105	0.473254
Gohir.D08G069200	3165	2983.24	220.46	0.763522
Gohir.D11G105400	1852	1670.24	7	0.043301
Gohir.D11G065833	922	740.245	4	0.0558296
Gohir.D02G136400	4076	3894.24	491.805	1.30482
Gohir.D02G043200	2366	2184.24	18.4911	0.0874664
Gohir.A02G162900	952	770.245	110.656	1.48431
Gohir.D03G166101	1665	1483.24	166.967	1.16305
Gohir.A05G044600	1089	907.245	556.073	6.33268
Gohir.D13G072400	2007	1825.24	117.73	0.666417
Gohir.D02G104300	1911	1729.24	26.2811	0.157024
Gohir.A09G026000	7171	6989.24	654.248	0.967147
Gohir.A05G057500	1461	1279.24	4.54072	0.0366734
Gohir.A08G114700	1067	885.245	3	0.0350137
Gohir.D10G152000	1549	1367.24	208.627	1.57654
Gohir.D05G287000	1718	1536.24	499.312	3.35808
Gohir.A02G144200	969	787.245	102.212	1.34144
Gohir.A12G030701	522	340.697	0	0
Gohir.D02G014900	3427	3245.24	7.02657	0.0223705
Gohir.A10G169466	748	566.275	2	0.0364907
Gohir.A07G112100	1898	1716.24	92.5269	0.557017
Gohir.D06G172800	619	437.374	0	0
Gohir.D08G092550	231	76.6939	2.65269	0.35736
Gohir.A04G018100	2811	2629.24	10	0.039296
Gohir.D06G070000	3166	2984.24	168.301	0.582684
Gohir.A06G175900	1442	1260.24	14.5044	0.118912
Gohir.D10G113200	1290	1108.24	194.732	1.81544
Gohir.A06G089000	2502	2320.24	333.618	1.48558
Gohir.D10G136700	1374	1192.24	5.33499	0.0462326
Gohir.D02G211100	963	781.245	181.956	2.40635
Gohir.D06G009100	2758	2576.24	79	0.316825
Gohir.A06G203700	1768	1586.24	130.456	0.849718
Gohir.A10G031650	915	733.245	0	0
Gohir.D06G185900	1275	1093.24	19.4659	0.183966
Gohir.D02G193500	354	178.006	42.5421	2.46924
Gohir.D12G211400	642	460.352	0	0
Gohir.D07G106900	1085	903.245	5	0.0571932
Gohir.A05G257150	774	592.261	0	0
Gohir.D09G074600	858	676.245	439.688	6.7177
Gohir.D02G139000	2564	2382.24	620.233	2.68998
Gohir.D05G214600	1724	1542.24	560.182	3.7528
Gohir.A05G110900	1774	1592.24	641.029	4.15956
Gohir.A01G195000	1796	1614.24	0	0
Gohir.D05G354825	333	159.077	0	0
Gohir.A12G219875	606	424.374	0	0
Gohir.D09G245650	568	386.527	0	0
Gohir.A13G139780	1125	943.245	4.30282	0.0471312
Gohir.A10G158400	1065	883.245	2	0.0233953
Gohir.D12G014000	1852	1670.24	337.564	2.08812
Gohir.A09G112900	1696	1514.24	87.3196	0.595793
Gohir.A11G032200	1485	1303.24	130.264	1.03271
Gohir.D02G076100	1379	1197.24	1395.83	12.0456
Gohir.D02G168900	2310	2128.24	50.9173	0.247186
Gohir.D09G149400	2344	2162.24	4.38484	0.0209522
Gohir.D13G036900	2218	2036.24	282.131	1.43153
Gohir.A13G063900	1421	1239.24	154.308	1.28651
Gohir.A07G183850	623	441.374	0	0
Gohir.D01G109550	216	66.6265	0.438813	0.0680475
Gohir.D05G339300	1391	1209.24	10	0.0854409
Gohir.A08G000117	641	459.352	21.409	0.481538
Gohir.A11G253600	3103	2921.24	154.3	0.545729
Gohir.D02G162600	2292	2110.24	232.468	1.13818
Gohir.A06G132200	2674	2492.24	62.0919	0.257409
Gohir.D08G252466	264	100.997	0	0
Gohir.A08G184900	2168	1986.24	79.3011	0.412502
Gohir.A08G099868	2794	2612.24	159.755	0.631861
Gohir.D04G097500	1283	1101.24	423	3.96859
Gohir.D05G057600	2551	2369.24	108.556	0.473394
Gohir.A06G111004	426	246.119	0	0
Gohir.D11G115100	456	275.463	2	0.0750147
Gohir.D02G144600	2553	2371.24	136.598	0.595178
Gohir.D05G306750	174	41.4069	7.85923	1.96105
Gohir.D01G110500	1668	1486.24	2	0.0139034
Gohir.A05G389500	1332	1150.24	230.961	2.07457
Gohir.D04G191000	1465	1283.24	113.22	0.911576
Gohir.D09G177200	1117	935.245	65.3696	0.722154
Gohir.A05G171200	1945	1763.24	2025.35	11.8677
Gohir.D07G144500	2265	2083.24	232.816	1.15466
Gohir.A02G131602	702	520.316	0	0
Gohir.D09G148200	468	287.259	1	0.0359671
Gohir.D13G169500	776	594.261	1	0.0173861
Gohir.D05G061700	1906	1724.24	214.834	1.28731
Gohir.A10G138000	651	469.329	37.1002	0.81673
Gohir.D05G127800	2098	1916.24	404.083	2.17871
Gohir.A06G188000	545	363.583	0	0
Gohir.A04G136166	474	293.194	34	1.19813
Gohir.D05G162100	1462	1280.24	6	0.0484215
Gohir.A02G152800	1595	1413.24	82.4254	0.602592
Gohir.D04G126700	2004	1822.24	0	0
Gohir.D08G175150	399	220.18	0	0
Gohir.A10G180800	858	676.245	11	0.168062
Gohir.D05G200300	2414	2232.24	115.135	0.532897
Gohir.A06G184200	1632	1450.24	6	0.0427454
Gohir.A05G174300	1908	1726.24	590.081	3.53174
Gohir.D03G099501	1705	1523.24	69.9355	0.47436
Gohir.D05G379600	763	581.261	4	0.0710998
Gohir.A13G096100	2329	2147.24	123.047	0.592067
Gohir.A06G171600	3763	3581.24	133.318	0.384624
Gohir.D02G060700	911	729.245	12	0.170015
Gohir.A11G063866	998	816.245	42.7801	0.541503
Gohir.D04G130600	1233	1051.24	117.52	1.15501
Gohir.A13G202000	1652	1470.24	67.3669	0.47341
Gohir.D12G051200	2062	1880.24	287.749	1.58117
Gohir.A07G093500	746	564.275	1	0.01831
Gohir.D08G032600	1356	1174.24	5545.99	48.7978
Gohir.A05G202800	3483	3301.24	389.549	1.21917
Gohir.A05G058000	1462	1280.24	1.39132	0.0112283
Gohir.D10G105201	573	391.517	1	0.0263894
Gohir.A09G089932	2542	2360.24	9	0.0393972
Gohir.A05G343600	3502	3320.24	573.739	1.78535
Gohir.D05G352900	1899	1717.24	34.4224	0.207104
Gohir.A12G080900	1402	1220.24	0	0
Gohir.D11G305800	923	741.245	16	0.223017
Gohir.A02G027600	1729	1547.24	215.782	1.44091
Gohir.A11G314300	1726	1544.24	0	0
Gohir.D11G004801	690	508.316	761.203	15.472
Gohir.D09G135200	932	750.245	3	0.0413141
Gohir.D09G152550	234	78.7833	0	0
Gohir.A12G037300	1127	945.245	394.076	4.30741
Gohir.A11G282669	210	62.608	0	0
Gohir.A09G096001	954	772.245	9	0.120411
Gohir.D05G116800	1456	1274.24	0	0
Gohir.D04G102100	2214	2032.24	30.0789	0.152921
Gohir.A12G037100	2141	1959.24	15.2533	0.0804367
Gohir.D01G033132	965	783.245	1	0.0131911
Gohir.D05G087500	3297	3115.24	244.076	0.809493
Gohir.A13G148700	3982	3800.24	65.7253	0.17869
Gohir.D11G222014	204	58.7603	1	0.175831
Gohir.D05G073700	1672	1490.24	1531.48	10.6178
Gohir.A01G181400	2148	1966.24	94	0.493935
Gohir.D08G202400	1665	1483.24	58.9527	0.410649
Gohir.D08G027900	2146	1964.24	250.054	1.31528
Gohir.D01G152650	321	148.511	3	0.20871
Gohir.A04G102000	1294	1112.24	67.9134	0.630863
Gohir.A09G028700	2906	2724.24	4.12842	0.0156573
Gohir.D04G014900	4474	4292.24	435.98	1.04945
Gohir.D08G215800	3557	3375.24	299.234	0.91598
Gohir.A03G119500	1075	893.245	0	0
Gohir.D13G179600	1663	1481.24	296.557	2.06853
Gohir.D01G110200	667	485.329	0	0
Gohir.A08G049100	2398	2216.24	47	0.219109
Gohir.A08G026720	1404	1222.24	85.8255	0.725501
Gohir.A09G018600	607	425.374	1.79606	0.0436244
Gohir.D13G138200	4807	4625.24	113	0.25242
Gohir.D10G222144	776	594.261	0	0
Gohir.D13G000200	2424	2242.24	277.049	1.2766
Gohir.D08G154100	1210	1028.24	46.6123	0.468364
Gohir.A05G040300	2654	2472.24	745.487	3.1155
Gohir.D11G225400	2940	2758.24	220.748	0.826882
Gohir.D13G110600	1750	1568.24	2	0.0131764
Gohir.D09G116300	1621	1439.24	34	0.244075
Gohir.A12G158300	552	370.565	0	0
Gohir.D08G183100	1151	969.245	773.148	8.24155
Gohir.A07G112600	1168	986.245	37.6121	0.394024
Gohir.D07G002950	2991	2809.24	0	0
Gohir.D08G117301	581	399.497	13.6557	0.353166
Gohir.A11G268900	1213	1031.24	14	0.140264
Gohir.A01G086600	4737	4555.24	261.291	0.592642
Gohir.A10G183300	1312	1130.24	124.449	1.13762
Gohir.D11G048300	1848	1666.24	0	0
Gohir.A04G087700	1649	1467.24	78.8581	0.555295
Gohir.D05G185900	2624	2442.24	48.8378	0.206608
Gohir.A11G229100	3899	3717.24	777.15	2.16005
Gohir.D12G269000	3894	3712.24	365.295	1.01668
Gohir.A11G320500	1386	1204.24	205	1.75881
Gohir.A05G100500	4117	3935.24	244.254	0.641282
Gohir.D01G016984	1495	1313.24	0	0
Gohir.D10G076300	966	784.245	305.703	4.02743
Gohir.A13G130701	838	656.245	0	0
Gohir.D13G046300	2125	1943.24	142.672	0.75856
Gohir.A11G175000	2374	2192.24	203.405	0.958632
Gohir.A11G072400	1771	1589.24	127.339	0.827845
Gohir.A01G195400	1123	941.245	173.245	1.90168
Gohir.A05G261900	2342	2160.24	259.381	1.24055
Gohir.A10G138500	1358	1176.24	109.975	0.966001
Gohir.D08G201300	2935	2753.24	557.431	2.09183
Gohir.D10G039300	1040	858.245	419.154	5.04595
Gohir.D07G196232	1671	1489.24	86.7026	0.601514
Gohir.D10G014500	1698	1516.24	0	0
Gohir.D12G255375	1398	1216.24	11	0.093444
Gohir.D13G027080	576	394.507	0	0
Gohir.D07G057300	4750	4568.24	575.37	1.3013
Gohir.A13G112000	1725	1543.24	1	0.00669491
Gohir.A12G017600	2481	2299.24	1374.26	6.17539
Gohir.D11G313200	2766	2584.24	27.6266	0.110452
Gohir.A10G066900	1503	1321.24	93.6	0.731935
Gohir.A04G044600	3609	3427.24	49.5863	0.149484
Gohir.D01G110400	1302	1120.24	0	0
Gohir.D07G218000	2147	1965.24	15	0.0788596
Gohir.D05G208000	2255	2073.24	98	0.488377
Gohir.D10G232100	6017	5835.24	415.128	0.735026
Gohir.A09G215400	967	785.245	64	0.842083
Gohir.A12G080200	228	74.5406	90	12.4747
Gohir.D05G082400	1553	1371.24	312.837	2.35713
Gohir.A10G191900	3019	2837.24	214.495	0.781089
Gohir.D12G072500	936	754.245	207.307	2.83976
Gohir.A06G176500	437	256.803	0	0
Gohir.D01G077400	1648	1466.24	88.9352	0.626682
Gohir.D01G118400	622	440.374	18	0.422309
Gohir.D08G063700	2024	1842.24	122.757	0.688458
Gohir.D11G121600	6557	6375.24	585.895	0.949517
Gohir.A09G175450	1936	1754.24	470.581	2.77156
Gohir.A09G112200	1954	1772.24	0	0
Gohir.A05G107600	938	756.245	6	0.0819726
Gohir.D12G021000	3385	3203.24	422.906	1.36406
Gohir.D10G117701	1838	1656.24	26.3742	0.164526
Gohir.D06G063600	830	648.261	0	0
Gohir.A01G070200	601	419.374	58.5301	1.44197
Gohir.A05G250400	2336	2154.24	144.667	0.69383
Gohir.A10G044000	2230	2048.24	80.3961	0.405539
Gohir.D10G101400	1362	1180.24	138	1.20806
Gohir.A08G221650	1275	1093.24	44.163	0.41737
Gohir.A05G240200	1429	1247.24	162.067	1.34252
Gohir.A13G178500	3187	3005.24	110.331	0.379313
Gohir.A02G069100	2558	2376.24	7.42831	0.0322982
Gohir.A02G066800	2473	2291.24	261.896	1.18097
Gohir.A08G060250	287	119.57	45	3.88838
Gohir.A03G134700	1085	903.245	94.5381	1.08139
Gohir.D09G084101	554	372.565	31.4317	0.871658
Gohir.D07G185600	2968	2786.24	237.608	0.881094
Gohir.A11G011900	1073	891.245	261.677	3.03354
Gohir.D06G083833	237	80.9211	0	0
Gohir.A06G077950	1034	852.245	0	0
Gohir.A11G234500	2144	1962.24	34.1912	0.180028
Gohir.A01G205700	1461	1279.24	0	0
Gohir.A13G190300	2081	1899.24	17.3172	0.0942057
Gohir.D07G111750	1639	1457.24	9	0.0638102
Gohir.D01G026700	869	687.245	154.95	2.32948
Gohir.A11G183800	1975	1793.24	187.017	1.07751
Gohir.A11G273100	1689	1507.24	1	0.00685482
Gohir.A03G123500	1437	1255.24	79.0182	0.650397
Gohir.D05G336340	1512	1330.24	0	0
Gohir.D03G009100	462	281.366	517.756	19.0123
Gohir.A06G136600	897	715.245	15.7979	0.228205
Gohir.D09G157000	888	706.245	359.831	5.26408
Gohir.D04G099600	2034	1852.24	164.506	0.917621
Gohir.D08G151866	519	337.706	45.3548	1.3876
Gohir.D11G084500	1902	1720.24	44.2066	0.265508
Gohir.D05G198900	2638	2456.24	366.773	1.54278
Gohir.A07G072900	1655	1473.24	205.488	1.44109
Gohir.A12G098200	546	364.583	87.5996	2.48248
Gohir.D06G175308	402	223.091	0	0
Gohir.D10G118700	1089	907.245	0	0
Gohir.D09G094400	2011	1829.24	60.9637	0.344333
Gohir.A12G146000	1812	1630.24	49.431	0.313275
Gohir.A03G198800	963	781.245	88.8673	1.17526
Gohir.A11G104500	2132	1950.24	172.052	0.911489
Gohir.D10G153065	864	682.245	0	0
Gohir.D02G105800	1905	1723.24	586.777	3.51808
Gohir.D13G185600	1748	1566.24	89.6511	0.591393
Gohir.A11G286282	1734	1552.24	0	0
Gohir.A01G216800	2223	2041.24	134.56	0.681085
Gohir.D10G043800	1456	1274.24	28.7036	0.232736
Gohir.A12G036900	2050	1868.24	142.532	0.788242
Gohir.A05G287900	2402	2220.24	603.49	2.80833
Gohir.A10G040200	1583	1401.24	349.209	2.57484
Gohir.A07G117900	1941	1759.24	0	0
Gohir.D08G211201	1244	1062.24	136.254	1.32527
Gohir.D11G083300	1667	1485.24	257.822	1.7935
Gohir.D01G065700	956	774.245	157.84	2.10629
Gohir.D05G176100	1949	1767.24	0	0
Gohir.A11G241900	678	496.316	0	0
Gohir.D10G253900	1615	1433.24	6	0.0432524
Gohir.D06G035000	438	257.777	0	0
Gohir.A03G000040	231	76.6939	11.4205	1.53852
Gohir.A06G046900	1453	1271.24	190.074	1.5448
Gohir.A01G079000	894	712.245	49.0363	0.711326
Gohir.D06G125800	1235	1053.24	3257.44	31.9542
Gohir.D02G059700	2848	2666.24	0	0
Gohir.A11G127600	2783	2601.24	1335.15	5.3031
Gohir.A02G043601	1842	1660.24	3	0.0186693
Gohir.D12G261700	567	385.536	0	0
Gohir.D09G031600	417	237.477	0	0
Gohir.A07G186700	779	597.261	30.2619	0.523495
Gohir.A07G150100	1702	1520.24	136.075	0.924796
Gohir.D13G108200	2566	2384.24	13.9663	0.0605217
Gohir.D10G231932	429	249.056	0	0
Gohir.A05G215900	1784	1602.24	1996.44	12.8738
Gohir.D01G023541	2641	2459.24	353.746	1.48617
Gohir.A13G167500	745	563.275	25.0834	0.460093
Gohir.A11G201100	1600	1418.24	94.6151	0.689269
Gohir.D04G176414	330	156.407	0	0
Gohir.D01G026020	2484	2302.24	1	0.00448775
Gohir.A07G141550	375	197.614	0	0
Gohir.A13G024100	755	573.261	285.234	5.14077
Gohir.A07G082100	2461	2279.24	150.834	0.683734
Gohir.A12G015000	2107	1925.24	127.598	0.684761
Gohir.D04G153200	777	595.261	7	0.121498
Gohir.A02G139200	1082	900.245	41.4261	0.475437
Gohir.A08G144100	1600	1418.24	176.012	1.28225
Gohir.A05G202550	234	78.7833	0	0
Gohir.D04G036800	1675	1493.24	4	0.0276763
Gohir.D01G029000	950	768.245	0	0
Gohir.A11G229600	1266	1084.24	357.694	3.40851
Gohir.A09G059300	941	759.245	38	0.517108
Gohir.D10G164601	1275	1093.24	11.6451	0.110054
Gohir.D05G365700	921	739.245	190.771	2.66626
Gohir.A12G016966	1925	1743.24	116.501	0.690479
Gohir.D12G146150	1426	1244.24	30.046	0.249494
Gohir.A06G082880	1536	1354.24	109.455	0.835062
Gohir.A04G114900	1159	977.245	44	0.465189
Gohir.A07G100700	362	185.449	29	1.61567
Gohir.A07G058200	2551	2369.24	154.826	0.675171
Gohir.A11G004400	583	401.477	1	0.0257347
Gohir.A11G301700	2927	2745.24	9.3572	0.0352164
Gohir.A07G076550	1873	1691.24	320.611	1.95863
Gohir.D11G046280	578	396.497	53.9584	1.40604
Gohir.D12G133232	540	358.61	71	2.04558
Gohir.A01G011600	2091	1909.24	363.535	1.96727
Gohir.D01G062600	1042	860.245	232.261	2.78955
Gohir.D06G014450	420	240.35	4	0.171947
Gohir.A07G196900	562	380.536	0	0
Gohir.A01G225700	1716	1534.24	39.5011	0.266008
Gohir.A10G087250	657	475.329	0	0
Gohir.D02G011800	1003	821.245	104.001	1.30841
Gohir.D01G042774	93	10.4525	1	0.98846
Gohir.D04G162300	3791	3609.24	2656.37	7.60418
Gohir.A10G099000	834	652.245	2	0.031681
Gohir.D08G175050	769	587.261	60.4914	1.06425
Gohir.A08G082862	1359	1177.24	1	0.00877633
Gohir.D05G056900	927	745.245	35.9352	0.498196
Gohir.A05G297200	2773	2591.24	13.6585	0.0544597
Gohir.A10G040100	1593	1411.24	86.0913	0.630284
Gohir.D13G219000	1980	1798.24	296.65	1.70441
Gohir.D08G067000	1968	1786.24	126.141	0.729619
Gohir.D08G210100	1413	1231.24	81.6789	0.685402
Gohir.D07G056200	2973	2791.24	155.08	0.574033
Gohir.A08G101048	1572	1390.24	0	0
Gohir.D13G142100	1424	1242.24	113	0.939834
Gohir.A06G163300	3023	2841.24	57.9089	0.21058
Gohir.D08G069400	2551	2369.24	83.9861	0.36625
Gohir.A05G072300	2194	2012.24	630.668	3.23817
Gohir.D05G332188	351	175.331	0	0
Gohir.D04G185500	1056	874.245	0	0
Gohir.A07G210200	2215	2033.24	0	0
Gohir.D03G091200	1342	1160.24	85.5118	0.761476
Gohir.D11G218000	1477	1295.24	71.6308	0.571384
Gohir.A06G025900	1680	1498.24	148.116	1.02141
Gohir.D01G186200	602	420.374	0	0
Gohir.D02G020550	348	172.621	0	0
Gohir.D13G057801	4668	4486.24	5	0.0115151
Gohir.D04G087100	1437	1255.24	110.025	0.905611
Gohir.A03G075000	2229	2047.24	48.6087	0.245315
Gohir.A02G145200	1914	1732.24	0	0
Gohir.A05G339200	3285	3103.24	149.588	0.498037
Gohir.D08G083700	4014	3832.24	405.032	1.09198
Gohir.D05G328740	351	175.331	0	0
Gohir.D05G094000	2780	2598.24	13	0.0516944
Gohir.D03G034000	1611	1429.24	367.175	2.65428
Gohir.D01G154266	2144	1962.24	1.4358	0.00756
Gohir.D03G053900	1969	1787.24	606.786	3.50777
Gohir.D12G023900	2867	2685.24	17.6071	0.0677461
Gohir.A11G086300	2042	1860.24	710.981	3.94882
Gohir.A02G165400	1070	888.245	10	0.116318
Gohir.A07G084000	1335	1153.24	147.262	1.31931
Gohir.A12G112100	6276	6094.24	2470.28	4.188
Gohir.A12G142700	1812	1630.24	124.726	0.790465
Gohir.A01G078100	4189	4007.24	491.673	1.26768
Gohir.D05G327200	1530	1348.24	6	0.0459793
Gohir.A01G088400	1104	922.245	38.5065	0.431388
Gohir.A06G065650	570	388.527	0	0
Gohir.A08G113000	1617	1435.24	285.83	2.05761
Gohir.D07G104350	354	178.006	8	0.464339
Gohir.D13G155000	1116	934.245	784.642	8.67742
Gohir.D11G131300	1524	1342.24	20	0.153949
Gohir.A04G078300	1667	1485.24	50.2005	0.349213
Gohir.A11G077900	1731	1549.24	7	0.0466829
Gohir.A13G032800	961	779.245	3	0.0397766
Gohir.D04G173180	675	493.316	0	0
Gohir.A05G026300	5376	5194.24	621.03	1.23529
Gohir.A03G132200	2029	1847.24	83.3615	0.466252
Gohir.D01G044300	2424	2242.24	77.603	0.357582
Gohir.A06G068800	2674	2492.24	135.657	0.562384
Gohir.D07G197600	480	299.127	12.9	0.445566
Gohir.A04G004400	1711	1529.24	35	0.236467
Gohir.D07G056700	1602	1420.24	72.4754	0.527238
Gohir.A04G068900	961	779.245	278.732	3.69566
Gohir.D04G090900	839	657.245	135	2.1222
Gohir.A11G267400	1708	1526.24	119.675	0.810136
Gohir.D04G065500	1486	1304.24	58.7799	0.465639
Gohir.A08G187250	546	364.583	2	0.0566778
Gohir.D10G084200	1593	1411.24	158.052	1.15712
Gohir.A03G190700	519	337.706	56	1.71328
Gohir.A09G214300	1236	1054.24	5	0.0490014
Gohir.A13G167300	2437	2255.24	179.688	0.823198
Gohir.A11G044500	1038	856.245	53.7974	0.649148
Gohir.D06G199500	1637	1455.24	30.5861	0.217154
Gohir.D12G039100	1374	1192.24	0	0
Gohir.D05G191300	2953	2771.24	630.349	2.3501
Gohir.A03G151200	907	725.245	105.371	1.50112
Gohir.A06G137802	457	276.449	141.656	5.29417
Gohir.D11G195400	3544	3362.24	116.383	0.357635
Gohir.A10G241520	3152	2970.24	123.258	0.428748
Gohir.D07G187500	1419	1237.24	0	0
Gohir.D04G029300	2355	2173.24	0	0
Gohir.A05G265000	153	30.7954	0	0
Gohir.A07G104650	2951	2769.24	0.0444245	0.000165745
Gohir.A09G002000	1378	1196.24	0	0
Gohir.D02G106700	3373	3191.24	121.038	0.39187
Gohir.D08G095100	1137	955.245	0	0
Gohir.A13G199800	1497	1315.24	1107.28	8.69825
Gohir.A02G148000	685	503.316	255.866	5.25232
Gohir.D13G126200	1925	1743.24	4	0.0237073
Gohir.A03G028001	717	535.303	0	0
Gohir.D02G231601	660	478.329	18	0.3888
Gohir.A03G166900	1022	840.245	7.60092	0.0934631
Gohir.A01G139500	952	770.245	6040.67	81.0282
Gohir.D05G136700	3431	3249.24	97.3694	0.309614
Gohir.A01G179666	568	386.527	1	0.0267301
Gohir.A13G122266	1352	1170.24	0	0
Gohir.A13G221400	1308	1126.24	4	0.036695
Gohir.A06G120304	1671	1489.24	2.04747	0.0142047
Gohir.D13G029900	3193	3011.24	300.339	1.03049
Gohir.D05G385000	3322	3140.24	401.963	1.32252
Gohir.A08G059750	486	305.075	0	0
Gohir.D07G028100	2078	1896.24	0	0
Gohir.A10G092900	2645	2463.24	62.1305	0.260602
Gohir.D10G005266	1034	852.245	0	0
Gohir.D03G161200	1182	1000.24	0	0
Gohir.A13G082800	1873	1691.24	3	0.0183271
Gohir.D07G016800	780	598.261	151.291	2.61278
Gohir.A07G012000	2156	1974.24	102.101	0.534328
Gohir.D03G090100	2685	2503.24	223.165	0.92109
Gohir.A01G018700	3910	3728.24	1.01829	0.00282193
Gohir.A01G092600	2466	2284.24	22.6385	0.102396
Gohir.A03G055900	1242	1060.24	0	0
Gohir.A03G192300	360	183.576	1	0.0562812
Gohir.A06G119700	1989	1807.24	238.761	1.36498
