target_id	length	eff_length	AD1_4	AD1_4_tpm
Gohir.D05G354825	333	149.007	0	0
Gohir.A12G219875	606	414.234	1	0.0260431
Gohir.D09G245650	568	376.336	0	0
Gohir.A13G139780	1125	932.871	2.72081	0.031464
Gohir.A10G158400	1065	872.871	4	0.0494366
Gohir.D12G014000	1852	1659.87	429.461	2.79118
Gohir.A09G112900	1696	1503.87	102.134	0.73265
Gohir.A11G032200	1485	1292.87	103.786	0.866004
Gohir.D02G076100	1379	1186.87	1696.99	15.4246
Gohir.D02G168900	2310	2117.87	55.6385	0.283409
Gohir.D09G149400	2344	2151.87	9	0.0451195
Gohir.D13G036900	2218	2025.87	816.243	4.34656
Gohir.A13G063900	1421	1228.87	165.472	1.45264
Gohir.A07G183850	623	431.208	1	0.0250179
Gohir.D01G109550	216	58.8547	7	1.28308
Gohir.D05G339300	1391	1198.87	26.8925	0.24199
Gohir.A08G000117	641	449.129	87.6519	2.10537
Gohir.A11G253600	3103	2910.87	239.11	0.886164
Gohir.D02G162600	2292	2099.87	232.822	1.19611
Gohir.A06G132200	2674	2481.87	128.387	0.558059
Gohir.D08G252466	264	91.4844	0	0
Gohir.A08G184900	2168	1975.87	269.775	1.47293
Gohir.A08G099868	2794	2601.87	151.29	0.627282
Gohir.D04G097500	1283	1090.87	415	4.10405
Gohir.D05G057600	2551	2358.87	174.825	0.799533
Gohir.A06G111004	426	236.128	0	0
Gohir.D11G115100	456	265.388	1.43867	0.0584814
Gohir.D02G144600	2553	2360.87	207.486	0.948101
Gohir.D05G306750	174	36.4329	6.92963	2.05189
Gohir.D01G110500	1668	1475.87	2	0.0146191
Gohir.A05G389500	1332	1139.87	329.524	3.11867
Gohir.D04G191000	1465	1272.87	144.151	1.22172
Gohir.D09G177200	1117	924.871	90	1.04978
Gohir.A05G171200	1945	1752.87	1301.24	8.0084
Gohir.D07G144500	2265	2072.87	260.234	1.35435
Gohir.A02G131602	702	510.006	0	0
Gohir.D09G148200	468	277.188	3	0.116758
Gohir.D13G169500	776	583.929	3	0.0554242
Gohir.D05G061700	1906	1713.87	184.701	1.1626
Gohir.A10G138000	651	459.102	40.009	0.940127
Gohir.D05G127800	2098	1905.87	465.399	2.63433
Gohir.A06G188000	545	353.453	0	0
Gohir.A04G136166	474	283.075	34	1.29573
Gohir.D05G162100	1462	1269.87	10.5014	0.0892126
Gohir.A02G152800	1595	1402.87	58	0.446014
Gohir.D04G126700	2004	1811.87	11	0.0654943
Gohir.D08G175150	399	210.153	0	0
Gohir.A10G180800	858	665.916	48	0.777607
Gohir.D05G200300	2414	2221.87	111.88	0.543216
Gohir.A06G184200	1632	1439.87	2	0.0149846
Gohir.A05G174300	1908	1715.87	441.4	2.77515
Gohir.D03G099501	1705	1512.87	230.074	1.64061
Gohir.D05G379600	763	570.964	4	0.0755771
Gohir.A13G096100	2329	2136.87	103.384	0.52193
Gohir.A06G171600	3763	3570.87	112.363	0.33946
Gohir.D02G060700	911	718.903	16	0.240098
Gohir.A11G063866	998	805.871	35.9612	0.481401
Gohir.D04G130600	1233	1040.87	70.6673	0.73242
Gohir.A13G202000	1652	1459.87	81.8376	0.604751
Gohir.D12G051200	2062	1869.87	372.995	2.15194
Gohir.A07G093500	746	553.975	3	0.0584211
Gohir.D08G032600	1356	1163.87	7200.55	66.742
Gohir.A05G202800	3483	3290.87	490.571	1.60816
Gohir.A05G058000	1462	1269.87	3	0.0254859
Gohir.D10G105201	573	381.321	33	0.933602
Gohir.A09G089932	2542	2349.87	25	0.114772
Gohir.A05G343600	3502	3309.87	710.823	2.3168
Gohir.D05G352900	1899	1706.87	27	0.170648
Gohir.A12G080900	1402	1209.87	4	0.0356664
Gohir.D11G305800	923	730.903	14	0.206636
Gohir.A02G027600	1729	1536.87	260.118	1.82588
Gohir.A11G314300	1726	1533.87	1	0.00703314
Gohir.D11G004801	690	498.016	1221.64	26.463
Gohir.D09G135200	932	739.903	1.31925	0.0192349
Gohir.D09G152550	234	70.1813	3.20215	0.492219
Gohir.A12G037300	1127	934.871	441.886	5.09914
Gohir.A11G282669	210	55.2191	0	0
Gohir.A09G096001	954	761.903	4	0.0566368
Gohir.D05G116800	1456	1263.87	0	0
Gohir.D04G102100	2214	2021.87	26.8758	0.143399
Gohir.A12G037100	2141	1948.87	24.0961	0.133383
Gohir.D01G033132	965	772.903	0	0
Gohir.D05G087500	3297	3104.87	189.807	0.659487
Gohir.A13G148700	3982	3789.87	120.987	0.344391
Gohir.D11G222014	204	51.6358	0	0
Gohir.D05G073700	1672	1479.87	2137.31	15.5805
Gohir.A01G181400	2148	1955.87	86	0.474348
Gohir.D08G202400	1665	1472.87	112.955	0.827332
Gohir.D08G027900	2146	1953.87	399.98	2.20841
Gohir.D01G152650	321	138.263	1	0.0780249
Gohir.A04G102000	1294	1101.87	145.879	1.42824
Gohir.A09G028700	2906	2713.87	11.667	0.0463776
Gohir.D04G014900	4474	4281.87	429.865	1.08302
Gohir.D08G215800	3557	3364.87	220.918	0.708274
Gohir.A03G119500	1075	882.871	110.658	1.35214
Gohir.D13G179600	1663	1470.87	261.602	1.91869
Gohir.D01G110200	667	475.065	0	0
Gohir.A08G049100	2398	2205.87	14.8065	0.0724119
Gohir.A08G026720	1404	1211.87	74.8329	0.666154
Gohir.A09G018600	607	415.234	1.36834	0.0355499
Gohir.D13G138200	4807	4614.87	251	0.586749
Gohir.D10G222144	776	583.929	10	0.184747
Gohir.D13G000200	2424	2231.87	195.832	0.946571
Gohir.D08G154100	1210	1017.87	31.6815	0.335777
Gohir.A05G040300	2654	2461.87	840.294	3.68217
Gohir.D11G225400	2940	2747.87	367.81	1.44399
Gohir.D13G110600	1750	1557.87	1	0.00692479
Gohir.D09G116300	1621	1428.87	180	1.35899
Gohir.A12G158300	552	360.431	0	0
Gohir.D08G183100	1151	958.871	839.148	9.44097
Gohir.A07G112600	1168	975.871	65.3045	0.721919
Gohir.D07G002950	2991	2798.87	1	0.00385439
Gohir.D08G117301	581	389.298	16.3821	0.453968
Gohir.A11G268900	1213	1020.87	18	0.190213
Gohir.A01G086600	4737	4544.87	234.127	0.555737
Gohir.A10G183300	1312	1119.87	201.844	1.9444
Gohir.D11G048300	1848	1655.87	0	0
Gohir.A04G087700	1649	1456.87	55	0.407268
Gohir.D05G185900	2624	2431.87	24.6235	0.109231
Gohir.A11G229100	3899	3706.87	842.822	2.45283
Gohir.D12G269000	3894	3701.87	372.01	1.08411
Gohir.A11G320500	1386	1193.87	291	2.6295
Gohir.A05G100500	4117	3924.87	279.817	0.769106
Gohir.D01G016984	1495	1302.87	229.25	1.89822
Gohir.D10G076300	966	773.903	171.604	2.3921
Gohir.A13G130701	838	645.916	0	0
Gohir.D13G046300	2125	1932.87	238.442	1.33082
Gohir.A11G175000	2374	2181.87	115.025	0.568725
Gohir.A11G072400	1771	1578.87	397	2.71258
Gohir.A01G195400	1123	930.871	199.275	2.30941
Gohir.A05G261900	2342	2149.87	353.781	1.77525
Gohir.A10G138500	1358	1165.87	186.774	1.72824
Gohir.D08G201300	2935	2742.87	1304.68	5.13142
Gohir.D10G039300	1040	847.871	498.264	6.33969
Gohir.D07G196232	1671	1478.87	88.595	0.646275
Gohir.D10G014500	1698	1505.87	0	0
Gohir.D12G255375	1398	1205.87	71	0.635179
Gohir.D13G027080	576	384.321	5	0.140351
Gohir.D07G057300	4750	4557.87	413.368	0.978392
Gohir.A13G112000	1725	1532.87	0	0
Gohir.A12G017600	2481	2288.87	1344.43	6.3366
Gohir.D11G313200	2766	2573.87	7.40107	0.0310203
Gohir.A10G066900	1503	1310.87	97.0845	0.798966
Gohir.A04G044600	3609	3416.87	91.1576	0.287808
Gohir.D01G110400	1302	1109.87	0	0
Gohir.D07G218000	2147	1954.87	39	0.215221
Gohir.D05G208000	2255	2062.87	168	0.878568
Gohir.D10G232100	6017	5824.87	8.35159	0.0154675
Gohir.A09G215400	967	774.903	29	0.403728
Gohir.A12G080200	228	66.3243	54	8.78333
Gohir.D05G082400	1553	1360.87	465.809	3.69258
Gohir.A10G191900	3019	2826.87	231.303	0.882703
Gohir.D12G072500	936	743.903	197.138	2.85887
Gohir.A06G176500	437	246.799	0	0
Gohir.D01G077400	1648	1455.87	161.627	1.19765
Gohir.D01G118400	622	430.217	18	0.45136
Gohir.D08G063700	2024	1831.87	142.299	0.838004
Gohir.D11G121600	6557	6364.87	576.888	0.977779
Gohir.A09G175450	1936	1743.87	444.621	2.75051
Gohir.A09G112200	1954	1761.87	0	0
Gohir.A05G107600	938	745.903	15.8592	0.22937
Gohir.D12G021000	3385	3192.87	414.226	1.39957
Gohir.D10G117701	1838	1645.87	14	0.0917636
Gohir.D06G063600	830	637.916	32.6612	0.552341
Gohir.A01G070200	601	409.242	29	0.764463
Gohir.A05G250400	2336	2143.87	171.954	0.865273
Gohir.A10G044000	2230	2037.87	150.559	0.797017
Gohir.D10G101400	1362	1169.87	112	1.03281
Gohir.A08G221650	1275	1082.87	114.113	1.13683
Gohir.A05G240200	1429	1236.87	198.288	1.72946
Gohir.A13G178500	3187	2994.87	105.013	0.378273
Gohir.A02G069100	2558	2365.87	8	0.0364785
Gohir.A02G066800	2473	2280.87	426.289	2.01624
Gohir.A08G060250	287	109.464	34	3.35078
Gohir.A03G134700	1085	892.871	88.3395	1.06734
Gohir.D09G084101	554	362.431	106.556	3.17169
Gohir.D07G185600	2968	2775.87	274.017	1.06492
Gohir.A11G011900	1073	880.871	244.908	2.99936
Gohir.D06G083833	237	72.179	0	0
Gohir.A06G077950	1034	841.871	3.99884	0.051242
Gohir.A11G234500	2144	1951.87	16.3282	0.0902453
Gohir.A01G205700	1461	1268.87	1	0.008502
Gohir.A13G190300	2081	1888.87	22.7448	0.129903
Gohir.D07G111750	1639	1446.87	1	0.00745605
Gohir.D01G026700	869	676.903	168.918	2.69209
Gohir.A11G183800	1975	1782.87	452.556	2.73836
Gohir.A11G273100	1689	1496.87	1	0.00720699
Gohir.A03G123500	1437	1244.87	135.022	1.17009
Gohir.D05G336340	1512	1319.87	0	0
Gohir.D03G009100	462	271.265	512.418	20.3784
Gohir.A06G136600	897	704.903	11.2649	0.1724
Gohir.D09G157000	888	695.903	709.508	10.9988
Gohir.D04G099600	2034	1841.87	232.853	1.36383
Gohir.D08G151866	519	327.608	56.242	1.85202
Gohir.D11G084500	1902	1709.87	66.9878	0.42264
Gohir.D05G198900	2638	2445.87	737.753	3.25399
Gohir.A07G072900	1655	1462.87	250.491	1.84724
Gohir.A12G098200	546	354.453	153.53	4.67275
Gohir.D06G175308	402	213.008	0	0
Gohir.D10G118700	1089	896.871	0	0
Gohir.D09G094400	2011	1818.87	39.6471	0.235151
Gohir.A12G146000	1812	1619.87	62.0805	0.41344
Gohir.A03G198800	963	770.903	134.429	1.88119
Gohir.A11G104500	2132	1939.87	185.684	1.03262
Gohir.D10G153065	864	671.903	0	0
Gohir.D02G105800	1905	1712.87	503.356	3.17022
Gohir.D13G185600	1748	1555.87	43	0.298149
Gohir.A11G286282	1734	1541.87	0	0
Gohir.A01G216800	2223	2030.87	158.1	0.839823
Gohir.D10G043800	1456	1263.87	26.419	0.225503
Gohir.A12G036900	2050	1857.87	262.328	1.52324
Gohir.A05G287900	2402	2209.87	606.936	2.96288
Gohir.A10G040200	1583	1390.87	1307.45	10.1409
Gohir.A07G117900	1941	1748.87	0	0
Gohir.D08G211201	1244	1051.87	161.334	1.65463
Gohir.D11G083300	1667	1474.87	321.551	2.35198
Gohir.D01G065700	956	763.903	159.65	2.2546
Gohir.D05G176100	1949	1756.87	0	0
Gohir.A11G241900	678	486.046	0	0
Gohir.D10G253900	1615	1422.87	5.71379	0.0433209
Gohir.D06G035000	438	247.784	0	0
Gohir.A03G000040	231	68.1959	8.10277	1.28178
Gohir.A06G046900	1453	1260.87	327.376	2.80101
Gohir.A01G079000	894	701.903	39.6088	0.608771
Gohir.D06G125800	1235	1042.87	6234.26	64.49
Gohir.D02G059700	2848	2655.87	7.03283	0.0285668
Gohir.A11G127600	2783	2590.87	1527.57	6.36053
Gohir.A02G043601	1842	1649.87	0	0
Gohir.D12G261700	567	375.336	0	0
Gohir.D09G031600	417	227.464	0	0
Gohir.A07G186700	779	586.929	28.898	0.531154
Gohir.A07G150100	1702	1509.87	175.896	1.25676
Gohir.D13G108200	2566	2373.87	41.3362	0.18785
Gohir.D10G231932	429	239.037	0	0
Gohir.A05G215900	1784	1591.87	3491.6	23.6622
Gohir.D01G023541	2641	2448.87	315.683	1.39067
Gohir.A13G167500	745	552.975	15.853	0.309275
Gohir.A11G201100	1600	1407.87	175.221	1.34264
Gohir.D04G176414	330	146.274	0	0
Gohir.D01G026020	2484	2291.87	7	0.0329493
Gohir.A07G141550	375	187.484	0	0
Gohir.A13G024100	755	562.964	259.81	4.97868
Gohir.A07G082100	2461	2268.87	139.618	0.66385
Gohir.A12G015000	2107	1914.87	143.6	0.809011
Gohir.D04G153200	777	584.929	4	0.0737727
Gohir.A02G139200	1082	889.871	23.0152	0.279014
Gohir.A08G144100	1600	1407.87	251.705	1.92871
Gohir.A05G202550	234	70.1813	0	0
Gohir.D04G036800	1675	1482.87	6	0.0436502
Gohir.D01G029000	950	757.903	0	0
Gohir.A11G229600	1266	1073.87	462.694	4.64815
Gohir.A09G059300	941	748.903	320	4.6096
Gohir.D10G164601	1275	1082.87	8.16506	0.0813431
Gohir.D05G365700	921	728.903	268.123	3.96829
Gohir.A12G016966	1925	1732.87	169.999	1.05833
Gohir.D12G146150	1426	1233.87	38.2303	0.334254
Gohir.A06G082880	1536	1343.87	165.856	1.33141
Gohir.A04G114900	1159	966.871	248.387	2.7714
Gohir.A07G100700	362	175.34	2	0.123052
Gohir.A07G058200	2551	2358.87	119.627	0.547095
Gohir.A11G004400	583	391.298	10	0.275697
Gohir.A11G301700	2927	2734.87	238.631	0.9413
Gohir.A07G076550	1873	1680.87	403.191	2.58771
Gohir.D11G046280	578	386.305	36.569	1.02122
Gohir.D12G133232	540	348.467	51	1.57887
Gohir.A01G011600	2091	1898.87	465.021	2.64189
Gohir.D01G062600	1042	849.871	263.443	3.34404
Gohir.D06G014450	420	230.348	6	0.280999
Gohir.A07G196900	562	370.358	0	0
Gohir.A01G225700	1716	1523.87	111.408	0.788687
Gohir.A10G087250	657	465.074	0	0
Gohir.D02G011800	1003	810.871	147.775	1.96601
Gohir.D01G042774	93	11.397	0	0
Gohir.D04G162300	3791	3598.87	2706.87	8.11408
Gohir.A10G099000	834	641.916	11	0.184864
Gohir.D08G175050	769	576.952	64	1.19668
Gohir.A08G082862	1359	1166.87	0	0
Gohir.D05G056900	927	734.903	30	0.440382
Gohir.A05G297200	2773	2580.87	13	0.0543395
Gohir.A10G040100	1593	1400.87	77.4055	0.59609
Gohir.D13G219000	1980	1787.87	480.794	2.90109
Gohir.D08G067000	1968	1775.87	186.919	1.13548
Gohir.D08G210100	1413	1220.87	98.9757	0.874575
Gohir.D07G056200	2973	2780.87	350.308	1.35896
Gohir.A08G101048	1572	1379.87	0	0
Gohir.D13G142100	1424	1231.87	241.249	2.1127
Gohir.A06G163300	3023	2830.87	74.4557	0.283737
Gohir.D08G069400	2551	2358.87	159.178	0.727978
Gohir.A05G072300	2194	2001.87	760.509	4.09833
Gohir.D05G332188	351	165.187	0	0
Gohir.D04G185500	1056	863.871	0	0
Gohir.A07G210200	2215	2022.87	0	0
Gohir.D03G091200	1342	1149.87	179.622	1.68519
Gohir.D11G218000	1477	1284.87	64.9896	0.545661
Gohir.A06G025900	1680	1487.87	220.234	1.59683
Gohir.D01G186200	602	410.242	0	0
Gohir.D02G020550	348	162.477	0	0
Gohir.D13G057801	4668	4475.87	14.0182	0.0337872
Gohir.D04G087100	1437	1244.87	117.639	1.01945
Gohir.A03G075000	2229	2036.87	40.4485	0.214229
Gohir.A02G145200	1914	1721.87	1.2052	0.00755084
Gohir.A05G339200	3285	3092.87	152.975	0.533576
Gohir.D08G083700	4014	3821.87	522.744	1.47554
Gohir.D05G328740	351	165.187	0	0
Gohir.D05G094000	2780	2587.87	13.7097	0.057151
Gohir.D03G034000	1611	1418.87	664.71	5.05391
Gohir.D01G154266	2144	1951.87	22.9031	0.126585
Gohir.D03G053900	1969	1776.87	835.157	5.0705
Gohir.D12G023900	2867	2674.87	13.7616	0.0555014
Gohir.A11G086300	2042	1849.87	812.142	4.73619
Gohir.A02G165400	1070	877.871	22	0.270352
Gohir.A07G084000	1335	1142.87	167.947	1.58531
Gohir.A12G112100	6276	6083.87	2594.44	4.60046
Gohir.A12G142700	1812	1619.87	187.596	1.24934
Gohir.A01G078100	4189	3996.87	419.583	1.13249
Gohir.D05G327200	1530	1337.87	3.60516	0.0290702
Gohir.A01G088400	1104	911.871	33.0908	0.391482
Gohir.A06G065650	570	378.328	0	0
Gohir.A08G113000	1617	1424.87	203.699	1.54224
Gohir.D07G104350	354	167.914	4.08925	0.262721
Gohir.D13G155000	1116	923.871	1156.72	13.5068
Gohir.D11G131300	1524	1331.87	23	0.186296
Gohir.A04G078300	1667	1474.87	21.5148	0.15737
Gohir.A11G077900	1731	1538.87	25	0.175257
Gohir.A13G032800	961	768.903	5	0.0701515
Gohir.D04G173180	675	483.046	2	0.0446663
Gohir.A05G026300	5376	5183.87	635.084	1.32165
Gohir.A03G132200	2029	1836.87	140.603	0.825759
Gohir.D01G044300	2424	2231.87	127.071	0.61421
Gohir.A06G068800	2674	2481.87	70.7191	0.307394
Gohir.D07G197600	480	288.949	5	0.186675
Gohir.A04G004400	1711	1518.87	77.1974	0.548303
Gohir.D07G056700	1602	1409.87	36.4322	0.278769
Gohir.A04G068900	961	768.903	263.059	3.6908
Gohir.D04G090900	839	646.916	112	1.86771
Gohir.A11G267400	1708	1515.87	118	0.839766
Gohir.D04G065500	1486	1293.87	78.8318	0.657278
Gohir.A08G187250	546	354.453	3	0.0913064
Gohir.D10G084200	1593	1400.87	132.793	1.02262
Gohir.A03G190700	519	327.608	99	3.26001
Gohir.A09G214300	1236	1043.87	2	0.0206691
Gohir.A13G167300	2437	2244.87	144.311	0.6935
Gohir.A11G044500	1038	845.871	88.4482	1.12804
Gohir.D06G199500	1637	1444.87	54.1308	0.40416
Gohir.D12G039100	1374	1181.87	0	0
Gohir.D05G191300	2953	2760.87	680.493	2.65898
Gohir.A03G151200	907	714.903	122.939	1.85516
Gohir.A06G137802	457	266.388	114.903	4.65322
Gohir.D11G195400	3544	3351.87	173.134	0.557229
Gohir.A10G241520	3152	2959.87	58.422	0.212933
Gohir.D07G187500	1419	1226.87	0	0
Gohir.D04G029300	2355	2162.87	0	0
Gohir.A05G265000	153	27.303	0	0
Gohir.A07G104650	2951	2758.87	737.188	2.88261
Gohir.A09G002000	1378	1185.87	4	0.0363882
Gohir.D02G106700	3373	3180.87	156.085	0.529364
Gohir.D08G095100	1137	944.871	0	0
Gohir.A13G199800	1497	1304.87	1575.77	13.0276
Gohir.A02G148000	685	493.026	376.463	8.23742
Gohir.D13G126200	1925	1732.87	21	0.130735
Gohir.A03G028001	717	524.996	0	0
Gohir.D02G231601	660	468.074	8	0.18438
Gohir.A03G166900	1022	829.871	11.5756	0.150477
Gohir.A01G139500	952	759.903	4994.86	70.9094
Gohir.D05G136700	3431	3238.87	144.528	0.481389
Gohir.A01G179666	568	376.336	2.90081	0.0831538
Gohir.A13G122266	1352	1159.87	0	0
Gohir.A13G221400	1308	1115.87	0	0
Gohir.A06G120304	1671	1478.87	5.07369	0.0370111
Gohir.D13G029900	3193	3000.87	386.225	1.38845
Gohir.D05G385000	3322	3129.87	672.85	2.31916
Gohir.A08G059750	486	294.92	0	0
Gohir.D07G028100	2078	1885.87	0	0
Gohir.A10G092900	2645	2452.87	68	0.29907
Gohir.D10G005266	1034	841.871	0.0768957	0.00098536
Gohir.D03G161200	1182	989.871	2	0.0217966
Gohir.A13G082800	1873	1680.87	1	0.00641806
Gohir.D07G016800	780	587.929	315.913	5.79671
Gohir.A07G012000	2156	1963.87	192.843	1.05932
Gohir.D03G090100	2685	2492.87	274.998	1.19006
Gohir.A01G018700	3910	3717.87	12	0.0348197
Gohir.A01G092600	2466	2273.87	9.62851	0.0456806
Gohir.A03G055900	1242	1049.87	24.1937	0.248602
Gohir.A03G192300	360	173.432	0	0
