target_id	length	eff_length	AD1_5	AD1_5_tpm
Gohir.D10G100450	505	315.487	18	0.558037
Gohir.A05G232300	2912	2721.65	362.174	1.30153
Gohir.D13G140200	1483	1292.65	319.854	2.42015
Gohir.D11G084200	1653	1462.65	23.7311	0.15869
Gohir.A06G104500	1953	1762.65	41.2819	0.229068
Gohir.A02G048901	695	504.697	0	0
Gohir.D07G067300	637	446.745	179.689	3.93398
Gohir.D05G179200	637	446.745	0	0
Gohir.A05G334375	1248	1057.65	1	0.00924761
Gohir.A05G042800	1498	1307.65	179.302	1.34111
Gohir.A04G028404	1585	1394.65	111.559	0.782366
Gohir.D09G238800	898	707.649	35	0.48375
Gohir.A11G030881	2053	1862.65	422.873	2.2205
Gohir.D09G164440	504	314.502	1	0.0310991
Gohir.A12G128850	1905	1714.65	29.5495	0.168557
Gohir.D09G058025	303	125.215	2	0.156223
Gohir.A12G161300	1882	1691.65	96.8075	0.559718
Gohir.D01G194350	2745	2554.65	0	0
Gohir.D05G017800	712	521.697	39.7652	0.745515
Gohir.D06G167100	1645	1454.65	90.7703	0.610318
Gohir.A08G219555	1498	1307.65	111.979	0.837563
Gohir.A05G006100	1128	937.649	134.937	1.40754
Gohir.D04G010300	2689	2498.65	184.422	0.721902
Gohir.D01G057100	1269	1078.65	0	0
Gohir.D04G170800	1594	1403.65	101.53	0.707466
Gohir.A01G153800	1751	1560.65	7	0.0438696
Gohir.D08G228400	1119	928.649	0	0
Gohir.A04G048165	1065	874.649	12.8034	0.143174
Gohir.A10G237000	918	727.649	3	0.0403246
Gohir.A13G016300	1270	1079.65	4.33027	0.0392286
Gohir.D08G191800	1624	1433.65	349.246	2.38265
Gohir.A09G110880	1269	1078.65	0	0
Gohir.A05G236950	636	445.745	6	0.131655
Gohir.D09G120400	2577	2386.65	31.351	0.128479
Gohir.D03G135900	1752	1561.65	0	0
Gohir.A08G101400	804	613.682	150.087	2.39205
Gohir.D07G105100	1173	982.649	70.6126	0.702837
Gohir.D05G279500	1041	850.649	0	0
Gohir.A11G029900	871	680.649	1547.38	22.2354
Gohir.D05G344800	1847	1656.65	0	0
Gohir.A11G286841	945	754.649	0	0
Gohir.D03G031800	1092	901.649	82.8985	0.899249
Gohir.A11G096800	2714	2523.65	107.042	0.414854
Gohir.A03G186400	1186	995.649	8	0.0785877
Gohir.D04G161600	1440	1249.65	152	1.18967
Gohir.D10G096000	1922	1731.65	29.3735	0.165908
Gohir.D11G217600	2203	2012.65	10.0789	0.0489797
Gohir.A06G061900	913	722.649	12	0.162414
Gohir.A06G078300	2296	2105.65	45.6068	0.211843
Gohir.D05G234600	3130	2939.65	68.2055	0.226932
Gohir.A13G194500	999	808.649	554	6.70071
Gohir.A06G043800	4312	4121.65	109.204	0.259142
Gohir.A09G087600	1070	879.649	6	0.0667134
Gohir.D13G042300	1337	1146.65	222.888	1.9012
Gohir.D03G095800	2782	2591.65	123.659	0.46668
Gohir.D08G069200	3165	2974.65	291.557	0.958648
Gohir.D11G105400	1852	1661.65	11	0.0647477
Gohir.D11G065833	922	731.649	1.94422	0.0259904
Gohir.D02G136400	4076	3885.65	2448.4	6.16298
Gohir.D02G043200	2366	2175.65	5.02078	0.0225711
Gohir.A02G162900	952	761.649	2.42256	0.0311093
Gohir.D03G166101	1665	1474.65	163.902	1.08709
Gohir.A05G044600	1089	898.649	2478.75	26.9782
Gohir.D13G072400	2007	1816.65	250.053	1.34627
Gohir.D02G104300	1911	1720.65	26.2729	0.149344
Gohir.A09G026000	7171	6980.65	538.503	0.754508
Gohir.A05G057500	1461	1270.65	22	0.169343
Gohir.A08G114700	1067	876.649	0	0
Gohir.D10G152000	1549	1358.65	255.045	1.83603
Gohir.D05G287000	1718	1527.65	469.13	3.00359
Gohir.A02G144200	969	778.649	136.443	1.71388
Gohir.A12G030701	522	332.365	0	0
Gohir.D02G014900	3427	3236.65	316.133	0.955311
Gohir.A10G169466	748	557.697	3	0.0526132
Gohir.A07G112100	1898	1707.65	82.9789	0.47527
Gohir.D06G172800	619	428.788	0	0
Gohir.D08G092550	231	70.2699	2	0.278376
Gohir.A04G018100	2811	2620.65	5	0.0186609
Gohir.D06G070000	3166	2975.65	269.205	0.884856
Gohir.A06G175900	1442	1251.65	26.398	0.206281
Gohir.D10G113200	1290	1099.65	138.802	1.23456
Gohir.A06G089000	2502	2311.65	309.362	1.30893
Gohir.D10G136700	1374	1183.65	4	0.0330528
Gohir.D02G211100	963	772.649	205	2.59503
Gohir.D06G009100	2758	2567.65	124.233	0.47323
Gohir.A06G203700	1768	1577.65	142.829	0.885475
Gohir.A10G031650	915	724.649	0	0
Gohir.D06G185900	1275	1084.65	19	0.171331
Gohir.D02G193500	354	170.007	28	1.61088
Gohir.D12G211400	642	451.745	48	1.03925
Gohir.D07G106900	1085	894.649	14	0.153055
Gohir.A05G257150	774	583.682	0	0
Gohir.D09G074600	858	667.649	394.597	5.78065
Gohir.D02G139000	2564	2373.65	657.617	2.70974
Gohir.D05G214600	1724	1533.65	150.248	0.958194
Gohir.A05G110900	1774	1583.65	563.821	3.4822
Gohir.A01G195000	1796	1605.65	0	0
Gohir.D05G354825	333	151.242	0	0
Gohir.A12G219875	606	415.81	0	0
Gohir.D09G245650	568	378.014	0	0
Gohir.A13G139780	1125	934.649	1	0.0104646
Gohir.A10G158400	1065	874.649	5.72284	0.0639953
Gohir.D12G014000	1852	1661.65	376.802	2.21792
Gohir.A09G112900	1696	1505.65	92.0842	0.598181
Gohir.A11G032200	1485	1294.65	70.0609	0.529292
Gohir.D02G076100	1379	1188.65	699.731	5.75769
Gohir.D02G168900	2310	2119.65	45.4525	0.209732
Gohir.D09G149400	2344	2153.65	0	0
Gohir.D13G036900	2218	2027.65	654.589	3.15753
Gohir.A13G063900	1421	1230.65	197.53	1.5699
Gohir.A07G183850	623	432.778	0	0
Gohir.D01G109550	216	60.5706	6	0.968859
Gohir.D05G339300	1391	1200.65	107.667	0.877076
Gohir.A08G000117	641	450.745	36.4338	0.790578
Gohir.A11G253600	3103	2912.65	197.554	0.663389
Gohir.D02G162600	2292	2101.65	151.203	0.703673
Gohir.A06G132200	2674	2483.65	147.632	0.581381
Gohir.D08G252466	264	93.9337	0	0
Gohir.A08G184900	2168	1977.65	403.016	1.99317
Gohir.A08G099868	2794	2603.65	73.613	0.27653
Gohir.D04G097500	1283	1092.65	330	2.95396
Gohir.D05G057600	2551	2360.65	304.012	1.2596
Gohir.A06G111004	426	237.985	0	0
Gohir.D11G115100	456	267.24	0	0
Gohir.D02G144600	2553	2362.65	112.52	0.465802
Gohir.D05G306750	174	37.3077	4.7507	1.24546
Gohir.D01G110500	1668	1477.65	0	0
Gohir.A05G389500	1332	1141.65	369.668	3.16702
Gohir.D04G191000	1465	1274.65	135.638	1.04079
Gohir.D09G177200	1117	926.649	111.339	1.17518
Gohir.A05G171200	1945	1754.65	1144.29	6.37848
Gohir.D07G144500	2265	2074.65	461.747	2.17686
Gohir.A02G131602	702	511.697	1	0.0191143
Gohir.D09G148200	468	279.001	0	0
Gohir.D13G169500	776	585.682	2	0.0333994
Gohir.D05G061700	1906	1715.65	216.761	1.23573
Gohir.A10G138000	651	460.745	28.2836	0.600406
Gohir.D05G127800	2098	1907.65	252.648	1.29536
Gohir.A06G188000	545	355.124	0	0
Gohir.A04G136166	474	284.866	23	0.789693
Gohir.D05G162100	1462	1271.65	14.6522	0.112696
Gohir.A02G152800	1595	1404.65	75.7146	0.527209
Gohir.D04G126700	2004	1813.65	5	0.0269642
Gohir.D08G175150	399	212.007	0	0
Gohir.A10G180800	858	667.649	26	0.380887
Gohir.D05G200300	2414	2223.65	87.7151	0.385815
Gohir.A06G184200	1632	1441.65	2	0.0135688
Gohir.A05G174300	1908	1717.65	333.939	1.90153
Gohir.D03G099501	1705	1514.65	231.96	1.49787
Gohir.D05G379600	763	572.682	0	0
Gohir.A13G096100	2329	2138.65	166.662	0.762201
Gohir.A06G171600	3763	3572.65	88.5059	0.2423
Gohir.D02G060700	911	720.649	13	0.176437
Gohir.A11G063866	998	807.649	46.135	0.5587
Gohir.D04G130600	1233	1042.65	96.0148	0.900681
Gohir.A13G202000	1652	1461.65	74.9351	0.501433
Gohir.D12G051200	2062	1871.65	371.511	1.94141
Gohir.A07G093500	746	555.697	0	0
Gohir.D08G032600	1356	1165.65	7154.55	60.0324
Gohir.A05G202800	3483	3292.65	485.993	1.44363
Gohir.A05G058000	1462	1271.65	0	0
Gohir.D10G105201	573	382.967	34	0.868337
Gohir.A09G089932	2542	2351.65	28	0.116455
Gohir.A05G343600	3502	3311.65	497.811	1.47025
Gohir.D05G352900	1899	1708.65	33.1672	0.189857
Gohir.A12G080900	1402	1211.65	2	0.0161445
Gohir.D11G305800	923	732.649	8	0.106798
Gohir.A02G027600	1729	1538.65	195.039	1.2398
Gohir.A11G314300	1726	1535.65	3	0.0191073
Gohir.D11G004801	690	499.697	1280.6	25.0656
Gohir.D09G135200	932	741.649	18	0.23738
Gohir.D09G152550	234	72.2845	3	0.405926
Gohir.A12G037300	1127	936.649	355.712	3.71443
Gohir.A11G282669	210	56.9636	0	0
Gohir.A09G096001	954	763.649	2	0.0256158
Gohir.D05G116800	1456	1265.65	0	0
Gohir.D04G102100	2214	2023.65	20	0.0966642
Gohir.A12G037100	2141	1950.65	29	0.145409
Gohir.D01G033132	965	774.649	0	0
Gohir.D05G087500	3297	3106.65	129.438	0.407511
Gohir.A13G148700	3982	3791.65	105.314	0.271662
Gohir.D11G222014	204	53.204	0	0
Gohir.D05G073700	1672	1481.65	1568.4	10.3534
Gohir.A01G181400	2148	1957.65	100	0.499616
Gohir.D08G202400	1665	1474.65	106.023	0.703203
Gohir.D08G027900	2146	1955.65	305.177	1.52627
Gohir.D01G152650	321	140.573	3	0.208732
Gohir.A04G102000	1294	1103.65	145	1.28501
Gohir.A09G028700	2906	2715.65	14	0.0504226
Gohir.D04G014900	4474	4283.65	392.776	0.896813
Gohir.D08G215800	3557	3366.65	175.193	0.508969
Gohir.A03G119500	1075	884.649	44	0.486466
Gohir.D13G179600	1663	1472.65	256.538	1.70382
Gohir.D01G110200	667	476.745	0	0
Gohir.A08G049100	2398	2207.65	27.7046	0.122742
Gohir.A08G026720	1404	1213.65	52.1849	0.420555
Gohir.A09G018600	607	416.81	0	0
Gohir.D13G138200	4807	4616.65	150	0.317786
Gohir.D10G222144	776	585.682	6	0.100198
Gohir.D13G000200	2424	2233.65	160.986	0.704926
Gohir.D08G154100	1210	1019.65	28.5347	0.273711
Gohir.A05G040300	2654	2463.65	656.214	2.60518
Gohir.D11G225400	2940	2749.65	316.317	1.12517
Gohir.D13G110600	1750	1559.65	5	0.0313555
Gohir.D09G116300	1621	1430.65	13	0.0888753
Gohir.A12G158300	552	362.061	0	0
Gohir.D08G183100	1151	960.649	505.298	5.14462
Gohir.A07G112600	1168	977.649	48.2679	0.482888
Gohir.D07G002950	2991	2800.65	3.86226e-06	1.34882e-08
Gohir.D08G117301	581	390.89	28.543	0.714195
Gohir.A11G268900	1213	1022.65	58	0.554718
Gohir.A01G086600	4737	4546.65	67.0084	0.144148
Gohir.A10G183300	1312	1121.65	188.32	1.64214
Gohir.D11G048300	1848	1657.65	0	0
Gohir.A04G087700	1649	1458.65	56.7933	0.380818
Gohir.D05G185900	2624	2433.65	23.5295	0.0945642
Gohir.A11G229100	3899	3708.65	646.654	1.7054
Gohir.D12G269000	3894	3703.65	412.666	1.08978
Gohir.A11G320500	1386	1195.65	278	2.27411
Gohir.A05G100500	4117	3926.65	343.276	0.855052
Gohir.D01G016984	1495	1304.65	127.75	0.95772
Gohir.D10G076300	966	775.649	116.37	1.46739
Gohir.A13G130701	838	647.682	1	0.0151011
Gohir.D13G046300	2125	1934.65	250.448	1.26615
Gohir.A11G175000	2374	2183.65	138.156	0.618812
Gohir.A11G072400	1771	1580.65	365	2.25854
Gohir.A01G195400	1123	932.649	274.5	2.87869
Gohir.A05G261900	2342	2151.65	428.472	1.9477
Gohir.A10G138500	1358	1167.65	186.12	1.55902
Gohir.D08G201300	2935	2744.65	500.527	1.78366
Gohir.D10G039300	1040	849.649	485.6	5.58998
Gohir.D07G196232	1671	1480.65	44.6238	0.294771
Gohir.D10G014500	1698	1507.65	0	0
Gohir.D12G255375	1398	1207.65	39	0.31586
Gohir.D13G027080	576	385.929	4	0.101373
Gohir.D07G057300	4750	4559.65	316.521	0.678957
Gohir.A13G112000	1725	1534.65	6	0.0382396
Gohir.A12G017600	2481	2290.65	983.305	4.19856
Gohir.D11G313200	2766	2575.65	9.28668	0.0352651
Gohir.A10G066900	1503	1312.65	89.769	0.668881
Gohir.A04G044600	3609	3418.65	42.7149	0.122207
Gohir.D01G110400	1302	1111.65	0	0
Gohir.D07G218000	2147	1956.65	39	0.19495
Gohir.D05G208000	2255	2064.65	68	0.322132
Gohir.D10G232100	6017	5826.65	12.5629	0.0210884
Gohir.A09G215400	967	776.649	75	0.944512
Gohir.A12G080200	228	68.2432	14	2.0065
Gohir.D05G082400	1553	1362.65	583.761	4.19008
Gohir.A10G191900	3019	2828.65	158.29	0.547324
Gohir.D12G072500	936	745.649	208.636	2.73669
Gohir.A06G176500	437	248.57	0	0
Gohir.D01G077400	1648	1457.65	184.154	1.23566
Gohir.D01G118400	622	431.778	18.0956	0.409906
Gohir.D08G063700	2024	1833.65	102.967	0.54923
Gohir.D11G121600	6557	6366.65	626.585	0.962587
Gohir.A09G175450	1936	1745.65	253.308	1.41926
Gohir.A09G112200	1954	1763.65	0	0
Gohir.A05G107600	938	747.649	13.5467	0.177218
Gohir.D12G021000	3385	3194.65	257.8	0.789279
Gohir.D10G117701	1838	1647.65	12	0.071234
Gohir.D06G063600	830	639.682	49.5602	0.757774
Gohir.A01G070200	601	410.83	9.4264	0.224416
Gohir.A05G250400	2336	2145.65	166.322	0.758164
Gohir.A10G044000	2230	2039.65	178.382	0.855396
Gohir.D10G101400	1362	1171.65	98	0.818087
Gohir.A08G221650	1275	1084.65	117.286	1.05762
Gohir.A05G240200	1429	1238.65	211.093	1.66685
Gohir.A13G178500	3187	2996.65	117.866	0.384702
Gohir.A02G069100	2558	2367.65	19.8109	0.0818387
Gohir.A02G066800	2473	2282.65	813.665	3.4864
Gohir.A08G060250	287	112.073	34	2.96722
Gohir.A03G134700	1085	894.649	102.286	1.11824
Gohir.D09G084101	554	364.061	118.054	3.17161
Gohir.D07G185600	2968	2777.65	351.89	1.23908
Gohir.A11G011900	1073	882.649	215.352	2.38634
Gohir.D06G083833	237	74.2839	0	0
Gohir.A06G077950	1034	843.649	6.02569	0.069858
Gohir.A11G234500	2144	1953.65	7.0974	0.0355323
Gohir.A01G205700	1461	1270.65	0	0
Gohir.A13G190300	2081	1890.65	9.67545	0.0500531
Gohir.D07G111750	1639	1448.65	2	0.0135032
Gohir.D01G026700	869	678.649	173.157	2.49554
Gohir.A11G183800	1975	1784.65	433.804	2.37745
Gohir.A11G273100	1689	1498.65	1	0.00652636
Gohir.A03G123500	1437	1246.65	120.575	0.945982
Gohir.D05G336340	1512	1321.65	0	0
Gohir.D03G009100	462	273.118	639.586	22.9044
Gohir.A06G136600	897	706.649	14.2988	0.197909
Gohir.D09G157000	888	697.649	367.71	5.15513
Gohir.D04G099600	2034	1843.65	180.749	0.958889
Gohir.D08G151866	519	329.374	37.3578	1.10934
Gohir.D11G084500	1902	1711.65	36.0599	0.206054
Gohir.D05G198900	2638	2447.65	768.697	3.07169
Gohir.A07G072900	1655	1464.65	235.759	1.57436
Gohir.A12G098200	546	356.124	129.083	3.54518
Gohir.D06G175308	402	214.932	0	0
Gohir.D10G118700	1089	898.649	0	0
Gohir.D09G094400	2011	1820.65	23.6099	0.126835
Gohir.A12G146000	1812	1621.65	77.7347	0.468845
Gohir.A03G198800	963	772.649	92.1142	1.16605
Gohir.A11G104500	2132	1941.65	150.736	0.759305
Gohir.D10G153065	864	673.649	0	0
Gohir.D02G105800	1905	1714.65	481.345	2.7457
Gohir.D13G185600	1748	1557.65	75.6468	0.474998
Gohir.A11G286282	1734	1543.65	0	0
Gohir.A01G216800	2223	2032.65	135.848	0.653677
Gohir.D10G043800	1456	1265.65	28.8211	0.222725
Gohir.A12G036900	2050	1859.65	268.298	1.4111
Gohir.A05G287900	2402	2211.65	533.837	2.36082
Gohir.A10G040200	1583	1392.65	895.573	6.2897
Gohir.A07G117900	1941	1750.65	0	0
Gohir.D08G211201	1244	1053.65	125.731	1.16713
Gohir.D11G083300	1667	1476.65	457.913	3.03303
Gohir.D01G065700	956	765.649	152.136	1.94345
Gohir.D05G176100	1949	1758.65	0	0
Gohir.A11G241900	678	487.709	0	0
Gohir.D10G253900	1615	1424.65	1	0.00686536
Gohir.D06G035000	438	249.557	0	0
Gohir.A03G000040	231	70.2699	16.5338	2.3013
Gohir.A06G046900	1453	1262.65	424.327	3.28692
Gohir.A01G079000	894	703.649	36.3353	0.505061
Gohir.D06G125800	1235	1044.65	7441.82	69.6754
Gohir.D02G059700	2848	2657.65	11.0818	0.0407833
Gohir.A11G127600	2783	2592.65	990.379	3.73619
Gohir.A02G043601	1842	1651.65	0	0
Gohir.D12G261700	567	377.014	0	0
Gohir.D09G031600	417	229.278	0	0
Gohir.A07G186700	779	588.682	70.4305	1.17018
Gohir.A07G150100	1702	1511.65	195.39	1.26422
Gohir.D13G108200	2566	2375.65	11	0.0452878
Gohir.D10G231932	429	240.877	0	0
Gohir.A05G215900	1784	1593.65	2925.72	17.956
Gohir.D01G023541	2641	2450.65	91.86	0.36662
Gohir.A13G167500	745	554.697	228.377	4.02688
Gohir.A11G201100	1600	1409.65	107.594	0.746532
Gohir.D04G176414	330	148.522	0	0
Gohir.D01G026020	2484	2293.65	0	0
Gohir.A07G141550	375	189.417	0	0
Gohir.A13G024100	755	564.682	165.999	2.87522
Gohir.A07G082100	2461	2270.65	177.881	0.766216
Gohir.A12G015000	2107	1916.65	213.032	1.08711
Gohir.D04G153200	777	586.682	5	0.0833562
Gohir.A02G139200	1082	891.649	31.1809	0.342032
Gohir.A08G144100	1600	1409.65	262.028	1.81806
Gohir.A05G202550	234	72.2845	0	0
Gohir.D04G036800	1675	1484.65	9	0.0592911
Gohir.D01G029000	950	759.649	0	0
Gohir.A11G229600	1266	1075.65	480.327	4.36755
Gohir.A09G059300	941	750.649	89	1.15964
Gohir.D10G164601	1275	1084.65	2.03592	0.0183587
Gohir.D05G365700	921	730.649	218.856	2.92969
Gohir.A12G016966	1925	1734.65	202.078	1.13941
Gohir.D12G146150	1426	1235.65	38.1471	0.301952
Gohir.A06G082880	1536	1345.65	204.226	1.4844
Gohir.A04G114900	1159	968.649	66	0.666421
Gohir.A07G100700	362	177.29	4	0.220671
Gohir.A07G058200	2551	2360.65	148.372	0.614742
Gohir.A11G004400	583	392.88	4	0.0995797
Gohir.A11G301700	2927	2736.65	215.363	0.769704
Gohir.A07G076550	1873	1682.65	216.129	1.25629
Gohir.D11G046280	578	387.9	42.2325	1.06488
Gohir.D12G133232	540	350.176	55	1.5362
Gohir.A01G011600	2091	1900.65	399.079	2.05366
Gohir.D01G062600	1042	851.649	349.909	4.01852
Gohir.D06G014450	420	232.139	5	0.210665
Gohir.A07G196900	562	372.014	0	0
Gohir.A01G225700	1716	1525.65	81.3726	0.521668
Gohir.A10G087250	657	466.745	0	0
Gohir.D02G011800	1003	812.649	108.803	1.30951
Gohir.D01G042774	93	10.1713	0	0
Gohir.D04G162300	3791	3600.65	2460.82	6.68453
Gohir.A10G099000	834	643.682	7	0.106365
Gohir.D08G175050	769	578.682	54.3631	0.91883
Gohir.A08G082862	1359	1168.65	3	0.0251078
Gohir.D05G056900	927	736.649	32.1577	0.426968
Gohir.A05G297200	2773	2582.65	18	0.0681676
Gohir.A10G040100	1593	1402.65	99.0102	0.690402
Gohir.D13G219000	1980	1789.65	434.16	2.37275
Gohir.D08G067000	1968	1777.65	132.669	0.729953
Gohir.D08G210100	1413	1222.65	153.901	1.23115
Gohir.D07G056200	2973	2782.65	720.523	2.53256
Gohir.A08G101048	1572	1381.65	0	0
Gohir.D13G142100	1424	1233.65	139	1.10203
Gohir.A06G163300	3023	2832.65	94.976	0.327938
Gohir.D08G069400	2551	2360.65	132.099	0.547318
Gohir.A05G072300	2194	2003.65	687.115	3.35412
Gohir.D05G332188	351	167.314	0	0
Gohir.D04G185500	1056	865.649	0	0
Gohir.A07G210200	2215	2024.65	0	0
Gohir.D03G091200	1342	1151.65	135.105	1.14742
Gohir.D11G218000	1477	1286.65	50.363	0.382844
Gohir.A06G025900	1680	1489.65	176.762	1.16058
Gohir.D01G186200	602	411.83	0	0
Gohir.D02G020550	348	164.596	0	0
Gohir.D13G057801	4668	4477.65	20.0307	0.043754
Gohir.D04G087100	1437	1246.65	104.8	0.822223
Gohir.A03G075000	2229	2038.65	27	0.129537
Gohir.A02G145200	1914	1723.65	0	0
Gohir.A05G339200	3285	3094.65	105.921	0.334765
Gohir.D08G083700	4014	3823.65	445.513	1.1396
Gohir.D05G328740	351	167.314	0	0
Gohir.D05G094000	2780	2589.65	33.3365	0.125907
Gohir.D03G034000	1611	1420.65	543.314	3.74055
Gohir.D01G154266	2144	1953.65	45.4345	0.227463
Gohir.D03G053900	1969	1778.65	426.5	2.34531
Gohir.D12G023900	2867	2676.65	7.48547	0.0273526
Gohir.A11G086300	2042	1851.65	695.231	3.67233
Gohir.A02G165400	1070	879.649	16.1844	0.179952
Gohir.A07G084000	1335	1144.65	2.10313	0.0179707
Gohir.A12G112100	6276	6085.65	1980.38	3.18282
Gohir.A12G142700	1812	1621.65	135.18	0.815318
Gohir.A01G078100	4189	3998.65	794.072	1.94231
Gohir.D05G327200	1530	1339.65	0	0
Gohir.A01G088400	1104	913.649	27.8491	0.298128
Gohir.A06G065650	570	379.996	0	0
Gohir.A08G113000	1617	1426.65	136.787	0.937778
Gohir.D07G104350	354	170.007	7	0.40272
Gohir.D13G155000	1116	925.649	965.961	10.2067
Gohir.D11G131300	1524	1333.65	0	0
Gohir.A04G078300	1667	1476.65	4.32105	0.0286209
Gohir.A11G077900	1731	1540.65	13	0.0825298
Gohir.A13G032800	961	770.649	5	0.0634577
Gohir.D04G173180	675	484.721	0	0
Gohir.A05G026300	5376	5185.65	717.674	1.35362
Gohir.A03G132200	2029	1838.65	194.478	1.03453
Gohir.D01G044300	2424	2233.65	136.58	0.598058
Gohir.A06G068800	2674	2483.65	101.349	0.399115
Gohir.D07G197600	480	290.729	10	0.336421
Gohir.A04G004400	1711	1520.65	12.2954	0.0790833
Gohir.D07G056700	1602	1411.65	75.2367	0.521284
Gohir.A04G068900	961	770.649	165.181	2.09641
Gohir.D04G090900	839	648.682	72	1.0856
Gohir.A11G267400	1708	1517.65	145	0.934475
Gohir.D04G065500	1486	1295.65	59.3708	0.448184
Gohir.A08G187250	546	356.124	0	0
Gohir.D10G084200	1593	1402.65	170.704	1.19033
Gohir.A03G190700	519	329.374	112	3.32583
Gohir.A09G214300	1236	1045.65	4	0.0374149
Gohir.A13G167300	2437	2246.65	203.222	0.884721
Gohir.A11G044500	1038	847.649	112	1.29233
Gohir.D06G199500	1637	1446.65	37.2421	0.251792
Gohir.D12G039100	1374	1183.65	3	0.0247896
Gohir.D05G191300	2953	2762.65	718.605	2.54411
Gohir.A03G151200	907	716.649	40.0907	0.547152
Gohir.A06G137802	457	268.213	125.696	4.58367
Gohir.D11G195400	3544	3353.65	179.521	0.523562
Gohir.A10G241520	3152	2961.65	50.462	0.166649
Gohir.D07G187500	1419	1228.65	0	0
Gohir.D04G029300	2355	2164.65	0	0
Gohir.A05G265000	153	27.5693	0	0
Gohir.A07G104650	2951	2760.65	677.637	2.4008
Gohir.A09G002000	1378	1187.65	1	0.00823536
Gohir.D02G106700	3373	3182.65	113.691	0.349387
Gohir.D08G095100	1137	946.649	0	0
Gohir.A13G199800	1497	1306.65	1290.85	9.66247
Gohir.A02G148000	685	494.709	222.889	4.40667
Gohir.D13G126200	1925	1734.65	29	0.163515
Gohir.A03G028001	717	526.697	0	0
Gohir.D02G231601	660	469.745	14	0.291499
Gohir.A03G166900	1022	831.649	1.17482	0.0138166
Gohir.A01G139500	952	761.649	2609.64	33.5117
Gohir.D05G136700	3431	3240.65	137.013	0.413524
Gohir.A01G179666	568	378.014	0	0
Gohir.A13G122266	1352	1161.65	0	0
Gohir.A13G221400	1308	1117.65	1	0.00875116
Gohir.A06G120304	1671	1480.65	1.24765	0.00824163
Gohir.D13G029900	3193	3002.65	364.503	1.18732
Gohir.D05G385000	3322	3131.65	598.835	1.87027
Gohir.A08G059750	486	296.663	0	0
Gohir.D07G028100	2078	1887.65	0	0
Gohir.A10G092900	2645	2454.65	45.7615	0.18234
Gohir.D10G005266	1034	843.649	0	0
Gohir.D03G161200	1182	991.649	4	0.0394524
Gohir.A13G082800	1873	1682.65	2	0.0116254
Gohir.D07G016800	780	589.682	139.987	2.32189
Gohir.A07G012000	2156	1965.65	163.812	0.815098
Gohir.D03G090100	2685	2494.65	241.746	0.947807
Gohir.A01G018700	3910	3719.65	5	0.0131474
Gohir.A01G092600	2466	2275.65	1.02271	0.00439562
Gohir.A03G055900	1242	1051.65	9.11953	0.084815
Gohir.A03G192300	360	175.511	0	0
Gohir.A06G119700	1989	1798.65	296.29	1.61117
Gohir.D13G142500	2157	1966.65	104.407	0.519245
Gohir.D03G061703	327	145.899	0	0
