target_id	length	eff_length	AD1_3	AD1_3_tpm
Gohir.A12G128850	1905	1716.58	18.2967	0.119773
Gohir.D09G058025	303	124.74	12	1.081
Gohir.A12G161300	1882	1693.58	152.36	1.01092
Gohir.D01G194350	2745	2556.58	0	0
Gohir.D05G017800	712	523.637	108.51	2.32857
Gohir.D06G167100	1645	1456.58	126.586	0.976571
Gohir.A08G219555	1498	1309.58	140.165	1.20271
Gohir.A05G006100	1128	939.577	257.91	3.08451
Gohir.D04G010300	2689	2500.58	351.134	1.57791
Gohir.D01G057100	1269	1080.58	0	0
Gohir.D04G170800	1594	1405.58	154.078	1.23179
Gohir.A01G153800	1751	1562.58	16.167	0.116262
Gohir.D08G228400	1119	930.577	0	0
Gohir.A04G048165	1065	876.577	27.6866	0.354919
Gohir.A10G237000	918	729.577	2	0.0308041
Gohir.A13G016300	1270	1081.58	17.0571	0.177214
Gohir.D08G191800	1624	1435.58	681.418	5.3338
Gohir.A09G110880	1269	1080.58	0	0
Gohir.A05G236950	636	447.653	0	0
Gohir.D09G120400	2577	2388.58	81.8991	0.385292
Gohir.D03G135900	1752	1563.58	0	0
Gohir.A08G101400	804	615.6	144.799	2.64313
Gohir.D07G105100	1173	984.577	150.989	1.72324
Gohir.D05G279500	1041	852.577	0	0
Gohir.A11G029900	871	682.6	2388.12	39.3134
Gohir.D05G344800	1847	1658.58	0	0
Gohir.A11G286841	945	756.577	0	0
Gohir.D03G031800	1092	903.577	224.193	2.78809
Gohir.A11G096800	2714	2525.58	207.729	0.924242
Gohir.A03G186400	1186	997.577	6.09872	0.0686977
Gohir.D04G161600	1440	1251.58	510	4.57891
Gohir.D10G096000	1922	1733.58	184.608	1.19662
Gohir.D11G217600	2203	2014.58	8	0.0446227
Gohir.A06G061900	913	724.577	3	0.046525
Gohir.A06G078300	2296	2107.58	75.4154	0.402093
Gohir.D05G234600	3130	2941.58	80.8614	0.308895
Gohir.A13G194500	999	810.577	595.672	8.25777
Gohir.A06G043800	4312	4123.58	215.811	0.588096
Gohir.A09G087600	1070	881.577	11	0.140211
Gohir.D13G042300	1337	1148.58	333.422	3.262
Gohir.D03G095800	2782	2593.58	228.677	0.990771
Gohir.D08G069200	3165	2976.58	395.044	1.49135
Gohir.D11G105400	1852	1663.58	13	0.0878113
Gohir.D11G065833	922	733.577	11.6413	0.178323
Gohir.D02G136400	4076	3887.58	1172.44	3.38891
Gohir.D02G043200	2366	2177.58	1.02773	0.00530341
Gohir.A02G162900	952	763.577	2.16478	0.0318574
Gohir.D03G166101	1665	1476.58	234.176	1.78212
Gohir.A05G044600	1089	900.577	1210.87	15.1087
Gohir.D13G072400	2007	1818.58	209.163	1.29242
Gohir.D02G104300	1911	1722.58	20.1442	0.131408
Gohir.A09G026000	7171	6982.58	825.058	1.32776
Gohir.A05G057500	1461	1272.58	41.317	0.364833
Gohir.A08G114700	1067	878.577	1	0.01279
Gohir.D10G152000	1549	1360.58	459.681	3.7965
Gohir.D05G287000	1718	1529.58	792.236	5.82013
Gohir.A02G144200	969	780.577	194.048	2.79346
Gohir.A12G030701	522	333.977	0	0
Gohir.D02G014900	3427	3238.58	110.947	0.384955
Gohir.A10G169466	748	559.618	39	0.783109
Gohir.A07G112100	1898	1709.58	156.544	1.02896
Gohir.D06G172800	619	430.667	0	0
Gohir.D08G092550	231	68.7407	1	0.163469
Gohir.A04G018100	2811	2622.58	10	0.0428471
Gohir.D06G070000	3166	2977.58	323.519	1.22092
Gohir.A06G175900	1442	1253.58	26.3733	0.236409
Gohir.D10G113200	1290	1101.58	205.01	2.09127
Gohir.A06G089000	2502	2313.58	516.165	2.507
Gohir.D10G136700	1374	1185.58	9	0.0853027
Gohir.D02G211100	963	774.577	277	4.01851
Gohir.D06G009100	2758	2569.58	170.315	0.744801
Gohir.A06G203700	1768	1579.58	171.425	1.21951
Gohir.A10G031650	915	726.577	1	0.0154657
Gohir.D06G185900	1275	1086.58	8.31135	0.085953
Gohir.D02G193500	354	170.479	56	3.6912
Gohir.D12G211400	642	453.653	81	2.00637
Gohir.D07G106900	1085	896.577	1	0.0125332
Gohir.A05G257150	774	585.6	0	0
Gohir.D09G074600	858	669.6	456.575	7.66208
Gohir.D02G139000	2564	2375.58	962.805	4.55427
Gohir.D05G214600	1724	1535.58	626.482	4.58444
Gohir.A05G110900	1774	1585.58	750.145	5.31628
Gohir.A01G195000	1796	1607.58	0	0
Gohir.D05G354825	333	151.289	0	0
Gohir.A12G219875	606	417.667	0	0
Gohir.D09G245650	568	379.787	1	0.0295876
Gohir.A13G139780	1125	936.577	0	0
Gohir.A10G158400	1065	876.577	1	0.0128192
Gohir.D12G014000	1852	1663.58	612.421	4.13673
Gohir.A09G112900	1696	1507.58	161.785	1.20589
Gohir.A11G032200	1485	1296.58	84.7951	0.73489
Gohir.D02G076100	1379	1190.58	1328.32	12.537
Gohir.D02G168900	2310	2121.58	83.2884	0.441139
Gohir.D09G149400	2344	2155.58	9	0.0469168
Gohir.D13G036900	2218	2029.58	1259.34	6.97247
Gohir.A13G063900	1421	1232.58	209.031	1.90566
Gohir.A07G183850	623	434.653	0	0
Gohir.D01G109550	216	58.9436	2	0.381279
Gohir.D05G339300	1391	1202.58	209.144	1.95426
Gohir.A08G000117	641	452.653	35.5888	0.883483
Gohir.A11G253600	3103	2914.58	288.77	1.11334
Gohir.D02G162600	2292	2103.58	459.856	2.45648
Gohir.A06G132200	2674	2485.58	180.031	0.8139
Gohir.D08G252466	264	92.5969	1.64229	0.199298
Gohir.A08G184900	2168	1979.58	437.738	2.4848
Gohir.A08G099868	2794	2605.58	289.577	1.24885
Gohir.D04G097500	1283	1094.58	470	4.82504
Gohir.D05G057600	2551	2362.58	309.607	1.47257
Gohir.A06G111004	426	239.232	0	0
Gohir.D11G115100	456	268.676	0	0
Gohir.D02G144600	2553	2364.58	222	1.05499
Gohir.D05G306750	174	36.5797	4.45886	1.36973
Gohir.D01G110500	1668	1479.58	1	0.00759473
Gohir.A05G389500	1332	1143.58	491.16	4.82622
Gohir.D04G191000	1465	1276.58	226.227	1.99135
Gohir.D09G177200	1117	928.577	91.4159	1.10625
Gohir.A05G171200	1945	1756.58	2071.61	13.2523
Gohir.D07G144500	2265	2076.58	611.006	3.30634
Gohir.A02G131602	702	513.637	3	0.0656319
Gohir.D09G148200	468	280.539	0	0
Gohir.D13G169500	776	587.6	5	0.0956177
Gohir.D05G061700	1906	1717.58	310.135	2.02901
Gohir.A10G138000	651	462.653	68.1778	1.65591
Gohir.D05G127800	2098	1909.58	588.015	3.4602
Gohir.A06G188000	545	356.873	0	0
Gohir.A04G136166	474	286.483	26	1.01982
Gohir.D05G162100	1462	1273.58	7.96717	0.0702957
Gohir.A02G152800	1595	1406.58	91.8275	0.7336
Gohir.D04G126700	2004	1815.58	16	0.0990273
Gohir.D08G175150	399	212.877	0	0
Gohir.A10G180800	858	669.6	63	1.05724
Gohir.D05G200300	2414	2225.58	167.382	0.845113
Gohir.A06G184200	1632	1443.58	4	0.0311365
Gohir.A05G174300	1908	1719.58	703.552	4.59753
Gohir.D03G099501	1705	1516.58	353.906	2.62224
Gohir.D05G379600	763	574.6	2	0.0391124
Gohir.A13G096100	2329	2140.58	98.1014	0.514984
Gohir.A06G171600	3763	3574.58	107.291	0.337278
Gohir.D02G060700	911	722.577	22	0.342128
Gohir.A11G063866	998	809.577	66.2557	0.919633
Gohir.D04G130600	1233	1044.58	145.395	1.56408
Gohir.A13G202000	1652	1463.58	122.669	0.941825
Gohir.D12G051200	2062	1873.58	474.676	2.84692
Gohir.A07G093500	746	557.637	4	0.0806043
Gohir.D08G032600	1356	1167.58	9094.24	87.5247
Gohir.A05G202800	3483	3294.58	692.845	2.36312
Gohir.A05G058000	1462	1273.58	0	0
Gohir.D10G105201	573	384.762	49	1.43105
Gohir.A09G089932	2542	2353.58	47	0.224398
Gohir.A05G343600	3502	3313.58	996.448	3.37915
Gohir.D05G352900	1899	1710.58	50.6182	0.332517
Gohir.A12G080900	1402	1213.58	0	0
Gohir.D11G305800	923	734.577	8	0.122378
Gohir.A02G027600	1729	1540.58	300.406	2.19117
Gohir.A11G314300	1726	1537.58	1	0.00730824
Gohir.D11G004801	690	501.637	1488.68	33.3473
Gohir.D09G135200	932	743.577	9	0.136009
Gohir.D09G152550	234	70.6858	2	0.317942
Gohir.A12G037300	1127	938.577	549.872	6.58327
Gohir.A11G282669	210	55.0916	0	0
Gohir.A09G096001	954	765.577	6.48887	0.0952423
Gohir.D05G116800	1456	1267.58	0	0
Gohir.D04G102100	2214	2025.58	34.2153	0.189811
Gohir.A12G037100	2141	1952.58	41	0.235953
Gohir.D01G033132	965	776.577	0	0
Gohir.D05G087500	3297	3108.58	249.207	0.900842
Gohir.A13G148700	3982	3793.58	154.524	0.457716
Gohir.D11G222014	204	51.4695	0	0
Gohir.D05G073700	1672	1483.58	3080.9	23.3355
Gohir.A01G181400	2148	1959.58	124	0.711065
Gohir.D08G202400	1665	1476.58	168.634	1.28333
Gohir.D08G027900	2146	1957.58	571.49	3.2805
Gohir.D01G152650	321	140.375	4	0.320199
Gohir.A04G102000	1294	1105.58	188.922	1.92019
Gohir.A09G028700	2906	2717.58	21	0.0868335
Gohir.D04G014900	4474	4285.58	475.041	1.24558
Gohir.D08G215800	3557	3368.58	263.407	0.878681
Gohir.A03G119500	1075	886.577	160.146	2.02978
Gohir.D13G179600	1663	1474.58	339.151	2.5845
Gohir.D01G110200	667	478.653	1.06153	0.0249207
Gohir.A08G049100	2398	2209.58	46.67	0.237344
Gohir.A08G026720	1404	1215.58	109.135	1.00886
Gohir.A09G018600	607	418.667	0	0
Gohir.D13G138200	4807	4618.58	326	0.793157
Gohir.D10G222144	776	587.6	5	0.0956177
Gohir.D13G000200	2424	2235.58	252.868	1.27102
Gohir.D08G154100	1210	1021.58	24.7548	0.272294
Gohir.A05G040300	2654	2465.58	1312.85	5.98337
Gohir.D11G225400	2940	2751.58	444.865	1.81676
Gohir.D13G110600	1750	1561.58	4	0.0287837
Gohir.D09G116300	1621	1432.58	291.122	2.28353
Gohir.A12G158300	552	363.849	0	0
Gohir.D08G183100	1151	962.577	1278.48	14.9248
Gohir.A07G112600	1168	979.577	82.3295	0.944424
Gohir.D07G002950	2991	2802.58	12	0.0481142
Gohir.D08G117301	581	392.749	23.3526	0.668144
Gohir.A11G268900	1213	1024.58	23	0.252251
Gohir.A01G086600	4737	4548.58	217.929	0.538381
Gohir.A10G183300	1312	1123.58	249.451	2.49478
Gohir.D11G048300	1848	1659.58	1.99316	0.0134957
Gohir.A04G087700	1649	1460.58	64	0.492386
Gohir.D05G185900	2624	2435.58	47.2165	0.217842
Gohir.A11G229100	3899	3710.58	1006.5	3.04806
Gohir.D12G269000	3894	3705.58	589.492	1.78761
Gohir.A11G320500	1386	1197.58	463	4.34438
Gohir.A05G100500	4117	3928.58	428.019	1.22427
Gohir.D01G016984	1495	1306.58	296.894	2.55339
Gohir.D10G076300	966	777.577	126.4	1.82664
Gohir.A13G130701	838	649.6	1	0.0172983
Gohir.D13G046300	2125	1936.58	360	2.0889
Gohir.A11G175000	2374	2185.58	148.335	0.762651
Gohir.A11G072400	1771	1582.58	503	3.57152
Gohir.A01G195400	1123	934.577	304.291	3.65868
Gohir.A05G261900	2342	2153.58	433.403	2.26142
Gohir.A10G138500	1358	1169.58	262.622	2.5232
Gohir.D08G201300	2935	2746.58	2348.41	9.60796
Gohir.D10G039300	1040	851.577	568.777	7.5053
Gohir.D07G196232	1671	1482.58	86.7683	0.657648
Gohir.D10G014500	1698	1509.58	1.02102	0.00760028
Gohir.D12G255375	1398	1209.58	66	0.613141
Gohir.D13G027080	576	387.749	9	0.26082
Gohir.D07G057300	4750	4561.58	498.427	1.22782
Gohir.A13G112000	1725	1536.58	0	0
Gohir.A12G017600	2481	2292.58	2079.7	10.1936
Gohir.D11G313200	2766	2577.58	14.3658	0.062628
Gohir.A10G066900	1503	1314.58	129.788	1.10943
Gohir.A04G044600	3609	3420.58	58.5088	0.192208
Gohir.D01G110400	1302	1113.58	0	0
Gohir.D07G218000	2147	1958.58	30.4592	0.174754
Gohir.D05G208000	2255	2066.58	197	1.07118
Gohir.D10G232100	6017	5828.58	5.367	0.0103471
Gohir.A09G215400	967	778.577	65	0.938127
Gohir.A12G080200	228	66.6318	49	8.26351
Gohir.D05G082400	1553	1364.58	473.696	3.90078
Gohir.A10G191900	3019	2830.58	216.018	0.85756
Gohir.D12G072500	936	747.577	338.811	5.09274
Gohir.A06G176500	437	249.995	0	0
Gohir.D01G077400	1648	1459.58	215.789	1.66132
Gohir.D01G118400	622	433.667	27.6112	0.715449
Gohir.D08G063700	2024	1835.58	180.569	1.1054
Gohir.D11G121600	6557	6368.58	750.884	1.32489
Gohir.A09G175450	1936	1747.58	632.813	4.06901
Gohir.A09G112200	1954	1765.58	0	0
Gohir.A05G107600	938	749.577	41.6613	0.624549
Gohir.D12G021000	3385	3196.58	482.479	1.69607
Gohir.D10G117701	1838	1649.58	29	0.197549
Gohir.D06G063600	830	641.6	48.6093	0.851344
Gohir.A01G070200	601	412.709	16	0.435638
Gohir.A05G250400	2336	2147.58	260.193	1.36144
Gohir.A10G044000	2230	2041.58	120.983	0.665898
Gohir.D10G101400	1362	1173.58	196	1.8767
Gohir.A08G221650	1275	1086.58	137.246	1.41935
Gohir.A05G240200	1429	1240.58	432.378	3.91642
Gohir.A13G178500	3187	2998.58	178.562	0.66915
Gohir.A02G069100	2558	2369.58	21	0.099586
Gohir.A02G066800	2473	2284.58	882.707	4.34171
Gohir.A08G060250	287	111.302	31	3.12975
Gohir.A03G134700	1085	896.577	170.043	2.13118
Gohir.D09G084101	554	365.825	110.961	3.40838
Gohir.D07G185600	2968	2779.58	416.002	1.68177
Gohir.A11G011900	1073	884.577	292.897	3.72074
Gohir.D06G083833	237	72.7775	0	0
Gohir.A06G077950	1034	845.577	0	0
Gohir.A11G234500	2144	1955.58	15.2692	0.0877387
Gohir.A01G205700	1461	1272.58	4	0.0353204
Gohir.A13G190300	2081	1892.58	14.2001	0.0843117
Gohir.D07G111750	1639	1450.58	12	0.0929587
Gohir.D01G026700	869	680.6	238.955	3.94524
Gohir.A11G183800	1975	1786.58	505.421	3.17893
Gohir.A11G273100	1689	1500.58	1	0.00748844
Gohir.A03G123500	1437	1248.58	231.054	2.07944
Gohir.D05G336340	1512	1323.58	0	0
Gohir.D03G009100	462	274.604	863.317	35.3275
Gohir.A06G136600	897	708.577	15.6855	0.248749
Gohir.D09G157000	888	699.577	1294.46	20.7924
Gohir.D04G099600	2034	1845.58	283.118	1.72379
Gohir.D08G151866	519	331.01	65.0785	2.20925
Gohir.D11G084500	1902	1713.58	170.926	1.12087
Gohir.D05G198900	2638	2449.58	1058.89	4.85748
Gohir.A07G072900	1655	1466.58	352.85	2.70356
Gohir.A12G098200	546	357.873	159.876	5.01999
Gohir.D06G175308	402	215.805	0	0
Gohir.D10G118700	1089	900.577	0	0
Gohir.D09G094400	2011	1822.58	48.1781	0.297039
Gohir.A12G146000	1812	1623.58	77.2967	0.53498
Gohir.A03G198800	963	774.577	138.455	2.00861
Gohir.A11G104500	2132	1943.58	228.626	1.32182
Gohir.D10G153065	864	675.6	0	0
Gohir.D02G105800	1905	1716.58	756.071	4.94936
Gohir.D13G185600	1748	1559.58	95	0.684489
Gohir.A11G286282	1734	1545.58	0	0
Gohir.A01G216800	2223	2034.58	189	1.04385
Gohir.D10G043800	1456	1267.58	35.1146	0.311289
Gohir.A12G036900	2050	1861.58	490.467	2.9606
Gohir.A05G287900	2402	2213.58	736.358	3.73804
Gohir.A10G040200	1583	1394.58	1152	9.28239
Gohir.A07G117900	1941	1752.58	1.02553	0.00657539
Gohir.D08G211201	1244	1055.58	197.962	2.10737
Gohir.D11G083300	1667	1478.58	404.678	3.0755
Gohir.D01G065700	956	767.577	207.108	3.03196
Gohir.D05G176100	1949	1760.58	0	0
Gohir.A11G241900	678	489.637	0	0
Gohir.D10G253900	1615	1426.58	4.7996	0.0378059
Gohir.D06G035000	438	250.97	0	0
Gohir.A03G000040	231	68.7407	8.68134	1.41913
Gohir.A06G046900	1453	1264.58	258.288	2.29514
Gohir.A01G079000	894	705.577	39.2887	0.62571
Gohir.D06G125800	1235	1046.58	5258.21	56.4569
Gohir.D02G059700	2848	2659.58	23.5587	0.0995377
Gohir.A11G127600	2783	2594.58	2271.02	9.83568
Gohir.A02G043601	1842	1653.58	0	0
Gohir.D12G261700	567	378.787	0	0
Gohir.D09G031600	417	230.366	0	0
Gohir.A07G186700	779	590.6	31.0859	0.591454
Gohir.A07G150100	1702	1513.58	226.456	1.68123
Gohir.D13G108200	2566	2377.58	14	0.0661673
Gohir.D10G231932	429	242.119	0	0
Gohir.A05G215900	1784	1595.58	3868.67	27.2455
Gohir.D01G023541	2641	2452.58	331.643	1.51949
Gohir.A13G167500	745	556.637	257.936	5.20702
Gohir.A11G201100	1600	1411.58	309.252	2.46183
Gohir.D04G176414	330	148.526	0	0
Gohir.D01G026020	2484	2295.58	8.08951	0.0395986
Gohir.A07G141550	375	189.912	0	0
Gohir.A13G024100	755	566.6	267.507	5.30529
Gohir.A07G082100	2461	2272.58	140.724	0.695824
Gohir.A12G015000	2107	1918.58	273.195	1.60009
Gohir.D04G153200	777	588.6	0	0
Gohir.A02G139200	1082	893.577	51.8267	0.651735
Gohir.A08G144100	1600	1411.58	340.988	2.71447
Gohir.A05G202550	234	70.6858	0	0
Gohir.D04G036800	1675	1486.58	7.78838	0.0588721
Gohir.D01G029000	950	761.577	0	0
Gohir.A11G229600	1266	1077.58	479.028	4.99531
Gohir.A09G059300	941	752.577	177	2.64285
Gohir.D10G164601	1275	1086.58	17.3049	0.178961
Gohir.D05G365700	921	732.577	343.839	5.27414
Gohir.A12G016966	1925	1736.58	271.55	1.75714
Gohir.D12G146150	1426	1237.58	44.7013	0.40588
Gohir.A06G082880	1536	1347.58	309.119	2.57764
Gohir.A04G114900	1159	970.577	50	0.578882
Gohir.A07G100700	362	177.664	0	0
Gohir.A07G058200	2551	2362.58	175	0.832342
Gohir.A11G004400	583	394.749	29	0.825518
Gohir.A11G301700	2927	2738.58	285.197	1.17023
Gohir.A07G076550	1873	1684.58	449.848	3.00072
Gohir.D11G046280	578	389.749	50.1655	1.44634
Gohir.D12G133232	540	351.909	80	2.55452
Gohir.A01G011600	2091	1902.58	563.427	3.32771
Gohir.D01G062600	1042	853.577	344.234	4.53169
Gohir.D06G014450	420	233.319	6	0.288969
Gohir.A07G196900	562	373.8	0	0
Gohir.A01G225700	1716	1527.58	111.165	0.817739
Gohir.A10G087250	657	468.653	0	0
Gohir.D02G011800	1003	814.577	172.201	2.37549
Gohir.D01G042774	93	9.84095	0	0
Gohir.D04G162300	3791	3602.58	4410.75	13.7578
Gohir.A10G099000	834	645.6	7.38126	0.128475
Gohir.D08G175050	769	580.6	93.1344	1.80253
Gohir.A08G082862	1359	1170.58	0	0
Gohir.D05G056900	927	738.577	43.6109	0.663512
Gohir.A05G297200	2773	2584.58	7	0.030434
Gohir.A10G040100	1593	1404.58	121.874	0.975025
Gohir.D13G219000	1980	1791.58	671.9	4.21423
Gohir.D08G067000	1968	1779.58	208.373	1.31575
Gohir.D08G210100	1413	1224.58	95.0124	0.871854
Gohir.D07G056200	2973	2784.58	454.906	1.83574
Gohir.A08G101048	1572	1383.58	0	0
Gohir.D13G142100	1424	1235.58	237.897	2.16356
Gohir.A06G163300	3023	2834.58	126.88	0.502984
Gohir.D08G069400	2551	2362.58	137.005	0.651629
Gohir.A05G072300	2194	2005.58	1093.05	6.1242
Gohir.D05G332188	351	167.669	0	0
Gohir.D04G185500	1056	867.577	0	0
Gohir.A07G210200	2215	2026.58	4	0.0221792
Gohir.D03G091200	1342	1153.58	308.789	3.00791
Gohir.D11G218000	1477	1288.58	84.5742	0.737526
Gohir.A06G025900	1680	1491.58	339.019	2.55405
Gohir.D01G186200	602	413.667	2	0.0543286
Gohir.D02G020550	348	164.985	0	0
Gohir.D13G057801	4668	4479.58	12.0124	0.0301331
Gohir.D04G087100	1437	1248.58	186.571	1.67911
Gohir.A03G075000	2229	2040.58	38.522	0.212132
Gohir.A02G145200	1914	1725.58	1.08079	0.00703813
Gohir.A05G339200	3285	3096.58	190.107	0.689869
Gohir.D08G083700	4014	3825.58	738.979	2.17063
Gohir.D05G328740	351	167.669	0	0
Gohir.D05G094000	2780	2591.58	35.7299	0.154924
Gohir.D03G034000	1611	1422.58	819.216	6.47101
Gohir.D01G154266	2144	1955.58	22.3612	0.12849
Gohir.D03G053900	1969	1780.58	1102.14	6.95543
Gohir.D12G023900	2867	2678.58	15.5653	0.0652986
Gohir.A11G086300	2042	1853.58	912.018	5.52895
Gohir.A02G165400	1070	881.577	33	0.420633
Gohir.A07G084000	1335	1146.58	59.4376	0.582516
Gohir.A12G112100	6276	6087.58	3763.24	6.94651
Gohir.A12G142700	1812	1623.58	248.378	1.71906
Gohir.A01G078100	4189	4000.58	772.206	2.169
Gohir.D05G327200	1530	1341.58	4.81644	0.0403423
Gohir.A01G088400	1104	915.577	38.9971	0.478616
Gohir.A06G065650	570	381.775	0	0
Gohir.A08G113000	1617	1428.58	364.904	2.87028
Gohir.D07G104350	354	170.479	11	0.725057
Gohir.D13G155000	1116	927.577	1357.54	16.4457
Gohir.D11G131300	1524	1335.58	1	0.00841358
Gohir.A04G078300	1667	1478.58	33.5337	0.254851
Gohir.A11G077900	1731	1542.58	35	0.254959
Gohir.A13G032800	961	772.577	2	0.0290896
Gohir.D04G173180	675	486.637	0	0
Gohir.A05G026300	5376	5187.58	980.01	2.12283
Gohir.A03G132200	2029	1840.58	198.352	1.21097
Gohir.D01G044300	2424	2235.58	232.419	1.16824
Gohir.A06G068800	2674	2485.58	78.7401	0.355974
Gohir.D07G197600	480	292.396	5	0.192154
Gohir.A04G004400	1711	1522.58	56.4	0.416246
Gohir.D07G056700	1602	1413.58	61.5956	0.489644
Gohir.A04G068900	961	772.577	287.416	4.18041
Gohir.D04G090900	839	650.6	143	2.46986
Gohir.A11G267400	1708	1519.58	190	1.40501
Gohir.D04G065500	1486	1297.58	99.8293	0.864519
Gohir.A08G187250	546	357.873	8	0.251195
Gohir.D10G084200	1593	1404.58	211.136	1.68914
Gohir.A03G190700	519	331.01	172	5.83897
Gohir.A09G214300	1236	1047.58	4	0.0429066
Gohir.A13G167300	2437	2248.58	270.555	1.35207
Gohir.A11G044500	1038	849.577	111	1.46815
Gohir.D06G199500	1637	1448.58	39.4514	0.306035
Gohir.D12G039100	1374	1185.58	0	0
Gohir.D05G191300	2953	2764.58	802.748	3.26287
Gohir.A03G151200	907	718.577	195.689	3.06015
Gohir.A06G137802	457	269.676	99.575	4.14913
Gohir.D11G195400	3544	3355.58	327.106	1.0954
Gohir.A10G241520	3152	2963.58	72.0612	0.273234
Gohir.D07G187500	1419	1230.58	1	0.00913148
Gohir.D04G029300	2355	2166.58	0	0
Gohir.A05G265000	153	27.7173	0	0
Gohir.A07G104650	2951	2762.58	895.931	3.64426
Gohir.A09G002000	1378	1189.58	6	0.0566772
Gohir.D02G106700	3373	3184.58	217.595	0.767797
Gohir.D08G095100	1137	948.577	0	0
Gohir.A13G199800	1497	1308.58	1311.18	11.2594
Gohir.A02G148000	685	496.637	356	8.05491
Gohir.D13G126200	1925	1736.58	96.8124	0.62645
Gohir.A03G028001	717	528.637	0	0
Gohir.D02G231601	660	471.653	19	0.452669
Gohir.A03G166900	1022	833.577	22	0.29657
Gohir.A01G139500	952	763.577	5910.58	86.9815
Gohir.D05G136700	3431	3242.58	127.558	0.442047
Gohir.A01G179666	568	379.787	0	0
Gohir.A13G122266	1352	1163.58	0	0
Gohir.A13G221400	1308	1119.58	11	0.110405
Gohir.A06G120304	1671	1482.58	5.76881	0.0437239
Gohir.D13G029900	3193	3004.58	527.269	1.97196
Gohir.D05G385000	3322	3133.58	927.247	3.3251
Gohir.A08G059750	486	298.327	0	0
Gohir.D07G028100	2078	1889.58	2.44791	0.0145573
Gohir.A10G092900	2645	2456.58	91.7941	0.419889
Gohir.D10G005266	1034	845.577	0	0
Gohir.D03G161200	1182	993.577	0	0
Gohir.A13G082800	1873	1684.58	2	0.013341
Gohir.D07G016800	780	591.6	360.164	6.84103
Gohir.A07G012000	2156	1967.58	293.483	1.6761
Gohir.D03G090100	2685	2496.58	382.436	1.72133
Gohir.A01G018700	3910	3721.58	9.06581	0.0273734
Gohir.A01G092600	2466	2277.58	2.13692	0.010543
Gohir.A03G055900	1242	1053.58	47.5714	0.507376
Gohir.A03G192300	360	175.897	2	0.127768
Gohir.A06G119700	1989	1800.58	398.826	2.48898
