target_id	length	eff_length	AD2_3	AD2_3_tpm
Gohir.D04G014900	4474	4286.35	437.358	1.21855
Gohir.D08G215800	3557	3369.35	109.203	0.387066
Gohir.A03G119500	1075	887.352	0	0
Gohir.D13G179600	1663	1475.35	412.128	3.33604
Gohir.D01G110200	667	479.544	0	0
Gohir.A08G049100	2398	2210.35	66.6488	0.360102
Gohir.A08G026720	1404	1216.35	117.985	1.15841
Gohir.A09G018600	607	419.555	0	0
Gohir.D13G138200	4807	4619.35	197	0.509307
Gohir.D10G222144	776	588.489	0	0
Gohir.D13G000200	2424	2236.35	301.679	1.61102
Gohir.D08G154100	1210	1022.35	27	0.315397
Gohir.A05G040300	2654	2466.35	496.78	2.40549
Gohir.D11G225400	2940	2752.35	260.127	1.12869
Gohir.D13G110600	1750	1562.35	2	0.0152878
Gohir.D09G116300	1621	1433.35	345	2.87449
Gohir.A12G158300	552	364.778	0	0
Gohir.D08G183100	1151	963.352	607.564	7.53185
Gohir.A07G112600	1168	980.352	37	0.450728
Gohir.D07G002950	2991	2803.35	0	0
Gohir.D08G117301	581	393.647	15.4546	0.468863
Gohir.A11G268900	1213	1025.35	24	0.279533
Gohir.A01G086600	4737	4549.35	85.7799	0.225181
Gohir.A10G183300	1312	1124.35	200.157	2.126
Gohir.D11G048300	1848	1660.35	0	0
Gohir.A04G087700	1649	1461.35	63	0.51485
Gohir.D05G185900	2624	2436.35	38.8231	0.190303
Gohir.A11G229100	3899	3711.35	674.88	2.17165
Gohir.D12G269000	3894	3706.35	448.056	1.44371
Gohir.A11G320500	1386	1198.35	217	2.16257
Gohir.A05G100500	4117	3929.35	198.756	0.604078
Gohir.D01G016984	1495	1307.35	2.00168	0.0182851
Gohir.D10G076300	966	778.352	250.752	3.84736
Gohir.A13G130701	838	650.443	0	0
Gohir.D13G046300	2125	1937.35	202.45	1.24797
Gohir.A11G175000	2374	2186.35	254.711	1.39131
Gohir.A11G072400	1771	1583.35	120.687	0.910283
Gohir.A01G195400	1123	935.352	223.962	2.85953
Gohir.A05G261900	2342	2154.35	51.0411	0.282943
Gohir.A10G138500	1358	1170.35	137.759	1.40571
Gohir.D08G201300	2935	2747.35	679.559	2.95398
Gohir.D10G039300	1040	852.352	515.339	7.22052
Gohir.D07G196232	1671	1483.35	92.6007	0.74553
Gohir.D10G014500	1698	1510.35	1	0.00790709
Gohir.D12G255375	1398	1210.35	17	0.167738
Gohir.D13G027080	576	388.656	0	0
Gohir.D07G057300	4750	4562.35	416.308	1.08973
Gohir.A13G112000	1725	1537.35	1	0.00776822
Gohir.A12G017600	2481	2293.35	803.604	4.18472
Gohir.D11G313200	2766	2578.35	24	0.111164
Gohir.A10G066900	1503	1315.35	93.7583	0.851261
Gohir.A04G044600	3609	3421.35	11	0.0383963
Gohir.D01G110400	1302	1114.35	0	0
Gohir.D07G218000	2147	1959.35	1	0.00609512
Gohir.D05G208000	2255	2067.35	52	0.300389
Gohir.D10G232100	6017	5829.35	651.84	1.33541
Gohir.A09G215400	967	779.352	473.715	7.25902
Gohir.A12G080200	228	70.2331	57	9.69232
Gohir.D05G082400	1553	1365.35	370.639	3.24191
Gohir.A10G191900	3019	2831.35	207.568	0.875509
Gohir.D12G072500	936	748.41	43.512	0.694327
Gohir.A06G176500	437	251.08	0	0
Gohir.D01G077400	1648	1460.35	97.323	0.795889
Gohir.D01G118400	622	434.555	18	0.494678
Gohir.D08G063700	2024	1836.35	137.873	0.896643
Gohir.D11G121600	6557	6369.35	650.252	1.21922
Gohir.A09G175450	1936	1748.35	303.387	2.07235
Gohir.A09G112200	1954	1766.35	0	0
Gohir.A05G107600	938	750.41	6.58522	0.104801
Gohir.D12G021000	3385	3197.35	170.984	0.638646
Gohir.D10G117701	1838	1650.35	45	0.325635
Gohir.D06G063600	830	642.443	0	0
Gohir.A01G070200	601	413.586	8.4969	0.245352
Gohir.A05G250400	2336	2148.35	227.926	1.26702
Gohir.A10G044000	2230	2042.35	91.6879	0.536138
Gohir.D10G101400	1362	1174.35	300	3.05083
Gohir.A08G221650	1275	1087.35	57.9347	0.636302
Gohir.A05G240200	1429	1241.35	427.989	4.11748
Gohir.A13G178500	3187	2999.35	156.493	0.623108
Gohir.A02G069100	2558	2370.35	19.9054	0.100289
Gohir.A02G066800	2473	2285.35	381.579	1.994
Gohir.A08G060250	287	114.148	3	0.313867
Gohir.A03G134700	1085	897.352	103.057	1.37154
Gohir.D09G084101	554	366.778	18	0.586089
Gohir.D07G185600	2968	2780.35	373.897	1.606
Gohir.A11G011900	1073	885.352	231.944	3.12869
Gohir.D06G083833	237	76.3782	0	0
Gohir.A06G077950	1034	846.352	0	0
Gohir.A11G234500	2144	1956.35	141.766	0.865404
Gohir.A01G205700	1461	1273.35	4	0.0375151
Gohir.A13G190300	2081	1893.35	4	0.0252304
Gohir.D07G111750	1639	1451.35	7	0.0575997
Gohir.D01G026700	869	681.427	204.929	3.59152
Gohir.A11G183800	1975	1787.35	159.198	1.06371
Gohir.A11G273100	1689	1501.35	0	0
Gohir.A03G123500	1437	1249.35	130.529	1.24772
Gohir.D05G336340	1512	1324.35	0	0
Gohir.D03G009100	462	275.569	682.007	29.5565
Gohir.A06G136600	897	709.41	13.9641	0.235078
Gohir.D09G157000	888	700.41	521.933	8.89933
Gohir.D04G099600	2034	1846.35	208.516	1.34872
Gohir.D08G151866	519	331.933	51.3657	1.84806
Gohir.D11G084500	1902	1714.35	8.05173	0.0560898
Gohir.D05G198900	2638	2450.35	547.026	2.66609
Gohir.A07G072900	1655	1467.35	246.982	2.01014
Gohir.A12G098200	546	358.778	86.0073	2.86289
Gohir.D06G175308	402	217.249	0	0
Gohir.D10G118700	1089	901.352	0	0
Gohir.D09G094400	2011	1823.35	4.29871	0.0281555
Gohir.A12G146000	1812	1624.35	74.135	0.545052
Gohir.A03G198800	963	775.391	89.6421	1.38066
Gohir.A11G104500	2132	1944.35	189.548	1.16423
Gohir.D10G153065	864	676.427	0	0
Gohir.D02G105800	1905	1717.35	552.97	3.84536
Gohir.D13G185600	1748	1560.35	83.0918	0.635961
Gohir.A11G286282	1734	1546.35	0	0
Gohir.A01G216800	2223	2035.35	184.968	1.08531
Gohir.D10G043800	1456	1268.35	24.8708	0.234177
Gohir.A12G036900	2050	1862.35	370.292	2.37453
Gohir.A05G287900	2402	2214.35	670.584	3.61661
Gohir.A10G040200	1583	1395.35	101.99	0.872905
Gohir.A07G117900	1941	1753.35	0	0
Gohir.D08G211201	1244	1056.35	127.228	1.43836
Gohir.D11G083300	1667	1479.35	351.651	2.83881
Gohir.D01G065700	956	768.391	191.687	2.97924
Gohir.D05G176100	1949	1761.35	0	0
Gohir.A11G241900	678	490.531	0	0
Gohir.D10G253900	1615	1427.35	0	0
Gohir.D06G035000	438	252.023	1	0.0473865
Gohir.A03G000040	231	72.3353	10.9884	1.81418
Gohir.A06G046900	1453	1265.35	134.144	1.26606
Gohir.A01G079000	894	706.41	37.5873	0.635448
Gohir.D06G125800	1235	1047.35	1658.24	18.9081
Gohir.D02G059700	2848	2660.35	2.67897	0.012026
Gohir.A11G127600	2783	2595.35	1591.44	7.32297
Gohir.A02G043601	1842	1654.35	6	0.043313
Gohir.D12G261700	567	379.685	0	0
Gohir.D09G031600	417	231.618	0	0
Gohir.A07G186700	779	591.489	42.3443	0.854955
Gohir.A07G150100	1702	1514.35	184.917	1.45829
Gohir.D13G108200	2566	2378.35	6	0.030128
Gohir.D10G231932	429	243.291	0	0
Gohir.A05G215900	1784	1596.35	1327.63	9.93216
Gohir.D01G023541	2641	2453.35	167.027	0.81306
Gohir.A13G167500	745	557.518	32.4217	0.694498
Gohir.A11G201100	1600	1412.35	13.6924	0.115779
Gohir.D04G176414	330	150.625	0	0
Gohir.D01G026020	2484	2296.35	19.2619	0.100174
Gohir.A07G141550	375	191.646	0	0
Gohir.A13G024100	755	567.518	103.212	2.17193
Gohir.A07G082100	2461	2273.35	221.349	1.1628
Gohir.A12G015000	2107	1919.35	258.673	1.6095
Gohir.D04G153200	777	589.489	4	0.0810362
Gohir.A02G139200	1082	894.352	63.5107	0.848073
Gohir.A08G144100	1600	1412.35	441.596	3.73402
Gohir.A05G202550	234	74.3481	0	0
Gohir.D04G036800	1675	1487.35	4.67076	0.0375032
Gohir.D01G029000	950	762.391	8.42588	0.131987
Gohir.A11G229600	1266	1078.35	331.513	3.67143
Gohir.A09G059300	941	753.391	27	0.427995
Gohir.D10G164601	1275	1087.35	11.3833	0.125023
Gohir.D05G365700	921	733.41	265.453	4.32252
Gohir.A12G016966	1925	1737.35	182.572	1.25499
Gohir.D12G146150	1426	1238.35	57.5689	0.555186
Gohir.A06G082880	1536	1348.35	143.029	1.26683
Gohir.A04G114900	1159	971.352	31	0.381136
Gohir.A07G100700	362	179.486	56	3.72607
Gohir.A07G058200	2551	2363.35	111.866	0.565279
Gohir.A11G004400	583	395.647	13	0.392402
Gohir.A11G301700	2927	2739.35	8.01401	0.0349379
Gohir.A07G076550	1873	1685.35	168	1.19046
Gohir.D11G046280	578	390.647	25.2342	0.771436
Gohir.D12G133232	540	352.805	62	2.09871
Gohir.A01G011600	2091	1903.35	368.113	2.30971
Gohir.D01G062600	1042	854.352	286.457	4.00422
Gohir.D06G014450	420	234.507	2	0.101852
Gohir.A07G196900	562	374.695	0	0
Gohir.A01G225700	1716	1528.35	44.4093	0.347013
Gohir.A10G087250	657	469.544	0	0
Gohir.D02G011800	1003	815.352	157.969	2.31378
Gohir.D01G042774	93	11.0689	0	0
Gohir.D04G162300	3791	3603.35	3491.98	11.5734
Gohir.A10G099000	834	646.443	6	0.110845
Gohir.D08G175050	769	581.518	85	1.74562
Gohir.A08G082862	1359	1171.35	0	0
Gohir.D05G056900	927	739.41	25.9717	0.419479
Gohir.A05G297200	2773	2585.35	4.33621	0.0200302
Gohir.A10G040100	1593	1405.35	97.4975	0.828521
Gohir.D13G219000	1980	1792.35	346.744	2.31036
Gohir.D08G067000	1968	1780.35	108.948	0.730815
Gohir.D08G210100	1413	1225.35	69.0823	0.673288
Gohir.D07G056200	2973	2785.35	304.05	1.30365
Gohir.A08G101048	1572	1384.35	0	0
Gohir.D13G142100	1424	1236.35	123	1.18811
Gohir.A06G163300	3023	2835.35	68.4744	0.288414
Gohir.D08G069400	2551	2363.35	28.146	0.142227
Gohir.A05G072300	2194	2006.35	270.898	1.61248
Gohir.D05G332188	351	169.515	0	0
Gohir.D04G185500	1056	868.352	0	0
Gohir.A07G210200	2215	2027.35	0	0
Gohir.D03G091200	1342	1154.35	118.727	1.2283
Gohir.D11G218000	1477	1289.35	87.5818	0.811218
Gohir.A06G025900	1680	1492.35	175.743	1.40638
Gohir.D01G186200	602	414.586	0	0
Gohir.D02G020550	348	166.843	0	0
Gohir.D13G057801	4668	4480.35	5.00357	0.0133371
Gohir.D04G087100	1437	1249.35	239.943	2.2936
Gohir.A03G075000	2229	2041.35	29.5065	0.172621
Gohir.A02G145200	1914	1726.35	0	0
Gohir.A05G339200	3285	3097.35	7.90926	0.0304958
Gohir.D08G083700	4014	3826.35	485.783	1.51619
Gohir.D05G328740	351	169.515	0	0
Gohir.D05G094000	2780	2592.35	28	0.128991
Gohir.D03G034000	1611	1423.35	393.219	3.29926
Gohir.D01G154266	2144	1956.35	0	0
Gohir.D03G053900	1969	1781.35	564.826	3.78669
Gohir.D12G023900	2867	2679.35	9.40243	0.0419088
Gohir.A11G086300	2042	1854.35	594.713	3.8301
Gohir.A02G165400	1070	882.352	7	0.0947438
Gohir.A07G084000	1335	1147.35	61.1989	0.637003
Gohir.A12G112100	6276	6088.35	2312.39	4.53583
Gohir.A12G142700	1812	1624.35	137.197	1.0087
Gohir.A01G078100	4189	4001.35	779.234	2.32571
Gohir.D05G327200	1530	1342.35	15	0.13345
Gohir.A01G088400	1104	916.352	31.3122	0.40808
Gohir.A06G065650	570	382.676	0	0
Gohir.A08G113000	1617	1429.35	265.609	2.21921
Gohir.D07G104350	354	172.222	18	1.24819
Gohir.D13G155000	1116	928.352	611.842	7.87084
Gohir.D11G131300	1524	1336.35	19	0.169796
Gohir.A04G078300	1667	1479.35	5.21976	0.042138
Gohir.A11G077900	1731	1543.35	7	0.0541661
Gohir.A13G032800	961	773.391	4	0.0617669
Gohir.D04G173180	675	487.544	0	0
Gohir.A05G026300	5376	5188.35	1137.76	2.61889
Gohir.A03G132200	2029	1841.35	97.6075	0.633055
Gohir.D01G044300	2424	2236.35	122.179	0.652458
Gohir.A06G068800	2674	2486.35	40.2723	0.193437
Gohir.D07G197600	480	293.328	4.68132	0.190594
Gohir.A04G004400	1711	1523.35	32.4797	0.254629
Gohir.D07G056700	1602	1414.35	93.0124	0.785377
Gohir.A04G068900	961	773.391	230.881	3.5652
Gohir.D04G090900	839	651.443	171	3.13483
Gohir.A11G267400	1708	1520.35	69.1012	0.542796
Gohir.D04G065500	1486	1298.35	78.7826	0.724657
Gohir.A08G187250	546	358.778	0	0
Gohir.D10G084200	1593	1405.35	203.992	1.7335
Gohir.A03G190700	519	331.933	23	0.827507
Gohir.A09G214300	1236	1048.35	2	0.0227834
Gohir.A13G167300	2437	2249.35	181.886	0.965689
Gohir.A11G044500	1038	850.352	54	0.758385
Gohir.D06G199500	1637	1449.35	15.3839	0.126761
Gohir.D12G039100	1374	1186.35	0	0
Gohir.D05G191300	2953	2765.35	726.879	3.13911
Gohir.A03G151200	907	719.41	154.733	2.56862
Gohir.A06G137802	457	270.644	128.112	5.65311
Gohir.D11G195400	3544	3356.35	141.512	0.503524
Gohir.A10G241520	3152	2964.35	61.2569	0.246786
Gohir.D07G187500	1419	1231.35	0	0
Gohir.D04G029300	2355	2167.35	0	0
Gohir.A05G265000	153	28.1267	0	0
Gohir.A07G104650	2951	2763.35	0	0
Gohir.A09G002000	1378	1190.35	0	0
Gohir.D02G106700	3373	3185.35	161.923	0.60708
Gohir.D08G095100	1137	949.352	0	0
Gohir.A13G199800	1497	1309.35	669.081	6.10263
Gohir.A02G148000	685	497.531	306.115	7.34783
Gohir.D13G126200	1925	1737.35	1	0.00687396
Gohir.A03G028001	717	529.518	0	0
Gohir.D02G231601	660	472.544	14	0.353819
Gohir.A03G166900	1022	834.352	2.4765	0.0354474
Gohir.A01G139500	952	764.391	399.385	6.2398
Gohir.D05G136700	3431	3243.35	15.2776	0.0562544
Gohir.A01G179666	568	380.685	0	0
Gohir.A13G122266	1352	1164.35	0	0
Gohir.A13G221400	1308	1120.35	0	0
Gohir.A06G120304	1671	1483.35	3.2188	0.0259146
Gohir.D13G029900	3193	3005.35	406.971	1.6172
Gohir.D05G385000	3322	3134.35	486.926	1.85528
Gohir.A08G059750	486	299.254	0	0
Gohir.D07G028100	2078	1890.35	2.11187	0.013342
Gohir.A10G092900	2645	2457.35	53.2416	0.258749
Gohir.D10G005266	1034	846.352	0	0
Gohir.D03G161200	1182	994.352	0	0
Gohir.A13G082800	1873	1685.35	3	0.0212582
Gohir.D07G016800	780	592.489	272.591	5.49447
Gohir.A07G012000	2156	1968.35	123.948	0.752025
Gohir.D03G090100	2685	2497.35	289.014	1.38208
Gohir.A01G018700	3910	3722.35	13.4391	0.0431169
Gohir.A01G092600	2466	2278.35	0	0
Gohir.A03G055900	1242	1054.35	20.7994	0.235592
Gohir.A03G192300	360	177.6	0	0
Gohir.A06G119700	1989	1801.35	280.862	1.86204
Gohir.D13G142500	2157	1969.35	126.57	0.767542
Gohir.D03G061703	327	148.052	3.14016	0.253299
Gohir.D05G328920	339	158.707	0	0
