target_id	length	eff_length	D5_3	D5_3_tpm
Gohir.D10G136700	1374	1191.42	151.907	1.10119
Gohir.D02G211100	963	780.42	451.331	4.99477
Gohir.D06G009100	2758	2575.42	231.97	0.777916
Gohir.A06G203700	1768	1585.42	53.5723	0.29184
Gohir.A10G031650	915	732.442	0	0
Gohir.D06G185900	1275	1092.42	40	0.316242
Gohir.D02G193500	354	176.303	83	4.066
Gohir.D12G211400	642	459.455	0	0
Gohir.D07G106900	1085	902.42	2	0.0191412
Gohir.A05G257150	774	591.442	0	0
Gohir.D09G074600	858	675.442	1450.66	18.5493
Gohir.D02G139000	2564	2381.42	1443.52	5.23524
Gohir.D05G214600	1724	1541.42	757.885	4.2465
Gohir.A05G110900	1774	1591.42	74.1851	0.402606
Gohir.A01G195000	1796	1613.42	9.66468	0.0517355
Gohir.D05G354825	333	157.142	3.84472	0.211311
Gohir.A12G219875	606	423.531	0	0
Gohir.D09G245650	568	385.577	0	0
Gohir.A13G139780	1125	942.42	0	0
Gohir.A10G158400	1065	882.42	13.2571	0.129754
Gohir.D12G014000	1852	1669.42	1069.26	5.53181
Gohir.A09G112900	1696	1513.42	0	0
Gohir.A11G032200	1485	1302.42	15	0.0994693
Gohir.D02G076100	1379	1196.42	2456	17.7294
Gohir.D02G168900	2310	2127.42	151.549	0.615247
Gohir.D09G149400	2344	2161.42	17	0.0679295
Gohir.D13G036900	2218	2035.42	2080.9	8.82968
Gohir.A13G063900	1421	1238.42	58.1736	0.405702
Gohir.A07G183850	623	440.519	0	0
Gohir.D01G109550	216	64.4944	0	0
Gohir.D05G339300	1391	1208.42	0	0
Gohir.A08G000117	641	458.455	0	0
Gohir.A11G253600	3103	2920.42	16.9315	0.0500723
Gohir.D02G162600	2292	2109.42	1190.07	4.87258
Gohir.A06G132200	2674	2491.42	8.55269	0.0296486
Gohir.D08G252466	264	98.7541	0	0
Gohir.A08G184900	2168	1985.42	7.22372	0.0314237
Gohir.A08G099868	2794	2611.42	28.8709	0.0954844
Gohir.D04G097500	1283	1100.42	1017	7.98199
Gohir.D05G057600	2551	2368.42	146.25	0.533319
Gohir.A06G111004	426	244.975	0	0
Gohir.D11G115100	456	274.411	0	0
Gohir.D02G144600	2553	2370.42	335.418	1.22211
Gohir.D05G306750	174	40.0752	6.23853	1.34448
Gohir.D01G110500	1668	1485.42	4.75798	0.0276645
Gohir.A05G389500	1332	1149.42	165.229	1.24153
Gohir.D04G191000	1465	1282.42	237.467	1.59927
Gohir.D09G177200	1117	934.42	128	1.18309
Gohir.A05G171200	1945	1762.42	427.089	2.09294
Gohir.D07G144500	2265	2082.42	779	3.23086
Gohir.A02G131602	702	519.442	0	0
Gohir.D09G148200	468	286.19	0	0
Gohir.D13G169500	776	593.442	56	0.815002
Gohir.D05G061700	1906	1723.42	640.878	3.21169
Gohir.A10G138000	651	468.442	0	0
Gohir.D05G127800	2098	1915.42	925.619	4.17366
Gohir.A06G188000	545	362.618	0	0
Gohir.A04G136166	474	292.075	0	0
Gohir.D05G162100	1462	1279.42	34	0.229517
Gohir.A02G152800	1595	1412.42	16	0.0978374
Gohir.D04G126700	2004	1821.42	22	0.104318
Gohir.D08G175150	399	218.765	0	0
Gohir.A10G180800	858	675.442	7	0.0895074
Gohir.D05G200300	2414	2231.42	266.597	1.03187
Gohir.A06G184200	1632	1449.42	1	0.00595874
Gohir.A05G174300	1908	1725.42	222.334	1.11291
Gohir.D03G099501	1705	1522.42	433.443	2.45893
Gohir.D05G379600	763	580.442	0	0
Gohir.A13G096100	2329	2146.42	50.3031	0.202408
Gohir.A06G171600	3763	3580.42	79.8778	0.192682
Gohir.D02G060700	911	728.442	3	0.0355693
Gohir.A11G063866	998	815.42	27.0504	0.286511
Gohir.D04G130600	1233	1050.42	95.1756	0.782549
Gohir.A13G202000	1652	1469.42	14.7717	0.0868225
Gohir.D12G051200	2062	1879.42	860.27	3.9533
Gohir.A07G093500	746	563.442	0	0
Gohir.D08G032600	1356	1173.42	6181.44	45.4972
Gohir.A05G202800	3483	3300.42	53.4728	0.139931
Gohir.A05G058000	1462	1279.42	0	0
Gohir.D10G105201	573	390.566	1.00556	0.0222363
Gohir.A09G089932	2542	2359.42	1.00141	0.00366568
Gohir.A05G343600	3502	3319.42	388.253	1.01019
Gohir.D05G352900	1899	1716.42	13.9238	0.0700622
Gohir.A12G080900	1402	1219.42	0	0
Gohir.D11G305800	923	740.442	23	0.268278
Gohir.A02G027600	1729	1546.42	120.772	0.674506
Gohir.A11G314300	1726	1543.42	0	0
Gohir.D11G004801	690	507.442	1553.58	26.4421
Gohir.D09G135200	932	749.442	8	0.0921936
Gohir.D09G152550	234	76.6177	28.8511	3.25224
Gohir.A12G037300	1127	944.42	20.5906	0.188301
Gohir.A11G282669	210	60.6773	0	0
Gohir.A09G096001	954	771.42	0	0
Gohir.D05G116800	1456	1273.42	0	0
Gohir.D04G102100	2214	2031.42	113.766	0.483684
Gohir.A12G037100	2141	1958.42	39.4653	0.174044
Gohir.D01G033132	965	782.42	1	0.0110385
Gohir.D05G087500	3297	3114.42	1772.86	4.91638
Gohir.A13G148700	3982	3799.42	9.4042	0.0213773
Gohir.D11G222014	204	56.944	1.03903	0.15759
Gohir.D05G073700	1672	1489.42	3792.36	21.9908
Gohir.A01G181400	2148	1965.42	215	0.944783
Gohir.D08G202400	1665	1482.42	100.484	0.585427
Gohir.D08G027900	2146	1963.42	826.37	3.63505
Gohir.D01G152650	321	146.397	0	0
Gohir.A04G102000	1294	1111.42	0	0
Gohir.A09G028700	2906	2723.42	19.3269	0.061291
Gohir.D04G014900	4474	4291.42	1603.68	3.22749
Gohir.D08G215800	3557	3374.42	560.692	1.43507
Gohir.A03G119500	1075	892.42	2	0.0193557
Gohir.D13G179600	1663	1480.42	1127.1	6.57545
Gohir.D01G110200	667	484.442	0	0
Gohir.A08G049100	2398	2215.42	12.4203	0.04842
Gohir.A08G026720	1404	1221.42	36.5354	0.258344
Gohir.A09G018600	607	424.531	0	0
Gohir.D13G138200	4807	4624.42	764	1.42687
Gohir.D10G222144	776	593.442	0	0
Gohir.D13G000200	2424	2241.42	650.39	2.50611
Gohir.D08G154100	1210	1027.42	176	1.47949
Gohir.A05G040300	2654	2471.42	11.4205	0.0399105
Gohir.D11G225400	2940	2757.42	453.636	1.42087
Gohir.D13G110600	1750	1567.42	10	0.0551015
Gohir.D09G116300	1621	1438.42	124	0.744534
Gohir.A12G158300	552	369.577	0	0
Gohir.D08G183100	1151	968.42	2930.69	26.1369
Gohir.A07G112600	1168	985.42	13.0653	0.114511
Gohir.D07G002950	2991	2808.42	4	0.0123012
Gohir.D08G117301	581	398.566	6.06881	0.131508
Gohir.A11G268900	1213	1030.42	1.08518	0.00909572
Gohir.A01G086600	4737	4554.42	14.8362	0.0281344
Gohir.A10G183300	1312	1129.42	24.2499	0.18544
Gohir.D11G048300	1848	1665.42	1	0.00518591
Gohir.A04G087700	1649	1466.42	29.4136	0.173236
Gohir.D05G185900	2624	2441.42	147	0.520024
Gohir.A11G229100	3899	3716.42	168.651	0.391933
Gohir.D12G269000	3894	3711.42	446.661	1.03941
Gohir.A11G320500	1386	1203.42	190	1.36359
Gohir.A05G100500	4117	3934.42	63.3194	0.138997
Gohir.D01G016984	1495	1312.42	0	0
Gohir.D10G076300	966	783.42	363.734	4.00994
Gohir.A13G130701	838	655.442	0	0
Gohir.D13G046300	2125	1942.42	731.624	3.25307
Gohir.A11G175000	2374	2191.42	74.2525	0.29264
Gohir.A11G072400	1771	1588.42	110.552	0.601107
Gohir.A01G195400	1123	940.42	233.749	2.14673
Gohir.A05G261900	2342	2159.42	21.5314	0.0861161
Gohir.A10G138500	1358	1175.42	1.05921	0.0077828
Gohir.D08G201300	2935	2752.42	837.745	2.62873
Gohir.D10G039300	1040	857.42	537.625	5.41545
Gohir.D07G196232	1671	1488.42	7.08486	0.0411107
Gohir.D10G014500	1698	1515.42	1.03812	0.00591649
Gohir.D12G255375	1398	1215.42	221	1.57042
Gohir.D13G027080	576	393.566	2	0.0438895
Gohir.D07G057300	4750	4567.42	1496.76	2.83028
Gohir.A13G112000	1725	1542.42	0	0
Gohir.A12G017600	2481	2298.42	548.496	2.06107
Gohir.D11G313200	2766	2583.42	48	0.16047
Gohir.A10G066900	1503	1320.42	76.2259	0.498585
Gohir.A04G044600	3609	3426.42	3.34867	0.00844074
Gohir.D01G110400	1302	1119.42	0	0
Gohir.D07G218000	2147	1964.42	206.937	0.909813
Gohir.D05G208000	2255	2072.42	37	0.154196
Gohir.D10G232100	6017	5834.42	81.4268	0.120536
Gohir.A09G215400	967	784.42	56	0.616578
Gohir.A12G080200	228	72.5245	71	8.45517
Gohir.D05G082400	1553	1370.42	533.754	3.36385
Gohir.A10G191900	3019	2836.42	46.6335	0.141996
Gohir.D12G072500	936	753.442	1121.79	12.8591
Gohir.A06G176500	437	255.712	0	0
Gohir.D01G077400	1648	1465.42	625.083	3.68404
Gohir.D01G118400	622	439.519	72.9744	1.43398
Gohir.D08G063700	2024	1841.42	159.107	0.746253
Gohir.D11G121600	6557	6374.42	1436.19	1.9459
Gohir.A09G175450	1936	1753.42	53	0.261059
Gohir.A09G112200	1954	1771.42	6.82867	0.0332938
Gohir.A05G107600	938	755.442	110.207	1.25996
Gohir.D12G021000	3385	3202.42	740.161	1.99617
Gohir.D10G117701	1838	1655.42	44.3337	0.231299
Gohir.D06G063600	830	647.442	7.07253	0.0943459
Gohir.A01G070200	601	418.531	19.4785	0.401953
Gohir.A05G250400	2336	2153.42	121.662	0.487948
Gohir.A10G044000	2230	2047.42	50.0889	0.211292
Gohir.D10G101400	1362	1179.42	618	4.52552
Gohir.A08G221650	1275	1092.42	0	0
Gohir.A05G240200	1429	1246.42	11.4737	0.0795037
Gohir.A13G178500	3187	3004.42	37.6057	0.108104
Gohir.A02G069100	2558	2375.42	0	0
Gohir.A02G066800	2473	2290.42	0	0
Gohir.A08G060250	287	117.334	40	2.94433
Gohir.A03G134700	1085	902.42	0	0
Gohir.D09G084101	554	371.577	58	1.34812
Gohir.D07G185600	2968	2785.42	531.954	1.64942
Gohir.A11G011900	1073	890.42	22.3706	0.216986
Gohir.D06G083833	237	78.7786	0	0
Gohir.A06G077950	1034	851.42	4.87498	0.0494513
Gohir.A11G234500	2144	1961.42	236.01	1.03922
Gohir.A01G205700	1461	1278.42	0	0
Gohir.A13G190300	2081	1898.42	2.44057	0.0111032
Gohir.D07G111750	1639	1456.42	15	0.0889515
Gohir.D01G026700	869	686.442	523.815	6.59057
Gohir.A11G183800	1975	1792.42	2.93138	0.0141248
Gohir.A11G273100	1689	1506.42	1	0.00573327
Gohir.A03G123500	1437	1254.42	1.04814	0.00721645
Gohir.D05G336340	1512	1329.42	862.999	5.60656
Gohir.D03G009100	462	280.27	216.606	6.67489
Gohir.A06G136600	897	714.442	0	0
Gohir.D09G157000	888	705.442	2311	28.2936
Gohir.D04G099600	2034	1851.42	486.315	2.26862
Gohir.D08G151866	519	336.707	101.012	2.59102
Gohir.D11G084500	1902	1719.42	123.19	0.618788
Gohir.D05G198900	2638	2455.42	837.994	2.94757
Gohir.A07G072900	1655	1472.42	141.867	0.832144
Gohir.A12G098200	546	363.608	0	0
Gohir.D06G175308	402	221.659	0	0
Gohir.D10G118700	1089	906.42	1	0.00952838
Gohir.D09G094400	2011	1828.42	50.088	0.236596
Gohir.A12G146000	1812	1629.42	17.6735	0.0936782
Gohir.A03G198800	963	780.42	2.036	0.0225319
Gohir.A11G104500	2132	1949.42	5.31474	0.0235464
Gohir.D10G153065	864	681.442	0	0
Gohir.D02G105800	1905	1722.42	1804.84	9.04998
Gohir.D13G185600	1748	1565.42	16	0.088275
Gohir.A11G286282	1734	1551.42	0	0
Gohir.A01G216800	2223	2040.42	17.2127	0.0728582
Gohir.D10G043800	1456	1273.42	164.223	1.11381
Gohir.A12G036900	2050	1867.42	6.28201	0.029054
Gohir.A05G287900	2402	2219.42	49.3397	0.192002
Gohir.A10G040200	1583	1400.42	31.0472	0.191475
Gohir.A07G117900	1941	1758.42	0	0
Gohir.D08G211201	1244	1061.42	324.596	2.64122
Gohir.D11G083300	1667	1484.42	560.221	3.2595
Gohir.D01G065700	956	773.42	490.918	5.48204
Gohir.D05G176100	1949	1766.42	0	0
Gohir.A11G241900	678	495.442	0	0
Gohir.D10G253900	1615	1432.42	8	0.0482357
Gohir.D06G035000	438	256.705	0	0
Gohir.A03G000040	231	74.6106	0	0
Gohir.A06G046900	1453	1270.42	8.86197	0.0602465
Gohir.A01G079000	894	711.442	8.36233	0.101517
Gohir.D06G125800	1235	1052.42	12585.7	103.285
Gohir.D02G059700	2848	2665.42	2	0.00648057
Gohir.A11G127600	2783	2600.42	533.447	1.77173
Gohir.A02G043601	1842	1659.42	0	0
Gohir.D12G261700	567	384.577	2	0.0449154
Gohir.D09G031600	417	236.159	0	0
Gohir.A07G186700	779	596.442	1.32927	0.0192484
Gohir.A07G150100	1702	1519.42	14.698	0.0835465
Gohir.D13G108200	2566	2383.42	71.2843	0.25831
Gohir.D10G231932	429	247.919	0	0
Gohir.A05G215900	1784	1601.42	10.8883	0.0587226
Gohir.D01G023541	2641	2458.42	3295.08	11.576
Gohir.A13G167500	745	562.442	0	0
Gohir.A11G201100	1600	1417.42	27.6576	0.168525
Gohir.D04G176414	330	154.469	0	0
Gohir.D01G026020	2484	2301.42	0	0
Gohir.A07G141550	375	195.991	0	0
Gohir.A13G024100	755	572.442	264.911	3.99684
Gohir.A07G082100	2461	2278.42	65.287	0.247481
Gohir.A12G015000	2107	1924.42	101.308	0.454665
Gohir.D04G153200	777	594.442	3	0.0435874
Gohir.A02G139200	1082	899.42	7.45468	0.0715839
Gohir.A08G144100	1600	1417.42	36.7932	0.224191
Gohir.A05G202550	234	76.6177	0	0
Gohir.D04G036800	1675	1492.42	10	0.0578706
Gohir.D01G029000	950	767.42	64.4968	0.725862
Gohir.A11G229600	1266	1083.42	24.3968	0.194484
Gohir.A09G059300	941	758.442	0	0
Gohir.D10G164601	1275	1092.42	19.0624	0.150708
Gohir.D05G365700	921	738.442	249.107	2.91353
Gohir.A12G016966	1925	1742.42	109.579	0.543153
Gohir.D12G146150	1426	1243.42	0	0
Gohir.A06G082880	1536	1353.42	11.9743	0.0764132
Gohir.A04G114900	1159	976.42	10	0.0884529
Gohir.A07G100700	362	183.806	0	0
Gohir.A07G058200	2551	2368.42	421.571	1.53731
Gohir.A11G004400	583	400.566	2	0.0431226
Gohir.A11G301700	2927	2744.42	32.6242	0.102669
Gohir.A07G076550	1873	1690.42	254.662	1.30112
Gohir.D11G046280	578	395.566	187.635	4.09679
Gohir.D12G133232	540	357.628	89	2.14935
Gohir.A01G011600	2091	1908.42	53.3439	0.241413
Gohir.D01G062600	1042	859.42	682.916	6.86294
Gohir.D06G014450	420	239.092	2	0.072246
Gohir.A07G196900	562	379.577	0	0
Gohir.A01G225700	1716	1533.42	15.3613	0.0865195
Gohir.A10G087250	657	474.442	0	0
Gohir.D02G011800	1003	820.42	392.557	4.13252
Gohir.D01G042774	93	10.5392	1	0.819487
Gohir.D04G162300	3791	3608.42	7215.78	17.2709
Gohir.A10G099000	834	651.442	0	0
Gohir.D08G175050	769	586.442	76.5097	1.12678
Gohir.A08G082862	1359	1176.42	9.31406	0.0683794
Gohir.D05G056900	927	744.442	39.4383	0.457548
Gohir.A05G297200	2773	2590.42	4.54887	0.0151664
Gohir.A10G040100	1593	1410.42	1.08277	0.00663032
Gohir.D13G219000	1980	1797.42	1996.09	9.59136
Gohir.D08G067000	1968	1785.42	295.199	1.42798
Gohir.D08G210100	1413	1230.42	170.518	1.19692
Gohir.D07G056200	2973	2790.42	2575.75	7.97229
Gohir.A08G101048	1572	1389.42	0	0
Gohir.D13G142100	1424	1241.42	162.909	1.13338
Gohir.A06G163300	3023	2840.42	2.32639	0.00707375
Gohir.D08G069400	2551	2368.42	472.194	1.72191
Gohir.A05G072300	2194	2011.42	293.156	1.25876
Gohir.D05G332188	351	173.55	0	0
Gohir.D04G185500	1056	873.42	0	0
Gohir.A07G210200	2215	2032.42	1	0.00424948
Gohir.D03G091200	1342	1159.42	174.47	1.29966
Gohir.D11G218000	1477	1294.42	125.216	0.835475
Gohir.A06G025900	1680	1497.42	5.50194	0.0317337
Gohir.D01G186200	602	419.531	0	0
Gohir.D02G020550	348	170.743	0	0
Gohir.D13G057801	4668	4485.42	38.017	0.0732021
Gohir.D04G087100	1437	1254.42	367.18	2.52804
Gohir.A03G075000	2229	2046.42	12.208	0.0515228
Gohir.A02G145200	1914	1731.42	0	0
Gohir.A05G339200	3285	3102.42	7.18238	0.0199948
Gohir.D08G083700	4014	3831.42	1094.26	2.46665
Gohir.D05G328740	351	173.55	0	0
Gohir.D05G094000	2780	2597.42	164.494	0.546962
Gohir.D03G034000	1611	1428.42	988.649	5.97771
Gohir.D01G154266	2144	1961.42	62	0.273005
Gohir.D03G053900	1969	1786.42	2089.93	10.1041
Gohir.D12G023900	2867	2684.42	93.859	0.301977
Gohir.A11G086300	2042	1859.42	115.219	0.535176
Gohir.A02G165400	1070	887.42	8.19017	0.07971
Gohir.A07G084000	1335	1152.42	6.74311	0.0505357
Gohir.A12G112100	6276	6093.42	1236.89	1.75314
Gohir.A12G142700	1812	1629.42	51.1628	0.271188
Gohir.A01G078100	4189	4006.42	3.30742	0.00712986
Gohir.D05G327200	1530	1347.42	6.08029	0.0389735
Gohir.A01G088400	1104	921.42	0	0
Gohir.A06G065650	570	387.577	0	0
Gohir.A08G113000	1617	1434.42	0	0
Gohir.D07G104350	354	176.303	9	0.440892
Gohir.D13G155000	1116	933.42	3535.37	32.712
Gohir.D11G131300	1524	1341.42	9	0.0579464
Gohir.A04G078300	1667	1484.42	2.26757	0.0131933
Gohir.A11G077900	1731	1548.42	33.0921	0.18458
Gohir.A13G032800	961	778.42	0	0
Gohir.D04G173180	675	492.442	0	0
Gohir.A05G026300	5376	5193.42	103.321	0.171824
Gohir.A03G132200	2029	1846.42	2.04992	0.00958858
Gohir.D01G044300	2424	2241.42	502.744	1.93719
Gohir.A06G068800	2674	2491.42	11.647	0.0403754
Gohir.D07G197600	480	298.017	14.3256	0.415165
Gohir.A04G004400	1711	1528.42	5.13743	0.0290303
Gohir.D07G056700	1602	1419.42	278.628	1.69536
Gohir.A04G068900	961	778.42	0	0
Gohir.D04G090900	839	656.442	1599	21.0378
Gohir.A11G267400	1708	1525.42	24.3134	0.137659
Gohir.D04G065500	1486	1303.42	357.189	2.3668
Gohir.A08G187250	546	363.608	2	0.0475057
Gohir.D10G084200	1593	1410.42	457.351	2.80059
Gohir.A03G190700	519	336.707	0	0
Gohir.A09G214300	1236	1053.42	0	0
Gohir.A13G167300	2437	2254.42	1.01533	0.00388973
Gohir.A11G044500	1038	855.42	0	0
Gohir.D06G199500	1637	1454.42	59.2504	0.351844
Gohir.D12G039100	1374	1191.42	3	0.0217473
Gohir.D05G191300	2953	2770.42	2419.83	7.54377
Gohir.A03G151200	907	724.442	65.7883	0.784321
Gohir.A06G137802	457	275.411	19.0653	0.597874
Gohir.D11G195400	3544	3361.42	543.916	1.39752
Gohir.A10G241520	3152	2969.42	26.9554	0.0784013
Gohir.D07G187500	1419	1236.42	1	0.00698526
Gohir.D04G029300	2355	2172.42	123.693	0.491756
Gohir.A05G265000	153	30.1956	0	0
Gohir.A07G104650	2951	2768.42	0.000336025	1.04831e-06
Gohir.A09G002000	1378	1195.42	2	0.0144497
Gohir.D02G106700	3373	3190.42	402.516	1.08964
Gohir.D08G095100	1137	954.42	0	0
Gohir.A13G199800	1497	1314.42	64.4866	0.423725
Gohir.A02G148000	685	502.442	0	0
Gohir.D13G126200	1925	1742.42	0	0
Gohir.A03G028001	717	534.442	0	0
Gohir.D02G231601	660	477.442	14	0.253254
Gohir.A03G166900	1022	839.42	1.06332	0.0109404
Gohir.A01G139500	952	769.42	13.1174	0.147242
Gohir.D05G136700	3431	3248.42	661.004	1.75744
Gohir.A01G179666	568	385.577	0	0
Gohir.A13G122266	1352	1169.42	0	0
Gohir.A13G221400	1308	1125.42	1	0.00767422
Gohir.A06G120304	1671	1488.42	32.8866	0.190828
Gohir.D13G029900	3193	3010.42	790.875	2.26897
Gohir.D05G385000	3322	3139.42	882.433	2.42762
Gohir.A08G059750	486	303.966	0	0
Gohir.D07G028100	2078	1895.42	2	0.00911325
Gohir.A10G092900	2645	2462.42	11.6422	0.0408339
Gohir.D10G005266	1034	851.42	0	0
Gohir.D03G161200	1182	999.42	4	0.0345669
Gohir.A13G082800	1873	1690.42	0	0
Gohir.D07G016800	780	597.442	115	1.66246
Gohir.A07G012000	2156	1973.42	89.2692	0.390689
Gohir.D03G090100	2685	2502.42	507.836	1.75272
Gohir.A01G018700	3910	3727.42	5.9464	0.0137783
Gohir.A01G092600	2466	2283.42	18.6178	0.0704192
Gohir.A03G055900	1242	1059.42	0	0
Gohir.A03G192300	360	181.911	0	0
Gohir.A06G119700	1989	1806.42	11.8839	0.0568185
Gohir.D13G142500	2157	1974.42	301	1.31667
